Latitude,Longitude,PTrain_RFL
23.48,87.32,107.38
22.37,69.08,18.99
26.12,92.87,119.61
29.9,78.55,13.96
32.86,74.9,9.62
17.91,78.01,82.67
24.48,71.73,9.41
30.27,80.52,43.73
32.58,74.93,10.25
26.91,79.6,32.77
26.1,90.78,108.35
24.93,92.77,129.17
24.03,84.07,63.37
20.42,72.85,66.37
26.31,79.3,33.0
30.22,74.17,5.49
34.17,74.9,15.72
32.65,74.9,9.95
24.73,79.21,33.98
26.63,92.8,118.9
34.33,74.38,7.83
24.02,85.55,66.2
28.45,72.5,8.13
25.33,88.32,94.28
30.75,76.15,11.07
27.9,96.3,132.94
28.02,96.23,117.14
25.75,75.38,17.43
18.25,77.1,75.01
25.74,79.16,33.64
23.13,78.68,39.36
27.98,79.42,30.06
26.17,85.0,68.83
29.73,78.47,19.66
23.43,73.75,24.43
20.03,75.03,55.94
33.13,75.98,21.9
29.86,78.64,15.94
26.92,71.37,2.68
30.66,76.83,13.24
24.6,92.83,132.17
33.27,74.55,1.4
17.65,77.47,83.26
30.58,76.82,13.29
25.98,87.13,83.85
24.42,85.98,71.62
28.93,76.17,15.13
33.53,74.22,2.62
29.93,78.74,15.01
24.37,92.17,134.37
26.7,77.9,27.0
29.91,78.7,14.47
25.6,75.61,19.8
21.48,85.82,102.84
33.58,74.09,-1.7
26.47,92.47,116.71
19.3,75.67,64.38
22.98,71.47,19.78
22.57,70.42,22.91
23.57,76.78,30.25
32.74,74.81,11.12
24.15,78.23,32.65
28.39,75.63,13.09
28.35,75.64,13.22
16.22,73.83,126.0
27.13,94.77,128.02
26.17,93.57,99.51
17.94,78.68,86.94
20.17,84.85,126.85
27.1,79.95,34.43
26.35,89.9,99.62
27.27,93.07,95.34
32.56,74.92,10.02
24.53,84.92,69.82
12.17,76.6,166.06
15.68,74.97,118.95
34.27,74.47,8.15
34.45,74.41,10.42
34.39,73.79,1.37
21.07,83.2,83.7
18.02,78.9,87.27
34.37,73.98,23.96
23.75,86.17,82.55
16.05,73.92,128.1
23.42,91.67,150.35
29.08,74.68,10.56
28.87,75.45,13.05
25.32,86.02,78.37
25.55,84.15,64.07
23.98,86.02,77.62
22.97,74.12,27.19
24.76,79.05,33.31
23.13,84.85,67.76
20.0,76.3,56.79
27.5,95.75,132.54
16.73,76.92,91.61
21.7,74.03,40.96
26.28,79.29,33.16
25.93,90.77,107.79
27.79,79.31,30.14
29.28,78.12,21.54
25.97,85.12,70.27
28.19,74.69,10.36
26.13,89.47,99.21
10.03,76.3,232.65
11.22,76.15,209.51
13.07,80.26,218.17
17.58,78.54,91.83
13.25,80.33,216.64
13.13,80.25,216.53
8.18,77.63,254.99
26.75,82.08,47.64
25.93,80.83,41.17
30.92,74.67,5.9
26.3,87.27,82.89
22.37,88.78,148.87
16.28,78.68,116.93
30.72,76.77,12.49
26.35,79.23,32.62
25.77,75.63,18.84
24.18,92.02,137.03
11.18,75.85,217.34
17.84,78.12,84.44
15.42,75.63,119.15
27.33,88.62,89.15
16.53,80.8,160.61
24.75,84.95,69.47
25.4,83.55,60.46
22.77,83.97,63.71
27.13,81.97,46.12
21.47,80.2,54.96
19.27,84.88,162.94
26.75,83.37,56.73
17.35,76.85,83.92
34.05,74.4,18.56
24.65,77.32,26.92
28.42,77.0,18.37
26.1,91.58,112.65
26.23,78.25,28.42
15.42,75.62,119.22
27.23,79.28,30.63
33.89,74.29,9.47
24.05,76.45,26.93
25.58,76.3,23.69
15.73,75.98,111.18
16.27,76.83,98.23
23.52,74.0,24.16
20.1,84.57,127.92
9.92,77.53,196.34
34.16,74.57,8.21
30.65,78.85,35.11
27.85,78.47,25.91
14.55,78.73,152.16
29.9,78.68,16.91
26.01,79.38,33.8
32.79,74.77,11.33
29.97,78.53,13.65
26.7,94.12,122.67
17.61,78.47,90.71
27.72,79.65,31.51
22.77,87.8,132.41
23.28,84.55,63.79
20.88,73.72,50.28
28.3,75.71,13.46
22.9,88.16,131.66
20.13,78.32,58.79
29.85,77.05,15.39
25.22,87.17,87.71
23.95,87.1,94.15
22.7,70.65,21.4
27.22,73.47,8.72
30.72,75.98,10.29
32.98,74.41,5.33
28.36,74.9,11.02
27.7,79.57,31.35
20.67,79.13,57.47
22.25,88.5,149.87
33.26,74.14,-1.97
27.32,84.32,60.35
23.27,87.97,120.75
31.52,76.02,9.87
27.98,72.25,7.78
24.9,72.83,8.8
20.72,70.99,51.17
34.08,74.57,11.68
14.97,78.25,134.72
34.1,74.58,11.48
21.92,85.37,87.98
22.02,69.92,22.26
22.26,88.97,153.63
22.86,88.04,131.85
16.75,77.3,93.31
25.73,75.54,18.38
19.92,77.05,58.26
25.93,85.33,71.88
18.17,73.3,98.4
21.33,69.9,36.12
16.72,75.43,97.69
17.21,78.9,104.54
14.83,76.63,121.21
25.96,75.59,18.61
12.84,80.06,214.15
25.6,85.2,71.49
18.98,84.02,133.84
20.37,83.37,99.07
17.63,80.93,127.45
22.55,72.22,33.53
20.28,84.7,119.93
14.98,74.92,135.73
15.17,77.38,114.7
16.28,76.62,98.84
24.67,84.77,68.64
30.64,76.81,13.25
30.1,79.97,40.34
28.07,94.57,105.58
24.67,75.6,20.02
18.02,79.57,95.33
27.38,80.17,34.31
17.82,73.1,105.89
13.0,76.15,153.76
28.08,96.5,117.61
23.98,85.37,64.39
29.17,75.73,12.59
14.28,74.45,168.2
22.77,77.77,39.38
10.58,92.55,303.79
17.45,78.47,93.41
9.5,76.63,229.4
15.8,76.98,105.13
15.02,75.95,124.06
30.03,77.89,28.78
28.18,75.39,12.43
34.28,74.2,12.39
13.0,75.7,159.02
33.39,74.23,0.74
27.65,79.95,33.03
15.43,75.8,117.74
26.86,79.06,31.35
31.03,78.73,37.89
22.57,75.82,33.39
34.53,75.13,31.38
24.6,87.08,85.02
17.55,75.9,84.49
22.62,86.13,99.83
23.67,84.95,65.68
26.39,79.48,34.29
26.53,75.87,17.9
13.95,76.62,134.46
29.93,78.52,13.61
26.0,92.87,120.18
14.03,75.68,144.63
13.54,77.3,132.98
27.57,93.85,105.91
12.82,77.03,148.23
13.23,77.12,140.1
16.47,76.53,96.52
34.3,74.25,9.14
28.78,95.88,114.09
24.53,84.02,63.13
30.17,76.54,13.19
27.68,76.45,15.41
25.05,84.63,68.19
27.6,78.05,24.89
26.27,91.37,112.08
23.83,73.03,15.71
24.77,93.9,105.12
22.72,75.8,32.1
17.69,78.87,93.05
27.16,79.27,30.68
29.84,78.75,24.34
24.68,74.13,13.2
27.68,74.07,9.87
11.57,75.6,212.64
11.77,79.38,215.79
27.24,79.44,31.31
34.65,76.02,43.18
30.1,77.75,17.49
20.13,85.15,138.24
24.28,85.17,64.46
27.33,82.7,50.91
23.2,79.95,42.09
19.08,82.03,96.64
26.82,75.8,15.83
26.9,70.92,0.01
21.05,75.57,48.76
25.35,72.62,9.44
26.53,88.72,90.69
32.67,74.83,8.53
22.82,86.18,100.16
22.82,86.18,99.58
22.88,84.13,63.49
25.08,73.08,9.33
18.2,75.2,78.1
24.53,76.17,24.46
25.45,78.58,30.7
21.92,84.08,79.36
26.3,73.02,9.7
30.55,79.57,30.76
33.19,74.15,-1.08
14.53,76.35,128.01
22.23,85.65,90.51
25.48,84.42,65.86
25.05,84.08,64.17
26.2,73.94,11.47
28.88,74.07,8.86
26.72,89.88,90.15
21.73,75.15,39.78
22.47,70.07,22.91
26.1,92.73,120.12
26.38,79.19,32.52
24.92,86.22,80.03
17.61,78.88,94.68
25.55,82.32,51.98
23.63,75.13,23.1
28.05,94.18,116.48
30.64,76.05,10.77
30.8,75.82,9.91
29.28,77.42,17.92
33.98,74.27,17.95
28.06,75.28,12.04
