Latitude,Longitude,PTrain_RFL
21.32,70.32,347.52
24.98,79.92,277.35
17.25,80.15,271.6
21.83,76.37,259.9
21.82,75.62,262.75
27.9,80.8,234.09
22.08,82.15,303.66
9.95,76.27,254.56
10.23,77.47,462.71
12.95,78.3,60.56
16.7,74.23,241.9
22.53,88.33,325.09
22.65,88.45,326.34
7.22,93.73,252.72
10.75,79.35,195.13
25.15,75.85,209.83
25.18,75.9,209.79
17.55,80.63,276.42
9.53,76.6,198.4
11.25,75.78,290.79
23.4,88.52,327.85
10.4,78.67,160.36
33.58,75.5,442.31
34.42,74.3,502.36
15.83,78.07,202.39
26.85,79.5,213.51
25.22,82.72,300.84
13.24,76.86,59.47
19.28,74.37,220.57
17.87,78.76,195.2
17.22,78.03,165.16
13.55,76.01,125.78
22.5,73.75,259.87
21.53,73.43,287.46
32.68,74.76,165.9
31.91,75.45,133.87
29.92,77.07,126.13
13.02,80.12,270.22
27.57,79.35,195.6
27.51,79.51,200.44
30.02,79.07,609.71
13.35,77.98,42.55
34.3,73.95,544.98
34.12,74.81,495.43
28.62,72.97,32.61
22.17,85.62,302.47
27.78,79.32,186.5
21.85,72.13,321.02
17.5,74.75,194.99
26.7,89.45,355.69
28.19,75.7,115.9
20.03,77.83,274.19
25.25,94.47,743.14
26.89,79.65,217.3
17.92,82.97,309.15
22.44,88.1,322.47
11.7,75.53,305.93
30.04,73.95,12.49
9.82,77.15,107.13
21.95,85.32,303.11
21.23,78.9,298.43
22.05,78.3,269.48
26.8,75.64,162.8
19.25,73.15,365.27
19.5,83.32,275.62
33.23,74.39,331.71
32.96,74.41,177.13
24.6,84.82,319.06
29.79,78.71,375.24
19.9,86.12,334.69
29.87,78.72,555.02
20.27,85.18,317.08
21.42,79.27,286.72
17.07,78.49,168.41
25.4,79.5,254.97
12.85,74.9,332.47
28.93,74.89,57.02
23.1,71.4,283.53
23.43,85.32,316.22
12.42,78.38,105.45
11.83,75.67,275.92
23.48,70.47,262.22
22.42,71.87,296.85
25.13,75.58,202.54
24.54,75.71,213.15
25.7,81.35,270.44
17.28,76.22,191.84
21.78,85.97,306.27
21.32,77.61,271.17
10.92,76.43,216.85
10.47,79.73,216.23
20.23,83.28,293.58
18.15,73.0,379.38
27.05,79.39,208.42
26.65,79.99,230.59
27.23,79.25,200.56
23.1,74.87,222.71
28.37,76.9,129.18
29.82,78.53,450.7
19.72,76.27,229.33
33.77,74.35,527.72
30.66,76.84,147.01
26.18,92.73,412.01
23.32,91.32,357.76
25.05,75.0,195.75
26.49,79.19,211.09
9.18,76.55,223.07
10.98,78.23,126.27
34.45,74.29,496.61
24.75,78.25,255.42
24.03,79.2,287.57
17.75,77.9,193.48
27.08,79.82,219.33
15.85,77.27,166.82
22.84,88.42,325.03
24.98,78.27,250.67
23.6,74.62,222.51
23.35,77.07,246.46
16.62,73.9,267.44
23.63,85.0,314.67
22.6,81.47,315.28
18.75,73.55,259.49
26.99,79.64,214.7
24.82,78.76,263.49
33.53,77.5,121.39
24.37,82.95,317.88
25.05,84.05,313.25
25.07,83.95,312.41
16.55,73.62,361.71
29.89,78.66,509.6
24.86,78.86,265.28
29.12,75.52,68.84
25.5,75.85,202.04
23.97,93.22,505.31
23.37,93.12,658.7
29.98,78.62,420.83
24.97,85.1,318.3
22.53,88.32,324.89
26.52,85.97,295.32
26.25,76.33,184.11
28.04,75.65,130.28
25.65,94.03,985.83
33.23,74.63,534.99
20.18,85.62,321.59
28.12,74.76,101.48
25.35,75.53,201.46
18.12,73.0,364.58
21.18,71.65,338.6
25.53,86.55,314.33
26.82,70.7,121.11
21.51,77.52,246.18
22.52,79.03,292.98
21.43,78.97,300.66
13.18,80.04,262.99
27.69,79.67,204.8
17.97,78.72,200.51
16.97,78.35,172.64
34.29,74.23,529.72
34.17,74.27,541.59
15.2,76.22,158.2
19.83,83.73,286.95
12.46,80.1,271.4
24.53,75.65,212.73
16.75,77.78,178.84
10.08,78.75,175.15
13.93,78.27,112.47
27.69,79.65,204.26
16.1,78.3,204.84
