Latitude,Longitude,PTrain_RFL
21.55,74.7,1.94
17.53,78.59,13.71
26.02,79.34,5.36
15.68,75.63,21.5
27.87,79.44,8.37
12.75,79.67,27.24
13.04,80.23,23.23
16.53,75.58,18.37
19.62,74.57,7.06
27.57,79.74,7.82
30.77,79.48,45.13
17.93,78.8,12.67
25.65,75.59,2.34
17.55,73.98,21.22
19.32,74.33,8.68
23.1,80.23,5.43
26.43,92.03,98.33
17.52,75.47,14.38
18.23,73.28,1.47
20.83,78.25,9.38
22.83,85.03,25.51
30.71,76.84,14.29
22.07,88.05,53.12
17.25,78.59,14.18
9.48,76.75,54.04
16.55,74.68,16.55
18.93,74.32,9.71
28.05,72.48,8.2
20.25,74.45,6.14
15.85,75.12,20.42
13.03,80.27,23.03
16.38,75.37,18.52
17.43,75.53,14.94
26.08,86.48,46.71
27.92,94.38,145.08
23.77,81.22,8.21
8.82,77.8,61.61
27.19,79.27,6.97
26.53,72.97,4.34
24.9,79.19,3.49
9.98,76.27,45.19
25.02,84.82,30.18
22.6,86.43,37.0
25.57,91.72,112.44
25.57,92.07,104.95
23.07,71.08,0.82
17.77,73.83,15.04
15.93,76.58,22.68
25.08,84.38,27.6
23.5,73.5,0.91
28.8,74.94,8.55
26.37,85.12,38.86
24.75,94.37,111.85
25.42,74.55,1.47
25.68,94.63,121.06
12.87,78.77,32.08
11.57,75.77,32.42
11.57,76.15,48.55
26.57,94.67,124.98
13.24,79.94,23.13
20.88,75.15,3.54
21.84,69.38,0.42
26.8,92.6,105.92
20.43,86.6,36.01
28.23,77.45,8.32
29.75,77.23,11.74
25.53,92.47,102.8
33.14,74.33,27.18
34.68,77.38,151.79
14.07,79.6,18.73
30.63,76.89,14.08
24.65,92.63,92.25
15.03,76.08,24.36
11.98,77.45,42.93
24.08,73.23,1.08
26.8,76.8,4.85
27.17,92.18,144.93
12.57,78.7,35.18
27.5,96.25,156.33
28.38,95.8,167.57
34.51,74.26,70.02
17.87,78.2,13.9
25.32,83.85,25.81
30.19,76.99,12.82
20.76,70.67,-0.41
24.2,93.6,108.84
19.68,77.57,11.71
26.38,93.48,110.6
29.2,76.77,10.19
22.8,69.72,0.48
22.65,88.09,53.61
10.92,79.75,39.28
22.03,74.7,1.31
11.72,76.43,49.05
9.83,76.75,52.91
26.7,89.28,72.18
22.1,85.88,33.7
29.92,77.17,12.18
26.12,92.33,96.8
26.28,75.38,3.03
13.73,75.33,29.74
19.33,74.35,8.15
27.7,76.85,6.58
10.77,79.85,40.35
27.17,73.67,4.86
21.1,79.05,8.46
30.55,77.3,20.4
29.62,78.38,11.83
17.0,79.25,11.78
23.25,68.85,1.6
7.98,93.53,120.22
19.08,77.33,13.98
21.33,74.25,1.56
15.47,78.48,17.41
28.0,76.08,6.71
16.43,81.7,12.53
22.95,79.18,4.21
14.45,79.98,15.77
28.57,77.12,8.74
28.58,77.2,8.72
23.0,70.22,0.5
16.92,81.67,11.92
24.47,74.9,0.91
18.67,78.1,13.38
27.23,94.12,129.21
25.07,79.45,4.09
22.33,88.2,54.91
24.66,78.81,3.1
25.32,85.03,32.91
14.18,77.37,32.39
9.55,78.7,52.98
24.65,79.01,2.92
27.02,94.17,127.76
17.53,77.28,18.18
27.0,79.1,6.69
27.2,73.73,4.89
24.09,78.41,2.56
26.2,79.45,5.77
22.75,72.57,0.35
30.36,77.98,15.29
26.61,79.78,6.39
28.96,76.88,9.73
30.25,78.12,14.77
21.45,73.72,0.76
26.42,91.43,92.14
23.83,76.23,1.34
25.31,75.62,2.16
32.99,74.5,25.99
26.97,95.05,137.33
19.72,74.15,8.22
28.82,75.5,8.82
23.3,69.72,1.56
26.63,91.73,96.7
33.59,74.24,52.62
34.12,74.68,64.96
30.48,77.13,13.76
32.94,74.38,24.26
13.17,79.22,28.04
26.35,79.14,5.91
24.77,85.43,32.77
25.32,73.53,1.73
34.01,74.55,71.54
23.77,77.77,2.28
25.42,83.43,23.87
22.17,75.58,2.23
25.28,71.23,3.83
34.22,74.69,67.17
27.24,79.43,7.11
25.38,84.2,27.92
17.74,78.15,14.22
25.07,85.03,31.48
23.85,86.03,33.46
20.35,74.82,4.87
13.9,79.9,18.79
24.6,79.25,3.45
26.83,94.3,126.61
13.51,77.0,35.74
20.38,75.33,6.56
10.23,78.55,49.29
24.07,78.16,2.47
21.62,74.8,2.11
17.85,77.87,14.91
17.65,74.2,14.47
26.97,79.21,6.71
27.23,79.76,7.27
23.52,73.07,0.93
27.97,93.85,131.17
22.02,87.28,44.79
11.28,76.25,36.57
17.25,80.43,10.52
19.37,84.47,21.76
27.52,75.53,5.17
24.02,78.8,2.71
8.93,76.53,56.89
22.03,71.72,0.2
19.1,78.35,12.54
23.78,86.72,40.19
23.63,86.82,41.42
27.45,92.63,138.26
30.23,76.62,12.77
26.32,79.0,5.72
25.68,91.63,100.16
19.23,82.55,15.54
24.75,93.43,96.93
20.28,85.1,25.28
28.93,95.02,160.09
27.43,92.13,145.79
21.88,87.77,49.7
17.53,78.77,13.07
22.48,69.12,0.71
15.57,80.05,11.42
25.98,79.5,5.46
18.17,76.05,14.28
20.13,73.92,6.91
14.47,76.93,29.31
24.42,82.98,17.42
24.52,73.37,1.11
27.76,79.11,8.05
22.31,69.02,0.97
12.32,79.72,28.76
12.72,79.2,29.94
12.84,79.95,25.41
30.09,73.9,11.04
26.7,92.33,102.94
26.82,91.87,98.55
22.47,78.43,4.3
34.03,75.33,93.79
10.77,76.65,43.17
8.73,77.75,63.03
9.27,78.3,54.47
23.62,86.78,40.68
15.48,73.82,8.54
24.72,80.17,3.72
29.03,79.47,10.61
20.3,86.68,36.64
11.5,79.77,33.64
19.27,76.83,11.62
28.1,95.38,154.51
30.33,76.47,12.94
25.6,85.1,34.54
22.77,81.9,9.6
27.13,72.37,5.98
20.48,84.27,22.05
28.33,75.58,7.32
11.92,79.83,30.29
21.65,69.67,0.34
11.67,92.72,76.22
9.0,76.92,58.37
22.23,76.4,2.9
18.53,73.85,10.03
18.5,73.9,10.72
19.8,85.82,30.35
25.77,87.47,52.7
23.33,86.42,36.27
19.92,77.58,11.33
25.4,72.98,2.72
8.23,77.33,66.72
26.75,79.02,6.45
34.0,74.36,84.71
25.05,84.92,30.91
20.75,75.67,4.78
26.46,79.31,12.73
34.17,74.53,66.59
30.05,74.85,11.41
13.24,80.26,22.01
10.92,79.35,41.27
24.65,92.9,94.14
13.15,80.07,23.2
22.07,80.75,7.02
17.82,74.12,15.95
25.43,91.37,107.75
12.92,79.58,26.83
19.98,84.88,24.02
22.55,88.49,55.42
19.8,78.6,12.22
30.65,79.57,52.63
26.73,91.92,99.33
22.3,76.77,3.49
16.82,74.12,19.28
22.25,84.8,22.84
23.83,73.4,1.07
11.05,75.87,34.92
12.22,78.07,40.21
32.97,74.95,27.09
10.38,76.82,52.44
8.78,76.7,59.02
18.77,84.08,19.27
19.6,76.22,9.14
21.8,86.73,40.5
22.21,88.17,55.1
24.63,73.38,1.13
22.71,88.0,52.87
25.38,86.7,45.07
24.67,79.01,3.0
24.68,79.12,3.36
28.32,76.78,7.98
26.58,90.22,81.44
9.27,76.78,55.5
24.87,78.86,3.23
24.14,78.75,2.66
24.55,79.23,3.43
25.06,78.99,3.66
24.25,78.31,2.65
27.72,79.02,7.94
22.4,88.85,57.97
27.77,79.37,8.19
23.67,85.28,27.84
33.2,74.19,31.04
22.38,85.42,28.08
14.88,79.02,17.34
17.08,82.13,12.99
15.8,79.77,11.61
26.95,79.66,6.79
12.98,79.98,24.37
12.25,75.3,27.62
10.98,76.23,38.64
8.97,76.62,56.5
23.9,92.92,101.73
27.0,79.23,6.75
25.67,94.5,142.11
25.1,93.43,101.11
26.27,92.58,102.33
26.42,79.05,5.93
24.72,75.58,1.11
24.63,85.8,34.17
23.5,68.5,1.68
27.55,73.67,5.56
25.75,93.97,115.54
25.45,86.02,40.28
12.34,76.1,43.63
25.33,84.42,28.97
22.57,87.18,43.97
28.38,74.81,7.37
19.7,84.82,23.77
15.28,79.8,12.54
13.32,80.2,21.72
13.13,80.23,22.69
11.48,79.77,33.79
21.55,86.43,37.27
22.98,75.7,1.54
10.55,76.62,45.03
19.62,75.02,7.18
27.23,95.93,149.42
9.0,76.93,58.65
25.27,72.23,3.44
9.43,76.35,51.24
24.02,78.78,2.72
24.64,79.08,3.39
23.78,84.35,21.74
13.11,79.94,23.88
24.53,79.05,3.17
15.23,77.73,23.74
22.22,70.75,1.4
14.47,78.45,22.96
26.83,92.75,107.88
24.87,87.1,45.87
21.65,74.7,1.74
22.55,86.45,37.21
33.58,75.08,65.81
33.65,75.38,82.83
25.17,85.07,32.25
16.2,77.35,21.76
21.88,83.38,14.76
21.23,81.65,9.58
23.32,77.83,2.49
24.0,76.72,1.58
22.3,70.78,1.33
21.1,81.03,8.63
18.77,79.43,11.55
23.32,85.32,29.66
23.32,75.05,1.25
16.98,73.33,4.07
26.98,84.85,40.29
16.55,79.55,11.11
24.53,81.3,9.07
28.83,76.58,9.18
29.85,77.88,12.27
23.52,91.48,81.95
23.15,87.32,45.98
19.85,84.48,23.9
22.37,87.78,51.3
17.68,78.97,12.26
20.6,85.07,26.96
18.98,75.5,10.23
20.4,76.15,6.8
21.43,76.7,4.86
27.0,79.88,6.9
9.67,78.85,51.08
28.07,94.13,136.31
26.7,79.85,6.49
33.8,74.27,65.11
21.93,75.13,1.87
21.62,75.98,3.31
20.32,77.02,8.2
30.32,80.28,42.77
19.22,83.67,17.35
15.95,75.3,19.97
21.62,83.72,16.21
24.57,87.25,45.25
27.17,84.32,37.59
22.0,88.21,54.1
26.33,86.15,45.74
26.83,79.24,6.53
17.88,78.02,14.39
9.38,76.82,55.92
24.68,84.52,26.65
23.62,87.13,44.04
26.65,90.4,83.42
20.58,84.37,20.53
12.93,79.33,28.33
23.6,71.57,1.59
34.06,74.6,66.04
18.82,84.53,22.25
14.42,75.5,25.89
28.77,74.58,8.35
26.05,87.7,55.85
22.35,73.35,2.39
28.98,75.68,9.3
25.37,75.64,2.24
13.11,80.12,23.06
27.18,82.28,22.55
14.62,75.62,25.76
29.77,73.75,10.39
30.42,77.94,17.53
18.79,72.93,0.02
25.32,90.43,76.02
30.47,79.68,43.52
12.97,78.28,37.78
26.34,78.95,5.65
21.78,85.13,30.75
29.72,77.27,11.7
25.05,74.47,1.13
27.78,79.45,8.2
22.77,88.77,56.78
26.42,92.73,105.09
21.62,87.02,43.8
27.03,95.28,137.5
16.4,74.0,18.0
30.73,76.06,13.87
27.61,79.58,7.9
24.0,76.72,1.6
25.02,72.53,2.49
21.72,78.83,6.64
30.71,76.01,13.77
29.95,77.19,12.29
28.23,75.29,7.05
21.73,69.49,0.37
28.35,73.96,7.48
10.97,79.82,38.52
24.09,78.02,2.53
25.23,87.07,47.19
23.85,78.75,2.61
21.75,88.05,51.73
11.65,78.17,43.0
21.47,83.97,17.48
20.85,88.25,48.14
16.85,74.6,15.67
17.7,74.02,14.32
24.57,80.83,6.99
25.98,76.37,3.21
22.08,79.55,5.32
27.88,79.9,8.34
23.43,76.32,1.4
25.67,76.68,3.12
25.57,91.88,111.81
31.1,77.17,45.05
13.93,75.63,28.55
14.07,74.53,14.62
25.33,77.65,2.51
24.42,81.87,11.78
27.62,75.13,5.34
24.82,92.8,94.25
24.92,92.98,95.54
18.85,79.97,11.06
17.67,75.9,15.15
23.65,87.7,49.1
29.92,73.88,10.69
34.08,74.83,66.11
26.25,82.0,17.95
31.53,76.9,23.69
26.13,86.58,47.81
21.2,72.83,-0.66
23.88,87.53,47.61
22.85,88.57,55.45
23.87,73.57,1.0
20.32,83.93,24.56
30.53,76.91,13.76
24.95,94.03,106.23
26.55,85.87,45.18
27.63,77.48,7.06
22.29,88.14,54.74
27.8,78.85,7.88
25.25,87.65,51.95
27.77,95.6,153.96
25.3,84.08,26.88
22.37,92.83,84.59
21.62,72.9,-0.39
33.83,74.11,60.75
25.97,75.74,2.83
18.28,76.88,15.47
27.62,91.72,132.16
33.7,74.09,55.72
21.78,80.83,7.36
32.99,75.0,31.47
25.85,85.78,40.65
23.02,68.98,1.17
20.95,79.97,9.07
30.19,77.0,12.83
17.43,75.2,14.43
21.03,76.67,5.98
22.96,88.09,52.93
15.17,78.3,19.66
21.95,79.3,5.36
22.3,71.2,2.11
34.04,74.8,64.43
21.58,83.82,16.63
20.05,85.08,25.38
28.5,79.1,9.53
22.37,70.62,0.82
26.0,72.48,4.35
33.29,74.12,38.55
23.63,84.37,21.8
32.87,74.68,23.22
25.27,85.8,38.0
27.0,79.18,6.73
9.85,78.75,50.31
25.18,80.3,5.4
24.52,84.98,28.53
20.4,76.22,6.83
30.67,76.77,14.12
24.89,78.35,2.97
24.77,78.37,2.72
28.02,75.64,6.44
24.58,80.83,7.0
13.43,79.98,21.72
9.37,77.93,56.54
21.65,78.78,6.83
9.18,78.45,55.93
23.08,87.82,50.73
11.43,78.37,46.15
23.4,79.67,3.04
24.65,72.6,1.81
24.85,72.23,2.5
25.4,85.98,40.09
20.12,76.47,8.1
19.8,76.87,9.69
27.33,88.63,79.56
26.65,91.92,98.57
10.78,79.13,43.0
26.62,92.78,107.28
22.07,75.4,2.07
8.48,76.95,63.45
8.47,76.95,62.93
24.77,78.83,3.1
13.67,79.38,35.41
10.77,78.72,44.53
13.67,79.58,21.99
12.48,78.57,35.6
13.15,79.53,25.66
20.3,83.3,14.57
9.73,79.03,49.93
26.17,75.75,3.2
13.33,77.08,36.92
8.8,78.15,59.77
8.75,78.18,60.35
24.58,73.7,1.05
24.62,73.88,0.99
23.18,75.78,1.35
22.5,87.95,53.01
23.53,80.88,6.84
31.47,76.27,16.66
11.4,76.73,79.88
22.57,72.93,0.44
25.3,83.02,21.16
25.45,82.87,20.75
10.37,79.85,44.32
12.92,79.15,29.6
15.87,73.63,6.39
20.9,70.37,-0.19
23.53,77.82,2.37
17.68,83.3,16.9
17.72,83.23,15.96
18.05,79.37,11.31
20.67,78.58,10.05
20.4,78.15,10.02
