Latitude,Longitude,PTrain_RFL
29.97,78.53,155.05
26.7,94.12,381.61
17.61,78.47,121.8
27.72,79.65,63.23
22.77,87.8,223.18
23.28,84.55,187.31
20.88,73.72,176.28
28.3,75.71,11.0
22.9,88.16,231.71
20.13,78.32,154.01
29.85,77.05,38.4
25.22,87.17,187.04
23.95,87.1,208.93
22.7,70.65,166.6
27.22,73.47,14.92
30.72,75.98,39.34
32.98,74.41,91.25
28.36,74.9,2.65
27.7,79.57,60.79
20.67,79.13,147.89
22.25,88.5,246.71
33.26,74.14,148.7
27.32,84.32,106.99
23.27,87.97,224.37
31.52,76.02,72.22
27.98,72.25,-18.16
24.9,72.83,67.5
20.72,70.99,240.54
34.08,74.57,184.09
14.97,78.25,117.93
34.1,74.58,183.25
21.92,85.37,207.83
22.02,69.92,208.05
22.26,88.97,259.07
22.86,88.04,229.5
16.75,77.3,129.59
25.73,75.54,51.58
19.92,77.05,146.58
25.93,85.33,134.56
18.17,73.3,255.57
21.33,69.9,241.08
16.72,75.43,146.74
17.21,78.9,125.51
14.83,76.63,109.43
25.96,75.59,45.33
12.84,80.06,181.12
25.6,85.2,137.23
18.98,84.02,190.12
20.37,83.37,151.0
17.63,80.93,133.98
22.55,72.22,147.86
20.28,84.7,181.27
14.98,74.92,210.08
15.17,77.38,108.88
16.28,76.62,128.44
24.67,84.77,147.62
30.64,76.81,56.74
30.1,79.97,260.25
28.07,94.57,447.61
24.67,75.6,78.86
18.02,79.57,127.01
27.38,80.17,74.9
17.82,73.1,276.92
13.0,76.15,115.92
28.08,96.5,545.6
23.98,85.37,201.98
29.17,75.73,4.68
14.28,74.45,291.88
22.77,77.77,118.26
10.58,92.55,262.25
17.45,78.47,121.44
9.5,76.63,203.31
15.8,76.98,125.81
15.02,75.95,139.84
30.03,77.89,-37.8
28.18,75.39,10.72
34.28,74.2,221.5
13.0,75.7,154.18
33.39,74.23,175.3
27.65,79.95,70.08
15.43,75.8,139.63
26.86,79.06,51.97
31.03,78.73,251.34
22.57,75.82,115.29
34.53,75.13,159.06
24.6,87.08,206.51
17.55,75.9,145.99
22.62,86.13,198.99
23.67,84.95,186.18
26.39,79.48,62.02
26.53,75.87,38.45
13.95,76.62,102.63
29.93,78.52,155.05
26.0,92.87,354.31
14.03,75.68,164.15
13.54,77.3,71.59
27.57,93.85,511.07
12.82,77.03,76.75
13.23,77.12,69.41
16.47,76.53,132.48
34.3,74.25,209.16
28.78,95.88,511.75
24.53,84.02,138.46
30.17,76.54,34.57
27.68,76.45,33.37
25.05,84.63,135.78
27.6,78.05,35.29
26.27,91.37,297.25
23.83,73.03,94.72
24.77,93.9,471.82
22.72,75.8,113.1
17.69,78.87,123.43
27.16,79.27,56.17
29.84,78.75,227.77
24.68,74.13,75.42
27.68,74.07,7.85
11.57,75.6,272.71
11.77,79.38,161.29
27.24,79.44,58.72
34.65,76.02,87.36
30.1,77.75,63.43
20.13,85.15,185.08
24.28,85.17,182.16
27.33,82.7,84.63
23.2,79.95,136.35
19.08,82.03,143.3
26.82,75.8,38.92
26.9,70.92,14.68
21.05,75.57,134.4
25.35,72.62,50.75
26.53,88.72,214.42
32.67,74.83,93.46
22.82,86.18,192.32
22.82,86.18,193.5
22.88,84.13,187.1
25.08,73.08,62.38
18.2,75.2,156.03
24.53,76.17,78.34
25.45,78.58,75.96
21.92,84.08,161.7
26.3,73.02,28.26
30.55,79.57,240.05
33.19,74.15,123.65
14.53,76.35,114.7
22.23,85.65,207.37
25.48,84.42,125.24
25.05,84.08,127.07
26.2,73.94,36.14
28.88,74.07,-14.17
26.72,89.88,268.18
21.73,75.15,129.47
22.47,70.07,190.06
26.1,92.73,345.82
26.38,79.19,60.12
24.92,86.22,172.2
17.61,78.88,123.15
25.55,82.32,95.73
23.63,75.13,96.39
28.05,94.18,378.03
30.64,76.05,37.79
30.8,75.82,37.69
29.28,77.42,34.86
33.98,74.27,235.8
28.06,75.28,12.79
25.1,78.8,88.6
33.78,74.07,157.66
26.21,73.07,28.23
33.34,74.21,153.68
32.6,74.87,85.82
24.43,85.52,186.95
23.1,74.15,109.57
22.17,86.63,209.93
30.03,77.83,61.9
17.74,78.47,123.06
28.33,75.68,9.99
16.33,74.78,179.41
16.43,74.68,182.8
25.38,74.3,62.45
29.8,78.65,151.23
22.52,85.63,210.38
26.13,87.62,187.59
20.78,85.72,183.91
20.82,75.97,136.27
21.85,87.92,237.46
10.95,78.08,82.36
24.32,92.0,342.73
16.95,82.23,185.55
27.07,88.47,313.85
18.33,84.13,191.04
11.73,78.97,127.06
32.4,78.25,209.49
20.27,81.48,141.56
22.67,76.73,113.98
11.83,75.33,278.69
26.43,80.37,78.94
8.08,77.5,219.65
31.33,75.33,44.87
10.92,79.83,192.78
10.07,78.8,156.99
29.7,77.03,35.52
14.78,74.13,296.3
33.0,74.9,161.18
21.62,85.58,207.81
21.32,70.32,225.53
24.98,79.92,97.55
17.25,80.15,132.79
21.83,76.37,124.01
21.82,75.62,123.47
27.9,80.8,83.34
22.08,82.15,150.45
9.95,76.27,253.98
10.23,77.47,226.11
12.95,78.3,62.61
16.7,74.23,211.8
22.53,88.33,239.62
22.65,88.45,240.55
7.22,93.73,262.44
10.75,79.35,152.66
25.15,75.85,62.08
25.18,75.9,61.68
17.55,80.63,133.97
9.53,76.6,204.24
11.25,75.78,266.6
23.4,88.52,236.35
10.4,78.67,133.79
33.58,75.5,157.39
34.42,74.3,197.53
15.83,78.07,120.87
26.85,79.5,60.67
25.22,82.72,105.11
13.24,76.86,79.45
19.28,74.37,171.76
17.87,78.76,123.92
17.22,78.03,119.77
13.55,76.01,129.19
22.5,73.75,132.16
21.53,73.43,168.24
32.68,74.76,85.84
31.91,75.45,68.61
29.92,77.07,40.54
13.02,80.12,184.16
27.57,79.35,55.95
27.51,79.51,58.74
30.02,79.07,224.87
13.35,77.98,60.36
34.3,73.95,231.96
34.12,74.81,181.61
28.62,72.97,-24.82
22.17,85.62,206.42
27.78,79.32,51.17
21.85,72.13,178.99
17.5,74.75,168.21
26.7,89.45,255.62
28.19,75.7,13.72
20.03,77.83,154.43
25.25,94.47,529.49
26.89,79.65,63.68
17.92,82.97,170.96
22.44,88.1,236.04
11.7,75.53,274.48
30.04,73.95,-10.27
9.82,77.15,99.39
21.95,85.32,206.82
21.23,78.9,150.49
22.05,78.3,150.02
26.8,75.64,34.57
19.25,73.15,235.67
19.5,83.32,160.2
33.23,74.39,133.89
32.96,74.41,90.33
24.6,84.82,150.51
29.79,78.71,136.64
19.9,86.12,208.54
29.87,78.72,201.73
20.27,85.18,182.39
21.42,79.27,154.6
17.07,78.49,117.08
25.4,79.5,80.43
12.85,74.9,284.73
28.93,74.89,-8.93
23.1,71.4,129.86
23.43,85.32,202.81
12.42,78.38,80.84
11.83,75.67,247.56
23.48,70.47,139.4
22.42,71.87,156.41
25.13,75.58,68.95
24.54,75.71,79.8
25.7,81.35,85.6
17.28,76.22,140.74
21.78,85.97,214.91
21.32,77.61,139.77
10.92,76.43,195.19
10.47,79.73,178.76
20.23,83.28,151.97
18.15,73.0,272.75
27.05,79.39,58.89
26.65,79.99,71.03
27.23,79.25,55.37
23.1,74.87,106.62
28.37,76.9,22.27
29.82,78.53,162.94
19.72,76.27,142.98
33.77,74.35,212.37
30.66,76.84,58.48
26.18,92.73,362.32
23.32,91.32,324.77
25.05,75.0,68.14
26.49,79.19,55.05
9.18,76.55,237.0
10.98,78.23,92.54
34.45,74.29,194.89
24.75,78.25,91.15
24.03,79.2,118.55
17.75,77.9,130.41
27.08,79.82,66.83
15.85,77.27,120.1
22.84,88.42,238.03
24.98,78.27,85.65
23.6,74.62,94.16
23.35,77.07,109.56
16.62,73.9,238.83
23.63,85.0,190.63
22.6,81.47,163.34
18.75,73.55,218.91
26.99,79.64,62.89
24.82,78.76,94.2
33.53,77.5,99.28
24.37,82.95,132.9
25.05,84.05,126.45
25.07,83.95,125.11
16.55,73.62,276.06
29.89,78.66,184.97
24.86,78.86,95.56
29.12,75.52,-0.13
25.5,75.85,52.26
23.97,93.22,463.34
23.37,93.12,503.03
29.98,78.62,153.38
24.97,85.1,147.21
22.53,88.32,239.82
26.52,85.97,140.7
26.25,76.33,40.73
28.04,75.65,21.06
25.65,94.03,569.84
33.23,74.63,204.24
20.18,85.62,195.29
28.12,74.76,6.66
25.35,75.53,55.94
18.12,73.0,274.28
21.18,71.65,208.93
25.53,86.55,168.18
26.82,70.7,14.06
21.51,77.52,143.99
22.52,79.03,153.09
21.43,78.97,149.13
13.18,80.04,174.75
27.69,79.67,63.34
17.97,78.72,125.56
16.97,78.35,118.14
34.29,74.23,212.98
34.17,74.27,220.9
15.2,76.22,130.81
19.83,83.73,165.99
12.46,80.1,195.35
24.53,75.65,79.38
16.75,77.78,121.94
10.08,78.75,152.62
13.93,78.27,88.12
27.69,79.65,62.95
16.1,78.3,122.54
16.03,79.95,167.83
28.23,95.0,395.44
11.15,75.97,249.57
26.75,94.83,449.68
29.54,77.49,41.4
9.23,76.87,193.83
33.5,74.83,190.02
21.43,74.43,140.88
12.71,76.95,84.51
8.77,78.1,209.28
11.73,75.88,196.46
24.38,84.53,153.55
25.85,85.6,141.37
30.4,77.95,120.2
12.48,76.87,90.14
8.37,77.0,232.51
34.1,74.65,182.1
17.67,82.23,168.43
34.11,74.52,200.65
18.93,77.48,154.48
9.8,76.8,146.6
17.83,73.92,210.23
23.72,85.5,194.24
23.8,81.35,138.17
12.92,74.82,289.93
26.62,89.83,262.82
24.65,79.15,100.1
29.98,78.7,136.7
24.22,84.67,168.31
23.97,87.17,209.81
17.97,78.86,125.0
27.83,79.47,59.17
16.13,76.58,125.13
9.75,76.57,208.23
11.98,75.95,177.86
24.71,79.22,99.1
24.82,85.25,153.87
16.17,76.88,125.81
32.89,74.74,94.55
24.59,79.18,101.6
34.51,76.27,88.11
23.8,80.8,132.35
26.42,87.43,178.82
13.32,77.14,69.14
24.37,87.42,214.41
23.8,86.28,194.78
12.42,92.93,292.79
26.75,80.88,79.29
30.93,75.87,43.18
30.9,75.8,41.02
25.75,93.18,378.73
34.03,74.68,187.26
25.55,76.22,53.02
34.42,74.23,197.26
30.38,77.81,91.54
24.5,87.13,207.74
24.58,78.88,101.42
21.7,84.67,178.39
23.27,92.47,440.02
25.2,93.3,450.35
13.7,75.67,165.54
25.58,93.77,520.35
26.77,84.98,116.22
27.23,94.12,366.68
25.18,86.08,162.2
28.33,73.2,-18.02
24.37,87.2,207.52
21.85,87.22,218.61
24.17,88.27,224.37
30.72,76.25,44.62
17.44,78.54,122.23
22.22,70.23,195.48
24.11,78.98,127.41
25.47,92.8,398.07
25.5,93.12,379.92
27.75,95.92,411.8
27.03,79.39,59.09
21.72,71.38,184.41
18.03,75.33,153.05
21.08,83.4,150.98
26.35,75.57,37.96
25.3,93.43,485.57
32.8,79.18,86.45
27.32,95.9,436.61
26.03,90.17,262.87
21.55,71.35,192.5
17.18,78.71,120.49
16.17,76.52,127.04
34.0,74.92,184.01
20.2,83.7,175.9
23.4,69.88,147.81
22.32,87.05,210.78
22.83,85.12,187.77
17.98,76.33,137.51
26.87,79.11,54.0
12.02,77.25,68.38
25.2,94.47,563.84
25.68,92.8,375.1
20.78,77.67,145.59
24.7,79.02,100.95
22.88,69.82,178.25
23.83,87.82,217.28
32.52,74.76,80.32
26.28,94.25,466.56
24.55,92.6,360.47
24.87,86.52,187.0
29.97,77.04,41.5
28.07,75.62,18.16
9.92,78.12,111.4
9.83,78.08,117.67
17.93,73.67,193.84
16.75,78.0,119.17
21.08,71.78,212.89
27.23,79.05,52.13
26.75,92.35,329.7
22.0,80.7,153.96
25.03,88.13,214.76
20.55,74.53,156.45
21.17,81.73,145.26
32.27,77.17,225.33
22.58,80.37,146.31
22.82,69.27,190.5
12.5,76.83,91.63
12.92,74.88,279.56
12.95,74.83,286.65
16.18,81.13,186.15
27.5,77.68,29.35
12.92,92.92,298.91
18.05,78.27,130.76
12.42,75.73,167.88
29.02,77.63,34.8
11.8,77.82,69.47
22.42,87.32,216.72
8.3,73.0,334.16
28.83,78.75,55.27
15.42,73.78,298.89
26.67,84.92,117.52
30.58,78.48,244.32
29.47,79.65,270.5
18.9,72.82,258.34
19.12,72.85,251.17
30.45,78.08,247.24
29.47,77.73,45.06
26.12,85.4,134.27
12.3,76.7,101.28
11.8,76.0,183.07
27.54,79.69,63.05
24.65,84.58,150.19
15.47,79.87,180.82
20.87,84.4,163.73
13.11,80.3,196.52
9.93,78.12,110.43
16.45,77.43,127.17
22.87,87.98,227.49
24.77,77.7,95.83
24.78,78.44,97.22
28.45,76.11,11.34
26.4,89.75,253.38
24.03,78.38,111.35
22.69,88.15,233.84
21.02,73.15,184.96
25.03,87.32,197.5
19.47,82.58,152.26
26.72,92.9,342.2
10.2,76.72,182.49
26.13,85.63,138.37
28.42,73.37,-13.61
24.85,83.78,127.76
24.05,78.89,118.33
21.55,74.7,137.24
17.53,78.59,121.41
26.02,79.34,68.02
15.68,75.63,147.13
27.87,79.44,58.8
12.75,79.67,151.19
13.04,80.23,192.59
16.53,75.58,147.34
19.62,74.57,164.42
27.57,79.74,64.76
30.77,79.48,222.24
17.93,78.8,123.76
25.65,75.59,52.62
17.55,73.98,199.33
19.32,74.33,174.61
23.1,80.23,140.46
26.43,92.03,316.31
17.52,75.47,153.39
18.23,73.28,254.58
20.83,78.25,149.69
22.83,85.03,189.58
30.71,76.84,63.65
22.07,88.05,238.98
17.25,78.59,120.42
9.48,76.75,189.69
