Latitude,Longitude,PTrain_RFL
22.42,71.87,-0.83
25.13,75.58,7.54
24.54,75.71,5.13
25.7,81.35,23.33
17.28,76.22,33.5
21.78,85.97,70.1
21.32,77.61,6.63
10.92,76.43,122.3
10.47,79.73,136.89
20.23,83.28,34.98
18.15,73.0,25.11
27.05,79.39,13.41
26.65,79.99,11.58
27.23,79.25,14.18
23.1,74.87,0.4
28.37,76.9,18.78
29.82,78.53,43.13
19.72,76.27,12.81
33.77,74.35,92.31
30.66,76.84,25.33
26.18,92.73,188.71
23.32,91.32,163.73
25.05,75.0,6.66
26.49,79.19,11.32
9.18,76.55,157.66
10.98,78.23,112.86
34.45,74.29,78.13
24.75,78.25,7.24
24.03,79.2,6.04
17.75,77.9,29.18
27.08,79.82,13.45
15.85,77.27,48.0
22.84,88.42,113.51
24.98,78.27,7.77
23.6,74.62,0.4
23.35,77.07,3.99
16.62,73.9,50.38
23.63,85.0,52.0
22.6,81.47,18.51
18.75,73.55,28.94
26.99,79.64,13.07
24.82,78.76,7.19
33.53,77.5,119.48
24.37,82.95,35.66
25.05,84.05,54.93
25.07,83.95,53.72
16.55,73.62,42.41
29.89,78.66,49.13
24.86,78.86,7.32
29.12,75.52,18.69
25.5,75.85,8.88
23.97,93.22,161.12
23.37,93.12,154.24
29.98,78.62,40.75
24.97,85.1,67.45
22.53,88.32,114.99
26.52,85.97,94.82
26.25,76.33,12.23
28.04,75.65,18.38
25.65,94.03,150.24
33.23,74.63,75.69
20.18,85.62,72.19
28.12,74.76,17.4
25.35,75.53,8.02
18.12,73.0,27.37
21.18,71.65,3.36
25.53,86.55,93.93
26.82,70.7,15.9
21.51,77.52,11.63
22.52,79.03,8.51
21.43,78.97,7.75
13.18,80.04,93.73
27.69,79.67,16.17
17.97,78.72,26.76
16.97,78.35,36.56
34.29,74.23,90.05
34.17,74.27,95.18
15.2,76.22,56.94
19.83,83.73,44.59
12.46,80.1,108.79
24.53,75.65,4.99
16.75,77.78,37.65
10.08,78.75,137.35
13.93,78.27,73.65
27.69,79.65,16.17
16.1,78.3,42.42
16.03,79.95,53.53
28.23,95.0,239.71
11.15,75.97,123.82
26.75,94.83,205.71
29.54,77.49,22.54
9.23,76.87,152.64
33.5,74.83,105.8
21.43,74.43,-1.27
12.71,76.95,93.85
8.77,78.1,165.07
11.73,75.88,129.11
24.38,84.53,54.18
25.85,85.6,83.44
30.4,77.95,34.79
12.48,76.87,98.69
8.37,77.0,172.18
34.1,74.65,70.66
17.67,82.23,52.79
34.11,74.52,79.66
18.93,77.48,21.32
9.8,76.8,150.3
17.83,73.92,36.66
23.72,85.5,59.98
23.8,81.35,17.77
12.92,74.82,95.41
26.62,89.83,148.1
24.65,79.15,6.48
29.98,78.7,36.37
24.22,84.67,52.88
23.97,87.17,91.03
17.97,78.86,26.76
27.83,79.47,16.74
16.13,76.58,46.74
9.75,76.57,144.47
11.98,75.95,122.24
24.71,79.22,7.4
24.82,85.25,67.87
16.17,76.88,45.94
32.89,74.74,24.42
24.59,79.18,6.34
34.51,76.27,123.94
23.8,80.8,13.29
26.42,87.43,114.23
13.32,77.14,86.91
24.37,87.42,95.85
23.8,86.28,74.82
12.42,92.93,216.47
26.75,80.88,19.94
30.93,75.87,22.64
30.9,75.8,22.36
25.75,93.18,192.4
34.03,74.68,74.65
25.55,76.22,9.32
34.42,74.23,79.39
30.38,77.81,29.45
24.5,87.13,91.74
24.58,78.88,6.71
21.7,84.67,44.69
23.27,92.47,161.45
25.2,93.3,167.6
13.7,75.67,84.94
25.58,93.77,154.78
26.77,84.98,82.72
27.23,94.12,224.55
25.18,86.08,84.04
28.33,73.2,15.7
24.37,87.2,92.82
21.85,87.22,97.37
24.17,88.27,109.75
30.72,76.25,23.43
17.44,78.54,31.11
22.22,70.23,2.61
24.11,78.98,7.93
25.47,92.8,176.02
25.5,93.12,189.66
27.75,95.92,250.42
27.03,79.39,13.33
21.72,71.38,1.08
18.03,75.33,26.33
21.08,83.4,32.87
26.35,75.57,12.55
25.3,93.43,157.88
32.8,79.18,118.63
27.32,95.9,236.93
26.03,90.17,153.63
21.55,71.35,1.52
17.18,78.71,34.3
16.17,76.52,45.96
34.0,74.92,71.92
20.2,83.7,43.45
23.4,69.88,1.08
22.32,87.05,89.84
22.83,85.12,53.01
17.98,76.33,29.38
26.87,79.11,12.82
12.02,77.25,106.53
25.2,94.47,154.11
25.68,92.8,184.41
20.78,77.67,8.71
24.7,79.02,6.92
22.88,69.82,2.48
23.83,87.82,102.56
32.52,74.76,22.63
26.28,94.25,184.29
24.55,92.6,179.98
24.87,86.52,85.47
29.97,77.04,23.23
28.07,75.62,18.24
9.92,78.12,133.84
9.83,78.08,136.09
17.93,73.67,53.44
16.75,78.0,37.92
21.08,71.78,4.03
27.23,79.05,14.24
26.75,92.35,192.34
22.0,80.7,14.16
25.03,88.13,111.97
20.55,74.53,6.32
21.17,81.73,18.97
32.27,77.17,82.76
22.58,80.37,11.03
22.82,69.27,3.26
12.5,76.83,98.79
12.92,74.88,96.54
12.95,74.83,95.18
16.18,81.13,63.25
27.5,77.68,15.84
12.92,92.92,211.79
18.05,78.27,25.95
12.42,75.73,118.94
29.02,77.63,20.86
11.8,77.82,99.65
22.42,87.32,95.43
8.3,73.0,180.43
28.83,78.75,20.96
15.42,73.78,58.57
26.67,84.92,80.72
30.58,78.48,72.65
29.47,79.65,71.19
18.9,72.82,17.34
19.12,72.85,15.36
30.45,78.08,71.57
29.47,77.73,22.65
26.12,85.4,82.83
12.3,76.7,104.51
11.8,76.0,121.62
27.54,79.69,15.48
24.65,84.58,56.84
15.47,79.87,62.15
20.87,84.4,45.98
13.11,80.3,100.02
9.93,78.12,133.58
16.45,77.43,39.95
22.87,87.98,108.16
24.77,77.7,8.11
24.78,78.44,7.66
28.45,76.11,18.58
26.4,89.75,147.67
24.03,78.38,6.24
22.69,88.15,111.9
21.02,73.15,2.46
25.03,87.32,99.87
19.47,82.58,35.07
26.72,92.9,201.84
10.2,76.72,134.44
26.13,85.63,86.36
28.42,73.37,14.57
24.85,83.78,49.7
24.05,78.89,6.56
21.55,74.7,0.09
17.53,78.59,31.0
26.02,79.34,9.63
15.68,75.63,53.57
27.87,79.44,16.91
12.75,79.67,95.37
13.04,80.23,100.04
16.53,75.58,42.18
19.62,74.57,13.19
27.57,79.74,15.64
30.77,79.48,79.35
17.93,78.8,27.72
25.65,75.59,9.04
17.55,73.98,45.92
19.32,74.33,18.03
23.1,80.23,9.75
26.43,92.03,187.2
17.52,75.47,30.11
18.23,73.28,21.7
20.83,78.25,8.7
22.83,85.03,51.23
30.71,76.84,25.93
22.07,88.05,114.06
