Latitude,Longitude,PTrain_RFL
24.04,79.1,151.62
30.73,76.79,77.51
28.43,75.51,45.31
27.72,96.23,355.23
26.57,94.7,341.73
24.05,86.9,245.04
25.88,87.13,230.63
28.16,75.46,46.91
25.68,93.23,324.1
21.43,71.22,84.86
25.3,93.72,363.62
28.68,73.12,4.45
24.88,78.97,139.84
11.83,76.07,131.76
27.22,93.12,328.8
28.78,96.27,407.11
22.22,78.43,155.15
25.68,94.3,380.27
24.47,86.25,232.79
29.98,77.1,80.1
24.79,79.08,143.91
24.52,84.95,208.6
20.68,86.85,253.69
28.75,73.99,18.28
25.07,75.5,83.51
26.22,87.02,225.41
28.67,96.15,387.66
11.4,79.7,186.47
17.6,78.75,144.93
21.52,73.65,103.62
16.45,74.33,108.71
25.17,82.53,176.11
15.58,79.88,173.73
26.63,94.92,346.1
19.07,79.07,151.87
22.12,77.5,127.94
24.05,86.15,233.29
23.18,76.97,112.83
27.93,79.28,137.73
17.56,78.22,140.13
10.97,77.28,148.91
17.29,78.03,139.0
27.12,79.41,142.88
10.7,76.75,156.42
17.23,79.13,150.73
23.67,76.23,101.08
24.45,85.17,212.76
18.72,72.9,110.63
12.5,76.3,128.87
26.5,75.67,65.01
21.1,85.33,227.46
21.7,79.68,166.25
22.12,76.9,114.62
30.69,76.09,60.3
26.72,94.23,325.89
25.27,87.22,238.36
13.63,74.7,140.19
20.5,85.83,237.75
19.97,72.72,109.3
32.53,75.97,103.36
24.05,84.07,198.78
23.83,79.45,162.2
26.17,85.9,208.98
27.05,88.27,349.89
25.67,78.47,121.58
24.2,72.2,68.34
30.32,78.03,112.9
24.92,84.18,194.47
16.38,73.35,120.28
23.78,86.43,239.01
22.6,75.3,104.86
12.13,78.03,147.69
32.27,76.38,92.95
26.67,77.83,100.34
26.02,89.98,272.86
26.15,89.92,270.56
22.18,88.2,272.87
27.48,95.02,332.0
21.83,87.78,266.79
20.72,70.92,93.42
22.83,74.27,99.87
17.72,83.3,206.95
24.27,87.25,248.81
23.83,73.67,86.79
21.18,81.28,173.48
23.48,87.32,255.15
22.37,69.08,76.91
26.12,92.87,312.23
29.9,78.55,137.6
32.86,74.9,61.78
17.91,78.01,139.11
24.48,71.73,62.17
30.27,80.52,199.33
32.58,74.93,58.47
26.91,79.6,149.52
26.1,90.78,283.75
24.93,92.77,320.69
24.03,84.07,198.81
20.42,72.85,109.71
26.31,79.3,141.6
30.22,74.17,20.04
34.17,74.9,64.0
32.65,74.9,58.89
24.73,79.21,148.07
26.63,92.8,305.96
34.33,74.38,45.14
24.02,85.55,227.01
28.45,72.5,-2.16
25.33,88.32,253.78
30.75,76.15,62.13
27.9,96.3,355.6
28.02,96.23,368.07
25.75,75.38,71.48
18.25,77.1,134.6
25.74,79.16,139.77
23.13,78.68,143.91
27.98,79.42,142.26
26.17,85.0,196.16
29.73,78.47,117.37
23.43,73.75,93.4
20.03,75.03,104.88
33.13,75.98,97.76
29.86,78.64,147.09
26.92,71.37,14.28
30.66,76.83,77.78
24.6,92.83,323.52
33.27,74.55,49.21
17.65,77.47,136.15
30.58,76.82,76.92
25.98,87.13,229.56
24.42,85.98,228.18
28.93,76.17,56.06
33.53,74.22,51.92
29.93,78.74,134.4
24.37,92.17,317.46
26.7,77.9,101.82
29.91,78.7,137.07
25.6,75.61,74.7
21.48,85.82,236.53
33.58,74.09,37.23
26.47,92.47,303.38
19.3,75.67,110.61
22.98,71.47,79.61
22.57,70.42,84.47
23.57,76.78,107.74
32.74,74.81,58.87
24.15,78.23,127.19
28.39,75.63,47.98
28.35,75.64,48.37
16.22,73.83,118.45
27.13,94.77,330.22
26.17,93.57,335.93
17.94,78.68,144.75
20.17,84.85,223.29
27.1,79.95,161.01
26.35,89.9,268.27
27.27,93.07,324.97
32.56,74.92,57.99
24.53,84.92,207.95
12.17,76.6,132.27
15.68,74.97,112.79
34.27,74.47,47.37
34.45,74.41,47.23
34.39,73.79,27.15
21.07,83.2,196.39
18.02,78.9,146.78
34.37,73.98,76.91
23.75,86.17,233.74
16.05,73.92,118.17
23.42,91.67,315.55
29.08,74.68,27.67
28.87,75.45,41.97
25.32,86.02,218.85
25.55,84.15,189.89
23.98,86.02,230.75
22.97,74.12,98.77
24.76,79.05,143.3
23.13,84.85,220.25
20.0,76.3,116.44
27.5,95.75,345.34
16.73,76.92,130.88
21.7,74.03,111.63
26.28,79.29,141.38
25.93,90.77,285.74
27.79,79.31,138.67
29.28,78.12,104.51
25.97,85.12,199.38
28.19,74.69,33.99
26.13,89.47,263.64
10.03,76.3,168.04
11.22,76.15,156.26
13.07,80.26,185.72
17.58,78.54,143.28
13.25,80.33,186.0
13.13,80.25,185.31
8.18,77.63,187.08
26.75,82.08,170.11
25.93,80.83,171.99
30.92,74.67,33.35
26.3,87.27,228.4
22.37,88.78,279.04
16.28,78.68,144.49
30.72,76.77,76.89
26.35,79.23,139.28
25.77,75.63,73.38
24.18,92.02,316.74
11.18,75.85,158.34
17.84,78.12,139.78
15.42,75.63,117.22
27.33,88.62,325.12
16.53,80.8,181.1
24.75,84.95,206.75
25.4,83.55,183.81
22.77,83.97,207.29
27.13,81.97,169.79
21.47,80.2,166.07
19.27,84.88,228.82
26.75,83.37,176.42
17.35,76.85,129.96
34.05,74.4,72.69
24.65,77.32,108.68
28.42,77.0,75.17
26.1,91.58,295.29
26.23,78.25,112.91
15.42,75.62,117.15
27.23,79.28,138.46
