Latitude,Longitude,PTrain_RFL
20.83,78.25,8.21
22.83,85.03,17.48
30.71,76.84,17.73
22.07,88.05,28.8
17.25,78.59,6.26
9.48,76.75,29.32
16.55,74.68,3.03
18.93,74.32,1.52
28.05,72.48,2.74
20.25,74.45,1.89
15.85,75.12,3.69
13.03,80.27,10.23
16.38,75.37,4.49
17.43,75.53,5.52
26.08,86.48,14.81
27.92,94.38,91.37
23.77,81.22,7.71
8.82,77.8,34.29
27.19,79.27,3.56
26.53,72.97,1.15
24.9,79.19,4.67
9.98,76.27,25.21
25.02,84.82,10.86
22.6,86.43,22.7
25.57,91.72,80.74
25.57,92.07,69.68
23.07,71.08,1.87
17.77,73.83,0.43
15.93,76.58,7.56
25.08,84.38,9.5
23.5,73.5,2.75
28.8,74.94,4.5
26.37,85.12,9.88
24.75,94.37,69.42
25.42,74.55,0.29
25.68,94.63,73.32
12.87,78.77,11.61
11.57,75.77,15.61
11.57,76.15,12.23
26.57,94.67,58.24
13.24,79.94,10.59
20.88,75.15,4.75
21.84,69.38,-1.44
26.8,92.6,39.65
20.43,86.6,19.17
28.23,77.45,4.12
29.75,77.23,10.88
25.53,92.47,64.31
33.14,74.33,41.75
34.68,77.38,228.2
14.07,79.6,8.82
30.63,76.89,16.38
24.65,92.63,42.53
15.03,76.08,5.91
11.98,77.45,11.89
24.08,73.23,1.01
26.8,76.8,1.48
27.17,92.18,109.64
12.57,78.7,10.74
27.5,96.25,65.63
28.38,95.8,112.84
34.51,74.26,100.58
17.87,78.2,7.23
25.32,83.85,7.59
30.19,76.99,13.3
20.76,70.67,-1.34
24.2,93.6,71.23
19.68,77.57,8.82
26.38,93.48,44.63
29.2,76.77,7.31
22.8,69.72,-0.45
22.65,88.09,30.1
10.92,79.75,20.02
22.03,74.7,4.05
11.72,76.43,10.99
9.83,76.75,24.47
26.7,89.28,25.84
22.1,85.88,21.44
29.92,77.17,11.73
26.12,92.33,39.92
26.28,75.38,0.66
13.73,75.33,5.9
19.33,74.35,1.67
27.7,76.85,2.9
10.77,79.85,20.45
27.17,73.67,1.08
21.1,79.05,8.15
30.55,77.3,34.07
29.62,78.38,12.21
17.0,79.25,7.07
23.25,68.85,-0.22
7.98,93.53,35.31
19.08,77.33,9.11
21.33,74.25,3.16
15.47,78.48,8.06
28.0,76.08,3.45
16.43,81.7,5.61
22.95,79.18,6.73
14.45,79.98,7.01
28.57,77.12,5.46
28.58,77.2,5.39
23.0,70.22,-0.03
16.92,81.67,7.17
24.47,74.9,0.88
18.67,78.1,8.66
27.23,94.12,45.31
25.07,79.45,3.93
22.33,88.2,30.06
24.66,78.81,4.68
25.32,85.03,11.04
14.18,77.37,8.22
9.55,78.7,28.83
24.65,79.01,5.78
27.02,94.17,44.66
17.53,77.28,8.55
27.0,79.1,3.01
27.2,73.73,1.1
24.09,78.41,5.26
26.2,79.45,2.53
22.75,72.57,2.47
30.36,77.98,24.75
26.61,79.78,2.9
28.96,76.88,6.15
30.25,78.12,23.7
21.45,73.72,2.23
26.42,91.43,33.74
23.83,76.23,2.89
25.31,75.62,1.34
32.99,74.5,40.22
26.97,95.05,50.33
19.72,74.15,1.16
28.82,75.5,4.64
23.3,69.72,0.23
26.63,91.73,34.66
33.59,74.24,80.55
34.12,74.68,99.18
30.48,77.13,15.72
32.94,74.38,34.3
13.17,79.22,10.84
26.35,79.14,2.29
24.77,85.43,13.99
25.32,73.53,0.53
34.01,74.55,105.82
23.77,77.77,4.5
25.42,83.43,6.56
22.17,75.58,5.1
25.28,71.23,2.71
34.22,74.69,102.33
27.24,79.43,3.74
25.38,84.2,8.45
17.74,78.15,7.29
25.07,85.03,11.51
23.85,86.03,19.37
20.35,74.82,3.39
13.9,79.9,8.47
24.6,79.25,4.87
26.83,94.3,45.7
13.51,77.0,6.45
20.38,75.33,3.47
10.23,78.55,24.05
24.07,78.16,4.75
21.62,74.8,3.3
17.85,77.87,7.6
17.65,74.2,1.29
26.97,79.21,3.0
27.23,79.76,3.72
23.52,73.07,2.46
27.97,93.85,60.76
22.02,87.28,25.64
11.28,76.25,18.23
17.25,80.43,7.65
19.37,84.47,12.43
27.52,75.53,2.84
24.02,78.8,6.27
8.93,76.53,32.99
22.03,71.72,1.03
19.1,78.35,8.86
23.78,86.72,22.76
23.63,86.82,23.5
27.45,92.63,99.33
30.23,76.62,12.7
26.32,79.0,2.33
25.68,91.63,65.83
19.23,82.55,10.09
24.75,93.43,46.53
20.28,85.1,15.42
28.93,95.02,99.41
27.43,92.13,108.89
21.88,87.77,27.15
17.53,78.77,6.62
22.48,69.12,-1.11
15.57,80.05,5.3
25.98,79.5,2.64
18.17,76.05,5.67
20.13,73.92,0.68
14.47,76.93,7.88
24.42,82.98,7.44
24.52,73.37,-0.29
27.76,79.11,4.34
22.31,69.02,-1.09
12.32,79.72,13.38
12.72,79.2,12.51
12.84,79.95,11.53
30.09,73.9,9.78
26.7,92.33,37.5
26.82,91.87,36.45
22.47,78.43,11.32
34.03,75.33,138.78
10.77,76.65,21.2
8.73,77.75,34.84
9.27,78.3,30.48
23.62,86.78,23.37
15.48,73.82,1.78
24.72,80.17,6.66
29.03,79.47,10.26
20.3,86.68,18.9
11.5,79.77,16.54
19.27,76.83,7.89
28.1,95.38,57.44
30.33,76.47,13.21
25.6,85.1,10.84
22.77,81.9,10.92
27.13,72.37,1.58
20.48,84.27,14.58
28.33,75.58,3.97
11.92,79.83,14.47
21.65,69.67,-1.18
11.67,92.72,14.44
9.0,76.92,32.69
22.23,76.4,5.04
18.53,73.85,0.51
18.5,73.9,0.58
19.8,85.82,15.7
25.77,87.47,19.18
23.33,86.42,21.84
19.92,77.58,8.75
25.4,72.98,1.72
8.23,77.33,38.88
26.75,79.02,2.41
34.0,74.36,117.02
25.05,84.92,11.12
20.75,75.67,5.48
26.46,79.31,3.36
34.17,74.53,96.29
30.05,74.85,9.84
13.24,80.26,9.64
10.92,79.35,21.1
24.65,92.9,42.89
13.15,80.07,10.37
22.07,80.75,9.85
17.82,74.12,1.09
25.43,91.37,77.05
12.92,79.58,11.92
19.98,84.88,14.43
22.55,88.49,30.69
19.8,78.6,9.05
30.65,79.57,63.76
26.73,91.92,35.44
22.3,76.77,5.39
16.82,74.12,1.35
22.25,84.8,15.61
23.83,73.4,1.19
11.05,75.87,18.53
12.22,78.07,11.87
32.97,74.95,47.91
10.38,76.82,18.44
8.78,76.7,34.15
18.77,84.08,10.71
19.6,76.22,6.5
21.8,86.73,23.59
22.21,88.17,29.81
24.63,73.38,-0.88
22.71,88.0,29.86
25.38,86.7,17.53
24.67,79.01,5.51
24.68,79.12,4.8
28.32,76.78,4.34
26.58,90.22,28.64
9.27,76.78,31.01
24.87,78.86,4.54
24.14,78.75,6.09
24.55,79.23,4.9
25.06,78.99,3.98
24.25,78.31,4.61
27.72,79.02,4.17
22.4,88.85,31.48
27.77,79.37,4.46
23.67,85.28,17.28
33.2,74.19,49.78
22.38,85.42,18.62
14.88,79.02,7.88
17.08,82.13,6.29
15.8,79.77,5.88
26.95,79.66,3.3
12.98,79.98,11.2
12.25,75.3,12.28
10.98,76.23,19.4
8.97,76.62,32.66
23.9,92.92,63.71
27.0,79.23,3.07
25.67,94.5,106.01
25.1,93.43,55.6
26.27,92.58,38.41
26.42,79.05,2.31
24.72,75.58,1.33
24.63,85.8,16.37
23.5,68.5,-0.57
27.55,73.67,1.71
25.75,93.97,70.01
25.45,86.02,14.56
12.34,76.1,9.04
25.33,84.42,9.13
22.57,87.18,25.88
28.38,74.81,3.52
19.7,84.82,13.77
15.28,79.8,5.85
13.32,80.2,9.75
13.13,80.23,10.02
11.48,79.77,16.67
21.55,86.43,21.92
22.98,75.7,2.67
10.55,76.62,21.68
19.62,75.02,3.77
27.23,95.93,61.54
9.0,76.93,32.41
25.27,72.23,2.79
9.43,76.35,29.16
24.02,78.78,6.15
24.64,79.08,4.66
23.78,84.35,13.03
13.11,79.94,10.84
24.53,79.05,5.13
15.23,77.73,7.22
22.22,70.75,0.55
14.47,78.45,10.22
26.83,92.75,40.21
24.87,87.1,21.12
21.65,74.7,3.64
22.55,86.45,22.83
33.58,75.08,101.92
33.65,75.38,121.85
25.17,85.07,11.37
16.2,77.35,8.52
21.88,83.38,11.42
21.23,81.65,9.02
23.32,77.83,5.17
24.0,76.72,3.09
22.3,70.78,0.52
21.1,81.03,8.61
18.77,79.43,9.13
23.32,85.32,20.43
23.32,75.05,1.88
16.98,73.33,-0.23
26.98,84.85,9.51
16.55,79.55,7.0
24.53,81.3,6.74
28.83,76.58,5.61
29.85,77.88,12.75
23.52,91.48,42.48
23.15,87.32,26.79
19.85,84.48,13.78
22.37,87.78,28.73
17.68,78.97,6.99
20.6,85.07,16.62
18.98,75.5,4.51
20.4,76.15,5.31
21.43,76.7,6.14
27.0,79.88,3.5
9.67,78.85,27.87
28.07,94.13,69.2
26.7,79.85,3.08
33.8,74.27,90.52
21.93,75.13,4.29
21.62,75.98,4.75
20.32,77.02,7.36
30.32,80.28,52.29
19.22,83.67,11.05
15.95,75.3,4.2
21.62,83.72,12.42
24.57,87.25,23.48
27.17,84.32,8.74
22.0,88.21,29.01
26.33,86.15,13.2
26.83,79.24,2.82
17.88,78.02,7.59
9.38,76.82,28.82
24.68,84.52,10.83
23.62,87.13,25.14
26.65,90.4,29.47
20.58,84.37,14.18
12.93,79.33,12.02
23.6,71.57,3.44
34.06,74.6,99.97
18.82,84.53,11.05
14.42,75.5,5.19
28.77,74.58,4.47
26.05,87.7,19.21
22.35,73.35,0.37
28.98,75.68,5.25
25.37,75.64,1.29
13.11,80.12,10.45
27.18,82.28,6.26
14.62,75.62,5.01
29.77,73.75,8.21
30.42,77.94,29.86
18.79,72.93,-0.71
25.32,90.43,33.63
30.47,79.68,50.88
12.97,78.28,7.22
26.34,78.95,2.41
21.78,85.13,21.34
29.72,77.27,10.68
25.05,74.47,0.37
27.78,79.45,4.6
22.77,88.77,31.41
26.42,92.73,38.78
21.62,87.02,24.34
27.03,95.28,63.71
16.4,74.0,1.19
30.73,76.06,15.13
27.61,79.58,4.33
24.0,76.72,3.09
25.02,72.53,2.0
21.72,78.83,7.91
30.71,76.01,14.98
29.95,77.19,11.89
28.23,75.29,3.41
21.73,69.49,-1.44
28.35,73.96,3.16
10.97,79.82,19.51
24.09,78.02,4.29
25.23,87.07,19.55
23.85,78.75,7.1
21.75,88.05,27.56
11.65,78.17,16.35
21.47,83.97,13.18
20.85,88.25,24.26
16.85,74.6,2.69
17.7,74.02,0.85
24.57,80.83,6.6
25.98,76.37,1.16
22.08,79.55,10.07
27.88,79.9,5.46
23.43,76.32,3.2
25.67,76.68,1.41
25.57,91.88,79.21
31.1,77.17,56.37
13.93,75.63,6.03
14.07,74.53,5.37
25.33,77.65,3.7
24.42,81.87,6.83
27.62,75.13,2.46
24.82,92.8,42.48
24.92,92.98,43.06
18.85,79.97,9.26
17.67,75.9,6.26
23.65,87.7,27.59
29.92,73.88,9.01
34.08,74.83,100.81
26.25,82.0,4.72
31.53,76.9,40.78
26.13,86.58,15.01
21.2,72.83,0.58
23.88,87.53,26.3
22.85,88.57,30.92
23.87,73.57,1.55
20.32,83.93,15.9
30.53,76.91,15.94
24.95,94.03,60.46
26.55,85.87,11.97
27.63,77.48,2.7
22.29,88.14,29.88
27.8,78.85,4.56
25.25,87.65,21.6
27.77,95.6,56.5
25.3,84.08,8.27
22.37,92.83,43.88
21.62,72.9,1.0
33.83,74.11,85.28
25.97,75.74,0.86
18.28,76.88,8.02
27.62,91.72,95.53
33.7,74.09,79.01
21.78,80.83,9.96
32.99,75.0,55.7
25.85,85.78,12.65
23.02,68.98,-0.93
20.95,79.97,8.12
30.19,77.0,13.29
17.43,75.2,4.33
21.03,76.67,6.66
22.96,88.09,30.02
15.17,78.3,9.16
21.95,79.3,9.81
22.3,71.2,0.78
34.04,74.8,98.47
21.58,83.82,12.69
20.05,85.08,14.95
28.5,79.1,6.62
22.37,70.62,0.48
26.0,72.48,2.06
33.29,74.12,61.53
23.63,84.37,15.11
32.87,74.68,30.1
25.27,85.8,14.11
27.0,79.18,3.05
9.85,78.75,26.75
25.18,80.3,3.21
24.52,84.98,12.93
20.4,76.22,5.51
30.67,76.77,16.44
24.89,78.35,3.9
24.77,78.37,4.46
28.02,75.64,3.76
24.58,80.83,6.54
13.43,79.98,9.92
9.37,77.93,30.28
21.65,78.78,7.96
9.18,78.45,31.25
23.08,87.82,29.07
11.43,78.37,12.41
23.4,79.67,9.73
24.65,72.6,1.64
24.85,72.23,2.02
25.4,85.98,14.43
20.12,76.47,6.36
19.8,76.87,7.45
27.33,88.63,51.17
26.65,91.92,35.59
10.78,79.13,21.38
26.62,92.78,38.96
22.07,75.4,4.87
8.48,76.95,35.95
8.47,76.95,36.76
24.77,78.83,4.73
13.67,79.38,7.53
10.77,78.72,21.77
13.67,79.58,9.74
12.48,78.57,11.78
13.15,79.53,11.52
20.3,83.3,11.7
9.73,79.03,27.18
26.17,75.75,0.79
13.33,77.08,6.54
8.8,78.15,34.2
8.75,78.18,34.6
24.58,73.7,-0.53
24.62,73.88,-0.03
23.18,75.78,2.73
22.5,87.95,29.63
23.53,80.88,8.53
31.47,76.27,23.3
11.4,76.73,25.2
22.57,72.93,2.15
25.3,83.02,5.93
25.45,82.87,5.67
10.37,79.85,23.01
12.92,79.15,11.94
15.87,73.63,1.32
20.9,70.37,-1.49
23.53,77.82,4.9
17.68,83.3,7.41
17.72,83.23,7.71
18.05,79.37,8.03
20.67,78.58,8.51
20.4,78.15,9.25
