Latitude,Longitude,PTrain_LC1
24.05,76.45,0.33
25.58,76.3,0.38
15.73,75.98,0.53
16.27,76.83,0.59
23.52,74.0,0.27
20.1,84.57,1.0
9.92,77.53,1.32
34.16,74.57,2.14
30.65,78.85,1.71
27.85,78.47,0.68
14.55,78.73,1.12
29.9,78.68,1.38
26.01,79.38,0.51
32.79,74.77,1.38
29.97,78.53,1.29
26.7,94.12,1.14
17.61,78.47,0.49
27.72,79.65,0.71
22.77,87.8,1.16
23.28,84.55,0.61
20.88,73.72,0.32
28.3,75.71,0.68
22.9,88.16,1.16
20.13,78.32,0.38
29.85,77.05,0.93
25.22,87.17,0.76
23.95,87.1,0.84
22.7,70.65,0.28
27.22,73.47,0.5
30.72,75.98,1.03
32.98,74.41,1.42
28.36,74.9,0.67
27.7,79.57,0.7
20.67,79.13,0.38
22.25,88.5,1.31
33.26,74.14,1.74
27.32,84.32,0.76
23.27,87.97,1.06
31.52,76.02,1.2
27.98,72.25,0.52
24.9,72.83,0.25
20.72,70.99,0.43
34.08,74.57,2.18
14.97,78.25,0.95
34.1,74.58,2.17
21.92,85.37,0.72
22.02,69.92,0.22
22.26,88.97,1.35
22.86,88.04,1.16
16.75,77.3,0.57
25.73,75.54,0.39
19.92,77.05,0.34
25.93,85.33,0.66
18.17,73.3,0.69
21.33,69.9,0.34
16.72,75.43,0.45
17.21,78.9,0.67
14.83,76.63,0.65
25.96,75.59,0.41
12.84,80.06,1.56
25.6,85.2,0.64
18.98,84.02,0.92
20.37,83.37,0.74
17.63,80.93,0.97
22.55,72.22,0.37
20.28,84.7,0.91
14.98,74.92,0.65
15.17,77.38,0.73
16.28,76.62,0.58
24.67,84.77,0.6
30.64,76.81,1.06
30.1,79.97,1.71
28.07,94.57,1.51
24.67,75.6,0.34
18.02,79.57,0.64
27.38,80.17,0.7
17.82,73.1,0.74
13.0,76.15,0.6
28.08,96.5,1.7
23.98,85.37,0.68
29.17,75.73,0.78
14.28,74.45,1.15
22.77,77.77,0.32
10.58,92.55,2.48
17.45,78.47,0.52
9.5,76.63,1.62
15.8,76.98,0.71
15.02,75.95,0.65
30.03,77.89,0.89
28.18,75.39,0.66
34.28,74.2,2.31
13.0,75.7,0.58
33.39,74.23,1.91
27.65,79.95,0.72
15.43,75.8,0.56
26.86,79.06,0.58
31.03,78.73,1.8
22.57,75.82,0.28
34.53,75.13,2.6
24.6,87.08,0.78
17.55,75.9,0.47
22.62,86.13,0.85
23.67,84.95,0.63
26.39,79.48,0.55
26.53,75.87,0.48
13.95,76.62,0.71
29.93,78.52,1.28
26.0,92.87,1.07
14.03,75.68,0.71
13.54,77.3,0.72
27.57,93.85,1.62
12.82,77.03,0.76
13.23,77.12,0.69
16.47,76.53,0.57
34.3,74.25,2.25
28.78,95.88,1.75
24.53,84.02,0.56
30.17,76.54,0.96
27.68,76.45,0.65
25.05,84.63,0.6
27.6,78.05,0.63
26.27,91.37,1.0
23.83,73.03,0.23
24.77,93.9,1.19
22.72,75.8,0.28
17.69,78.87,0.54
27.16,79.27,0.62
29.84,78.75,1.5
24.68,74.13,0.3
27.68,74.07,0.57
11.57,75.6,1.5
11.77,79.38,1.58
27.24,79.44,0.64
34.65,76.02,2.74
30.1,77.75,1.01
20.13,85.15,1.1
24.28,85.17,0.64
27.33,82.7,0.72
23.2,79.95,0.39
19.08,82.03,0.6
26.82,75.8,0.53
26.9,70.92,0.37
21.05,75.57,0.33
25.35,72.62,0.27
26.53,88.72,0.86
32.67,74.83,1.39
22.82,86.18,0.85
22.82,86.18,0.84
22.88,84.13,0.6
25.08,73.08,0.27
18.2,75.2,0.38
24.53,76.17,0.33
25.45,78.58,0.45
21.92,84.08,0.61
26.3,73.02,0.36
30.55,79.57,1.72
33.19,74.15,1.61
14.53,76.35,0.63
22.23,85.65,0.76
25.48,84.42,0.6
25.05,84.08,0.57
26.2,73.94,0.39
28.88,74.07,0.69
26.72,89.88,0.97
21.73,75.15,0.27
22.47,70.07,0.29
26.1,92.73,1.06
26.38,79.19,0.54
24.92,86.22,0.7
17.61,78.88,0.55
25.55,82.32,0.54
23.63,75.13,0.28
28.05,94.18,1.32
30.64,76.05,1.02
30.8,75.82,1.04
29.28,77.42,0.85
33.98,74.27,2.29
28.06,75.28,0.65
25.1,78.8,0.44
33.78,74.07,1.83
26.21,73.07,0.35
33.34,74.21,1.78
32.6,74.87,1.34
24.43,85.52,0.66
23.1,74.15,0.27
22.17,86.63,1.02
30.03,77.83,1.0
17.74,78.47,0.48
28.33,75.68,0.68
16.33,74.78,0.46
16.43,74.68,0.46
25.38,74.3,0.37
29.8,78.65,1.25
22.52,85.63,0.73
26.13,87.62,0.79
20.78,85.72,1.03
20.82,75.97,0.32
21.85,87.92,1.33
10.95,78.08,1.42
24.32,92.0,1.2
16.95,82.23,1.34
27.07,88.47,1.25
18.33,84.13,1.34
11.73,78.97,1.46
32.4,78.25,2.19
20.27,81.48,0.49
22.67,76.73,0.3
11.83,75.33,1.44
26.43,80.37,0.6
8.08,77.5,1.76
31.33,75.33,1.11
10.92,79.83,1.75
10.07,78.8,1.65
29.7,77.03,0.9
14.78,74.13,1.11
33.0,74.9,1.81
21.62,85.58,0.79
21.32,70.32,0.31
24.98,79.92,0.46
17.25,80.15,0.91
21.83,76.37,0.29
21.82,75.62,0.29
27.9,80.8,0.78
22.08,82.15,0.45
9.95,76.27,1.65
10.23,77.47,0.69
12.95,78.3,0.72
16.7,74.23,0.45
22.53,88.33,1.25
22.65,88.45,1.22
7.22,93.73,2.6
10.75,79.35,1.71
25.15,75.85,0.35
25.18,75.9,0.35
17.55,80.63,0.91
9.53,76.6,1.6
11.25,75.78,1.53
23.4,88.52,1.06
10.4,78.67,1.57
33.58,75.5,1.9
34.42,74.3,2.2
15.83,78.07,0.8
26.85,79.5,0.6
25.22,82.72,0.53
13.24,76.86,0.7
19.28,74.37,0.28
17.87,78.76,0.5
17.22,78.03,0.49
13.55,76.01,0.65
22.5,73.75,0.31
21.53,73.43,0.35
32.68,74.76,1.35
31.91,75.45,1.22
29.92,77.07,0.94
13.02,80.12,1.57
27.57,79.35,0.68
27.51,79.51,0.68
30.02,79.07,1.53
13.35,77.98,0.68
34.3,73.95,2.33
34.12,74.81,2.2
28.62,72.97,0.62
22.17,85.62,0.76
27.78,79.32,0.69
21.85,72.13,0.41
17.5,74.75,0.36
26.7,89.45,0.94
28.19,75.7,0.67
20.03,77.83,0.36
25.25,94.47,1.37
26.89,79.65,0.61
17.92,82.97,1.18
22.44,88.1,1.27
11.7,75.53,1.48
30.04,73.95,0.85
9.82,77.15,0.77
21.95,85.32,0.71
21.23,78.9,0.35
22.05,78.3,0.37
26.8,75.64,0.51
19.25,73.15,0.6
19.5,83.32,0.76
33.23,74.39,1.66
32.96,74.41,1.41
24.6,84.82,0.6
29.79,78.71,1.2
19.9,86.12,1.33
29.87,78.72,1.42
20.27,85.18,1.08
21.42,79.27,0.35
17.07,78.49,0.53
25.4,79.5,0.47
12.85,74.9,1.33
28.93,74.89,0.71
23.1,71.4,0.26
23.43,85.32,0.67
12.42,78.38,1.06
11.83,75.67,1.34
23.48,70.47,0.22
22.42,71.87,0.32
25.13,75.58,0.37
24.54,75.71,0.33
25.7,81.35,0.53
17.28,76.22,0.49
21.78,85.97,0.86
21.32,77.61,0.32
10.92,76.43,1.5
10.47,79.73,1.78
20.23,83.28,0.73
18.15,73.0,0.67
27.05,79.39,0.62
26.65,79.99,0.6
27.23,79.25,0.63
23.1,74.87,0.26
28.37,76.9,0.71
29.82,78.53,1.29
19.72,76.27,0.33
33.77,74.35,2.27
30.66,76.84,1.07
26.18,92.73,1.08
23.32,91.32,1.38
25.05,75.0,0.34
26.49,79.19,0.54
9.18,76.55,1.7
10.98,78.23,1.51
34.45,74.29,2.19
24.75,78.25,0.41
24.03,79.2,0.41
17.75,77.9,0.48
27.08,79.82,0.64
15.85,77.27,0.67
22.84,88.42,1.18
24.98,78.27,0.42
23.6,74.62,0.26
23.35,77.07,0.33
16.62,73.9,0.45
23.63,85.0,0.64
22.6,81.47,0.47
18.75,73.55,0.28
26.99,79.64,0.62
24.82,78.76,0.43
33.53,77.5,2.22
24.37,82.95,0.51
25.05,84.05,0.57
25.07,83.95,0.56
16.55,73.62,0.8
29.89,78.66,1.37
24.86,78.86,0.43
29.12,75.52,0.76
25.5,75.85,0.37
23.97,93.22,1.19
23.37,93.12,1.3
29.98,78.62,1.28
24.97,85.1,0.62
22.53,88.32,1.25
26.52,85.97,0.73
26.25,76.33,0.45
28.04,75.65,0.67
25.65,94.03,1.52
33.23,74.63,2.05
20.18,85.62,1.15
28.12,74.76,0.64
25.35,75.53,0.35
18.12,73.0,0.6
21.18,71.65,0.39
25.53,86.55,0.72
26.82,70.7,0.35
21.51,77.52,0.38
22.52,79.03,0.38
21.43,78.97,0.35
13.18,80.04,1.52
27.69,79.67,0.71
17.97,78.72,0.5
16.97,78.35,0.55
34.29,74.23,2.27
34.17,74.27,2.29
15.2,76.22,0.67
19.83,83.73,0.81
12.46,80.1,1.64
24.53,75.65,0.33
16.75,77.78,0.58
10.08,78.75,1.65
13.93,78.27,0.82
27.69,79.65,0.71
16.1,78.3,0.77
16.03,79.95,1.19
28.23,95.0,1.38
11.15,75.97,1.49
26.75,94.83,1.29
29.54,77.49,0.9
9.23,76.87,1.65
33.5,74.83,2.07
21.43,74.43,0.35
12.71,76.95,0.82
8.77,78.1,1.8
11.73,75.88,0.67
24.38,84.53,0.59
25.85,85.6,0.67
30.4,77.95,1.23
12.48,76.87,0.81
8.37,77.0,1.78
34.1,74.65,2.18
17.67,82.23,0.98
34.11,74.52,2.17
18.93,77.48,0.4
9.8,76.8,0.97
17.83,73.92,0.33
23.72,85.5,0.67
23.8,81.35,0.45
12.92,74.82,1.33
26.62,89.83,0.95
24.65,79.15,0.43
29.98,78.7,1.22
24.22,84.67,0.6
23.97,87.17,0.84
17.97,78.86,0.51
27.83,79.47,0.72
16.13,76.58,0.57
9.75,76.57,1.62
11.98,75.95,0.66
24.71,79.22,0.43
24.82,85.25,0.63
16.17,76.88,0.6
32.89,74.74,1.4
24.59,79.18,0.42
34.51,76.27,2.68
23.8,80.8,0.43
26.42,87.43,0.79
13.32,77.14,0.68
24.37,87.42,0.83
23.8,86.28,0.75
12.42,92.93,2.38
26.75,80.88,0.63
30.93,75.87,1.06
30.9,75.8,1.05
25.75,93.18,1.09
34.03,74.68,2.2
25.55,76.22,0.38
34.42,74.23,2.19
30.38,77.81,1.13
24.5,87.13,0.79
24.58,78.88,0.42
21.7,84.67,0.66
23.27,92.47,1.23
25.2,93.3,1.18
13.7,75.67,0.71
25.58,93.77,1.42
26.77,84.98,0.71
27.23,94.12,1.17
25.18,86.08,0.69
28.33,73.2,0.59
24.37,87.2,0.81
21.85,87.22,1.22
24.17,88.27,0.92
30.72,76.25,1.04
17.44,78.54,0.54
22.22,70.23,0.24
24.11,78.98,0.44
25.47,92.8,1.1
25.5,93.12,1.09
27.75,95.92,1.34
27.03,79.39,0.62
21.72,71.38,0.26
18.03,75.33,0.39
21.08,83.4,0.65
26.35,75.57,0.45
25.3,93.43,1.3
32.8,79.18,2.05
27.32,95.9,1.33
26.03,90.17,0.94
21.55,71.35,0.29
17.18,78.71,0.57
16.17,76.52,0.57
34.0,74.92,2.19
20.2,83.7,0.64
23.4,69.88,0.22
22.32,87.05,1.07
22.83,85.12,0.66
17.98,76.33,0.39
26.87,79.11,0.58
12.02,77.25,0.78
25.2,94.47,1.45
25.68,92.8,1.08
20.78,77.67,0.33
24.7,79.02,0.43
22.88,69.82,0.28
23.83,87.82,0.94
32.52,74.76,1.32
26.28,94.25,1.29
24.55,92.6,1.16
24.87,86.52,0.73
29.97,77.04,0.95
28.07,75.62,0.67
9.92,78.12,1.57
9.83,78.08,1.58
17.93,73.67,0.27
16.75,78.0,0.57
21.08,71.78,0.44
27.23,79.05,0.62
26.75,92.35,1.07
22.0,80.7,0.4
25.03,88.13,0.83
20.55,74.53,0.28
21.17,81.73,0.47
32.27,77.17,2.02
22.58,80.37,0.39
22.82,69.27,0.27
12.5,76.83,0.8
12.92,74.88,1.22
12.95,74.83,1.3
16.18,81.13,1.35
27.5,77.68,0.6
12.92,92.92,2.34
18.05,78.27,0.48
12.42,75.73,0.54
29.02,77.63,0.82
11.8,77.82,1.24
22.42,87.32,1.11
8.3,73.0,1.6
28.83,78.75,0.83
15.42,73.78,0.97
26.67,84.92,0.7
30.58,78.48,1.68
29.47,79.65,1.54
18.9,72.82,0.64
19.12,72.85,0.62
30.45,78.08,1.64
29.47,77.73,0.89
26.12,85.4,0.68
12.3,76.7,0.76
11.8,76.0,0.78
27.54,79.69,0.69
24.65,84.58,0.59
15.47,79.87,1.3
20.87,84.4,0.82
13.11,80.3,1.6
9.93,78.12,1.56
16.45,77.43,0.65
22.87,87.98,1.15
24.77,77.7,0.43
24.78,78.44,0.43
