Latitude,Longitude,PTrain_LC1
16.55,74.68,1.52
18.93,74.32,1.13
28.05,72.48,0.54
20.25,74.45,0.92
15.85,75.12,1.68
13.03,80.27,2.16
16.38,75.37,1.55
17.43,75.53,1.33
26.08,86.48,1.44
27.92,94.38,2.18
23.77,81.22,0.89
8.82,77.8,2.26
27.19,79.27,0.61
26.53,72.97,0.52
24.9,79.19,0.68
9.98,76.27,2.21
25.02,84.82,1.26
22.6,86.43,1.49
25.57,91.72,2.23
25.57,92.07,2.28
23.07,71.08,0.42
17.77,73.83,1.35
15.93,76.58,1.55
25.08,84.38,1.22
23.5,73.5,0.5
28.8,74.94,0.54
26.37,85.12,1.28
24.75,94.37,2.6
25.42,74.55,0.55
25.68,94.63,2.53
12.87,78.77,2.09
11.57,75.77,2.1
11.57,76.15,2.6
26.57,94.67,2.42
13.24,79.94,2.09
20.88,75.15,0.83
21.84,69.38,0.5
26.8,92.6,2.15
20.43,86.6,1.69
28.23,77.45,0.58
29.75,77.23,0.5
25.53,92.47,2.33
33.14,74.33,0.38
34.68,77.38,1.29
14.07,79.6,1.96
30.63,76.89,0.46
24.65,92.63,2.08
15.03,76.08,1.78
11.98,77.45,2.22
24.08,73.23,0.47
26.8,76.8,0.63
27.17,92.18,1.9
12.57,78.7,2.25
27.5,96.25,2.33
28.38,95.8,2.08
34.51,74.26,0.37
17.87,78.2,1.38
25.32,83.85,1.15
30.19,76.99,0.48
20.76,70.67,0.67
24.2,93.6,2.59
19.68,77.57,0.99
26.38,93.48,2.27
29.2,76.77,0.53
22.8,69.72,0.39
22.65,88.09,1.61
10.92,79.75,2.29
22.03,74.7,0.68
11.72,76.43,2.63
9.83,76.75,2.34
26.7,89.28,1.78
22.1,85.88,1.6
29.92,77.17,0.5
26.12,92.33,2.14
26.28,75.38,0.6
13.73,75.33,2.1
19.33,74.35,1.05
27.7,76.85,0.6
10.77,79.85,2.33
27.17,73.67,0.53
21.1,79.05,0.89
30.55,77.3,0.3
29.62,78.38,0.51
17.0,79.25,1.54
23.25,68.85,0.33
7.98,93.53,3.47
19.08,77.33,1.04
21.33,74.25,0.73
15.47,78.48,1.68
28.0,76.08,0.56
16.43,81.7,1.83
22.95,79.18,0.75
14.45,79.98,1.97
28.57,77.12,0.56
28.58,77.2,0.56
23.0,70.22,0.38
16.92,81.67,1.7
24.47,74.9,0.57
18.67,78.1,1.17
27.23,94.12,2.25
25.07,79.45,0.67
22.33,88.2,1.64
24.66,78.81,0.69
25.32,85.03,1.28
14.18,77.37,1.87
9.55,78.7,2.3
24.65,79.01,0.68
27.02,94.17,2.25
17.53,77.28,1.29
27.0,79.1,0.62
27.2,73.73,0.54
24.09,78.41,0.71
26.2,79.45,0.65
22.75,72.57,0.49
30.36,77.98,0.41
26.61,79.78,0.63
28.96,76.88,0.55
30.25,78.12,0.42
21.45,73.72,0.68
26.42,91.43,1.98
23.83,76.23,0.68
25.31,75.62,0.63
32.99,74.5,0.38
26.97,95.05,2.32
19.72,74.15,1.0
28.82,75.5,0.54
23.3,69.72,0.35
26.63,91.73,2.02
33.59,74.24,0.28
34.12,74.68,0.38
30.48,77.13,0.47
32.94,74.38,0.41
13.17,79.22,2.09
26.35,79.14,0.65
24.77,85.43,1.34
25.32,73.53,0.5
34.01,74.55,0.37
23.77,77.77,0.73
25.42,83.43,1.1
22.17,75.58,0.72
25.28,71.23,0.42
34.22,74.69,0.4
27.24,79.43,0.61
25.38,84.2,1.19
17.74,78.15,1.39
25.07,85.03,1.29
23.85,86.03,1.47
20.35,74.82,0.9
13.9,79.9,2.02
24.6,79.25,0.69
26.83,94.3,2.28
13.51,77.0,2.16
20.38,75.33,0.95
10.23,78.55,2.25
24.07,78.16,0.71
21.62,74.8,0.74
17.85,77.87,1.34
17.65,74.2,1.36
26.97,79.21,0.62
27.23,79.76,0.61
23.52,73.07,0.47
27.97,93.85,2.24
22.02,87.28,1.59
11.28,76.25,2.09
17.25,80.43,1.55
19.37,84.47,1.65
27.52,75.53,0.53
24.02,78.8,0.7
8.93,76.53,2.26
22.03,71.72,0.53
19.1,78.35,1.11
23.78,86.72,1.48
23.63,86.82,1.46
27.45,92.63,1.99
30.23,76.62,0.48
26.32,79.0,0.65
25.68,91.63,2.22
19.23,82.55,1.66
24.75,93.43,2.31
20.28,85.1,1.62
28.93,95.02,2.05
27.43,92.13,1.83
21.88,87.77,1.65
17.53,78.77,1.5
22.48,69.12,0.41
15.57,80.05,1.83
25.98,79.5,0.65
18.17,76.05,1.27
20.13,73.92,0.92
14.47,76.93,1.82
24.42,82.98,1.08
24.52,73.37,0.46
27.76,79.11,0.6
22.31,69.02,0.43
12.32,79.72,2.19
12.72,79.2,2.11
12.84,79.95,2.15
30.09,73.9,0.46
26.7,92.33,2.1
26.82,91.87,2.07
22.47,78.43,0.77
34.03,75.33,0.59
10.77,76.65,2.12
8.73,77.75,2.26
9.27,78.3,2.32
23.62,86.78,1.48
15.48,73.82,1.58
24.72,80.17,0.67
29.03,79.47,0.54
20.3,86.68,1.72
11.5,79.77,2.27
19.27,76.83,1.05
28.1,95.38,2.24
30.33,76.47,0.47
25.6,85.1,1.29
22.77,81.9,1.1
27.13,72.37,0.51
20.48,84.27,1.63
28.33,75.58,0.54
11.92,79.83,2.25
21.65,69.67,0.53
11.67,92.72,3.4
9.0,76.92,2.24
22.23,76.4,0.77
18.53,73.85,1.17
18.5,73.9,1.19
19.8,85.82,1.71
25.77,87.47,1.54
23.33,86.42,1.51
19.92,77.58,0.95
25.4,72.98,0.5
8.23,77.33,2.29
26.75,79.02,0.64
34.0,74.36,0.83
25.05,84.92,1.27
20.75,75.67,0.86
26.46,79.31,0.86
34.17,74.53,0.35
30.05,74.85,0.47
13.24,80.26,2.14
10.92,79.35,2.2
24.65,92.9,2.12
13.15,80.07,2.13
22.07,80.75,1.01
17.82,74.12,1.36
25.43,91.37,2.2
12.92,79.58,2.1
19.98,84.88,1.62
22.55,88.49,1.66
19.8,78.6,0.99
30.65,79.57,0.59
26.73,91.92,2.05
22.3,76.77,0.77
16.82,74.12,1.55
22.25,84.8,1.39
23.83,73.4,0.48
11.05,75.87,2.13
12.22,78.07,2.19
32.97,74.95,0.36
10.38,76.82,2.51
8.78,76.7,2.27
18.77,84.08,1.69
19.6,76.22,1.02
21.8,86.73,1.55
22.21,88.17,1.65
24.63,73.38,0.45
22.71,88.0,1.59
25.38,86.7,1.45
24.67,79.01,0.68
24.68,79.12,0.68
28.32,76.78,0.57
26.58,90.22,1.86
9.27,76.78,2.2
24.87,78.86,0.68
24.14,78.75,0.7
24.55,79.23,0.69
25.06,78.99,0.68
24.25,78.31,0.71
27.72,79.02,0.6
22.4,88.85,1.71
27.77,79.37,0.59
23.67,85.28,1.42
33.2,74.19,0.33
22.38,85.42,1.49
14.88,79.02,1.82
17.08,82.13,1.77
15.8,79.77,1.77
26.95,79.66,0.62
12.98,79.98,2.12
12.25,75.3,2.03
10.98,76.23,2.13
8.97,76.62,2.26
23.9,92.92,2.5
27.0,79.23,0.62
25.67,94.5,2.46
25.1,93.43,2.43
26.27,92.58,2.11
26.42,79.05,0.65
24.72,75.58,0.61
24.63,85.8,1.4
23.5,68.5,0.3
27.55,73.67,0.52
25.75,93.97,2.48
25.45,86.02,1.39
12.34,76.1,2.48
25.33,84.42,1.22
22.57,87.18,1.54
28.38,74.81,0.54
19.7,84.82,1.63
15.28,79.8,1.85
13.32,80.2,2.11
13.13,80.23,2.15
11.48,79.77,2.27
21.55,86.43,1.57
22.98,75.7,0.69
10.55,76.62,2.18
19.62,75.02,1.01
27.23,95.93,2.36
9.0,76.93,2.26
25.27,72.23,0.48
9.43,76.35,2.23
24.02,78.78,0.71
24.64,79.08,0.69
23.78,84.35,1.3
13.11,79.94,2.11
24.53,79.05,0.69
15.23,77.73,1.76
22.22,70.75,0.49
14.47,78.45,1.76
26.83,92.75,2.17
24.87,87.1,1.49
21.65,74.7,0.72
22.55,86.45,1.5
33.58,75.08,0.38
33.65,75.38,0.49
25.17,85.07,1.29
16.2,77.35,1.49
21.88,83.38,1.28
21.23,81.65,1.17
23.32,77.83,0.75
24.0,76.72,0.69
22.3,70.78,0.48
21.1,81.03,1.12
18.77,79.43,1.2
23.32,85.32,1.5
23.32,75.05,0.62
16.98,73.33,1.33
26.98,84.85,1.24
16.55,79.55,1.6
24.53,81.3,0.83
28.83,76.58,0.55
29.85,77.88,0.5
23.52,91.48,1.94
23.15,87.32,1.52
19.85,84.48,1.71
22.37,87.78,1.6
17.68,78.97,1.46
20.6,85.07,1.69
18.98,75.5,1.13
20.4,76.15,0.96
21.43,76.7,0.83
27.0,79.88,0.62
9.67,78.85,2.31
28.07,94.13,2.24
26.7,79.85,0.63
33.8,74.27,0.29
21.93,75.13,0.72
21.62,75.98,0.81
20.32,77.02,0.95
30.32,80.28,0.99
19.22,83.67,1.63
15.95,75.3,1.64
21.62,83.72,1.33
24.57,87.25,1.55
27.17,84.32,1.16
22.0,88.21,1.68
26.33,86.15,1.41
26.83,79.24,0.63
17.88,78.02,1.34
9.38,76.82,2.28
24.68,84.52,1.25
23.62,87.13,1.5
26.65,90.4,1.88
20.58,84.37,1.55
12.93,79.33,2.08
23.6,71.57,0.43
34.06,74.6,0.37
18.82,84.53,1.74
14.42,75.5,1.94
28.77,74.58,0.53
26.05,87.7,1.57
22.35,73.35,0.55
28.98,75.68,0.54
25.37,75.64,0.63
13.11,80.12,2.13
27.18,82.28,0.86
14.62,75.62,1.92
29.77,73.75,0.47
30.42,77.94,0.36
18.79,72.93,1.02
25.32,90.43,1.83
30.47,79.68,0.78
12.97,78.28,2.4
26.34,78.95,0.65
21.78,85.13,1.66
29.72,77.27,0.51
25.05,74.47,0.54
27.78,79.45,0.59
22.77,88.77,1.67
26.42,92.73,2.13
21.62,87.02,1.6
27.03,95.28,2.4
16.4,74.0,1.59
30.73,76.06,0.46
27.61,79.58,0.6
24.0,76.72,0.69
25.02,72.53,0.47
21.72,78.83,0.79
30.71,76.01,0.46
29.95,77.19,0.49
28.23,75.29,0.55
21.73,69.49,0.51
28.35,73.96,0.53
10.97,79.82,2.31
24.09,78.02,0.71
25.23,87.07,1.49
23.85,78.75,0.71
21.75,88.05,1.69
11.65,78.17,2.1
21.47,83.97,1.35
20.85,88.25,1.82
16.85,74.6,1.47
17.7,74.02,1.35
24.57,80.83,0.77
25.98,76.37,0.64
22.08,79.55,0.84
27.88,79.9,0.59
23.43,76.32,0.7
25.67,76.68,0.66
25.57,91.88,2.25
31.1,77.17,0.22
13.93,75.63,2.03
14.07,74.53,1.79
25.33,77.65,0.65
24.42,81.87,0.94
27.62,75.13,0.53
24.82,92.8,2.11
24.92,92.98,2.16
18.85,79.97,1.23
17.67,75.9,1.29
23.65,87.7,1.54
29.92,73.88,0.46
34.08,74.83,0.39
26.25,82.0,0.87
31.53,76.9,0.32
26.13,86.58,1.45
21.2,72.83,0.67
23.88,87.53,1.53
22.85,88.57,1.65
23.87,73.57,0.49
20.32,83.93,1.72
30.53,76.91,0.46
24.95,94.03,2.52
26.55,85.87,1.37
27.63,77.48,0.61
22.29,88.14,1.64
27.8,78.85,0.59
25.25,87.65,1.54
27.77,95.6,2.27
25.3,84.08,1.18
22.37,92.83,2.38
21.62,72.9,0.62
33.83,74.11,0.28
25.97,75.74,0.62
18.28,76.88,1.2
27.62,91.72,1.84
33.7,74.09,0.26
21.78,80.83,1.06
32.99,75.0,0.33
25.85,85.78,1.36
23.02,68.98,0.35
20.95,79.97,1.0
30.19,77.0,0.48
17.43,75.2,1.35
21.03,76.67,0.86
22.96,88.09,1.59
15.17,78.3,1.67
21.95,79.3,0.83
22.3,71.2,0.5
34.04,74.8,0.38
21.58,83.82,1.34
20.05,85.08,1.64
28.5,79.1,0.57
22.37,70.62,0.47
26.0,72.48,0.51
33.29,74.12,0.28
23.63,84.37,1.35
32.87,74.68,0.44
25.27,85.8,1.36
27.0,79.18,0.62
9.85,78.75,2.29
25.18,80.3,0.67
24.52,84.98,1.31
20.4,76.22,0.96
30.67,76.77,0.46
24.89,78.35,0.68
24.77,78.37,0.68
28.02,75.64,0.54
24.58,80.83,0.77
13.43,79.98,2.07
9.37,77.93,2.23
21.65,78.78,0.8
9.18,78.45,2.32
23.08,87.82,1.56
11.43,78.37,2.49
23.4,79.67,0.69
24.65,72.6,0.46
24.85,72.23,0.45
25.4,85.98,1.38
20.12,76.47,0.98
19.8,76.87,1.0
27.33,88.63,1.62
26.65,91.92,2.05
10.78,79.13,2.23
26.62,92.78,2.14
22.07,75.4,0.72
8.48,76.95,2.33
8.47,76.95,2.28
24.77,78.83,0.68
13.67,79.38,2.51
10.77,78.72,2.18
13.67,79.58,2.02
12.48,78.57,2.18
13.15,79.53,2.05
20.3,83.3,1.43
9.73,79.03,2.34
26.17,75.75,0.62
13.33,77.08,2.2
8.8,78.15,2.32
8.75,78.18,2.33
24.58,73.7,0.48
24.62,73.88,0.5
23.18,75.78,0.68
22.5,87.95,1.6
23.53,80.88,0.87
31.47,76.27,0.42
11.4,76.73,3.43
22.57,72.93,0.51
25.3,83.02,1.05
25.45,82.87,1.03
10.37,79.85,2.35
12.92,79.15,2.08
15.87,73.63,1.5
20.9,70.37,0.64
23.53,77.82,0.74
17.68,83.3,1.81
17.72,83.23,1.76
18.05,79.37,1.36
20.67,78.58,0.89
20.4,78.15,0.9
