Latitude,Longitude,PTrain_LC1
20.0,76.3,2.38
27.5,95.75,3.74
16.73,76.92,2.15
21.7,74.03,3.5
26.28,79.29,1.77
25.93,90.77,3.2
27.79,79.31,1.62
29.28,78.12,1.37
25.97,85.12,2.44
28.19,74.69,1.18
26.13,89.47,3.01
10.03,76.3,2.24
11.22,76.15,2.25
13.07,80.26,2.2
17.58,78.54,2.47
13.25,80.33,2.21
13.13,80.25,2.19
8.18,77.63,2.09
26.75,82.08,1.96
25.93,80.83,1.93
30.92,74.67,1.03
26.3,87.27,2.69
22.37,88.78,2.94
16.28,78.68,2.65
30.72,76.77,1.19
26.35,79.23,1.76
25.77,75.63,1.78
24.18,92.02,3.36
11.18,75.85,2.38
17.84,78.12,2.3
15.42,75.63,2.91
27.33,88.62,2.98
16.53,80.8,2.27
24.75,84.95,2.5
25.4,83.55,2.29
22.77,83.97,2.61
27.13,81.97,1.91
21.47,80.2,2.18
19.27,84.88,2.59
26.75,83.37,2.11
17.35,76.85,2.21
34.05,74.4,1.39
24.65,77.32,1.9
28.42,77.0,1.3
26.1,91.58,3.32
26.23,78.25,1.69
15.42,75.62,2.93
27.23,79.28,1.66
33.89,74.29,1.1
24.05,76.45,2.08
25.58,76.3,1.81
15.73,75.98,2.71
16.27,76.83,2.21
23.52,74.0,2.53
20.1,84.57,2.55
9.92,77.53,2.03
34.16,74.57,1.16
30.65,78.85,1.38
27.85,78.47,1.51
14.55,78.73,2.03
29.9,78.68,1.15
26.01,79.38,1.8
32.79,74.77,1.43
29.97,78.53,1.16
26.7,94.12,3.66
17.61,78.47,2.44
27.72,79.65,1.67
22.77,87.8,2.84
23.28,84.55,2.69
20.88,73.72,3.02
28.3,75.71,1.21
22.9,88.16,2.88
20.13,78.32,2.11
29.85,77.05,1.21
25.22,87.17,2.75
23.95,87.1,2.79
22.7,70.65,3.18
27.22,73.47,1.41
30.72,75.98,1.12
32.98,74.41,1.22
28.36,74.9,1.16
27.7,79.57,1.66
20.67,79.13,2.14
22.25,88.5,2.92
33.26,74.14,1.01
27.32,84.32,2.14
23.27,87.97,2.85
31.52,76.02,1.2
27.98,72.25,1.28
24.9,72.83,2.24
20.72,70.99,3.34
34.08,74.57,1.27
