Latitude,Longitude,PTrain_LC1
20.1,84.57,0.92
9.92,77.53,2.29
34.16,74.57,0.4
30.65,78.85,0.14
27.85,78.47,0.34
14.55,78.73,1.4
29.9,78.68,0.15
26.01,79.38,0.34
32.79,74.77,0.22
29.97,78.53,0.2
26.7,94.12,1.11
17.61,78.47,1.03
27.72,79.65,0.29
22.77,87.8,0.86
23.28,84.55,0.7
20.88,73.72,0.31
28.3,75.71,0.43
22.9,88.16,0.86
20.13,78.32,0.54
29.85,77.05,0.29
25.22,87.17,0.69
23.95,87.1,0.71
22.7,70.65,0.12
27.22,73.47,0.47
30.72,75.98,0.25
32.98,74.41,0.23
28.36,74.9,0.44
27.7,79.57,0.29
20.67,79.13,0.52
22.25,88.5,0.99
33.26,74.14,0.25
27.32,84.32,0.64
23.27,87.97,0.79
31.52,76.02,0.23
27.98,72.25,0.45
24.9,72.83,0.3
20.72,70.99,0.2
34.08,74.57,0.42
14.97,78.25,1.31
34.1,74.58,0.42
21.92,85.37,0.82
22.02,69.92,0.11
22.26,88.97,1.02
22.86,88.04,0.86
16.75,77.3,1.02
25.73,75.54,0.44
19.92,77.05,0.62
25.93,85.33,0.65
18.17,73.3,0.54
21.33,69.9,0.13
16.72,75.43,1.04
17.21,78.9,1.02
14.83,76.63,1.47
25.96,75.59,0.45
12.84,80.06,1.91
25.6,85.2,0.63
18.98,84.02,1.17
20.37,83.37,0.76
17.63,80.93,0.96
22.55,72.22,0.17
20.28,84.7,0.93
14.98,74.92,1.3
15.17,77.38,1.32
16.28,76.62,1.1
24.67,84.77,0.6
30.64,76.81,0.25
30.1,79.97,0.12
28.07,94.57,1.21
24.67,75.6,0.41
18.02,79.57,0.88
27.38,80.17,0.27
17.82,73.1,0.58
13.0,76.15,2.07
28.08,96.5,1.06
23.98,85.37,0.72
29.17,75.73,0.36
14.28,74.45,1.18
22.77,77.77,0.43
10.58,92.55,3.57
17.45,78.47,1.04
9.5,76.63,2.06
15.8,76.98,1.11
15.02,75.95,1.35
30.03,77.89,0.88
28.18,75.39,0.44
34.28,74.2,0.47
13.0,75.7,2.03
33.39,74.23,0.28
27.65,79.95,0.27
15.43,75.8,1.32
26.86,79.06,0.33
31.03,78.73,0.33
22.57,75.82,0.41
34.53,75.13,0.87
24.6,87.08,0.71
17.55,75.9,0.85
22.62,86.13,0.74
23.67,84.95,0.69
26.39,79.48,0.32
26.53,75.87,0.47
13.95,76.62,1.67
29.93,78.52,0.2
26.0,92.87,1.0
14.03,75.68,1.57
13.54,77.3,1.84
27.57,93.85,1.09
12.82,77.03,2.02
13.23,77.12,1.99
16.47,76.53,1.04
34.3,74.25,0.43
28.78,95.88,1.1
24.53,84.02,0.58
30.17,76.54,0.28
27.68,76.45,0.44
25.05,84.63,0.59
27.6,78.05,0.37
26.27,91.37,0.93
23.83,73.03,0.21
24.77,93.9,1.15
22.72,75.8,0.4
17.69,78.87,1.0
27.16,79.27,0.32
29.84,78.75,0.08
24.68,74.13,0.34
27.68,74.07,0.47
11.57,75.6,1.68
11.77,79.38,2.0
27.24,79.44,0.31
34.65,76.02,1.2
30.1,77.75,0.27
20.13,85.15,0.98
24.28,85.17,0.68
27.33,82.7,0.48
23.2,79.95,0.41
19.08,82.03,0.99
26.82,75.8,0.48
26.9,70.92,0.43
21.05,75.57,0.38
25.35,72.62,0.32
26.53,88.72,0.84
32.67,74.83,0.22
22.82,86.18,0.71
22.82,86.18,0.72
22.88,84.13,0.72
25.08,73.08,0.33
18.2,75.2,0.75
24.53,76.17,0.41
25.45,78.58,0.39
21.92,84.08,0.65
26.3,73.02,0.41
30.55,79.57,0.14
33.19,74.15,0.24
14.53,76.35,1.56
22.23,85.65,0.79
25.48,84.42,0.59
25.05,84.08,0.57
26.2,73.94,0.44
28.88,74.07,0.39
26.72,89.88,0.96
21.73,75.15,0.36
22.47,70.07,0.11
26.1,92.73,0.99
26.38,79.19,0.34
24.92,86.22,0.66
17.61,78.88,1.01
25.55,82.32,0.47
23.63,75.13,0.34
28.05,94.18,1.2
30.64,76.05,0.26
30.8,75.82,0.25
29.28,77.42,0.31
33.98,74.27,0.54
28.06,75.28,0.45
25.1,78.8,0.39
33.78,74.07,0.29
26.21,73.07,0.4
33.34,74.21,0.26
32.6,74.87,0.21
24.43,85.52,0.7
23.1,74.15,0.24
22.17,86.63,0.84
30.03,77.83,0.27
17.74,78.47,1.01
28.33,75.68,0.42
16.33,74.78,1.07
16.43,74.68,1.04
25.38,74.3,0.41
29.8,78.65,0.2
22.52,85.63,0.77
26.13,87.62,0.76
20.78,85.72,0.87
20.82,75.97,0.45
21.85,87.92,1.02
10.95,78.08,2.0
24.32,92.0,0.95
16.95,82.23,1.35
27.07,88.47,0.9
18.33,84.13,1.26
11.73,78.97,1.97
32.4,78.25,0.5
20.27,81.48,0.73
22.67,76.73,0.42
11.83,75.33,1.63
26.43,80.37,0.29
8.08,77.5,2.3
31.33,75.33,0.22
10.92,79.83,2.2
10.07,78.8,2.23
29.7,77.03,0.3
14.78,74.13,1.07
33.0,74.9,0.27
21.62,85.58,0.85
21.32,70.32,0.14
24.98,79.92,0.33
17.25,80.15,1.0
21.83,76.37,0.42
21.82,75.62,0.36
27.9,80.8,0.29
22.08,82.15,0.61
9.95,76.27,1.95
10.23,77.47,3.59
12.95,78.3,2.2
16.7,74.23,0.95
22.53,88.33,0.93
22.65,88.45,0.91
7.22,93.73,4.12
10.75,79.35,2.11
25.15,75.85,0.41
25.18,75.9,0.42
17.55,80.63,0.99
9.53,76.6,2.06
11.25,75.78,1.74
23.4,88.52,0.8
10.4,78.67,2.17
33.58,75.5,0.37
34.42,74.3,0.42
15.83,78.07,1.17
26.85,79.5,0.31
25.22,82.72,0.5
13.24,76.86,1.93
19.28,74.37,0.57
17.87,78.76,0.98
17.22,78.03,1.09
13.55,76.01,1.81
22.5,73.75,0.22
21.53,73.43,0.25
32.68,74.76,0.21
31.91,75.45,0.21
29.92,77.07,0.29
13.02,80.12,1.87
27.57,79.35,0.3
27.51,79.51,0.3
30.02,79.07,0.1
13.35,77.98,2.07
34.3,73.95,0.5
34.12,74.81,0.45
28.62,72.97,0.42
22.17,85.62,0.79
27.78,79.32,0.33
21.85,72.13,0.19
17.5,74.75,0.89
26.7,89.45,0.94
28.19,75.7,0.43
20.03,77.83,0.57
25.25,94.47,1.16
26.89,79.65,0.3
17.92,82.97,1.2
22.44,88.1,0.95
11.7,75.53,1.65
30.04,73.95,0.29
9.82,77.15,2.96
21.95,85.32,0.81
21.23,78.9,0.48
22.05,78.3,0.52
26.8,75.64,0.47
19.25,73.15,0.41
19.5,83.32,0.96
33.23,74.39,0.25
32.96,74.41,0.22
24.6,84.82,0.61
29.79,78.71,0.22
19.9,86.12,1.14
29.87,78.72,0.12
20.27,85.18,0.94
21.42,79.27,0.53
17.07,78.49,1.15
25.4,79.5,0.34
12.85,74.9,1.43
28.93,74.89,0.39
23.1,71.4,0.13
23.43,85.32,0.72
12.42,78.38,1.98
11.83,75.67,1.71
23.48,70.47,0.11
22.42,71.87,0.15
25.13,75.58,0.43
24.54,75.71,0.4
25.7,81.35,0.39
17.28,76.22,0.91
21.78,85.97,0.86
21.32,77.61,0.5
10.92,76.43,1.84
10.47,79.73,2.23
20.23,83.28,0.79
18.15,73.0,0.54
27.05,79.39,0.32
26.65,79.99,0.29
27.23,79.25,0.32
23.1,74.87,0.3
28.37,76.9,0.39
29.82,78.53,0.18
19.72,76.27,0.61
33.77,74.35,0.44
30.66,76.84,0.25
26.18,92.73,1.04
23.32,91.32,1.04
25.05,75.0,0.4
26.49,79.19,0.33
9.18,76.55,2.07
10.98,78.23,1.94
34.45,74.29,0.42
24.75,78.25,0.42
24.03,79.2,0.4
17.75,77.9,0.93
27.08,79.82,0.29
15.85,77.27,1.16
22.84,88.42,0.88
24.98,78.27,0.42
23.6,74.62,0.29
23.35,77.07,0.44
16.62,73.9,0.94
23.63,85.0,0.7
22.6,81.47,0.6
18.75,73.55,0.58
26.99,79.64,0.3
24.82,78.76,0.4
33.53,77.5,1.26
24.37,82.95,0.55
25.05,84.05,0.57
25.07,83.95,0.56
16.55,73.62,0.79
29.89,78.66,0.15
24.86,78.86,0.4
29.12,75.52,0.37
25.5,75.85,0.42
23.97,93.22,1.13
23.37,93.12,1.16
29.98,78.62,0.2
24.97,85.1,0.61
22.53,88.32,0.94
26.52,85.97,0.71
26.25,76.33,0.45
28.04,75.65,0.45
25.65,94.03,1.11
33.23,74.63,0.29
20.18,85.62,1.02
28.12,74.76,0.45
25.35,75.53,0.41
18.12,73.0,0.56
21.18,71.65,0.2
25.53,86.55,0.68
26.82,70.7,0.41
21.51,77.52,0.57
22.52,79.03,0.46
21.43,78.97,0.47
13.18,80.04,1.83
27.69,79.67,0.29
17.97,78.72,0.95
16.97,78.35,1.14
34.29,74.23,0.44
34.17,74.27,0.44
15.2,76.22,1.3
19.83,83.73,0.93
12.46,80.1,1.98
24.53,75.65,0.4
16.75,77.78,1.08
10.08,78.75,2.21
13.93,78.27,1.74
27.69,79.65,0.29
16.1,78.3,1.16
16.03,79.95,1.28
28.23,95.0,1.21
11.15,75.97,1.79
26.75,94.83,1.21
29.54,77.49,0.3
9.23,76.87,2.11
33.5,74.83,0.92
21.43,74.43,0.28
12.71,76.95,1.98
8.77,78.1,2.27
11.73,75.88,2.31
24.38,84.53,0.61
25.85,85.6,0.65
30.4,77.95,0.23
12.48,76.87,2.06
8.37,77.0,2.18
34.1,74.65,0.43
17.67,82.23,1.24
34.11,74.52,0.39
18.93,77.48,0.69
9.8,76.8,2.63
17.83,73.92,0.76
23.72,85.5,0.7
23.8,81.35,0.49
12.92,74.82,1.41
26.62,89.83,0.94
24.65,79.15,0.38
29.98,78.7,0.22
24.22,84.67,0.65
23.97,87.17,0.71
17.97,78.86,0.95
27.83,79.47,0.29
16.13,76.58,1.15
9.75,76.57,2.01
11.98,75.95,2.26
24.71,79.22,0.39
24.82,85.25,0.62
16.17,76.88,1.12
32.89,74.74,0.22
24.59,79.18,0.38
34.51,76.27,1.21
23.8,80.8,0.44
26.42,87.43,0.77
13.32,77.14,1.97
24.37,87.42,0.72
23.8,86.28,0.68
12.42,92.93,3.27
26.75,80.88,0.32
30.93,75.87,0.24
30.9,75.8,0.24
25.75,93.18,1.03
34.03,74.68,0.43
25.55,76.22,0.43
34.42,74.23,0.42
30.38,77.81,0.25
24.5,87.13,0.71
24.58,78.88,0.4
21.7,84.67,0.75
23.27,92.47,1.14
25.2,93.3,1.12
13.7,75.67,1.67
25.58,93.77,1.12
26.77,84.98,0.66
27.23,94.12,1.12
25.18,86.08,0.65
28.33,73.2,0.43
24.37,87.2,0.71
21.85,87.22,0.94
24.17,88.27,0.73
30.72,76.25,0.25
17.44,78.54,1.03
22.22,70.23,0.11
24.11,78.98,0.42
25.47,92.8,1.06
25.5,93.12,1.01
27.75,95.92,1.18
27.03,79.39,0.32
21.72,71.38,0.16
18.03,75.33,0.79
21.08,83.4,0.67
26.35,75.57,0.46
25.3,93.43,1.12
32.8,79.18,1.33
27.32,95.9,1.2
26.03,90.17,0.86
21.55,71.35,0.17
17.18,78.71,1.1
16.17,76.52,1.13
34.0,74.92,0.43
20.2,83.7,0.95
23.4,69.88,0.09
22.32,87.05,0.83
22.83,85.12,0.7
17.98,76.33,0.89
26.87,79.11,0.33
12.02,77.25,2.29
25.2,94.47,1.14
25.68,92.8,1.03
20.78,77.67,0.52
24.7,79.02,0.39
22.88,69.82,0.1
23.83,87.82,0.73
32.52,74.76,0.2
26.28,94.25,1.19
24.55,92.6,0.95
24.87,86.52,0.69
29.97,77.04,0.28
28.07,75.62,0.45
9.92,78.12,2.16
9.83,78.08,2.18
17.93,73.67,0.8
16.75,78.0,1.12
21.08,71.78,0.22
27.23,79.05,0.33
26.75,92.35,1.04
22.0,80.7,0.57
25.03,88.13,0.73
20.55,74.53,0.41
21.17,81.73,0.62
32.27,77.17,0.28
22.58,80.37,0.48
22.82,69.27,0.08
12.5,76.83,2.06
12.92,74.88,1.47
12.95,74.83,1.42
16.18,81.13,1.39
27.5,77.68,0.38
12.92,92.92,3.16
18.05,78.27,0.89
12.42,75.73,2.27
29.02,77.63,0.32
11.8,77.82,1.85
22.42,87.32,0.85
8.3,73.0,1.76
28.83,78.75,0.29
15.42,73.78,0.97
26.67,84.92,0.66
30.58,78.48,0.1
29.47,79.65,0.04
18.9,72.82,0.44
19.12,72.85,0.42
30.45,78.08,0.08
29.47,77.73,0.29
26.12,85.4,0.66
12.3,76.7,2.15
11.8,76.0,2.19
27.54,79.69,0.29
24.65,84.58,0.61
15.47,79.87,1.39
20.87,84.4,0.76
13.11,80.3,1.89
9.93,78.12,2.16
16.45,77.43,1.03
22.87,87.98,0.86
