Latitude,Longitude,PTrain_LC1
22.07,88.05,3.35
17.25,78.59,3.17
9.48,76.75,1.98
16.55,74.68,3.3
18.93,74.32,3.77
28.05,72.48,2.45
20.25,74.45,3.8
15.85,75.12,3.26
13.03,80.27,2.42
16.38,75.37,3.15
17.43,75.53,3.09
26.08,86.48,3.93
27.92,94.38,5.49
23.77,81.22,3.8
8.82,77.8,1.96
27.19,79.27,3.13
26.53,72.97,2.94
24.9,79.19,3.5
9.98,76.27,2.16
25.02,84.82,3.8
22.6,86.43,3.56
25.57,91.72,5.4
25.57,92.07,5.23
23.07,71.08,3.46
17.77,73.83,3.98
15.93,76.58,2.76
25.08,84.38,3.79
23.5,73.5,3.47
28.8,74.94,2.45
26.37,85.12,3.84
24.75,94.37,5.24
25.42,74.55,3.44
25.68,94.63,5.39
12.87,78.77,2.32
11.57,75.77,2.31
11.57,76.15,3.22
26.57,94.67,5.19
13.24,79.94,2.37
20.88,75.15,3.27
21.84,69.38,3.6
26.8,92.6,4.62
20.43,86.6,3.2
28.23,77.45,2.78
29.75,77.23,2.47
25.53,92.47,5.12
33.14,74.33,1.7
34.68,77.38,3.82
14.07,79.6,2.43
30.63,76.89,2.27
24.65,92.63,4.09
15.03,76.08,2.89
11.98,77.45,2.32
24.08,73.23,3.62
26.8,76.8,3.05
27.17,92.18,5.3
12.57,78.7,2.49
27.5,96.25,5.33
28.38,95.8,5.59
34.51,74.26,2.38
17.87,78.2,3.18
25.32,83.85,3.75
30.19,76.99,2.36
20.76,70.67,3.47
24.2,93.6,5.17
19.68,77.57,3.22
26.38,93.48,4.76
29.2,76.77,2.53
22.8,69.72,3.6
22.65,88.09,3.43
10.92,79.75,2.2
22.03,74.7,3.33
11.72,76.43,3.26
9.83,76.75,2.18
26.7,89.28,4.3
22.1,85.88,3.88
29.92,77.17,2.43
26.12,92.33,4.5
26.28,75.38,3.17
13.73,75.33,3.15
19.33,74.35,3.74
27.7,76.85,2.9
10.77,79.85,2.24
27.17,73.67,2.87
21.1,79.05,3.4
30.55,77.3,2.92
29.62,78.38,2.65
17.0,79.25,2.82
23.25,68.85,3.64
7.98,93.53,3.02
19.08,77.33,3.07
21.33,74.25,3.39
15.47,78.48,2.56
28.0,76.08,2.83
16.43,81.7,2.76
22.95,79.18,3.58
14.45,79.98,2.53
28.57,77.12,2.72
28.58,77.2,2.71
23.0,70.22,3.6
16.92,81.67,2.75
24.47,74.9,3.65
18.67,78.1,3.08
27.23,94.12,4.85
25.07,79.45,3.45
22.33,88.2,3.38
24.66,78.81,3.51
25.32,85.03,3.81
14.18,77.37,2.57
9.55,78.7,2.06
24.65,79.01,3.6
27.02,94.17,4.83
17.53,77.28,2.96
27.0,79.1,3.13
27.2,73.73,2.86
24.09,78.41,3.58
26.2,79.45,3.27
22.75,72.57,3.42
30.36,77.98,2.71
26.61,79.78,3.25
28.96,76.88,2.58
30.25,78.12,2.73
21.45,73.72,3.44
26.42,91.43,4.33
23.83,76.23,3.47
25.31,75.62,3.24
32.99,74.5,1.74
26.97,95.05,5.02
19.72,74.15,3.93
28.82,75.5,2.49
23.3,69.72,3.63
26.63,91.73,4.41
33.59,74.24,2.39
34.12,74.68,2.45
30.48,77.13,2.33
32.94,74.38,1.61
13.17,79.22,2.38
26.35,79.14,3.21
24.77,85.43,3.82
25.32,73.53,3.37
34.01,74.55,2.7
23.77,77.77,3.52
25.42,83.43,3.72
22.17,75.58,3.22
25.28,71.23,3.18
34.22,74.69,2.46
27.24,79.43,3.13
25.38,84.2,3.78
17.74,78.15,3.12
25.07,85.03,3.82
23.85,86.03,3.93
20.35,74.82,3.49
13.9,79.9,2.46
24.6,79.25,3.52
26.83,94.3,4.86
13.51,77.0,2.88
20.38,75.33,3.77
10.23,78.55,2.02
24.07,78.16,3.54
21.62,74.8,3.48
17.85,77.87,3.13
17.65,74.2,3.77
26.97,79.21,3.14
27.23,79.76,3.16
23.52,73.07,3.49
27.97,93.85,5.14
22.02,87.28,3.38
11.28,76.25,2.16
17.25,80.43,2.77
19.37,84.47,3.16
27.52,75.53,3.06
24.02,78.8,3.65
8.93,76.53,2.08
22.03,71.72,3.48
19.1,78.35,3.1
23.78,86.72,3.74
23.63,86.82,3.64
27.45,92.63,5.4
30.23,76.62,2.29
26.32,79.0,3.21
25.68,91.63,5.19
19.23,82.55,3.64
24.75,93.43,4.5
20.28,85.1,3.36
28.93,95.02,5.43
27.43,92.13,5.22
21.88,87.77,3.34
17.53,78.77,3.13
22.48,69.12,3.63
15.57,80.05,2.66
25.98,79.5,3.31
18.17,76.05,3.39
20.13,73.92,3.96
14.47,76.93,2.62
24.42,82.98,3.76
24.52,73.37,3.75
27.76,79.11,3.01
22.31,69.02,3.62
12.32,79.72,2.31
12.72,79.2,2.29
12.84,79.95,2.36
30.09,73.9,1.96
26.7,92.33,4.52
26.82,91.87,4.53
22.47,78.43,4.28
34.03,75.33,3.17
10.77,76.65,2.05
8.73,77.75,1.95
9.27,78.3,2.11
23.62,86.78,3.7
15.48,73.82,2.86
24.72,80.17,3.67
29.03,79.47,2.87
20.3,86.68,3.2
11.5,79.77,2.28
19.27,76.83,3.17
28.1,95.38,5.06
30.33,76.47,2.25
25.6,85.1,3.83
22.77,81.9,4.05
27.13,72.37,2.77
20.48,84.27,3.75
28.33,75.58,2.7
11.92,79.83,2.32
21.65,69.67,3.56
11.67,92.72,2.97
9.0,76.92,2.0
22.23,76.4,3.31
18.53,73.85,3.77
18.5,73.9,3.82
19.8,85.82,3.14
25.77,87.47,3.96
23.33,86.42,3.81
19.92,77.58,3.17
25.4,72.98,3.16
8.23,77.33,2.02
26.75,79.02,3.15
34.0,74.36,3.85
25.05,84.92,3.8
20.75,75.67,3.25
26.46,79.31,3.39
34.17,74.53,2.48
30.05,74.85,2.09
13.24,80.26,2.44
10.92,79.35,2.07
24.65,92.9,4.15
13.15,80.07,2.4
22.07,80.75,3.89
17.82,74.12,4.01
25.43,91.37,5.37
12.92,79.58,2.32
19.98,84.88,3.27
22.55,88.49,3.44
19.8,78.6,3.1
30.65,79.57,4.34
26.73,91.92,4.45
22.3,76.77,3.25
16.82,74.12,3.89
22.25,84.8,3.6
23.83,73.4,3.66
11.05,75.87,2.24
12.22,78.07,2.3
32.97,74.95,1.96
10.38,76.82,2.52
8.78,76.7,2.07
18.77,84.08,3.05
19.6,76.22,3.25
21.8,86.73,3.35
22.21,88.17,3.36
24.63,73.38,3.85
22.71,88.0,3.44
25.38,86.7,3.87
24.67,79.01,3.58
24.68,79.12,3.52
28.32,76.78,2.75
26.58,90.22,4.26
9.27,76.78,1.98
24.87,78.86,3.49
24.14,78.75,3.64
24.55,79.23,3.53
25.06,78.99,3.44
24.25,78.31,3.52
27.72,79.02,3.01
22.4,88.85,3.42
27.77,79.37,3.03
23.67,85.28,4.0
33.2,74.19,1.84
22.38,85.42,3.76
14.88,79.02,2.53
17.08,82.13,2.85
15.8,79.77,2.67
26.95,79.66,3.19
12.98,79.98,2.36
12.25,75.3,2.41
10.98,76.23,2.17
8.97,76.62,2.09
23.9,92.92,4.94
27.0,79.23,3.14
25.67,94.5,5.59
25.1,93.43,4.89
26.27,92.58,4.45
26.42,79.05,3.2
24.72,75.58,3.55
24.63,85.8,3.9
23.5,68.5,3.67
27.55,73.67,2.77
25.75,93.97,5.29
25.45,86.02,3.86
12.34,76.1,3.25
25.33,84.42,3.8
22.57,87.18,3.48
28.38,74.81,2.6
19.7,84.82,3.17
15.28,79.8,2.62
13.32,80.2,2.42
13.13,80.23,2.42
11.48,79.77,2.28
21.55,86.43,3.39
22.98,75.7,3.72
10.55,76.62,2.1
19.62,75.02,3.46
27.23,95.93,5.29
9.0,76.93,2.01
25.27,72.23,3.09
9.43,76.35,2.11
24.02,78.78,3.64
24.64,79.08,3.5
23.78,84.35,3.93
13.11,79.94,2.37
24.53,79.05,3.54
15.23,77.73,2.75
22.22,70.75,3.57
14.47,78.45,2.34
26.83,92.75,4.65
24.87,87.1,3.85
21.65,74.7,3.39
22.55,86.45,3.56
33.58,75.08,2.76
33.65,75.38,3.17
25.17,85.07,3.82
16.2,77.35,2.7
21.88,83.38,3.58
21.23,81.65,3.53
23.32,77.83,3.56
24.0,76.72,3.47
22.3,70.78,3.58
21.1,81.03,3.52
18.77,79.43,2.93
23.32,85.32,4.25
23.32,75.05,3.73
16.98,73.33,3.07
26.98,84.85,3.8
16.55,79.55,2.7
24.53,81.3,3.75
28.83,76.58,2.59
29.85,77.88,2.54
23.52,91.48,3.67
23.15,87.32,3.55
19.85,84.48,3.55
22.37,87.78,3.38
17.68,78.97,3.06
20.6,85.07,3.73
18.98,75.5,3.47
20.4,76.15,3.59
21.43,76.7,3.27
27.0,79.88,3.21
9.67,78.85,2.11
28.07,94.13,5.26
26.7,79.85,3.24
33.8,74.27,2.69
21.93,75.13,3.33
21.62,75.98,3.42
20.32,77.02,3.37
30.32,80.28,4.5
19.22,83.67,3.25
15.95,75.3,3.17
21.62,83.72,3.52
24.57,87.25,3.95
27.17,84.32,3.73
22.0,88.21,3.35
26.33,86.15,3.92
26.83,79.24,3.17
17.88,78.02,3.11
9.38,76.82,2.05
24.68,84.52,3.8
23.62,87.13,3.67
26.65,90.4,4.3
20.58,84.37,3.52
12.93,79.33,2.3
23.6,71.57,3.32
34.06,74.6,2.52
18.82,84.53,3.07
14.42,75.5,3.07
28.77,74.58,2.43
26.05,87.7,4.02
22.35,73.35,3.88
28.98,75.68,2.46
25.37,75.64,3.23
13.11,80.12,2.4
27.18,82.28,3.48
14.62,75.62,3.1
29.77,73.75,2.02
30.42,77.94,2.84
18.79,72.93,3.21
25.32,90.43,4.04
30.47,79.68,4.45
12.97,78.28,2.96
26.34,78.95,3.21
21.78,85.13,4.29
29.72,77.27,2.48
25.05,74.47,3.53
27.78,79.45,3.04
22.77,88.77,3.49
26.42,92.73,4.51
21.62,87.02,3.3
27.03,95.28,5.32
16.4,74.0,3.66
30.73,76.06,2.11
27.61,79.58,3.08
24.0,76.72,3.46
25.02,72.53,3.24
21.72,78.83,3.49
30.71,76.01,2.11
29.95,77.19,2.42
28.23,75.29,2.7
21.73,69.49,3.59
28.35,73.96,2.48
10.97,79.82,2.23
24.09,78.02,3.48
25.23,87.07,3.87
23.85,78.75,3.74
21.75,88.05,3.33
11.65,78.17,2.03
21.47,83.97,3.46
20.85,88.25,3.28
16.85,74.6,3.38
17.7,74.02,3.83
24.57,80.83,3.72
25.98,76.37,3.18
22.08,79.55,3.84
27.88,79.9,3.08
23.43,76.32,3.57
25.67,76.68,3.2
25.57,91.88,5.38
31.1,77.17,3.82
13.93,75.63,3.01
14.07,74.53,2.64
25.33,77.65,3.51
24.42,81.87,3.77
27.62,75.13,2.97
24.82,92.8,4.18
24.92,92.98,4.29
18.85,79.97,2.93
17.67,75.9,3.08
23.65,87.7,3.65
29.92,73.88,2.0
34.08,74.83,2.51
26.25,82.0,3.55
31.53,76.9,2.56
26.13,86.58,3.94
21.2,72.83,3.41
23.88,87.53,3.7
22.85,88.57,3.5
23.87,73.57,3.59
20.32,83.93,4.1
30.53,76.91,2.3
24.95,94.03,5.05
26.55,85.87,3.9
27.63,77.48,2.9
22.29,88.14,3.37
27.8,78.85,3.0
25.25,87.65,3.89
27.77,95.6,5.1
25.3,84.08,3.77
22.37,92.83,4.04
21.62,72.9,3.43
33.83,74.11,2.51
25.97,75.74,3.19
18.28,76.88,3.17
27.62,91.72,5.34
33.7,74.09,2.41
21.78,80.83,3.89
32.99,75.0,2.11
25.85,85.78,3.86
23.02,68.98,3.68
20.95,79.97,3.35
30.19,77.0,2.36
17.43,75.2,3.24
21.03,76.67,3.2
22.96,88.09,3.49
15.17,78.3,2.45
21.95,79.3,3.79
22.3,71.2,3.62
34.04,74.8,2.49
21.58,83.82,3.52
20.05,85.08,3.29
28.5,79.1,2.89
22.37,70.62,3.55
26.0,72.48,2.95
33.29,74.12,2.08
23.63,84.37,4.14
32.87,74.68,1.58
25.27,85.8,3.83
27.0,79.18,3.14
9.85,78.75,2.07
25.18,80.3,3.48
24.52,84.98,3.83
20.4,76.22,3.56
30.67,76.77,2.24
24.89,78.35,3.45
24.77,78.37,3.51
28.02,75.64,2.86
24.58,80.83,3.71
13.43,79.98,2.4
9.37,77.93,1.95
21.65,78.78,3.48
9.18,78.45,2.1
23.08,87.82,3.52
11.43,78.37,2.54
23.4,79.67,3.86
24.65,72.6,3.38
24.85,72.23,3.29
25.4,85.98,3.83
20.12,76.47,3.48
19.8,76.87,3.31
27.33,88.63,5.07
26.65,91.92,4.44
10.78,79.13,2.08
26.62,92.78,4.56
22.07,75.4,3.25
8.48,76.95,2.1
8.47,76.95,2.05
24.77,78.83,3.51
13.67,79.38,3.43
10.77,78.72,2.0
13.67,79.58,2.41
12.48,78.57,2.36
13.15,79.53,2.31
20.3,83.3,3.35
9.73,79.03,2.15
26.17,75.75,3.14
13.33,77.08,2.87
8.8,78.15,2.08
8.75,78.18,2.09
24.58,73.7,3.82
24.62,73.88,3.71
23.18,75.78,3.66
22.5,87.95,3.4
23.53,80.88,3.85
31.47,76.27,2.07
11.4,76.73,5.27
22.57,72.93,3.47
25.3,83.02,3.69
25.45,82.87,3.69
10.37,79.85,2.2
12.92,79.15,2.3
15.87,73.63,2.86
20.9,70.37,3.5
23.53,77.82,3.55
17.68,83.3,2.98
17.72,83.23,2.91
18.05,79.37,2.95
20.67,78.58,3.29
20.4,78.15,3.4
