Latitude,Longitude,PTrain_AC1
24.82,85.25,1.39
16.17,76.88,1.47
32.89,74.74,3.14
24.59,79.18,1.17
34.51,76.27,5.3
23.8,80.8,1.3
26.42,87.43,1.78
13.32,77.14,2.14
24.37,87.42,1.51
23.8,86.28,1.42
12.42,92.93,3.19
26.75,80.88,1.4
30.93,75.87,2.39
30.9,75.8,2.38
25.75,93.18,2.11
34.03,74.68,4.4
25.55,76.22,1.17
34.42,74.23,4.6
30.38,77.81,2.4
24.5,87.13,1.5
24.58,78.88,1.2
21.7,84.67,1.32
23.27,92.47,2.2
25.2,93.3,2.54
13.7,75.67,1.69
25.58,93.77,3.14
26.77,84.98,1.78
27.23,94.12,2.78
25.18,86.08,1.42
28.33,73.2,1.72
24.37,87.2,1.48
21.85,87.22,1.87
24.17,88.27,1.51
30.72,76.25,2.34
17.44,78.54,1.25
22.22,70.23,0.65
24.11,78.98,1.37
25.47,92.8,2.21
25.5,93.12,2.03
27.75,95.92,3.57
27.03,79.39,1.38
21.72,71.38,0.57
18.03,75.33,0.88
21.08,83.4,1.17
26.35,75.57,1.38
25.3,93.43,2.85
32.8,79.18,4.83
27.32,95.9,3.59
26.03,90.17,1.78
21.55,71.35,0.6
17.18,78.71,1.27
16.17,76.52,1.39
34.0,74.92,4.37
20.2,83.7,1.35
23.4,69.88,0.77
22.32,87.05,1.67
22.83,85.12,1.39
17.98,76.33,1.11
26.87,79.11,1.35
12.02,77.25,2.41
25.2,94.47,3.2
25.68,92.8,2.09
20.78,77.67,0.97
24.7,79.02,1.22
22.88,69.82,0.83
23.83,87.82,1.53
32.52,74.76,2.95
26.28,94.25,3.2
24.55,92.6,1.8
24.87,86.52,1.48
29.97,77.04,2.14
28.07,75.62,1.83
9.92,78.12,3.42
9.83,78.08,3.45
17.93,73.67,0.51
16.75,78.0,1.34
21.08,71.78,0.8
27.23,79.05,1.43
26.75,92.35,2.28
22.0,80.7,1.34
25.03,88.13,1.51
20.55,74.53,0.63
21.17,81.73,1.15
32.27,77.17,3.6
22.58,80.37,1.24
22.82,69.27,0.8
12.5,76.83,2.23
12.92,74.88,2.13
12.95,74.83,2.18
16.18,81.13,1.91
27.5,77.68,1.52
12.92,92.92,3.11
18.05,78.27,1.21
12.42,75.73,1.79
29.02,77.63,1.88
11.8,77.82,2.8
22.42,87.32,1.73
8.3,73.0,3.87
28.83,78.75,1.8
15.42,73.78,1.42
26.67,84.92,1.76
30.58,78.48,2.96
29.47,79.65,2.62
18.9,72.82,0.9
19.12,72.85,0.88
30.45,78.08,2.96
29.47,77.73,2.0
26.12,85.4,1.61
12.3,76.7,2.21
11.8,76.0,2.18
27.54,79.69,1.45
24.65,84.58,1.41
15.47,79.87,1.89
20.87,84.4,1.3
13.11,80.3,2.51
9.93,78.12,3.42
16.45,77.43,1.42
22.87,87.98,1.79
24.77,77.7,1.33
24.78,78.44,1.27
28.45,76.11,1.81
26.4,89.75,1.94
24.03,78.38,1.21
22.69,88.15,1.87
21.02,73.15,0.82
25.03,87.32,1.49
19.47,82.58,1.28
26.72,92.9,2.3
10.2,76.72,3.23
26.13,85.63,1.61
28.42,73.37,1.76
24.85,83.78,1.36
24.05,78.89,1.25
21.55,74.7,0.64
17.53,78.59,1.24
26.02,79.34,1.22
15.68,75.63,1.27
27.87,79.44,1.53
12.75,79.67,2.5
13.04,80.23,2.52
16.53,75.58,1.14
19.62,74.57,0.65
27.57,79.74,1.46
30.77,79.48,3.19
17.93,78.8,1.22
25.65,75.59,1.22
17.55,73.98,0.65
19.32,74.33,0.63
23.1,80.23,1.24
26.43,92.03,2.03
17.52,75.47,0.97
18.23,73.28,0.95
20.83,78.25,0.98
22.83,85.03,1.41
30.71,76.84,2.4
22.07,88.05,2.06
17.25,78.59,1.26
9.48,76.75,3.54
16.55,74.68,0.98
