Latitude,Longitude,PTrain_AC1
22.95,88.55,5.82
32.94,74.39,3.46
24.07,79.08,5.41
24.18,72.03,5.54
20.45,72.88,6.58
26.8,79.25,4.8
21.67,87.35,5.95
25.7,92.02,6.46
25.28,74.67,5.14
30.19,76.63,3.9
27.14,79.75,4.85
20.62,83.35,5.84
20.9,77.6,5.44
24.27,73.38,5.65
25.55,84.87,5.67
26.05,77.37,4.78
27.07,88.2,6.66
11.68,77.13,5.62
31.28,76.25,3.97
26.7,88.48,6.0
20.43,85.98,5.97
22.13,84.8,5.84
22.68,84.55,5.92
24.63,93.77,6.51
26.05,86.98,5.79
34.4,74.32,4.36
19.02,72.85,6.67
27.25,92.4,7.94
14.6,76.68,5.61
17.89,78.46,5.74
34.01,74.64,4.65
26.82,94.83,7.08
27.87,96.37,8.17
32.65,74.82,3.62
24.1,92.6,5.9
34.48,74.24,4.53
17.33,78.41,5.77
23.35,92.83,5.91
27.35,73.1,4.12
30.19,76.51,3.87
22.36,88.12,5.88
34.53,76.2,5.41
34.38,74.99,5.12
24.02,87.15,5.78
34.28,74.44,4.39
33.6,75.02,4.79
28.26,75.37,4.04
22.25,85.8,5.87
26.52,71.81,4.51
26.77,92.6,6.39
25.5,83.85,5.6
13.62,76.42,5.71
22.25,88.67,5.89
9.17,92.83,5.43
22.55,85.82,5.83
24.92,75.58,5.18
22.03,82.7,5.79
20.78,86.73,6.01
19.97,79.3,5.49
26.2,92.52,6.21
25.78,84.73,5.65
13.0,80.18,6.0
13.07,80.25,6.03
25.25,91.73,6.56
22.1,79.0,5.79
13.25,75.75,6.1
14.23,76.43,5.77
24.88,74.63,5.29
24.65,83.1,5.78
28.25,74.92,3.99
11.0,76.97,5.45
11.03,77.05,5.41
21.78,87.75,5.93
26.33,89.47,5.95
11.77,79.77,5.91
14.48,78.83,5.69
20.47,85.93,5.97
20.22,73.05,6.5
22.52,88.78,5.85
25.68,85.35,5.69
26.84,79.53,4.84
11.15,75.82,6.04
17.31,78.87,5.76
26.92,79.21,4.78
30.4,74.9,3.47
29.66,77.45,4.14
22.97,86.05,5.82
22.15,70.58,6.33
29.39,76.99,4.04
24.04,79.1,5.43
30.73,76.79,3.98
28.43,75.51,3.99
27.72,96.23,7.65
26.57,94.7,7.13
24.05,86.9,5.79
25.88,87.13,5.78
28.16,75.46,4.11
25.68,93.23,6.36
21.43,71.22,6.38
25.3,93.72,7.0
28.68,73.12,3.5
24.88,78.97,5.15
11.83,76.07,5.91
27.22,93.12,7.18
28.78,96.27,8.77
22.22,78.43,5.87
25.68,94.3,7.47
24.47,86.25,5.87
29.98,77.1,4.04
24.79,79.08,5.2
24.52,84.95,5.77
20.68,86.85,6.02
28.75,73.99,3.62
25.07,75.5,5.22
26.22,87.02,5.79
28.67,96.15,8.61
11.4,79.7,5.85
17.6,78.75,5.78
21.52,73.65,6.23
16.45,74.33,6.27
25.17,82.53,5.48
15.58,79.88,6.12
26.63,94.92,7.26
19.07,79.07,5.51
22.12,77.5,5.64
24.05,86.15,5.85
23.18,76.97,5.53
27.93,79.28,4.68
17.56,78.22,5.73
10.97,77.28,5.28
17.29,78.03,5.8
27.12,79.41,4.8
10.7,76.75,5.53
17.23,79.13,5.77
23.67,76.23,5.46
24.45,85.17,5.79
18.72,72.9,6.66
12.5,76.3,5.79
26.5,75.67,4.63
21.1,85.33,5.88
21.7,79.68,5.6
22.12,76.9,5.46
30.69,76.09,3.76
26.72,94.23,6.75
25.27,87.22,5.76
13.63,74.7,6.4
20.5,85.83,5.95
19.97,72.72,6.63
32.53,75.97,5.11
24.05,84.07,5.79
23.83,79.45,5.4
26.17,85.9,5.71
27.05,88.27,7.73
25.67,78.47,4.94
24.2,72.2,5.55
30.32,78.03,4.58
24.92,84.18,5.69
16.38,73.35,6.66
23.78,86.43,5.82
22.6,75.3,5.85
12.13,78.03,5.25
32.27,76.38,4.57
26.67,77.83,4.64
26.02,89.98,5.93
26.15,89.92,5.95
22.18,88.2,5.91
27.48,95.02,7.12
21.83,87.78,5.93
20.72,70.92,6.67
22.83,74.27,5.91
17.72,83.3,6.14
24.27,87.25,5.78
23.83,73.67,5.68
21.18,81.28,5.73
23.48,87.32,5.78
22.37,69.08,6.57
26.12,92.87,6.25
29.9,78.55,5.09
32.86,74.9,3.73
17.91,78.01,5.68
24.48,71.73,5.46
30.27,80.52,6.37
32.58,74.93,3.64
26.91,79.6,4.85
26.1,90.78,6.0
24.93,92.77,6.01
24.03,84.07,5.78
20.42,72.85,6.59
26.31,79.3,4.88
30.22,74.17,3.32
34.17,74.9,4.57
32.65,74.9,3.65
24.73,79.21,5.22
26.63,92.8,6.33
34.33,74.38,4.37
24.02,85.55,5.99
28.45,72.5,3.51
25.33,88.32,5.84
30.75,76.15,3.77
27.9,96.3,7.69
28.02,96.23,8.14
25.75,75.38,4.91
18.25,77.1,5.68
25.74,79.16,4.95
23.13,78.68,5.38
27.98,79.42,4.7
26.17,85.0,5.65
29.73,78.47,4.46
23.43,73.75,5.79
20.03,75.03,5.98
33.13,75.98,5.21
29.86,78.64,5.3
26.92,71.37,4.35
30.66,76.83,3.97
24.6,92.83,5.98
33.27,74.55,3.95
17.65,77.47,5.7
30.58,76.82,3.96
25.98,87.13,5.78
24.42,85.98,5.87
28.93,76.17,3.94
33.53,74.22,4.3
29.93,78.74,4.88
24.37,92.17,5.87
26.7,77.9,4.65
29.91,78.7,4.99
25.6,75.61,4.91
21.48,85.82,5.9
33.58,74.09,4.1
26.47,92.47,6.25
19.3,75.67,5.83
22.98,71.47,6.05
22.57,70.42,6.41
23.57,76.78,5.47
32.74,74.81,3.63
24.15,78.23,5.31
28.39,75.63,4.03
28.35,75.64,4.05
16.22,73.83,6.45
27.13,94.77,6.96
26.17,93.57,6.85
17.94,78.68,5.78
20.17,84.85,5.94
27.1,79.95,4.88
26.35,89.9,5.99
27.27,93.07,7.14
32.56,74.92,3.63
24.53,84.92,5.75
12.17,76.6,5.69
15.68,74.97,6.15
34.27,74.47,4.39
34.45,74.41,4.5
34.39,73.79,4.03
21.07,83.2,5.82
18.02,78.9,5.78
34.37,73.98,5.51
23.75,86.17,5.82
16.05,73.92,6.45
23.42,91.67,5.79
29.08,74.68,3.63
28.87,75.45,3.83
25.32,86.02,5.73
25.55,84.15,5.62
23.98,86.02,5.83
22.97,74.12,5.9
24.76,79.05,5.21
23.13,84.85,6.0
20.0,76.3,5.74
27.5,95.75,7.37
16.73,76.92,5.49
21.7,74.03,6.27
26.28,79.29,4.88
25.93,90.77,5.98
27.79,79.31,4.69
29.28,78.12,4.31
25.97,85.12,5.66
28.19,74.69,3.98
26.13,89.47,5.93
10.03,76.3,5.85
11.22,76.15,5.86
13.07,80.26,6.04
17.58,78.54,5.82
13.25,80.33,6.06
13.13,80.25,6.03
8.18,77.63,5.5
26.75,82.08,5.29
25.93,80.83,5.17
30.92,74.67,3.39
26.3,87.27,5.82
22.37,88.78,5.87
16.28,78.68,5.87
30.72,76.77,3.96
26.35,79.23,4.86
25.77,75.63,4.88
24.18,92.02,5.84
11.18,75.85,6.03
17.84,78.12,5.7
15.42,75.63,5.97
27.33,88.62,7.54
16.53,80.8,6.07
24.75,84.95,5.74
25.4,83.55,5.58
22.77,83.97,6.02
27.13,81.97,5.24
21.47,80.2,5.62
19.27,84.88,6.12
26.75,83.37,5.46
17.35,76.85,5.55
34.05,74.4,5.23
24.65,77.32,5.3
28.42,77.0,4.21
26.1,91.58,6.07
26.23,78.25,4.8
15.42,75.62,5.98
27.23,79.28,4.76
33.89,74.29,4.77
24.05,76.45,5.36
25.58,76.3,4.86
15.73,75.98,5.86
16.27,76.83,5.54
23.52,74.0,5.72
20.1,84.57,5.95
9.92,77.53,5.16
34.16,74.57,4.42
30.65,78.85,6.23
27.85,78.47,4.53
14.55,78.73,5.67
29.9,78.68,5.37
26.01,79.38,4.94
32.79,74.77,3.63
29.97,78.53,5.03
26.7,94.12,6.7
17.61,78.47,5.8
27.72,79.65,4.77
22.77,87.8,5.84
23.28,84.55,6.04
20.88,73.72,6.26
28.3,75.71,4.07
22.9,88.16,5.82
20.13,78.32,5.41
29.85,77.05,4.03
25.22,87.17,5.76
23.95,87.1,5.78
22.7,70.65,6.33
27.22,73.47,4.23
30.72,75.98,3.73
32.98,74.41,3.52
28.36,74.9,3.94
27.7,79.57,4.75
20.67,79.13,5.48
22.25,88.5,5.88
33.26,74.14,3.91
27.32,84.32,5.58
23.27,87.97,5.79
31.52,76.02,3.8
27.98,72.25,3.71
24.9,72.83,5.27
20.72,70.99,6.67
34.08,74.57,4.49
14.97,78.25,5.6
34.1,74.58,4.46
21.92,85.37,5.93
22.02,69.92,6.43
22.26,88.97,5.88
22.86,88.04,5.83
16.75,77.3,5.54
25.73,75.54,4.9
19.92,77.05,5.63
25.93,85.33,5.68
18.17,73.3,6.6
21.33,69.9,6.66
16.72,75.43,5.96
17.21,78.9,5.76
14.83,76.63,5.66
25.96,75.59,4.8
12.84,80.06,5.94
25.6,85.2,5.68
18.98,84.02,5.98
20.37,83.37,5.85
17.63,80.93,5.86
22.55,72.22,6.31
20.28,84.7,5.93
14.98,74.92,6.19
