Latitude,Longitude,PTrain_AC1
22.6,75.3,0.88
12.13,78.03,4.17
32.27,76.38,0.93
26.67,77.83,0.76
26.02,89.98,1.77
26.15,89.92,1.81
22.18,88.2,2.63
27.48,95.02,2.6
21.83,87.78,2.58
20.72,70.92,0.74
22.83,74.27,0.77
17.72,83.3,3.46
24.27,87.25,1.52
23.83,73.67,0.7
21.18,81.28,1.25
23.48,87.32,1.66
22.37,69.08,0.37
26.12,92.87,1.92
29.9,78.55,0.69
32.86,74.9,0.98
17.91,78.01,2.08
24.48,71.73,0.51
30.27,80.52,1.69
32.58,74.93,0.85
26.91,79.6,0.6
26.1,90.78,1.83
24.93,92.77,1.62
24.03,84.07,1.2
20.42,72.85,1.15
26.31,79.3,0.64
30.22,74.17,0.63
34.17,74.9,1.57
32.65,74.9,0.88
24.73,79.21,0.81
26.63,92.8,2.08
34.33,74.38,1.39
24.02,85.55,1.55
28.45,72.5,1.03
25.33,88.32,1.53
30.75,76.15,0.62
27.9,96.3,2.92
28.02,96.23,3.14
25.75,75.38,0.96
18.25,77.1,2.05
25.74,79.16,0.67
23.13,78.68,0.92
27.98,79.42,0.58
26.17,85.0,1.41
29.73,78.47,0.65
23.43,73.75,0.67
20.03,75.03,1.16
33.13,75.98,1.2
29.86,78.64,0.67
26.92,71.37,1.08
30.66,76.83,0.64
24.6,92.83,1.6
33.27,74.55,1.08
17.65,77.47,2.27
30.58,76.82,0.64
25.98,87.13,1.58
24.42,85.98,1.49
28.93,76.17,0.77
33.53,74.22,1.1
29.93,78.74,0.72
24.37,92.17,1.69
26.7,77.9,0.75
29.91,78.7,0.71
25.6,75.61,0.9
21.48,85.82,2.12
33.58,74.09,1.05
26.47,92.47,2.02
19.3,75.67,1.32
22.98,71.47,0.45
22.57,70.42,0.55
23.57,76.78,0.88
32.74,74.81,0.9
24.15,78.23,0.89
28.39,75.63,0.91
28.35,75.64,0.92
16.22,73.83,2.26
27.13,94.77,2.44
26.17,93.57,2.38
17.94,78.68,2.2
20.17,84.85,2.3
27.1,79.95,0.57
26.35,89.9,1.88
27.27,93.07,2.72
32.56,74.92,0.85
24.53,84.92,1.24
12.17,76.6,4.57
15.68,74.97,2.94
34.27,74.47,1.38
34.45,74.41,1.44
34.39,73.79,1.33
21.07,83.2,1.37
18.02,78.9,2.15
34.37,73.98,1.45
23.75,86.17,1.42
16.05,73.92,2.4
23.42,91.67,2.12
29.08,74.68,0.82
28.87,75.45,0.83
25.32,86.02,1.37
25.55,84.15,1.21
23.98,86.02,1.44
22.97,74.12,0.75
24.76,79.05,0.82
23.13,84.85,1.54
20.0,76.3,1.28
27.5,95.75,2.69
16.73,76.92,2.27
21.7,74.03,1.03
26.28,79.29,0.64
25.93,90.77,1.81
27.79,79.31,0.58
29.28,78.12,0.62
25.97,85.12,1.38
28.19,74.69,1.0
26.13,89.47,1.77
10.03,76.3,4.53
11.22,76.15,4.2
13.07,80.26,4.57
17.58,78.54,2.38
13.25,80.33,4.54
13.13,80.25,4.53
8.18,77.63,4.86
26.75,82.08,0.94
25.93,80.83,0.72
30.92,74.67,0.58
26.3,87.27,1.67
22.37,88.78,2.38
16.28,78.68,3.04
30.72,76.77,0.65
26.35,79.23,0.64
25.77,75.63,0.94
24.18,92.02,1.74
11.18,75.85,4.29
17.84,78.12,2.12
15.42,75.63,3.04
27.33,88.62,2.16
