Latitude,Longitude,PTrain_AC1
27.87,79.44,2.66
12.75,79.67,5.41
13.04,80.23,5.75
16.53,75.58,4.97
19.62,74.57,4.66
27.57,79.74,2.78
30.77,79.48,4.41
17.93,78.8,4.65
25.65,75.59,2.85
17.55,73.98,5.74
19.32,74.33,4.89
23.1,80.23,3.77
26.43,92.03,5.74
17.52,75.47,4.75
18.23,73.28,5.49
20.83,78.25,3.88
22.83,85.03,4.57
30.71,76.84,1.59
22.07,88.05,5.51
17.25,78.59,4.79
9.48,76.75,5.27
16.55,74.68,5.36
18.93,74.32,4.99
28.05,72.48,1.72
20.25,74.45,4.58
15.85,75.12,5.43
13.03,80.27,5.76
16.38,75.37,5.11
17.43,75.53,4.75
26.08,86.48,4.71
27.92,94.38,6.08
23.77,81.22,3.84
8.82,77.8,5.12
27.19,79.27,2.74
26.53,72.97,2.41
24.9,79.19,3.2
9.98,76.27,5.67
25.02,84.82,4.5
22.6,86.43,4.97
25.57,91.72,5.36
25.57,92.07,5.25
23.07,71.08,4.22
17.77,73.83,5.59
15.93,76.58,4.75
25.08,84.38,4.4
23.5,73.5,3.87
28.8,74.94,1.6
26.37,85.12,4.41
24.75,94.37,5.75
25.42,74.55,2.95
25.68,94.63,5.95
12.87,78.77,5.1
11.57,75.77,5.82
11.57,76.15,6.33
26.57,94.67,6.1
13.24,79.94,5.53
20.88,75.15,4.19
21.84,69.38,4.81
26.8,92.6,5.77
20.43,86.6,5.57
28.23,77.45,2.16
29.75,77.23,1.78
25.53,92.47,5.28
33.14,74.33,1.16
34.68,77.38,3.38
14.07,79.6,5.47
30.63,76.89,1.63
24.65,92.63,5.73
15.03,76.08,5.19
11.98,77.45,5.11
24.08,73.23,3.56
26.8,76.8,2.52
27.17,92.18,6.56
12.57,78.7,5.27
27.5,96.25,6.7
28.38,95.8,6.5
34.51,74.26,1.36
17.87,78.2,4.56
25.32,83.85,4.27
30.19,76.99,1.68
20.76,70.67,5.09
24.2,93.6,5.43
19.68,77.57,4.07
26.38,93.48,5.9
29.2,76.77,1.78
22.8,69.72,4.54
22.65,88.09,5.35
10.92,79.75,5.51
22.03,74.7,4.11
11.72,76.43,6.18
9.83,76.75,5.51
26.7,89.28,5.09
22.1,85.88,4.81
29.92,77.17,1.75
26.12,92.33,5.63
26.28,75.38,2.63
13.73,75.33,6.02
19.33,74.35,4.86
27.7,76.85,2.21
10.77,79.85,5.58
27.17,73.67,2.14
21.1,79.05,3.94
30.55,77.3,1.54
29.62,78.38,2.09
17.0,79.25,4.88
23.25,68.85,4.33
7.98,93.53,4.89
19.08,77.33,4.13
21.33,74.25,4.37
15.47,78.48,4.97
28.0,76.08,1.99
16.43,81.7,5.72
22.95,79.18,3.61
14.45,79.98,5.69
28.57,77.12,1.99
28.58,77.2,2.01
23.0,70.22,4.48
16.92,81.67,5.39
24.47,74.9,3.31
18.67,78.1,4.29
27.23,94.12,6.24
25.07,79.45,3.21
22.33,88.2,5.47
24.66,78.81,3.22
25.32,85.03,4.52
14.18,77.37,4.87
9.55,78.7,5.28
24.65,79.01,3.23
27.02,94.17,6.27
17.53,77.28,4.43
27.0,79.1,2.75
27.2,73.73,2.13
24.09,78.41,3.33
26.2,79.45,3.0
22.75,72.57,4.39
30.36,77.98,1.78
26.61,79.78,2.97
28.96,76.88,1.87
30.25,78.12,1.83
21.45,73.72,4.54
26.42,91.43,5.61
23.83,76.23,3.42
25.31,75.62,3.02
32.99,74.5,1.18
26.97,95.05,6.47
19.72,74.15,4.83
28.82,75.5,1.68
23.3,69.72,4.2
26.63,91.73,5.66
33.59,74.24,1.19
34.12,74.68,1.58
30.48,77.13,1.7
32.94,74.38,1.22
13.17,79.22,5.23
26.35,79.14,2.92
24.77,85.43,4.6
25.32,73.53,2.98
34.01,74.55,1.6
23.77,77.77,3.39
25.42,83.43,4.16
22.17,75.58,3.9
25.28,71.23,3.09
34.22,74.69,1.63
27.24,79.43,2.76
25.38,84.2,4.33
17.74,78.15,4.56
25.07,85.03,4.52
23.85,86.03,4.63
20.35,74.82,4.39
13.9,79.9,5.62
24.6,79.25,3.28
26.83,94.3,6.27
13.51,77.0,5.28
20.38,75.33,4.33
10.23,78.55,5.13
24.07,78.16,3.32
21.62,74.8,4.16
17.85,77.87,4.51
17.65,74.2,5.4
26.97,79.21,2.78
27.23,79.76,2.85
23.52,73.07,3.88
27.97,93.85,5.86
22.02,87.28,5.33
11.28,76.25,5.53
17.25,80.43,5.02
19.37,84.47,5.41
27.52,75.53,2.09
24.02,78.8,3.37
8.93,76.53,5.49
22.03,71.72,4.55
19.1,78.35,4.22
23.78,86.72,4.83
23.63,86.82,4.92
27.45,92.63,6.17
30.23,76.62,1.59
26.32,79.0,2.9
25.68,91.63,5.18
19.23,82.55,4.89
24.75,93.43,5.68
20.28,85.1,5.18
28.93,95.02,6.09
27.43,92.13,6.67
21.88,87.77,5.49
17.53,78.77,4.71
22.48,69.12,4.63
15.57,80.05,5.69
25.98,79.5,3.05
18.17,76.05,4.6
20.13,73.92,4.8
14.47,76.93,4.93
24.42,82.98,4.16
24.52,73.37,3.34
27.76,79.11,2.59
22.31,69.02,4.64
12.32,79.72,5.56
12.72,79.2,5.24
12.84,79.95,5.58
30.09,73.9,1.07
26.7,92.33,5.76
26.82,91.87,5.61
22.47,78.43,4.05
34.03,75.33,2.28
10.77,76.65,5.32
8.73,77.75,5.09
9.27,78.3,5.42
23.62,86.78,4.87
15.48,73.82,6.0
24.72,80.17,3.37
29.03,79.47,2.49
20.3,86.68,5.63
11.5,79.77,5.66
19.27,76.83,4.17
28.1,95.38,6.53
30.33,76.47,1.55
25.6,85.1,4.49
22.77,81.9,4.19
27.13,72.37,2.12
20.48,84.27,4.88
28.33,75.58,1.81
11.92,79.83,5.71
21.65,69.67,4.83
11.67,92.72,5.71
9.0,76.92,5.29
22.23,76.4,3.75
18.53,73.85,5.27
18.5,73.9,5.27
19.8,85.82,5.62
25.77,87.47,4.91
23.33,86.42,4.76
19.92,77.58,4.0
25.4,72.98,2.96
8.23,77.33,5.24
26.75,79.02,2.81
34.0,74.36,3.11
25.05,84.92,4.51
20.75,75.67,4.09
26.46,79.31,3.53
34.17,74.53,1.38
30.05,74.85,1.25
13.24,80.26,5.75
10.92,79.35,5.22
24.65,92.9,5.77
13.15,80.07,5.63
22.07,80.75,4.11
17.82,74.12,5.46
25.43,91.37,5.25
12.92,79.58,5.36
19.98,84.88,5.27
22.55,88.49,5.39
19.8,78.6,4.09
30.65,79.57,3.78
26.73,91.92,5.69
22.3,76.77,3.71
16.82,74.12,5.74
22.25,84.8,4.7
23.83,73.4,3.68
11.05,75.87,5.81
12.22,78.07,5.05
32.97,74.95,1.42
10.38,76.82,5.77
8.78,76.7,5.44
18.77,84.08,5.48
19.6,76.22,4.21
21.8,86.73,5.3
22.21,88.17,5.52
24.63,73.38,3.29
22.71,88.0,5.32
25.38,86.7,4.81
24.67,79.01,3.23
24.68,79.12,3.24
28.32,76.78,2.0
26.58,90.22,5.36
9.27,76.78,5.28
24.87,78.86,3.17
24.14,78.75,3.34
24.55,79.23,3.29
25.06,78.99,3.15
24.25,78.31,3.29
27.72,79.02,2.58
22.4,88.85,5.47
27.77,79.37,2.66
23.67,85.28,4.52
33.2,74.19,1.02
22.38,85.42,4.73
14.88,79.02,5.23
17.08,82.13,5.63
15.8,79.77,5.48
26.95,79.66,2.88
12.98,79.98,5.57
12.25,75.3,5.9
10.98,76.23,5.59
8.97,76.62,5.49
23.9,92.92,5.21
27.0,79.23,2.78
25.67,94.5,6.29
25.1,93.43,5.51
26.27,92.58,5.83
26.42,79.05,2.89
24.72,75.58,3.19
24.63,85.8,4.61
23.5,68.5,4.33
27.55,73.67,1.95
25.75,93.97,5.73
25.45,86.02,4.68
12.34,76.1,6.1
25.33,84.42,4.38
22.57,87.18,5.15
28.38,74.81,1.72
19.7,84.82,5.4
15.28,79.8,5.63
13.32,80.2,5.69
13.13,80.23,5.73
11.48,79.77,5.66
21.55,86.43,5.25
22.98,75.7,3.7
10.55,76.62,5.41
19.62,75.02,4.5
27.23,95.93,6.62
9.0,76.93,5.3
25.27,72.23,3.04
9.43,76.35,5.57
24.02,78.78,3.36
24.64,79.08,3.25
23.78,84.35,4.41
13.11,79.94,5.55
24.53,79.05,3.27
15.23,77.73,4.9
22.22,70.75,4.41
14.47,78.45,4.91
26.83,92.75,5.81
24.87,87.1,4.86
21.65,74.7,4.18
22.55,86.45,4.98
33.58,75.08,1.75
33.65,75.38,2.13
25.17,85.07,4.52
16.2,77.35,4.61
21.88,83.38,4.51
21.23,81.65,4.33
23.32,77.83,3.48
24.0,76.72,3.35
22.3,70.78,4.39
21.1,81.03,4.26
18.77,79.43,4.39
23.32,85.32,4.51
23.32,75.05,3.69
16.98,73.33,5.83
26.98,84.85,4.23
16.55,79.55,5.11
24.53,81.3,3.7
28.83,76.58,1.84
29.85,77.88,1.93
23.52,91.48,5.59
23.15,87.32,5.07
19.85,84.48,5.15
22.37,87.78,5.39
17.68,78.97,4.67
20.6,85.07,4.99
18.98,75.5,4.54
20.4,76.15,4.16
21.43,76.7,3.84
27.0,79.88,2.92
9.67,78.85,5.37
28.07,94.13,5.89
26.7,79.85,2.97
33.8,74.27,1.32
21.93,75.13,4.02
21.62,75.98,3.91
20.32,77.02,4.02
30.32,80.28,4.6
19.22,83.67,5.14
15.95,75.3,5.28
21.62,83.72,4.61
24.57,87.25,4.78
27.17,84.32,4.06
22.0,88.21,5.55
26.33,86.15,4.63
26.83,79.24,2.82
17.88,78.02,4.5
9.38,76.82,5.36
24.68,84.52,4.45
23.62,87.13,4.94
26.65,90.4,5.38
20.58,84.37,4.9
12.93,79.33,5.24
23.6,71.57,3.88
34.06,74.6,1.54
18.82,84.53,5.63
14.42,75.5,5.69
28.77,74.58,1.55
26.05,87.7,4.93
22.35,73.35,4.46
28.98,75.68,1.66
25.37,75.64,3.0
13.11,80.12,5.66
27.18,82.28,3.49
14.62,75.62,5.6
29.77,73.75,1.12
30.42,77.94,1.72
18.79,72.93,5.5
25.32,90.43,5.37
30.47,79.68,4.31
12.97,78.28,5.42
26.34,78.95,2.88
21.78,85.13,4.71
29.72,77.27,1.8
25.05,74.47,3.1
27.78,79.45,2.68
22.77,88.77,5.36
26.42,92.73,5.87
21.62,87.02,5.46
27.03,95.28,6.31
16.4,74.0,5.86
30.73,76.06,1.44
27.61,79.58,2.74
24.0,76.72,3.35
25.02,72.53,3.11
21.72,78.83,3.78
30.71,76.01,1.43
29.95,77.19,1.75
28.23,75.29,1.82
21.73,69.49,4.83
28.35,73.96,1.65
10.97,79.82,5.57
24.09,78.02,3.32
25.23,87.07,4.87
23.85,78.75,3.42
21.75,88.05,5.57
11.65,78.17,4.88
21.47,83.97,4.68
20.85,88.25,5.68
16.85,74.6,5.33
17.7,74.02,5.48
24.57,80.83,3.57
25.98,76.37,2.78
22.08,79.55,3.92
27.88,79.9,2.78
23.43,76.32,3.52
25.67,76.68,2.9
25.57,91.88,5.34
31.1,77.17,2.54
13.93,75.63,5.74
14.07,74.53,6.02
25.33,77.65,2.98
24.42,81.87,3.87
27.62,75.13,2.02
24.82,92.8,5.76
24.92,92.98,5.75
18.85,79.97,4.45
17.67,75.9,4.61
23.65,87.7,5.04
29.92,73.88,1.1
34.08,74.83,1.63
26.25,82.0,3.61
31.53,76.9,1.48
26.13,86.58,4.73
21.2,72.83,4.95
23.88,87.53,4.97
22.85,88.57,5.32
23.87,73.57,3.65
20.32,83.93,4.88
30.53,76.91,1.63
24.95,94.03,5.66
26.55,85.87,4.55
27.63,77.48,2.34
22.29,88.14,5.49
27.8,78.85,2.52
25.25,87.65,4.97
27.77,95.6,6.63
25.3,84.08,4.31
22.37,92.83,5.53
21.62,72.9,4.85
33.83,74.11,1.15
25.97,75.74,2.77
18.28,76.88,4.37
27.62,91.72,6.14
33.7,74.09,1.04
21.78,80.83,4.19
32.99,75.0,1.37
25.85,85.78,4.61
23.02,68.98,4.45
20.95,79.97,4.11
30.19,77.0,1.68
17.43,75.2,4.91
21.03,76.67,3.9
22.96,88.09,5.25
15.17,78.3,4.89
21.95,79.3,3.89
22.3,71.2,4.25
34.04,74.8,1.59
21.58,83.82,4.63
20.05,85.08,5.29
28.5,79.1,2.46
22.37,70.62,4.45
26.0,72.48,2.71
33.29,74.12,0.97
23.63,84.37,4.39
32.87,74.68,1.43
25.27,85.8,4.66
27.0,79.18,2.77
9.85,78.75,5.28
25.18,80.3,3.36
24.52,84.98,4.52
20.4,76.22,4.14
30.67,76.77,1.6
24.89,78.35,3.14
24.77,78.37,3.16
28.02,75.64,1.91
24.58,80.83,3.57
13.43,79.98,5.57
9.37,77.93,5.1
21.65,78.78,3.79
9.18,78.45,5.36
23.08,87.82,5.18
11.43,78.37,5.37
23.4,79.67,3.59
24.65,72.6,3.28
24.85,72.23,3.17
25.4,85.98,4.7
20.12,76.47,4.14
19.8,76.87,4.11
27.33,88.63,4.93
26.65,91.92,5.69
10.78,79.13,5.22
26.62,92.78,5.88
22.07,75.4,3.94
8.48,76.95,5.43
8.47,76.95,5.36
24.77,78.83,3.19
13.67,79.38,5.86
10.77,78.72,5.08
13.67,79.58,5.4
12.48,78.57,5.16
13.15,79.53,5.31
20.3,83.3,4.77
9.73,79.03,5.46
26.17,75.75,2.7
13.33,77.08,5.3
8.8,78.15,5.35
8.75,78.18,5.34
24.58,73.7,3.31
24.62,73.88,3.29
23.18,75.78,3.64
22.5,87.95,5.39
23.53,80.88,3.82
31.47,76.27,1.5
11.4,76.73,7.14
22.57,72.93,4.49
25.3,83.02,4.08
25.45,82.87,4.01
10.37,79.85,5.5
12.92,79.15,5.18
15.87,73.63,5.94
20.9,70.37,5.05
23.53,77.82,3.44
17.68,83.3,5.71
17.72,83.23,5.68
18.05,79.37,4.57
20.67,78.58,3.94
20.4,78.15,3.98
