Latitude,Longitude,PTrain_AC1
23.2,79.95,0.88
19.08,82.03,1.21
26.82,75.8,1.27
26.9,70.92,1.48
21.05,75.57,0.85
25.35,72.62,1.01
26.53,88.72,2.73
32.67,74.83,2.48
22.82,86.18,1.84
22.82,86.18,1.82
22.88,84.13,1.35
25.08,73.08,0.99
18.2,75.2,1.27
24.53,76.17,0.9
25.45,78.58,0.83
21.92,84.08,1.22
26.3,73.02,1.19
30.55,79.57,1.95
33.19,74.15,2.8
14.53,76.35,2.28
22.23,85.65,1.46
25.48,84.42,1.61
25.05,84.08,1.49
26.2,73.94,1.21
28.88,74.07,1.37
26.72,89.88,3.1
21.73,75.15,0.77
22.47,70.07,1.34
26.1,92.73,3.51
26.38,79.19,0.78
24.92,86.22,1.91
17.61,78.88,1.41
25.55,82.32,1.16
23.63,75.13,0.82
28.05,94.18,4.54
30.64,76.05,1.55
30.8,75.82,1.6
29.28,77.42,1.23
33.98,74.27,2.66
28.06,75.28,1.35
25.1,78.8,0.83
33.78,74.07,3.15
26.21,73.07,1.16
33.34,74.21,2.91
32.6,74.87,2.42
24.43,85.52,1.64
23.1,74.15,0.85
22.17,86.63,2.18
30.03,77.83,1.41
17.74,78.47,1.4
28.33,75.68,1.3
16.33,74.78,1.83
16.43,74.68,1.81
25.38,74.3,1.14
29.8,78.65,1.62
22.52,85.63,1.43
26.13,87.62,2.41
20.78,85.72,2.11
20.82,75.97,0.84
21.85,87.92,3.07
10.95,78.08,3.35
24.32,92.0,3.11
16.95,82.23,3.17
27.07,88.47,3.69
18.33,84.13,3.05
11.73,78.97,3.48
32.4,78.25,2.48
20.27,81.48,1.04
22.67,76.73,0.77
11.83,75.33,4.0
26.43,80.37,0.75
8.08,77.5,4.47
31.33,75.33,1.77
10.92,79.83,4.28
10.07,78.8,4.02
29.7,77.03,1.33
14.78,74.13,3.3
33.0,74.9,2.79
21.62,85.58,1.48
21.32,70.32,1.32
24.98,79.92,0.73
17.25,80.15,1.96
21.83,76.37,0.77
21.82,75.62,0.77
27.9,80.8,1.0
22.08,82.15,1.03
9.95,76.27,4.33
10.23,77.47,4.61
12.95,78.3,2.79
16.7,74.23,1.83
22.53,88.33,2.9
22.65,88.45,2.82
7.22,93.73,4.24
10.75,79.35,3.99
25.15,75.85,0.97
25.18,75.9,0.97
17.55,80.63,1.92
9.53,76.6,4.13
11.25,75.78,4.13
23.4,88.52,2.51
