Latitude,Longitude,PTrain_AC1
27.33,88.62,2.06
16.53,80.8,2.35
24.75,84.95,1.17
25.4,83.55,1.21
22.77,83.97,1.33
27.13,81.97,1.35
21.47,80.2,1.0
19.27,84.88,2.04
26.75,83.37,1.45
17.35,76.85,1.66
34.05,74.4,3.12
24.65,77.32,1.17
28.42,77.0,1.62
26.1,91.58,1.28
26.23,78.25,1.16
15.42,75.62,2.32
27.23,79.28,1.21
33.89,74.29,3.09
24.05,76.45,1.04
25.58,76.3,1.13
15.73,75.98,2.25
16.27,76.83,1.98
23.52,74.0,0.85
20.1,84.57,1.6
9.92,77.53,4.29
34.16,74.57,3.4
30.65,78.85,1.63
27.85,78.47,1.4
14.55,78.73,2.66
29.9,78.68,1.62
26.01,79.38,1.0
32.79,74.77,2.99
29.97,78.53,1.71
26.7,94.12,1.59
17.61,78.47,1.86
27.72,79.65,1.26
22.77,87.8,1.37
23.28,84.55,1.36
20.88,73.72,0.96
28.3,75.71,1.67
22.9,88.16,1.33
20.13,78.32,0.95
29.85,77.05,1.91
25.22,87.17,1.17
23.95,87.1,1.13
22.7,70.65,0.77
27.22,73.47,1.48
30.72,75.98,2.17
32.98,74.41,3.05
28.36,74.9,1.69
27.7,79.57,1.26
20.67,79.13,0.94
22.25,88.5,1.53
33.26,74.14,3.02
27.32,84.32,1.67
23.27,87.97,1.22
31.52,76.02,2.41
27.98,72.25,1.56
24.9,72.83,1.0
20.72,70.99,0.82
34.08,74.57,3.42
14.97,78.25,2.46
34.1,74.58,3.44
21.92,85.37,1.39
22.02,69.92,0.66
22.26,88.97,1.53
22.86,88.04,1.35
16.75,77.3,1.85
25.73,75.54,1.22
19.92,77.05,1.17
25.93,85.33,1.34
18.17,73.3,1.27
21.33,69.9,0.7
16.72,75.43,1.88
17.21,78.9,1.86
14.83,76.63,2.59
25.96,75.59,1.25
12.84,80.06,3.56
25.6,85.2,1.27
18.98,84.02,1.94
20.37,83.37,1.34
17.63,80.93,1.83
22.55,72.22,0.9
20.28,84.7,1.57
14.98,74.92,2.31
15.17,77.38,2.39
16.28,76.62,1.99
24.67,84.77,1.16
30.64,76.81,2.12
30.1,79.97,1.46
28.07,94.57,2.31
24.67,75.6,1.15
18.02,79.57,1.61
27.38,80.17,1.13
17.82,73.1,1.36
13.0,76.15,3.33
28.08,96.5,2.22
23.98,85.37,1.38
29.17,75.73,1.81
14.28,74.45,2.4
22.77,77.77,0.88
10.58,92.55,4.93
17.45,78.47,1.88
9.5,76.63,4.16
15.8,76.98,2.04
15.02,75.95,2.4
30.03,77.89,2.63
