Latitude,Longitude,PTrain_AC1
16.45,74.33,1.1
25.17,82.53,1.57
15.58,79.88,2.0
26.63,94.92,2.44
19.07,79.07,0.86
22.12,77.5,1.12
24.05,86.15,1.37
23.18,76.97,1.13
27.93,79.28,1.87
17.56,78.22,1.15
10.97,77.28,2.83
17.29,78.03,1.27
27.12,79.41,1.72
10.7,76.75,2.97
17.23,79.13,1.22
23.67,76.23,1.06
24.45,85.17,1.4
18.72,72.9,0.88
12.5,76.3,2.47
26.5,75.67,1.65
21.1,85.33,1.22
21.7,79.68,1.16
22.12,76.9,0.87
30.69,76.09,2.48
26.72,94.23,1.99
25.27,87.22,1.37
13.63,74.7,2.1
20.5,85.83,1.39
19.97,72.72,0.82
32.53,75.97,3.31
24.05,84.07,1.4
23.83,79.45,1.33
26.17,85.9,1.72
27.05,88.27,2.66
25.67,78.47,1.54
24.2,72.2,0.75
30.32,78.03,2.46
24.92,84.18,1.51
16.38,73.35,1.28
23.78,86.43,1.28
22.6,75.3,0.85
12.13,78.03,2.45
32.27,76.38,3.13
26.67,77.83,1.7
26.02,89.98,1.5
26.15,89.92,1.55
22.18,88.2,1.54
27.48,95.02,2.36
21.83,87.78,1.52
20.72,70.92,0.63
22.83,74.27,0.72
17.72,83.3,1.93
24.27,87.25,1.26
23.83,73.67,0.8
21.18,81.28,1.11
23.48,87.32,1.19
22.37,69.08,0.55
26.12,92.87,1.57
29.9,78.55,2.39
32.86,74.9,3.22
17.91,78.01,1.09
24.48,71.73,0.77
30.27,80.52,3.03
32.58,74.93,3.07
26.91,79.6,1.68
26.1,90.78,1.51
24.93,92.77,1.2
24.03,84.07,1.39
20.42,72.85,0.81
26.31,79.3,1.59
30.22,74.17,2.33
34.17,74.9,4.23
32.65,74.9,3.11
24.73,79.21,1.42
26.63,92.8,1.74
34.33,74.38,4.12
24.02,85.55,1.55
28.45,72.5,1.98
25.33,88.32,1.39
30.75,76.15,2.49
27.9,96.3,2.75
28.02,96.23,3.11
25.75,75.38,1.44
18.25,77.1,1.08
25.74,79.16,1.51
23.13,78.68,1.2
27.98,79.42,1.87
26.17,85.0,1.76
29.73,78.47,2.28
23.43,73.75,0.73
20.03,75.03,0.68
33.13,75.98,3.76
29.86,78.64,2.38
26.92,71.37,1.51
30.66,76.83,2.49
24.6,92.83,1.16
33.27,74.55,3.47
17.65,77.47,1.16
30.58,76.82,2.46
25.98,87.13,1.6
24.42,85.98,1.45
28.93,76.17,2.13
33.53,74.22,3.66
