Latitude,Longitude,PTrain_AC1
17.25,78.59,4.59
9.48,76.75,4.7
16.55,74.68,5.03
18.93,74.32,4.7
28.05,72.48,1.82
20.25,74.45,4.33
15.85,75.12,5.1
13.03,80.27,5.34
16.38,75.37,4.84
17.43,75.53,4.54
26.08,86.48,4.7
27.92,94.38,6.97
23.77,81.22,4.12
8.82,77.8,4.57
27.19,79.27,3.05
26.53,72.97,2.44
24.9,79.19,3.47
9.98,76.27,5.16
25.02,84.82,4.49
22.6,86.43,4.68
25.57,91.72,5.65
25.57,92.07,5.53
23.07,71.08,3.6
17.77,73.83,5.19
15.93,76.58,4.48
25.08,84.38,4.45
23.5,73.5,3.47
28.8,74.94,1.83
26.37,85.12,4.57
24.75,94.37,5.94
25.42,74.55,2.94
25.68,94.63,6.31
12.87,78.77,4.56
11.57,75.77,5.31
11.57,76.15,5.79
26.57,94.67,6.26
13.24,79.94,5.06
20.88,75.15,4.04
21.84,69.38,4.09
26.8,92.6,5.58
20.43,86.6,5.31
28.23,77.45,2.49
29.75,77.23,2.05
25.53,92.47,5.49
33.14,74.33,0.95
34.68,77.38,3.83
14.07,79.6,5.0
30.63,76.89,1.82
24.65,92.63,5.18
15.03,76.08,4.86
11.98,77.45,4.62
24.08,73.23,3.18
26.8,76.8,2.82
27.17,92.18,6.53
12.57,78.7,4.77
27.5,96.25,7.08
28.38,95.8,7.68
34.51,74.26,1.24
17.87,78.2,4.45
25.32,83.85,4.4
30.19,76.99,1.9
20.76,70.67,4.55
24.2,93.6,5.58
19.68,77.57,4.04
26.38,93.48,5.68
29.2,76.77,2.07
22.8,69.72,3.72
22.65,88.09,5.09
10.92,79.75,5.04
22.03,74.7,3.88
11.72,76.43,5.72
9.83,76.75,4.9
26.7,89.28,5.09
22.1,85.88,4.61
29.92,77.17,2.0
26.12,92.33,5.35
26.28,75.38,2.81
13.73,75.33,5.54
19.33,74.35,4.58
27.7,76.85,2.53
10.77,79.85,5.12
27.17,73.67,2.26
21.1,79.05,3.96
30.55,77.3,1.78
29.62,78.38,2.39
17.0,79.25,4.52
23.25,68.85,3.42
7.98,93.53,5.02
19.08,77.33,4.04
21.33,74.25,4.07
15.47,78.48,4.53
28.0,76.08,2.29
16.43,81.7,5.37
22.95,79.18,3.77
14.45,79.98,5.27
28.57,77.12,2.31
28.58,77.2,2.32
23.0,70.22,3.66
16.92,81.67,5.01
24.47,74.9,3.23
18.67,78.1,4.17
27.23,94.12,6.08
25.07,79.45,3.46
22.33,88.2,5.26
24.66,78.81,3.49
25.32,85.03,4.52
14.18,77.37,4.57
9.55,78.7,4.77
24.65,79.01,3.53
27.02,94.17,6.03
17.53,77.28,4.29
27.0,79.1,3.06
27.2,73.73,2.26
24.09,78.41,3.59
26.2,79.45,3.26
22.75,72.57,3.84
30.36,77.98,2.07
26.61,79.78,3.24
28.96,76.88,2.17
30.25,78.12,2.13
21.45,73.72,4.15
26.42,91.43,5.28
23.83,76.23,3.49
25.31,75.62,3.13
32.99,74.5,0.99
26.97,95.05,6.33
19.72,74.15,4.54
28.82,75.5,1.94
23.3,69.72,3.38
26.63,91.73,5.37
33.59,74.24,0.99
34.12,74.68,1.46
30.48,77.13,1.91
32.94,74.38,1.02
13.17,79.22,4.69
26.35,79.14,3.2
24.77,85.43,4.52
25.32,73.53,2.86
34.01,74.55,1.47
23.77,77.77,3.6
25.42,83.43,4.34
22.17,75.58,3.8
25.28,71.23,2.74
34.22,74.69,1.52
27.24,79.43,3.07
25.38,84.2,4.44
17.74,78.15,4.42
25.07,85.03,4.51
23.85,86.03,4.51
20.35,74.82,4.2
13.9,79.9,5.18
24.6,79.25,3.53
26.83,94.3,6.02
13.51,77.0,5.05
20.38,75.33,4.27
10.23,78.55,4.54
24.07,78.16,3.57
21.62,74.8,3.94
17.85,77.87,4.4
17.65,74.2,5.07
26.97,79.21,3.08
27.23,79.76,3.14
23.52,73.07,3.43
27.97,93.85,6.42
22.02,87.28,5.06
11.28,76.25,4.99
17.25,80.43,4.62
19.37,84.47,5.09
27.52,75.53,2.34
24.02,78.8,3.64
8.93,76.53,4.97
22.03,71.72,4.0
19.1,78.35,4.11
23.78,86.72,4.57
23.63,86.82,4.63
27.45,92.63,6.59
30.23,76.62,1.8
26.32,79.0,3.18
25.68,91.63,5.46
19.23,82.55,4.69
24.75,93.43,5.29
20.28,85.1,4.86
28.93,95.02,7.33
27.43,92.13,6.55
21.88,87.77,5.26
17.53,78.77,4.51
22.48,69.12,3.81
15.57,80.05,5.32
25.98,79.5,3.31
18.17,76.05,4.55
20.13,73.92,4.45
14.47,76.93,4.6
24.42,82.98,4.31
24.52,73.37,3.04
27.76,79.11,2.91
22.31,69.02,3.85
12.32,79.72,5.07
12.72,79.2,4.69
12.84,79.95,5.1
30.09,73.9,1.14
26.7,92.33,5.49
26.82,91.87,5.45
22.47,78.43,4.4
34.03,75.33,2.3
10.77,76.65,4.74
8.73,77.75,4.53
9.27,78.3,4.94
23.62,86.78,4.6
15.48,73.82,5.63
24.72,80.17,3.63
29.03,79.47,2.8
20.3,86.68,5.38
11.5,79.77,5.21
19.27,76.83,4.12
28.1,95.38,6.8
30.33,76.47,1.74
25.6,85.1,4.54
22.77,81.9,4.48
27.13,72.37,2.15
20.48,84.27,4.66
28.33,75.58,2.09
11.92,79.83,5.26
21.65,69.67,4.16
11.67,92.72,5.32
9.0,76.92,4.73
22.23,76.4,3.77
18.53,73.85,4.9
18.5,73.9,4.91
19.8,85.82,5.36
25.77,87.47,4.77
23.33,86.42,4.54
19.92,77.58,3.96
25.4,72.98,2.84
8.23,77.33,4.72
26.75,79.02,3.1
34.0,74.36,2.6
25.05,84.92,4.5
20.75,75.67,4.0
26.46,79.31,3.51
34.17,74.53,1.27
30.05,74.85,1.39
13.24,80.26,5.32
10.92,79.35,4.69
24.65,92.9,5.21
13.15,80.07,5.17
22.07,80.75,4.36
17.82,74.12,5.13
25.43,91.37,5.53
12.92,79.58,4.84
19.98,84.88,4.94
22.55,88.49,5.13
19.8,78.6,3.96
30.65,79.57,3.54
26.73,91.92,5.43
22.3,76.77,3.74
16.82,74.12,5.37
22.25,84.8,4.46
23.83,73.4,3.27
11.05,75.87,5.32
12.22,78.07,4.55
32.97,74.95,1.21
10.38,76.82,5.17
8.78,76.7,4.92
18.77,84.08,5.15
19.6,76.22,4.16
21.8,86.73,5.04
22.21,88.17,5.32
24.63,73.38,3.01
22.71,88.0,5.06
25.38,86.7,4.65
24.67,79.01,3.52
24.68,79.12,3.51
28.32,76.78,2.32
26.58,90.22,5.16
9.27,76.78,4.72
24.87,78.86,3.45
24.14,78.75,3.62
24.55,79.23,3.54
25.06,78.99,3.42
24.25,78.31,3.54
27.72,79.02,2.9
22.4,88.85,5.22
27.77,79.37,2.97
23.67,85.28,4.48
33.2,74.19,0.82
22.38,85.42,4.52
14.88,79.02,4.76
17.08,82.13,5.28
15.8,79.77,5.08
26.95,79.66,3.16
12.98,79.98,5.1
12.25,75.3,5.4
10.98,76.23,5.05
8.97,76.62,4.97
23.9,92.92,5.23
27.0,79.23,3.08
25.67,94.5,6.79
25.1,93.43,5.47
26.27,92.58,5.43
26.42,79.05,3.17
24.72,75.58,3.24
24.63,85.8,4.52
23.5,68.5,3.32
27.55,73.67,2.09
25.75,93.97,6.04
25.45,86.02,4.6
12.34,76.1,5.65
25.33,84.42,4.47
22.57,87.18,4.86
28.38,74.81,1.95
19.7,84.82,5.08
15.28,79.8,5.23
13.32,80.2,5.25
13.13,80.23,5.3
11.48,79.77,5.21
21.55,86.43,4.97
22.98,75.7,3.66
10.55,76.62,4.82
19.62,75.02,4.34
27.23,95.93,6.85
9.0,76.93,4.74
25.27,72.23,2.85
9.43,76.35,5.05
24.02,78.78,3.64
24.64,79.08,3.51
23.78,84.35,4.44
13.11,79.94,5.07
24.53,79.05,3.53
15.23,77.73,4.59
22.22,70.75,3.81
14.47,78.45,4.41
26.83,92.75,5.62
24.87,87.1,4.64
21.65,74.7,3.95
22.55,86.45,4.69
33.58,75.08,1.65
33.65,75.38,2.09
25.17,85.07,4.52
16.2,77.35,4.33
21.88,83.38,4.37
21.23,81.65,4.29
23.32,77.83,3.69
24.0,76.72,3.49
22.3,70.78,3.78
21.1,81.03,4.26
18.77,79.43,4.13
23.32,85.32,4.54
23.32,75.05,3.53
16.98,73.33,5.47
26.98,84.85,4.54
16.55,79.55,4.7
24.53,81.3,4.0
28.83,76.58,2.13
29.85,77.88,2.21
23.52,91.48,5.25
23.15,87.32,4.77
19.85,84.48,4.85
22.37,87.78,5.16
17.68,78.97,4.44
20.6,85.07,4.73
18.98,75.5,4.44
20.4,76.15,4.19
21.43,76.7,3.86
27.0,79.88,3.2
9.67,78.85,4.88
28.07,94.13,6.63
26.7,79.85,3.24
33.8,74.27,1.12
21.93,75.13,3.86
21.62,75.98,3.89
20.32,77.02,4.07
30.32,80.28,4.11
19.22,83.67,4.79
15.95,75.3,4.98
21.62,83.72,4.39
24.57,87.25,4.6
27.17,84.32,4.44
22.0,88.21,5.34
26.33,86.15,4.69
26.83,79.24,3.12
17.88,78.02,4.38
9.38,76.82,4.77
24.68,84.52,4.45
23.62,87.13,4.65
26.65,90.4,5.2
20.58,84.37,4.62
12.93,79.33,4.7
23.6,71.57,3.4
34.06,74.6,1.42
18.82,84.53,5.34
14.42,75.5,5.26
28.77,74.58,1.77
26.05,87.7,4.83
22.35,73.35,3.84
28.98,75.68,1.92
25.37,75.64,3.11
13.11,80.12,5.21
27.18,82.28,3.93
14.62,75.62,5.21
29.77,73.75,1.22
30.42,77.94,2.02
18.79,72.93,5.15
25.32,90.43,4.99
30.47,79.68,3.82
12.97,78.28,5.15
26.34,78.95,3.17
21.78,85.13,4.67
29.72,77.27,2.07
25.05,74.47,3.03
27.78,79.45,2.98
22.77,88.77,5.06
26.42,92.73,5.49
21.62,87.02,5.24
27.03,95.28,6.65
16.4,74.0,5.43
30.73,76.06,1.57
27.61,79.58,3.04
24.0,76.72,3.49
25.02,72.53,2.9
21.72,78.83,3.83
30.71,76.01,1.56
29.95,77.19,2.0
28.23,75.29,2.08
21.73,69.49,4.13
28.35,73.96,1.84
10.97,79.82,5.11
24.09,78.02,3.55
25.23,87.07,4.67
23.85,78.75,3.71
21.75,88.05,5.36
11.65,78.17,4.29
21.47,83.97,4.42
20.85,88.25,5.44
16.85,74.6,5.01
17.7,74.02,5.12
24.57,80.83,3.87
25.98,76.37,3.01
22.08,79.55,4.15
27.88,79.9,3.07
23.43,76.32,3.59
25.67,76.68,3.13
25.57,91.88,5.64
31.1,77.17,2.29
13.93,75.63,5.29
14.07,74.53,5.61
25.33,77.65,3.28
24.42,81.87,4.15
27.62,75.13,2.25
24.82,92.8,5.21
24.92,92.98,5.23
18.85,79.97,4.16
17.67,75.9,4.44
23.65,87.7,4.73
29.92,73.88,1.19
34.08,74.83,1.53
26.25,82.0,3.97
31.53,76.9,1.63
26.13,86.58,4.71
21.2,72.83,4.47
23.88,87.53,4.68
22.85,88.57,5.02
23.87,73.57,3.29
20.32,83.93,4.76
30.53,76.91,1.83
24.95,94.03,5.7
26.55,85.87,4.67
27.63,77.48,2.66
22.29,88.14,5.28
27.8,78.85,2.84
25.25,87.65,4.73
27.77,95.6,6.78
25.3,84.08,4.43
22.37,92.83,5.17
21.62,72.9,4.34
33.83,74.11,0.95
25.97,75.74,2.95
18.28,76.88,4.32
27.62,91.72,6.45
33.7,74.09,0.85
21.78,80.83,4.42
32.99,75.0,1.19
25.85,85.78,4.61
23.02,68.98,3.54
20.95,79.97,4.07
30.19,77.0,1.91
17.43,75.2,4.68
21.03,76.67,3.89
22.96,88.09,4.97
15.17,78.3,4.43
21.95,79.3,4.09
22.3,71.2,3.7
34.04,74.8,1.49
21.58,83.82,4.4
20.05,85.08,4.97
28.5,79.1,2.78
22.37,70.62,3.81
26.0,72.48,2.64
33.29,74.12,0.77
23.63,84.37,4.52
32.87,74.68,1.21
25.27,85.8,4.57
27.0,79.18,3.07
9.85,78.75,4.76
25.18,80.3,3.55
24.52,84.98,4.48
20.4,76.22,4.17
30.67,76.77,1.78
24.89,78.35,3.41
24.77,78.37,3.45
28.02,75.64,2.18
24.58,80.83,3.86
13.43,79.98,5.11
9.37,77.93,4.53
21.65,78.78,3.83
9.18,78.45,4.87
23.08,87.82,4.89
11.43,78.37,4.9
23.4,79.67,3.84
24.65,72.6,2.99
24.85,72.23,2.91
25.4,85.98,4.6
20.12,76.47,4.19
19.8,76.87,4.13
27.33,88.63,5.58
26.65,91.92,5.41
10.78,79.13,4.67
26.62,92.78,5.56
22.07,75.4,3.82
8.48,76.95,4.89
8.47,76.95,4.84
24.77,78.83,3.47
13.67,79.38,5.5
10.77,78.72,4.5
13.67,79.58,4.9
12.48,78.57,4.63
13.15,79.53,4.79
20.3,83.3,4.48
9.73,79.03,5.0
26.17,75.75,2.9
13.33,77.08,5.07
8.8,78.15,4.86
8.75,78.18,4.86
24.58,73.7,3.06
24.62,73.88,3.07
23.18,75.78,3.62
22.5,87.95,5.16
23.53,80.88,4.12
31.47,76.27,1.56
11.4,76.73,7.1
22.57,72.93,3.94
25.3,83.02,4.28
25.45,82.87,4.24
10.37,79.85,5.04
12.92,79.15,4.63
15.87,73.63,5.6
20.9,70.37,4.48
23.53,77.82,3.66
17.68,83.3,5.39
17.72,83.23,5.36
18.05,79.37,4.3
20.67,78.58,3.9
20.4,78.15,3.99
