Latitude,Longitude,PTrain_AP1
23.48,87.32,997.72
22.37,69.08,1001.67
26.12,92.87,997.98
29.9,78.55,943.95
32.86,74.9,975.18
17.91,78.01,976.26
24.48,71.73,996.24
30.27,80.52,787.9
32.58,74.93,980.23
26.91,79.6,989.91
26.1,90.78,998.89
24.93,92.77,1000.62
24.03,84.07,988.95
20.42,72.85,1003.17
26.31,79.3,989.81
30.22,74.17,985.43
34.17,74.9,918.32
32.65,74.9,979.11
24.73,79.21,982.47
26.63,92.8,998.42
34.33,74.38,920.64
24.02,85.55,971.66
28.45,72.5,987.53
25.33,88.32,998.73
30.75,76.15,983.09
27.9,96.3,988.95
28.02,96.23,959.42
25.75,75.38,981.21
18.25,77.1,970.32
25.74,79.16,989.14
23.13,78.68,981.29
27.98,79.42,989.14
26.17,85.0,996.09
29.73,78.47,979.98
23.43,73.75,994.31
20.03,75.03,975.45
33.13,75.98,883.4
29.86,78.64,934.18
26.92,71.37,985.31
30.66,76.83,981.63
24.6,92.83,1000.17
33.27,74.55,950.0
17.65,77.47,970.55
30.58,76.82,981.95
25.98,87.13,997.92
24.42,85.98,983.2
28.93,76.17,985.36
33.53,74.22,924.71
29.93,78.74,957.8
24.37,92.17,1000.5
26.7,77.9,988.01
29.91,78.7,950.96
25.6,75.61,984.47
21.48,85.82,971.16
33.58,74.09,931.05
26.47,92.47,997.98
19.3,75.67,979.64
22.98,71.47,998.23
22.57,70.42,1000.68
23.57,76.78,976.36
32.74,74.81,980.52
24.15,78.23,978.76
28.39,75.63,982.01
28.35,75.64,981.98
16.22,73.83,1000.97
27.13,94.77,996.16
26.17,93.57,961.94
17.94,78.68,973.71
20.17,84.85,992.16
27.1,79.95,990.78
26.35,89.9,996.67
27.27,93.07,955.66
32.56,74.92,980.2
24.53,84.92,993.35
12.17,76.6,969.65
15.68,74.97,970.41
34.27,74.47,920.71
34.45,74.41,913.26
34.39,73.79,933.06
21.07,83.2,990.33
18.02,78.9,975.43
34.37,73.98,824.61
23.75,86.17,989.65
16.05,73.92,998.35
23.42,91.67,998.46
29.08,74.68,985.59
28.87,75.45,985.06
25.32,86.02,997.86
25.55,84.15,995.67
23.98,86.02,986.93
22.97,74.12,987.03
24.76,79.05,982.13
23.13,84.85,969.04
20.0,76.3,975.41
27.5,95.75,993.86
16.73,76.92,981.21
21.7,74.03,954.63
26.28,79.29,989.99
25.93,90.77,997.81
27.79,79.31,989.6
29.28,78.12,985.98
25.97,85.12,996.68
28.19,74.69,980.65
26.13,89.47,998.58
10.03,76.3,1008.67
11.22,76.15,1005.55
13.07,80.26,1006.34
17.58,78.54,971.09
13.25,80.33,1006.33
13.13,80.25,1006.37
8.18,77.63,1008.68
26.75,82.08,992.36
25.93,80.83,991.31
30.92,74.67,984.65
26.3,87.27,996.6
22.37,88.78,1000.96
16.28,78.68,971.73
30.72,76.77,980.76
26.35,79.23,989.71
25.77,75.63,982.47
24.18,92.02,1000.44
11.18,75.85,1007.52
17.84,78.12,976.01
15.42,75.63,970.68
27.33,88.62,902.26
16.53,80.8,1003.31
24.75,84.95,993.88
25.4,83.55,995.17
22.77,83.97,969.89
27.13,81.97,991.89
21.47,80.2,983.05
19.27,84.88,1001.85
26.75,83.37,994.0
17.35,76.85,977.7
34.05,74.4,860.78
24.65,77.32,974.35
28.42,77.0,984.77
26.1,91.58,998.2
26.23,78.25,986.76
15.42,75.62,970.2
27.23,79.28,989.26
33.89,74.29,893.91
24.05,76.45,979.51
25.58,76.3,986.77
15.73,75.98,970.62
16.27,76.83,979.22
23.52,74.0,993.38
20.1,84.57,996.93
9.92,77.53,989.95
34.16,74.57,920.44
30.65,78.85,867.04
27.85,78.47,987.87
14.55,78.73,997.79
29.9,78.68,930.56
26.01,79.38,989.53
32.79,74.77,980.51
29.97,78.53,946.48
26.7,94.12,995.15
17.61,78.47,971.68
27.72,79.65,989.46
22.77,87.8,1001.12
23.28,84.55,967.56
20.88,73.72,987.4
28.3,75.71,981.79
22.9,88.16,1000.72
20.13,78.32,984.83
29.85,77.05,983.84
25.22,87.17,998.84
23.95,87.1,993.8
22.7,70.65,999.62
27.22,73.47,980.71
30.72,75.98,983.11
32.98,74.41,975.74
28.36,74.9,981.75
27.7,79.57,989.69
20.67,79.13,985.71
22.25,88.5,1001.1
33.26,74.14,945.93
27.32,84.32,991.54
23.27,87.97,1000.14
31.52,76.02,979.58
27.98,72.25,987.22
24.9,72.83,984.73
20.72,70.99,1003.42
34.08,74.57,918.89
14.97,78.25,992.41
34.1,74.58,920.58
21.92,85.37,968.8
22.02,69.92,995.27
22.26,88.97,1001.03
22.86,88.04,1000.6
16.75,77.3,979.98
25.73,75.54,981.98
19.92,77.05,975.67
25.93,85.33,996.99
18.17,73.3,1003.52
21.33,69.9,1002.13
16.72,75.43,971.41
17.21,78.9,985.39
14.83,76.63,972.6
25.96,75.59,983.12
12.84,80.06,1005.13
25.6,85.2,996.94
18.98,84.02,981.37
20.37,83.37,993.02
17.63,80.93,1000.92
22.55,72.22,1001.6
20.28,84.7,990.2
14.98,74.92,979.58
15.17,77.38,980.58
16.28,76.62,978.43
24.67,84.77,993.88
30.64,76.81,981.84
30.1,79.97,870.22
28.07,94.57,955.68
24.67,75.6,975.86
18.02,79.57,988.08
27.38,80.17,989.65
17.82,73.1,1004.23
13.0,76.15,955.95
28.08,96.5,928.04
23.98,85.37,968.04
29.17,75.73,984.43
14.28,74.45,1005.95
22.77,77.77,983.65
10.58,92.55,1007.19
17.45,78.47,973.76
9.5,76.63,1005.53
15.8,76.98,985.37
15.02,75.95,977.2
30.03,77.89,981.58
28.18,75.39,980.8
34.28,74.2,888.74
13.0,75.7,956.68
33.39,74.23,930.34
27.65,79.95,989.62
15.43,75.8,971.63
26.86,79.06,990.28
31.03,78.73,837.61
22.57,75.82,970.34
34.53,75.13,850.96
24.6,87.08,991.74
17.55,75.9,980.17
22.62,86.13,990.75
23.67,84.95,975.32
26.39,79.48,991.18
26.53,75.87,981.15
13.95,76.62,972.12
29.93,78.52,946.09
26.0,92.87,998.18
14.03,75.68,976.67
13.54,77.3,966.33
27.57,93.85,916.99
12.82,77.03,967.44
13.23,77.12,961.51
16.47,76.53,980.02
34.3,74.25,905.85
28.78,95.88,937.23
24.53,84.02,992.17
30.17,76.54,983.9
27.68,76.45,977.68
25.05,84.63,995.95
27.6,78.05,987.4
26.27,91.37,999.35
23.83,73.03,989.42
24.77,93.9,959.32
22.72,75.8,971.15
17.69,78.87,977.11
27.16,79.27,989.18
29.84,78.75,907.12
24.68,74.13,975.91
27.68,74.07,980.81
11.57,75.6,1008.37
11.77,79.38,1004.43
27.24,79.44,989.45
34.65,76.02,825.66
30.1,77.75,982.13
20.13,85.15,998.41
24.28,85.17,979.32
27.33,82.7,992.58
23.2,79.95,978.16
19.08,82.03,972.41
26.82,75.8,977.51
26.9,70.92,984.28
21.05,75.57,991.01
25.35,72.62,989.77
26.53,88.72,995.82
32.67,74.83,977.14
22.82,86.18,994.65
22.82,86.18,993.96
22.88,84.13,958.78
25.08,73.08,983.99
18.2,75.2,975.9
24.53,76.17,982.62
25.45,78.58,984.93
21.92,84.08,988.95
26.3,73.02,986.06
30.55,79.57,899.05
33.19,74.15,959.16
14.53,76.35,969.96
22.23,85.65,976.45
25.48,84.42,995.81
25.05,84.08,995.08
26.2,73.94,982.08
28.88,74.07,984.87
26.72,89.88,986.8
21.73,75.15,983.03
22.47,70.07,1001.08
26.1,92.73,999.03
26.38,79.19,989.84
24.92,86.22,996.31
17.61,78.88,977.52
25.55,82.32,993.62
23.63,75.13,976.74
28.05,94.18,984.98
30.64,76.05,983.4
30.8,75.82,983.51
29.28,77.42,984.67
33.98,74.27,858.56
28.06,75.28,979.88
25.1,78.8,982.5
33.78,74.07,944.94
26.21,73.07,987.69
33.34,74.21,944.0
32.6,74.87,980.64
24.43,85.52,980.54
23.1,74.15,987.65
22.17,86.63,994.79
30.03,77.83,982.93
17.74,78.47,971.62
28.33,75.68,982.0
16.33,74.78,971.76
16.43,74.68,972.87
25.38,74.3,974.17
29.8,78.65,948.18
22.52,85.63,971.7
26.13,87.62,997.3
20.78,85.72,999.7
20.82,75.97,985.33
21.85,87.92,1001.03
10.95,78.08,996.53
24.32,92.0,1000.06
16.95,82.23,1003.95
27.07,88.47,935.48
18.33,84.13,1003.02
11.73,78.97,1000.31
32.4,78.25,854.03
20.27,81.48,979.89
22.67,76.73,981.82
11.83,75.33,1007.48
26.43,80.37,990.44
8.08,77.5,1007.41
31.33,75.33,983.66
10.92,79.83,1007.81
10.07,78.8,1003.54
29.7,77.03,983.72
14.78,74.13,1006.81
33.0,74.9,939.27
21.62,85.58,976.43
21.32,70.32,1000.48
24.98,79.92,986.14
17.25,80.15,997.53
21.83,76.37,984.12
21.82,75.62,988.14
27.9,80.8,989.6
22.08,82.15,978.43
9.95,76.27,1008.73
10.23,77.47,887.31
12.95,78.3,958.87
16.7,74.23,975.05
22.53,88.33,1001.04
22.65,88.45,1001.09
7.22,93.73,1008.44
10.75,79.35,1006.71
25.15,75.85,984.52
25.18,75.9,984.52
17.55,80.63,997.46
9.53,76.6,1005.01
11.25,75.78,1008.26
23.4,88.52,1000.61
10.4,78.67,1001.42
33.58,75.5,947.99
34.42,74.3,917.59
15.83,78.07,988.75
26.85,79.5,990.05
25.22,82.72,993.97
13.24,76.86,964.99
19.28,74.37,968.11
17.87,78.76,974.11
17.22,78.03,970.15
13.55,76.01,966.24
22.5,73.75,992.24
21.53,73.43,993.18
32.68,74.76,981.15
31.91,75.45,982.54
29.92,77.07,983.71
13.02,80.12,1005.84
27.57,79.35,989.54
27.51,79.51,989.92
30.02,79.07,911.46
13.35,77.98,957.94
34.3,73.95,874.83
34.12,74.81,920.14
28.62,72.97,986.48
22.17,85.62,976.8
27.78,79.32,989.2
21.85,72.13,1002.2
17.5,74.75,967.12
26.7,89.45,986.29
28.19,75.7,980.86
20.03,77.83,981.4
25.25,94.47,927.51
26.89,79.65,989.91
17.92,82.97,999.87
22.44,88.1,1001.08
11.7,75.53,1008.32
30.04,73.95,985.51
9.82,77.15,954.71
21.95,85.32,968.19
21.23,78.9,981.66
22.05,78.3,960.71
26.8,75.64,979.55
19.25,73.15,1003.52
19.5,83.32,982.99
33.23,74.39,955.79
32.96,74.41,975.91
24.6,84.82,993.31
29.79,78.71,955.71
19.9,86.12,1002.24
29.87,78.72,922.88
20.27,85.18,998.93
21.42,79.27,973.1
17.07,78.49,969.64
25.4,79.5,988.83
12.85,74.9,1007.24
28.93,74.89,985.55
23.1,71.4,1000.49
23.43,85.32,968.22
12.42,78.38,983.75
11.83,75.67,1002.81
23.48,70.47,995.4
22.42,71.87,999.64
25.13,75.58,977.48
24.54,75.71,978.36
25.7,81.35,992.94
17.28,76.22,978.99
21.78,85.97,980.67
21.32,77.61,979.8
10.92,76.43,1004.54
10.47,79.73,1008.01
20.23,83.28,990.54
18.15,73.0,1002.21
27.05,79.39,989.29
26.65,79.99,990.42
27.23,79.25,989.21
23.1,74.87,980.8
28.37,76.9,983.66
29.82,78.53,941.49
19.72,76.27,977.3
33.77,74.35,884.15
30.66,76.84,981.6
26.18,92.73,991.29
23.32,91.32,1000.35
25.05,75.0,977.4
26.49,79.19,991.65
9.18,76.55,1008.32
10.98,78.23,1000.61
34.45,74.29,920.17
24.75,78.25,981.27
24.03,79.2,977.47
17.75,77.9,975.47
27.08,79.82,989.72
15.85,77.27,981.81
22.84,88.42,1000.95
24.98,78.27,982.31
23.6,74.62,984.93
23.35,77.07,975.87
16.62,73.9,974.53
23.63,85.0,972.38
22.6,81.47,957.49
18.75,73.55,968.51
26.99,79.64,989.95
24.82,78.76,981.76
33.53,77.5,786.73
24.37,82.95,986.6
25.05,84.05,995.12
25.07,83.95,994.72
16.55,73.62,1000.81
29.89,78.66,931.75
24.86,78.86,981.15
29.12,75.52,985.12
25.5,75.85,986.16
23.97,93.22,954.69
23.37,93.12,923.82
29.98,78.62,948.21
24.97,85.1,995.55
22.53,88.32,1000.89
26.52,85.97,996.36
26.25,76.33,984.94
28.04,75.65,977.83
25.65,94.03,899.05
33.23,74.63,907.47
20.18,85.62,998.4
28.12,74.76,980.44
25.35,75.53,984.87
18.12,73.0,997.48
21.18,71.65,1000.85
25.53,86.55,998.03
26.82,70.7,986.83
21.51,77.52,949.29
22.52,79.03,964.85
21.43,78.97,981.81
13.18,80.04,1004.98
27.69,79.67,989.6
17.97,78.72,975.28
16.97,78.35,972.89
34.29,74.23,901.34
34.17,74.27,891.17
15.2,76.22,979.61
19.83,83.73,986.64
12.46,80.1,1006.8
24.53,75.65,978.78
16.75,77.78,978.35
10.08,78.75,1003.99
13.93,78.27,975.97
27.69,79.65,989.56
16.1,78.3,987.18
16.03,79.95,1002.2
28.23,95.0,986.68
11.15,75.97,1006.21
26.75,94.83,969.53
29.54,77.49,984.19
9.23,76.87,1005.6
33.5,74.83,803.04
21.43,74.43,995.8
12.71,76.95,971.86
8.77,78.1,1008.68
11.73,75.88,959.95
24.38,84.53,989.61
25.85,85.6,997.32
30.4,77.95,961.49
12.48,76.87,970.49
8.37,77.0,1009.05
34.1,74.65,920.8
17.67,82.23,989.03
34.11,74.52,914.65
18.93,77.48,979.62
9.8,76.8,973.34
17.83,73.92,967.82
23.72,85.5,978.42
23.8,81.35,976.67
12.92,74.82,1007.82
26.62,89.83,989.45
24.65,79.15,982.46
29.98,78.7,957.15
24.22,84.67,982.39
23.97,87.17,994.22
17.97,78.86,975.62
27.83,79.47,989.48
16.13,76.58,976.08
9.75,76.57,1006.15
11.98,75.95,960.12
24.71,79.22,982.54
24.82,85.25,994.78
16.17,76.88,978.78
32.89,74.74,979.69
24.59,79.18,982.36
34.51,76.27,819.14
23.8,80.8,978.43
26.42,87.43,996.59
13.32,77.14,961.26
24.37,87.42,993.49
23.8,86.28,990.59
12.42,92.93,1005.18
26.75,80.88,990.59
30.93,75.87,983.18
30.9,75.8,983.15
25.75,93.18,993.8
34.03,74.68,914.87
25.55,76.22,986.18
34.42,74.23,918.3
30.38,77.81,973.09
24.5,87.13,992.31
24.58,78.88,980.57
21.7,84.67,981.6
23.27,92.47,958.72
25.2,93.3,960.34
13.7,75.67,974.45
25.58,93.77,920.89
26.77,84.98,995.74
27.23,94.12,996.35
25.18,86.08,997.84
28.33,73.2,985.99
24.37,87.2,994.03
21.85,87.22,1000.58
24.17,88.27,1000.41
30.72,76.25,983.06
17.44,78.54,976.02
22.22,70.23,996.69
24.11,78.98,968.29
25.47,92.8,981.02
25.5,93.12,994.41
27.75,95.92,993.77
27.03,79.39,989.25
21.72,71.38,995.43
18.03,75.33,975.27
21.08,83.4,991.86
26.35,75.57,982.48
25.3,93.43,938.03
32.8,79.18,777.07
27.32,95.9,984.37
26.03,90.17,999.17
21.55,71.35,997.12
17.18,78.71,974.9
16.17,76.52,977.08
34.0,74.92,918.73
20.2,83.7,963.54
23.4,69.88,998.93
22.32,87.05,998.77
22.83,85.12,980.12
17.98,76.33,969.43
26.87,79.11,989.71
12.02,77.25,963.72
25.2,94.47,908.23
25.68,92.8,990.8
20.78,77.67,981.53
24.7,79.02,980.55
22.88,69.82,1000.58
23.83,87.82,999.44
32.52,74.76,981.31
26.28,94.25,956.5
24.55,92.6,1000.36
24.87,86.52,992.84
29.97,77.04,983.47
28.07,75.62,978.91
9.92,78.12,1000.5
9.83,78.08,1000.8
17.93,73.67,929.94
16.75,78.0,976.26
21.08,71.78,1002.59
27.23,79.05,988.91
26.75,92.35,994.83
22.0,80.7,969.6
25.03,88.13,999.06
20.55,74.53,979.66
21.17,81.73,984.05
32.27,77.17,891.66
22.58,80.37,976.07
22.82,69.27,1001.29
12.5,76.83,969.83
12.92,74.88,1002.82
12.95,74.83,1006.36
16.18,81.13,1004.82
27.5,77.68,987.76
12.92,92.92,1004.7
18.05,78.27,976.98
12.42,75.73,946.98
29.02,77.63,985.26
11.8,77.82,991.62
22.42,87.32,999.17
8.3,73.0,1009.19
28.83,78.75,986.6
15.42,73.78,1003.57
26.67,84.92,995.27
30.58,78.48,893.07
29.47,79.65,873.91
18.9,72.82,1003.97
19.12,72.85,1003.61
30.45,78.08,889.67
29.47,77.73,984.4
26.12,85.4,996.38
12.3,76.7,966.52
11.8,76.0,969.59
27.54,79.69,989.85
24.65,84.58,990.35
15.47,79.87,1004.25
20.87,84.4,994.86
13.11,80.3,1006.47
9.93,78.12,1000.37
16.45,77.43,984.74
22.87,87.98,1000.76
24.77,77.7,973.61
24.78,78.44,978.1
28.45,76.11,983.42
26.4,89.75,994.42
24.03,78.38,976.21
22.69,88.15,1000.85
21.02,73.15,1001.79
25.03,87.32,997.0
19.47,82.58,968.24
26.72,92.9,996.97
10.2,76.72,1003.54
26.13,85.63,996.83
28.42,73.37,984.57
24.85,83.78,993.46
24.05,78.89,974.89
21.55,74.7,988.04
17.53,78.59,973.26
26.02,79.34,989.36
15.68,75.63,974.57
27.87,79.44,989.38
12.75,79.67,1002.56
13.04,80.23,1006.12
16.53,75.58,976.25
19.62,74.57,975.96
27.57,79.74,989.62
