Latitude,Longitude,PTrain_AP1
30.52,76.84,1002.65
29.89,78.66,931.02
24.67,79.16,1001.59
33.68,75.08,932.62
21.93,69.77,1011.25
25.58,72.67,1006.76
22.87,78.22,999.98
29.82,78.72,958.6
26.25,78.25,1008.78
30.56,76.21,1005.06
24.4,83.58,1005.7
30.27,76.03,1005.67
25.65,87.13,1015.65
22.95,88.55,1016.34
32.94,74.39,1002.02
24.07,79.08,993.65
24.18,72.03,1008.58
20.45,72.88,1014.04
26.8,79.25,1011.94
21.67,87.35,1016.93
25.7,92.02,966.49
25.28,74.67,993.66
30.19,76.63,1005.54
27.14,79.75,1012.22
20.62,83.35,1005.64
20.9,77.6,999.89
24.27,73.38,986.64
25.55,84.87,1015.15
26.05,77.37,1005.85
27.07,88.2,965.61
11.68,77.13,964.36
31.28,76.25,989.84
26.7,88.48,1011.65
20.43,85.98,1014.85
22.13,84.8,1005.52
22.68,84.55,992.0
24.63,93.77,971.7
26.05,86.98,1014.17
34.4,74.32,936.95
19.02,72.85,1013.76
27.25,92.4,889.18
14.6,76.68,982.03
17.89,78.46,986.8
34.01,74.64,923.52
26.82,94.83,1000.02
27.87,96.37,968.8
32.65,74.82,1002.52
24.1,92.6,1006.05
34.48,74.24,924.46
17.33,78.41,985.02
23.35,92.83,983.99
27.35,73.1,1000.63
30.19,76.51,1005.71
22.36,88.12,1017.12
34.53,76.2,854.07
34.38,74.99,886.43
24.02,87.15,1009.18
34.28,74.44,936.42
33.6,75.02,919.75
28.26,75.37,1002.65
22.25,85.8,991.09
26.52,71.81,1001.92
26.77,92.6,1008.47
25.5,83.85,1015.48
13.62,76.42,973.99
22.25,88.67,1017.12
9.17,92.83,1012.19
22.55,85.82,1003.98
24.92,75.58,996.72
22.03,82.7,1003.17
20.78,86.73,1016.61
19.97,79.3,1005.05
26.2,92.52,1012.89
25.78,84.73,1015.15
13.0,80.18,1013.5
13.07,80.25,1014.07
25.25,91.73,940.33
22.1,79.0,978.31
13.25,75.75,955.31
14.23,76.43,972.54
24.88,74.63,993.41
24.65,83.1,1000.3
28.25,74.92,1001.97
11.0,76.97,990.83
11.03,77.05,991.21
21.78,87.75,1016.73
26.33,89.47,1014.54
11.77,79.77,1013.55
14.48,78.83,1006.5
20.47,85.93,1014.96
20.22,73.05,1011.79
22.52,88.78,1016.75
25.68,85.35,1015.38
26.84,79.53,1012.23
11.15,75.82,1013.38
17.31,78.87,993.71
26.92,79.21,1011.9
30.4,74.9,1007.67
29.66,77.45,1005.26
22.97,86.05,1002.97
22.15,70.58,1006.94
29.39,76.99,1007.59
24.04,79.1,992.77
30.73,76.79,1000.86
28.43,75.51,1004.21
27.72,96.23,1004.75
26.57,94.7,988.39
24.05,86.9,1005.69
25.88,87.13,1015.15
28.16,75.46,1000.64
25.68,93.23,999.36
21.43,71.22,1006.81
25.3,93.72,942.66
28.68,73.12,1008.84
24.88,78.97,1003.32
11.83,76.07,974.17
27.22,93.12,962.83
28.78,96.27,895.84
22.22,78.43,974.27
25.68,94.3,931.48
24.47,86.25,996.9
29.98,77.1,1005.16
24.79,79.08,1001.54
24.52,84.95,1008.96
20.68,86.85,1016.9
28.75,73.99,1007.07
25.07,75.5,991.19
26.22,87.02,1014.82
28.67,96.15,924.3
11.4,79.7,1013.96
17.6,78.75,986.72
21.52,73.65,1002.02
16.45,74.33,983.4
25.17,82.53,1015.53
15.58,79.88,1012.02
26.63,94.92,985.3
19.07,79.07,1006.37
22.12,77.5,986.13
24.05,86.15,998.45
23.18,76.97,989.66
27.93,79.28,1010.88
17.56,78.22,986.7
10.97,77.28,994.94
17.29,78.03,979.24
27.12,79.41,1011.23
10.7,76.75,1006.12
17.23,79.13,997.46
23.67,76.23,993.23
24.45,85.17,1006.85
18.72,72.9,1010.64
12.5,76.3,970.94
26.5,75.67,1001.3
21.1,85.33,1007.08
21.7,79.68,995.83
22.12,76.9,1001.01
30.69,76.09,1005.15
26.72,94.23,1010.36
25.27,87.22,1015.72
13.63,74.7,1012.93
20.5,85.83,1014.39
19.97,72.72,1014.39
32.53,75.97,909.19
24.05,84.07,1005.12
23.83,79.45,997.34
26.17,85.9,1015.22
27.05,88.27,895.47
25.67,78.47,1006.09
24.2,72.2,1006.82
30.32,78.03,978.8
24.92,84.18,1012.06
16.38,73.35,1011.61
23.78,86.43,1002.3
22.6,75.3,983.07
12.13,78.03,990.81
32.27,76.38,950.27
26.67,77.83,1009.23
26.02,89.98,1014.59
26.15,89.92,1014.15
22.18,88.2,1017.16
27.48,95.02,1012.05
21.83,87.78,1017.01
20.72,70.92,1013.64
22.83,74.27,996.82
17.72,83.3,1007.47
24.27,87.25,1008.25
23.83,73.67,999.06
21.18,81.28,1000.34
23.48,87.32,1012.76
22.37,69.08,1014.06
26.12,92.87,1013.16
29.9,78.55,955.91
32.86,74.9,995.78
17.91,78.01,987.38
24.48,71.73,1010.28
30.27,80.52,796.02
32.58,74.93,1002.01
26.91,79.6,1012.04
26.1,90.78,1014.43
24.93,92.77,1015.09
24.03,84.07,1005.54
20.42,72.85,1014.62
26.31,79.3,1011.76
30.22,74.17,1008.87
34.17,74.9,934.23
32.65,74.9,1000.61
24.73,79.21,1001.67
26.63,92.8,1014.27
34.33,74.38,936.54
24.02,85.55,986.18
28.45,72.5,1009.83
25.33,88.32,1014.7
30.75,76.15,1004.84
27.9,96.3,1004.65
28.02,96.23,968.64
25.75,75.38,998.18
18.25,77.1,981.59
25.74,79.16,1010.58
23.13,78.68,998.94
27.98,79.42,1011.14
26.17,85.0,1015.5
29.73,78.47,999.35
23.43,73.75,1007.73
20.03,75.03,985.86
33.13,75.98,896.95
29.86,78.64,945.15
26.92,71.37,1003.0
30.66,76.83,1002.52
24.6,92.83,1014.5
33.27,74.55,966.56
17.65,77.47,981.16
30.58,76.82,1002.94
25.98,87.13,1015.2
24.42,85.98,998.19
28.93,76.17,1007.6
33.53,74.22,939.73
29.93,78.74,971.62
24.37,92.17,1014.99
26.7,77.9,1009.3
29.91,78.7,963.71
25.6,75.61,1001.7
21.48,85.82,985.45
33.58,74.09,946.36
26.47,92.47,1013.53
19.3,75.67,990.19
22.98,71.47,1010.89
22.57,70.42,1013.56
23.57,76.78,991.37
32.74,74.81,1002.54
24.15,78.23,996.17
28.39,75.63,1003.09
28.35,75.64,1003.02
16.22,73.83,1008.05
27.13,94.77,1012.95
26.17,93.57,973.85
17.94,78.68,984.62
20.17,84.85,1005.76
27.1,79.95,1013.11
26.35,89.9,1012.64
27.27,93.07,966.6
32.56,74.92,1001.96
24.53,84.92,1010.09
12.17,76.6,974.01
15.68,74.97,976.59
34.27,74.47,936.52
34.45,74.41,929.1
34.39,73.79,949.68
21.07,83.2,1004.49
18.02,78.9,986.5
34.37,73.98,835.13
23.75,86.17,1004.56
16.05,73.92,1005.16
23.42,91.67,1013.82
29.08,74.68,1008.33
28.87,75.45,1007.33
25.32,86.02,1014.95
25.55,84.15,1015.26
23.98,86.02,1001.84
22.97,74.12,999.94
24.76,79.05,1001.19
23.13,84.85,983.37
20.0,76.3,987.32
27.5,95.75,1010.75
16.73,76.92,991.39
21.7,74.03,966.1
26.28,79.29,1011.99
25.93,90.77,1013.05
27.79,79.31,1011.81
29.28,78.12,1007.6
25.97,85.12,1015.72
28.19,74.69,1001.27
26.13,89.47,1014.78
10.03,76.3,1013.28
11.22,76.15,1010.6
13.07,80.26,1013.68
17.58,78.54,981.46
13.25,80.33,1013.81
13.13,80.25,1013.77
8.18,77.63,1013.08
26.75,82.08,1014.58
25.93,80.83,1013.5
30.92,74.67,1007.68
26.3,87.27,1014.16
22.37,88.78,1016.81
16.28,78.68,980.64
30.72,76.77,1001.4
26.35,79.23,1011.63
25.77,75.63,999.8
24.18,92.02,1015.03
11.18,75.85,1012.36
17.84,78.12,986.98
15.42,75.63,977.18
27.33,88.62,912.35
16.53,80.8,1013.58
24.75,84.95,1010.97
25.4,83.55,1015.19
22.77,83.97,984.4
27.13,81.97,1014.16
21.47,80.2,999.64
19.27,84.88,1015.51
26.75,83.37,1015.72
17.35,76.85,988.29
34.05,74.4,874.47
24.65,77.32,990.77
28.42,77.0,1006.37
26.1,91.58,1013.43
26.23,78.25,1007.48
15.42,75.62,976.68
27.23,79.28,1011.3
33.89,74.29,908.45
24.05,76.45,994.86
25.58,76.3,1004.93
15.73,75.98,977.8
16.27,76.83,988.51
23.52,74.0,1006.88
20.1,84.57,1010.47
9.92,77.53,994.51
34.16,74.57,936.07
30.65,78.85,878.21
27.85,78.47,1009.83
14.55,78.73,1006.21
29.9,78.68,941.24
26.01,79.38,1011.28
32.79,74.77,1002.57
29.97,78.53,958.76
26.7,94.12,1010.98
17.61,78.47,982.1
27.72,79.65,1011.45
22.77,87.8,1016.77
23.28,84.55,981.98
20.88,73.72,998.37
28.3,75.71,1002.73
22.9,88.16,1016.27
20.13,78.32,1000.72
29.85,77.05,1005.36
25.22,87.17,1015.01
23.95,87.1,1008.71
22.7,70.65,1012.48
27.22,73.47,999.72
30.72,75.98,1004.97
32.98,74.41,996.87
28.36,74.9,1002.8
27.7,79.57,1011.8
20.67,79.13,1002.14
22.25,88.5,1017.04
33.26,74.14,962.14
27.32,84.32,1012.16
23.27,87.97,1015.41
31.52,76.02,1000.3
27.98,72.25,1008.4
24.9,72.83,999.25
20.72,70.99,1014.47
34.08,74.57,934.63
14.97,78.25,1000.99
34.1,74.58,936.4
21.92,85.37,982.91
22.02,69.92,1006.65
22.26,88.97,1017.0
22.86,88.04,1016.2
16.75,77.3,990.09
25.73,75.54,999.12
19.92,77.05,988.62
25.93,85.33,1015.75
18.17,73.3,1012.43
21.33,69.9,1013.42
16.72,75.43,979.09
17.21,78.9,995.67
14.83,76.63,979.62
25.96,75.59,1000.83
12.84,80.06,1012.29
25.6,85.2,1015.32
18.98,84.02,994.07
20.37,83.37,1006.52
17.63,80.93,1012.31
22.55,72.22,1015.0
20.28,84.7,1003.74
14.98,74.92,985.24
15.17,77.38,989.06
16.28,76.62,987.38
24.67,84.77,1011.04
30.64,76.81,1002.81
30.1,79.97,880.63
28.07,94.57,965.29
24.67,75.6,990.92
18.02,79.57,999.62
27.38,80.17,1011.42
17.82,73.1,1012.84
13.0,76.15,960.49
28.08,96.5,933.71
23.98,85.37,982.48
29.17,75.73,1006.64
14.28,74.45,1012.03
22.77,77.77,1000.16
10.58,92.55,1012.88
17.45,78.47,984.03
9.5,76.63,1010.06
15.8,76.98,994.73
15.02,75.95,983.78
30.03,77.89,999.53
28.18,75.39,1001.42
34.28,74.2,903.64
13.0,75.7,960.85
33.39,74.23,945.44
27.65,79.95,1011.5
15.43,75.8,978.32
26.86,79.06,1012.59
31.03,78.73,849.08
22.57,75.82,983.24
34.53,75.13,863.79
24.6,87.08,1006.83
17.55,75.9,989.53
22.62,86.13,1005.36
23.67,84.95,990.01
26.39,79.48,1013.61
26.53,75.87,999.74
13.95,76.62,978.26
29.93,78.52,958.32
26.0,92.87,1013.25
14.03,75.68,982.03
13.54,77.3,972.65
27.57,93.85,924.96
12.82,77.03,972.77
13.23,77.12,967.19
16.47,76.53,989.17
34.3,74.25,921.21
28.78,95.88,943.17
24.53,84.02,1009.78
30.17,76.54,1005.72
27.68,76.45,997.17
25.05,84.63,1014.14
27.6,78.05,1009.2
26.27,91.37,1014.98
23.83,73.03,1002.85
24.77,93.9,971.83
22.72,75.8,984.17
17.69,78.87,987.76
27.16,79.27,1011.19
29.84,78.75,917.1
24.68,74.13,990.15
27.68,74.07,1000.71
11.57,75.6,1013.37
11.77,79.38,1010.87
27.24,79.44,1011.52
34.65,76.02,833.96
30.1,77.75,1002.62
20.13,85.15,1012.23
24.28,85.17,994.48
27.33,82.7,1014.8
23.2,79.95,995.88
19.08,82.03,984.59
26.82,75.8,995.94
26.9,70.92,1001.49
21.05,75.57,1003.37
25.35,72.62,1005.36
26.53,88.72,1012.88
32.67,74.83,998.14
22.82,86.18,1009.37
22.82,86.18,1008.67
22.88,84.13,973.02
25.08,73.08,998.84
