Latitude,Longitude,PTrain_AP1
30.4,74.9,985.07
29.66,77.45,983.95
22.97,86.05,988.32
22.15,70.58,994.23
29.39,76.99,985.63
24.04,79.1,975.34
30.73,76.79,980.36
28.43,75.51,982.98
27.72,96.23,988.34
26.57,94.7,975.03
24.05,86.9,990.73
25.88,87.13,998.14
28.16,75.46,980.17
25.68,93.23,985.53
21.43,71.22,994.86
25.3,93.72,931.07
28.68,73.12,986.6
24.88,78.97,983.99
11.83,76.07,970.14
27.22,93.12,951.38
28.78,96.27,889.69
22.22,78.43,959.7
25.68,94.3,920.69
24.47,86.25,981.97
29.98,77.1,983.77
24.79,79.08,982.49
24.52,84.95,992.51
20.68,86.85,1001.8
28.75,73.99,985.02
25.07,75.5,975.15
26.22,87.02,997.28
28.67,96.15,917.7
11.4,79.7,1007.87
17.6,78.75,976.16
21.52,73.65,989.48
16.45,74.33,976.34
25.17,82.53,994.97
15.58,79.88,1002.91
26.63,94.92,972.23
19.07,79.07,992.6
22.12,77.5,971.43
24.05,86.15,983.61
23.18,76.97,974.58
27.93,79.28,988.94
17.56,78.22,976.09
10.97,77.28,989.51
17.29,78.03,969.13
27.12,79.41,989.36
10.7,76.75,1000.84
17.23,79.13,987.11
23.67,76.23,978.2
24.45,85.17,990.78
18.72,72.9,1000.78
12.5,76.3,966.17
26.5,75.67,982.52
21.1,85.33,993.16
21.7,79.68,979.4
22.12,76.9,986.07
30.69,76.09,983.47
26.72,94.23,994.44
25.27,87.22,999.51
13.63,74.7,1007.05
20.5,85.83,1000.29
19.97,72.72,1002.88
32.53,75.97,895.01
24.05,84.07,988.74
23.83,79.45,979.24
26.17,85.9,996.94
27.05,88.27,884.39
25.67,78.47,986.07
24.2,72.2,992.16
30.32,78.03,962.75
24.92,84.18,994.11
16.38,73.35,1004.04
23.78,86.43,987.48
22.6,75.3,969.86
12.13,78.03,984.37
32.27,76.38,935.89
26.67,77.83,988.21
26.02,89.98,998.8
26.15,89.92,998.23
22.18,88.2,1000.57
27.48,95.02,994.82
21.83,87.78,1000.9
20.72,70.92,1001.84
22.83,74.27,983.29
17.72,83.3,995.72
24.27,87.25,993.18
23.83,73.67,984.72
21.18,81.28,985.15
23.48,87.32,997.55
22.37,69.08,1000.5
26.12,92.87,997.95
29.9,78.55,942.8
32.86,74.9,975.52
17.91,78.01,976.23
24.48,71.73,995.29
30.27,80.52,787.55
32.58,74.93,980.65
26.91,79.6,990.05
26.1,90.78,998.84
24.93,92.77,1000.57
24.03,84.07,989.12
20.42,72.85,1002.49
26.31,79.3,990.03
30.22,74.17,985.85
34.17,74.9,917.58
32.65,74.9,979.51
24.73,79.21,982.57
26.63,92.8,998.37
34.33,74.38,919.93
24.02,85.55,971.57
28.45,72.5,987.82
25.33,88.32,998.77
30.75,76.15,983.26
27.9,96.3,988.2
28.02,96.23,958.05
25.75,75.38,980.87
18.25,77.1,970.23
25.74,79.16,989.4
23.13,78.68,981.45
27.98,79.42,989.18
26.17,85.0,996.33
29.73,78.47,979.75
23.43,73.75,993.44
20.03,75.03,974.93
33.13,75.98,882.04
29.86,78.64,932.86
26.92,71.37,984.81
30.66,76.83,981.67
24.6,92.83,1000.11
33.27,74.55,949.72
17.65,77.47,970.46
30.58,76.82,981.99
25.98,87.13,998.03
24.42,85.98,983.12
28.93,76.17,985.56
33.53,74.22,923.95
29.93,78.74,956.93
24.37,92.17,1000.34
26.7,77.9,988.22
29.91,78.7,949.94
25.6,75.61,984.22
21.48,85.82,971.29
33.58,74.09,930.38
26.47,92.47,997.93
19.3,75.67,979.28
22.98,71.47,997.18
22.57,70.42,999.57
23.57,76.78,976.05
32.74,74.81,981.0
24.15,78.23,978.74
28.39,75.63,982.08
28.35,75.64,982.05
16.22,73.83,1000.62
27.13,94.77,995.99
26.17,93.57,961.56
17.94,78.68,973.67
20.17,84.85,992.19
27.1,79.95,990.88
26.35,89.9,996.62
27.27,93.07,954.89
