Latitude,Longitude,PTrain_AP1
28.05,94.18,997.59
30.64,76.05,999.16
30.8,75.82,999.27
29.28,77.42,1000.64
33.98,74.27,868.37
28.06,75.28,995.47
25.1,78.8,997.53
33.78,74.07,957.15
26.21,73.07,1002.25
33.34,74.21,956.11
32.6,74.87,995.57
24.43,85.52,995.18
23.1,74.15,999.97
22.17,86.63,1007.84
30.03,77.83,998.43
17.74,78.47,980.24
28.33,75.68,997.85
16.33,74.78,977.74
16.43,74.68,978.92
25.38,74.3,987.7
29.8,78.65,960.49
22.52,85.63,985.21
26.13,87.62,1012.31
20.78,85.72,1012.28
20.82,75.97,996.06
21.85,87.92,1013.22
10.95,78.08,1001.67
24.32,92.0,1012.35
16.95,82.23,1013.61
27.07,88.47,947.97
18.33,84.13,1013.74
11.73,78.97,1006.08
32.4,78.25,863.49
20.27,81.48,992.07
22.67,76.73,994.3
11.83,75.33,1012.03
26.43,80.37,1006.88
8.08,77.5,1011.37
31.33,75.33,999.35
10.92,79.83,1013.27
10.07,78.8,1008.47
29.7,77.03,999.57
14.78,74.13,1012.55
33.0,74.9,950.99
21.62,85.58,989.54
21.32,70.32,1010.09
24.98,79.92,1001.79
17.25,80.15,1007.34
21.83,76.37,995.87
21.82,75.62,999.72
27.9,80.8,1005.81
22.08,82.15,991.99
9.95,76.27,1012.87
10.23,77.47,890.05
12.95,78.3,963.61
16.7,74.23,981.37
22.53,88.33,1013.5
22.65,88.45,1013.63
7.22,93.73,1010.85
10.75,79.35,1012.12
25.15,75.85,998.79
25.18,75.9,998.83
17.55,80.63,1007.62
9.53,76.6,1009.11
11.25,75.78,1012.72
23.4,88.52,1013.7
10.4,78.67,1006.48
33.58,75.5,959.88
34.42,74.3,928.58
15.83,78.07,996.53
26.85,79.5,1006.45
25.22,82.72,1010.19
13.24,76.86,969.32
19.28,74.37,976.36
17.87,78.76,983.11
17.22,78.03,978.04
13.55,76.01,970.66
22.5,73.75,1004.12
21.53,73.43,1004.15
32.68,74.76,996.12
31.91,75.45,997.84
29.92,77.07,999.5
13.02,80.12,1012.52
27.57,79.35,1005.91
27.51,79.51,1006.32
30.02,79.07,921.89
13.35,77.98,962.56
34.3,73.95,885.05
34.12,74.81,931.06
28.62,72.97,1002.68
22.17,85.62,990.21
27.78,79.32,1005.55
21.85,72.13,1013.18
17.5,74.75,973.79
26.7,89.45,1000.61
28.19,75.7,996.58
20.03,77.83,992.5
25.25,94.47,938.66
26.89,79.65,1006.3
