Latitude,Longitude,PTrain_AP1
24.45,85.17,1006.53
18.72,72.9,1011.01
12.5,76.3,971.69
26.5,75.67,998.95
21.1,85.33,1007.44
21.7,79.68,993.16
22.12,76.9,999.22
30.69,76.09,1001.04
26.72,94.23,1008.41
25.27,87.22,1015.09
13.63,74.7,1013.41
20.5,85.83,1014.27
19.97,72.72,1014.51
32.53,75.97,907.48
24.05,84.07,1004.33
23.83,79.45,994.75
26.17,85.9,1013.1
27.05,88.27,896.1
25.67,78.47,1002.52
24.2,72.2,1007.19
30.32,78.03,979.4
24.92,84.18,1010.06
16.38,73.35,1012.05
23.78,86.43,1003.15
22.6,75.3,983.27
12.13,78.03,991.01
32.27,76.38,950.13
26.67,77.83,1005.15
26.02,89.98,1013.83
26.15,89.92,1013.32
22.18,88.2,1015.78
27.48,95.02,1008.97
21.83,87.78,1015.89
20.72,70.92,1013.63
22.83,74.27,997.61
17.72,83.3,1007.72
24.27,87.25,1008.86
23.83,73.67,999.77
21.18,81.28,998.66
23.48,87.32,1013.04
22.37,69.08,1013.71
26.12,92.87,1011.97
29.9,78.55,958.49
32.86,74.9,991.07
17.91,78.01,986.15
24.48,71.73,1010.49
30.27,80.52,793.96
32.58,74.93,996.74
26.91,79.6,1007.71
26.1,90.78,1013.61
24.93,92.77,1014.37
24.03,84.07,1004.7
20.42,72.85,1014.71
26.31,79.3,1007.29
30.22,74.17,1003.64
34.17,74.9,929.91
32.65,74.9,995.48
24.73,79.21,998.64
26.63,92.8,1012.51
34.33,74.38,932.7
24.02,85.55,987.18
28.45,72.5,1005.12
25.33,88.32,1014.14
30.75,76.15,1000.79
27.9,96.3,1002.7
28.02,96.23,972.38
25.75,75.38,996.8
18.25,77.1,979.84
25.74,79.16,1006.24
23.13,78.68,996.03
27.98,79.42,1007.1
26.17,85.0,1012.7
29.73,78.47,997.3
23.43,73.75,1008.41
20.03,75.03,985.74
33.13,75.98,893.82
29.86,78.64,947.99
26.92,71.37,1001.29
30.66,76.83,999.12
24.6,92.83,1013.89
33.27,74.55,964.17
17.65,77.47,979.79
30.58,76.82,999.49
25.98,87.13,1013.84
24.42,85.98,998.97
28.93,76.17,1003.31
33.53,74.22,937.25
29.93,78.74,973.33
24.37,92.17,1014.47
26.7,77.9,1005.2
29.91,78.7,965.99
25.6,75.61,1000.1
21.48,85.82,985.96
33.58,74.09,944.25
26.47,92.47,1012.17
19.3,75.67,989.56
22.98,71.47,1011.29
22.57,70.42,1013.47
23.57,76.78,990.29
32.74,74.81,996.92
24.15,78.23,993.82
28.39,75.63,999.54
28.35,75.64,999.49
16.22,73.83,1008.51
27.13,94.77,1009.98
26.17,93.57,975.83
17.94,78.68,983.86
20.17,84.85,1006.07
27.1,79.95,1008.74
26.35,89.9,1011.82
27.27,93.07,969.43
32.56,74.92,996.73
24.53,84.92,1009.24
12.17,76.6,974.8
15.68,74.97,977.04
34.27,74.47,932.77
34.45,74.41,924.9
34.39,73.79,946.0
21.07,83.2,1004.39
18.02,78.9,985.79
34.37,73.98,833.1
23.75,86.17,1005.19
16.05,73.92,1005.76
23.42,91.67,1012.74
29.08,74.68,1003.59
28.87,75.45,1002.96
25.32,86.02,1013.82
25.55,84.15,1012.25
23.98,86.02,1002.57
22.97,74.12,1000.74
24.76,79.05,998.21
23.13,84.85,984.16
20.0,76.3,986.04
27.5,95.75,1007.66
16.73,76.92,989.87
21.7,74.03,966.23
26.28,79.29,1007.46
25.93,90.77,1012.55
27.79,79.31,1007.55
29.28,78.12,1003.86
25.97,85.12,1013.17
28.19,74.69,997.93
26.13,89.47,1013.8
10.03,76.3,1013.75
11.22,76.15,1011.0
13.07,80.26,1014.17
17.58,78.54,980.83
13.25,80.33,1014.29
13.13,80.25,1014.23
8.18,77.63,1013.55
26.75,82.08,1010.03
25.93,80.83,1008.91
30.92,74.67,1002.63
26.3,87.27,1012.61
22.37,88.78,1015.73
16.28,78.68,980.68
30.72,76.77,998.18
26.35,79.23,1007.17
25.77,75.63,998.17
24.18,92.02,1014.47
11.18,75.85,1012.9
17.84,78.12,985.89
15.42,75.63,977.36
27.33,88.62,914.2
16.53,80.8,1013.77
24.75,84.95,1009.87
25.4,83.55,1011.82
22.77,83.97,984.71
27.13,81.97,1009.69
21.47,80.2,997.01
19.27,84.88,1015.14
26.75,83.37,1011.38
17.35,76.85,986.66
34.05,74.4,870.65
24.65,77.32,989.21
28.42,77.0,1002.52
26.1,91.58,1012.65
26.23,78.25,1003.69
15.42,75.62,976.86
27.23,79.28,1007.06
33.89,74.29,905.03
24.05,76.45,993.88
25.58,76.3,1002.62
15.73,75.98,977.62
16.27,76.83,987.38
23.52,74.0,1007.52
