Latitude,Longitude,PTrain_AP1
34.17,74.9,921.14
32.65,74.9,983.16
24.73,79.21,986.77
26.63,92.8,1002.96
34.33,74.38,923.44
24.02,85.55,975.32
28.45,72.5,993.52
25.33,88.32,1002.79
30.75,76.15,987.97
27.9,96.3,993.31
28.02,96.23,963.16
25.75,75.38,985.35
18.25,77.1,972.6
25.74,79.16,994.09
23.13,78.68,985.11
27.98,79.42,994.25
26.17,85.0,1000.66
29.73,78.47,984.23
23.43,73.75,998.48
20.03,75.03,978.11
33.13,75.98,887.41
29.86,78.64,936.97
26.92,71.37,990.34
30.66,76.83,986.21
24.6,92.83,1004.26
33.27,74.55,952.65
17.65,77.47,972.63
30.58,76.82,986.59
25.98,87.13,1002.23
24.42,85.98,986.91
28.93,76.17,990.75
33.53,74.22,927.46
29.93,78.74,960.75
24.37,92.17,1004.63
26.7,77.9,993.05
29.91,78.7,953.77
25.6,75.61,988.71
21.48,85.82,975.22
33.58,74.09,933.74
26.47,92.47,1002.45
19.3,75.67,982.02
22.98,71.47,1002.71
22.57,70.42,1005.65
23.57,76.78,979.74
32.74,74.81,984.68
24.15,78.23,982.57
28.39,75.63,987.1
28.35,75.64,987.07
16.22,73.83,1002.93
27.13,94.77,1000.87
26.17,93.57,966.31
17.94,78.68,975.82
20.17,84.85,995.4
27.1,79.95,995.98
26.35,89.9,1001.02
27.27,93.07,959.82
32.56,74.92,984.38
24.53,84.92,997.16
12.17,76.6,970.08
15.68,74.97,972.03
34.27,74.47,923.5
34.45,74.41,916.24
34.39,73.79,935.69
21.07,83.2,993.21
18.02,78.9,977.56
34.37,73.98,829.14
23.75,86.17,993.29
16.05,73.92,1000.27
23.42,91.67,1002.9
29.08,74.68,991.27
28.87,75.45,990.53
25.32,86.02,1001.96
25.55,84.15,1000.13
23.98,86.02,990.59
22.97,74.12,990.99
24.76,79.05,986.39
23.13,84.85,972.6
20.0,76.3,977.97
27.5,95.75,998.51
16.73,76.92,983.11
21.7,74.03,958.47
26.28,79.29,995.12
25.93,90.77,1002.07
27.79,79.31,994.78
29.28,78.12,990.96
25.97,85.12,1001.17
28.19,74.69,985.69
26.13,89.47,1002.89
10.03,76.3,1008.51
11.22,76.15,1005.69
13.07,80.26,1007.17
17.58,78.54,973.12
13.25,80.33,1007.22
13.13,80.25,1007.2
8.18,77.63,1008.11
26.75,82.08,997.43
25.93,80.83,996.39
30.92,74.67,990.01
26.3,87.27,1000.99
22.37,88.78,1005.15
16.28,78.68,973.52
30.72,76.77,985.26
26.35,79.23,994.82
25.77,75.63,986.68
24.18,92.02,1004.6
11.18,75.85,1007.7
17.84,78.12,978.1
15.42,75.63,972.1
27.33,88.62,906.46
16.53,80.8,1005.14
24.75,84.95,997.78
25.4,83.55,999.67
22.77,83.97,973.23
27.13,81.97,996.98
21.47,80.2,986.41
19.27,84.88,1005.06
26.75,83.37,998.99
17.35,76.85,979.76
34.05,74.4,865.39
24.65,77.32,977.98
28.42,77.0,989.93
26.1,91.58,1002.54
26.23,78.25,991.58
15.42,75.62,971.62
27.23,79.28,994.41
33.89,74.29,897.56
24.05,76.45,983.08
25.58,76.3,991.17
15.73,75.98,972.07
16.27,76.83,980.92
23.52,74.0,997.46
20.1,84.57,999.97
9.92,77.53,989.77
34.16,74.57,923.24
30.65,78.85,872.0
27.85,78.47,993.04
14.55,78.73,998.84
29.9,78.68,933.37
26.01,79.38,994.58
32.79,74.77,984.65
29.97,78.53,949.25
26.7,94.12,999.71
17.61,78.47,973.71
27.72,79.65,994.57
22.77,87.8,1005.19
23.28,84.55,971.06
20.88,73.72,991.0
28.3,75.71,986.84
22.9,88.16,1004.78
20.13,78.32,988.13
29.85,77.05,988.79
25.22,87.17,1002.86
23.95,87.1,997.61
22.7,70.65,1004.5
27.22,73.47,985.5
30.72,75.98,988.05
32.98,74.41,979.67
28.36,74.9,986.9
27.7,79.57,994.83
20.67,79.13,989.06
22.25,88.5,1005.31
33.26,74.14,948.6
27.32,84.32,996.35
23.27,87.97,1004.09
31.52,76.02,983.88
27.98,72.25,992.98
24.9,72.83,988.9
20.72,70.99,1007.72
34.08,74.57,921.72
14.97,78.25,993.61
34.1,74.58,923.36
21.92,85.37,972.63
22.02,69.92,999.85
22.26,88.97,1005.28
22.86,88.04,1004.68
16.75,77.3,981.84
25.73,75.54,986.16
19.92,77.05,978.34
25.93,85.33,1001.44
18.17,73.3,1006.4
21.33,69.9,1006.77
16.72,75.43,973.14
17.21,78.9,987.25
14.83,76.63,973.79
25.96,75.59,987.45
12.84,80.06,1005.83
25.6,85.2,1001.25
18.98,84.02,984.66
20.37,83.37,995.78
17.63,80.93,1002.85
22.55,72.22,1006.33
20.28,84.7,993.41
14.98,74.92,981.03
15.17,77.38,981.96
16.28,76.62,980.08
24.67,84.77,997.78
30.64,76.81,986.46
30.1,79.97,875.1
28.07,94.57,959.59
24.67,75.6,979.5
18.02,79.57,990.15
27.38,80.17,994.68
17.82,73.1,1007.1
13.0,76.15,956.73
28.08,96.5,932.07
23.98,85.37,971.7
29.17,75.73,989.81
14.28,74.45,1007.27
22.77,77.77,987.21
10.58,92.55,1008.2
17.45,78.47,975.74
9.5,76.63,1005.21
15.8,76.98,986.97
15.02,75.95,978.43
30.03,77.89,986.76
28.18,75.39,985.78
34.28,74.2,892.54
13.0,75.7,957.55
33.39,74.23,933.01
27.65,79.95,994.68
15.43,75.8,973.01
26.86,79.06,995.52
31.03,78.73,843.19
22.57,75.82,973.49
34.53,75.13,855.31
24.6,87.08,995.58
17.55,75.9,982.09
22.62,86.13,994.42
23.67,84.95,978.86
26.39,79.48,996.42
26.53,75.87,985.6
13.95,76.62,973.05
29.93,78.52,948.86
26.0,92.87,1002.53
14.03,75.68,977.68
13.54,77.3,967.27
27.57,93.85,921.43
12.82,77.03,968.08
13.23,77.12,962.33
