Latitude,Longitude,PTrain_AP1
26.25,78.25,989.6
30.56,76.21,985.22
24.4,83.58,989.43
30.27,76.03,985.61
25.65,87.13,1000.05
22.95,88.55,1001.8
32.94,74.39,982.12
24.07,79.08,977.63
24.18,72.03,996.25
20.45,72.88,1003.81
26.8,79.25,991.73
21.67,87.35,1001.97
25.7,92.02,954.79
25.28,74.67,979.45
30.19,76.63,985.7
27.14,79.75,991.99
20.62,83.35,992.82
20.9,77.6,986.14
24.27,73.38,974.11
25.55,84.87,997.85
26.05,77.37,987.77
27.07,88.2,953.27
11.68,77.13,960.91
31.28,76.25,972.92
26.7,88.48,995.38
20.43,85.98,1001.47
22.13,84.8,991.92
22.68,84.55,978.4
24.63,93.77,959.93
26.05,86.98,998.07
34.4,74.32,921.27
19.02,72.85,1005.22
27.25,92.4,881.43
14.6,76.68,976.05
17.89,78.46,977.02
34.01,74.64,908.36
26.82,94.83,986.35
27.87,96.37,959.64
32.65,74.82,982.92
24.1,92.6,992.83
34.48,74.24,908.78
17.33,78.41,975.96
23.35,92.83,970.7
27.35,73.1,983.18
30.19,76.51,985.8
22.36,88.12,1001.77
34.53,76.2,841.93
34.38,74.99,871.47
24.02,87.15,995.09
34.28,74.44,920.92
33.6,75.02,905.07
28.26,75.37,983.55
22.25,85.8,977.46
26.52,71.81,986.56
26.77,92.6,994.26
25.5,83.85,997.12
13.62,76.42,969.35
22.25,88.67,1001.94
9.17,92.83,1008.47
22.55,85.82,990.23
24.92,75.58,982.29
22.03,82.7,988.74
20.78,86.73,1002.45
19.97,79.3,991.04
26.2,92.52,998.84
25.78,84.73,997.42
13.0,80.18,1007.12
13.07,80.25,1007.66
25.25,91.73,928.63
22.1,79.0,965.11
13.25,75.75,952.0
14.23,76.43,967.48
24.88,74.63,979.75
24.65,83.1,983.95
28.25,74.92,983.0
11.0,76.97,986.89
11.03,77.05,987.12
21.78,87.75,1001.69
26.33,89.47,999.31
11.77,79.77,1008.06
14.48,78.83,998.97
20.47,85.93,1001.6
20.22,73.05,1002.09
22.52,88.78,1001.88
25.68,85.35,998.41
26.84,79.53,991.98
11.15,75.82,1009.48
17.31,78.87,984.37
26.92,79.21,991.66
30.4,74.9,986.92
29.66,77.45,985.72
22.97,86.05,989.14
22.15,70.58,996.54
29.39,76.99,987.4
24.04,79.1,976.88
30.73,76.79,982.12
28.43,75.51,984.74
27.72,96.23,989.68
26.57,94.7,976.17
24.05,86.9,991.67
25.88,87.13,999.28
28.16,75.46,981.9
25.68,93.23,986.57
21.43,71.22,997.02
25.3,93.72,932.02
28.68,73.12,988.65
24.88,78.97,985.53
11.83,76.07,971.4
27.22,93.12,952.56
28.78,96.27,891.69
22.22,78.43,961.28
25.68,94.3,921.86
24.47,86.25,982.88
29.98,77.1,985.55
24.79,79.08,984.04
24.52,84.95,993.5
20.68,86.85,1002.73
28.75,73.99,986.94
25.07,75.5,976.88
26.22,87.02,998.44
28.67,96.15,919.5
11.4,79.7,1008.6
17.6,78.75,977.29
21.52,73.65,991.27
16.45,74.33,977.93
25.17,82.53,996.21
15.58,79.88,1003.8
26.63,94.92,973.4
19.07,79.07,993.65
22.12,77.5,972.93
24.05,86.15,984.49
23.18,76.97,976.09
27.93,79.28,990.77
17.56,78.22,977.31
10.97,77.28,990.35
17.29,78.03,970.42
27.12,79.41,991.13
10.7,76.75,1001.65
17.23,79.13,988.08
23.67,76.23,979.8
24.45,85.17,991.76
18.72,72.9,1002.56
12.5,76.3,967.44
26.5,75.67,984.28
21.1,85.33,993.87
21.7,79.68,980.81
22.12,76.9,987.53
30.69,76.09,985.28
26.72,94.23,995.61
25.27,87.22,1000.62
13.63,74.7,1008.34
20.5,85.83,1001.08
19.97,72.72,1004.76
32.53,75.97,896.07
24.05,84.07,989.7
23.83,79.45,980.81
26.17,85.9,998.1
27.05,88.27,885.66
25.67,78.47,987.64
