Latitude,Longitude,PTrain_AP1
25.96,75.59,989.16
12.84,80.06,1007.1
25.6,85.2,1002.86
18.98,84.02,985.68
20.37,83.37,997.47
17.63,80.93,1004.36
22.55,72.22,1006.95
20.28,84.7,994.73
14.98,74.92,981.74
15.17,77.38,983.04
16.28,76.62,981.07
24.67,84.77,999.56
30.64,76.81,988.41
30.1,79.97,875.32
28.07,94.57,960.62
24.67,75.6,981.07
18.02,79.57,991.66
27.38,80.17,996.23
17.82,73.1,1007.67
13.0,76.15,957.51
28.08,96.5,933.11
23.98,85.37,973.34
29.17,75.73,991.59
14.28,74.45,1008.16
22.77,77.77,988.83
10.58,92.55,1009.06
17.45,78.47,976.94
9.5,76.63,1006.8
15.8,76.98,988.1
15.02,75.95,979.27
30.03,77.89,988.39
28.18,75.39,987.61
34.28,74.2,894.12
13.0,75.7,958.32
33.39,74.23,935.58
27.65,79.95,996.23
15.43,75.8,973.79
26.86,79.06,997.05
31.03,78.73,843.08
22.57,75.82,974.76
34.53,75.13,855.74
24.6,87.08,997.18
17.55,75.9,983.09
22.62,86.13,995.88
23.67,84.95,980.58
26.39,79.48,997.94
26.53,75.87,987.35
13.95,76.62,973.93
29.93,78.52,950.8
26.0,92.87,1003.73
14.03,75.68,978.5
13.54,77.3,968.12
27.57,93.85,922.42
12.82,77.03,968.98
13.23,77.12,963.15
16.47,76.53,982.74
34.3,74.25,911.16
28.78,95.88,941.88
24.53,84.02,997.88
30.17,76.54,990.76
27.68,76.45,984.02
25.05,84.63,1001.81
27.6,78.05,994.15
26.27,91.37,1004.92
23.83,73.03,994.74
24.77,93.9,965.34
22.72,75.8,975.63
17.69,78.87,980.43
27.16,79.27,995.86
29.84,78.75,911.67
24.68,74.13,981.13
27.68,74.07,987.61
11.57,75.6,1009.96
11.77,79.38,1006.14
27.24,79.44,996.13
34.65,76.02,829.23
30.1,77.75,988.52
20.13,85.15,1002.83
24.28,85.17,984.69
27.33,82.7,999.06
23.2,79.95,983.65
19.08,82.03,976.51
26.82,75.8,983.63
26.9,70.92,991.02
21.05,75.57,995.29
25.35,72.62,995.79
26.53,88.72,1001.53
32.67,74.83,983.54
22.82,86.18,999.77
22.82,86.18,999.08
22.88,84.13,963.85
25.08,73.08,989.63
18.2,75.2,978.9
24.53,76.17,988.04
25.45,78.58,991.08
21.92,84.08,993.92
26.3,73.02,992.5
30.55,79.57,903.71
33.19,74.15,964.98
14.53,76.35,971.9
22.23,85.65,981.63
25.48,84.42,1001.83
25.05,84.08,1001.02
26.2,73.94,988.21
28.88,74.07,992.39
26.72,89.88,992.33
21.73,75.15,987.37
22.47,70.07,1006.56
26.1,92.73,1004.59
26.38,79.19,996.51
24.92,86.22,1001.88
17.61,78.88,980.81
25.55,82.32,1000.05
23.63,75.13,981.63
28.05,94.18,990.12
30.64,76.05,990.31
30.8,75.82,990.46
29.28,77.42,991.42
33.98,74.27,863.99
28.06,75.28,986.61
25.1,78.8,988.45
33.78,74.07,950.48
26.21,73.07,994.15
33.34,74.21,949.41
32.6,74.87,987.26
