Latitude,Longitude,PTrain_AP1
21.93,69.77,1006.16
25.58,72.67,997.85
22.87,78.22,989.6
29.82,78.72,952.57
26.25,78.25,996.08
30.56,76.21,992.1
24.4,83.58,995.38
30.27,76.03,992.61
25.65,87.13,1005.78
22.95,88.55,1008.2
32.94,74.39,988.32
24.07,79.08,983.38
24.18,72.03,1001.56
20.45,72.88,1008.89
26.8,79.25,998.55
21.67,87.35,1008.71
25.7,92.02,961.5
25.28,74.67,985.11
30.19,76.63,992.62
27.14,79.75,998.9
20.62,83.35,998.21
20.9,77.6,990.42
24.27,73.38,979.67
25.55,84.87,1003.82
26.05,77.37,993.99
27.07,88.2,959.76
11.68,77.13,961.59
31.28,76.25,979.09
26.7,88.48,1001.4
20.43,85.98,1007.55
22.13,84.8,997.77
22.68,84.55,984.47
24.63,93.77,966.67
26.05,86.98,1003.94
34.4,74.32,927.44
19.02,72.85,1009.52
27.25,92.4,886.48
14.6,76.68,977.8
17.89,78.46,980.46
34.01,74.64,914.9
26.82,94.83,992.53
27.87,96.37,965.82
32.65,74.82,988.98
24.1,92.6,999.05
34.48,74.24,915.46
17.33,78.41,979.25
23.35,92.83,977.79
27.35,73.1,989.58
30.19,76.51,992.74
22.36,88.12,1008.61
34.53,76.2,848.98
34.38,74.99,879.13
24.02,87.15,1001.24
34.28,74.44,927.09
33.6,75.02,911.64
28.26,75.37,990.42
22.25,85.8,984.08
26.52,71.81,992.46
26.77,92.6,1000.05
25.5,83.85,1003.26
13.62,76.42,970.62
22.25,88.67,1008.7
9.17,92.83,1010.18
22.55,85.82,996.52
24.92,75.58,987.84
22.03,82.7,994.14
20.78,86.73,1008.89
19.97,79.3,995.33
26.2,92.52,1004.4
25.78,84.73,1003.49
13.0,80.18,1009.85
13.07,80.25,1010.43
25.25,91.73,935.42
22.1,79.0,970.03
13.25,75.75,952.74
14.23,76.43,968.96
24.88,74.63,985.31
24.65,83.1,990.04
28.25,74.92,989.86
11.0,76.97,987.78
11.03,77.05,988.06
21.78,87.75,1008.46
26.33,89.47,1005.0
