Latitude,Longitude,PTrain_DT2
20.28,84.7,32.51
14.98,74.92,28.37
15.17,77.38,33.75
16.28,76.62,33.76
24.67,84.77,34.65
30.64,76.81,37.91
30.1,79.97,27.26
28.07,94.57,27.53
24.67,75.6,37.36
18.02,79.57,35.11
27.38,80.17,37.25
17.82,73.1,29.37
13.0,76.15,26.75
28.08,96.5,26.05
23.98,85.37,32.7
29.17,75.73,39.79
14.28,74.45,28.87
22.77,77.77,36.82
10.58,92.55,29.39
17.45,78.47,33.57
9.5,76.63,29.71
15.8,76.98,34.63
15.02,75.95,31.2
30.03,77.89,39.13
28.18,75.39,39.78
34.28,74.2,30.13
13.0,75.7,25.35
33.39,74.23,33.47
27.65,79.95,37.37
15.43,75.8,30.7
26.86,79.06,38.1
31.03,78.73,24.88
22.57,75.82,35.36
34.53,75.13,26.62
24.6,87.08,32.81
17.55,75.9,33.94
22.62,86.13,32.73
23.67,84.95,33.37
26.39,79.48,37.84
26.53,75.87,38.9
13.95,76.62,30.97
29.93,78.52,34.8
26.0,92.87,28.58
14.03,75.68,29.03
13.54,77.3,31.25
27.57,93.85,25.05
12.82,77.03,29.95
13.23,77.12,30.0
16.47,76.53,33.98
34.3,74.25,31.39
28.78,95.88,27.05
24.53,84.02,35.09
30.17,76.54,38.68
27.68,76.45,38.98
25.05,84.63,34.88
27.6,78.05,38.63
26.27,91.37,29.78
23.83,73.03,36.27
24.77,93.9,26.43
22.72,75.8,35.51
17.69,78.87,33.94
27.16,79.27,37.94
29.84,78.75,31.11
24.68,74.13,37.22
27.68,74.07,40.13
11.57,75.6,29.06
11.77,79.38,31.65
27.24,79.44,37.83
34.65,76.02,23.98
30.1,77.75,37.68
20.13,85.15,32.28
24.28,85.17,33.62
27.33,82.7,36.7
23.2,79.95,36.02
19.08,82.03,32.85
26.82,75.8,38.86
26.9,70.92,40.38
21.05,75.57,36.14
25.35,72.62,38.93
26.53,88.72,32.0
32.67,74.83,35.93
22.82,86.18,33.03
22.82,86.18,33.0
22.88,84.13,32.54
25.08,73.08,38.25
18.2,75.2,32.88
24.53,76.17,37.7
25.45,78.58,37.72
21.92,84.08,34.5
26.3,73.02,39.74
30.55,79.57,29.71
33.19,74.15,35.66
14.53,76.35,30.68
22.23,85.65,32.12
25.48,84.42,35.12
25.05,84.08,35.25
26.2,73.94,39.24
28.88,74.07,40.66
26.72,89.88,30.83
21.73,75.15,35.34
22.47,70.07,31.43
26.1,92.73,28.7
26.38,79.19,37.94
24.92,86.22,33.66
17.61,78.88,33.89
25.55,82.32,36.54
23.63,75.13,36.34
28.05,94.18,28.68
30.64,76.05,38.57
30.8,75.82,38.55
29.28,77.42,38.65
33.98,74.27,27.61
28.06,75.28,39.75
25.1,78.8,37.37
33.78,74.07,34.75
26.21,73.07,39.72
33.34,74.21,34.48
32.6,74.87,36.11
24.43,85.52,33.48
23.1,74.15,35.46
22.17,86.63,31.91
30.03,77.83,37.7
17.74,78.47,33.6
28.33,75.68,39.73
16.33,74.78,29.63
16.43,74.68,29.74
25.38,74.3,37.92
29.8,78.65,34.95
22.52,85.63,32.03
26.13,87.62,32.79
20.78,85.72,32.95
20.82,75.97,35.91
21.85,87.92,30.35
10.95,78.08,33.07
24.32,92.0,29.31
16.95,82.23,31.41
27.07,88.47,29.25
18.33,84.13,31.26
11.73,78.97,32.32
32.4,78.25,26.39
20.27,81.48,34.8
22.67,76.73,36.66
11.83,75.33,28.83
26.43,80.37,37.28
8.08,77.5,28.63
31.33,75.33,38.18
10.92,79.83,30.6
10.07,78.8,30.75
29.7,77.03,38.66
14.78,74.13,28.98
33.0,74.9,33.48
21.62,85.58,31.8
21.32,70.32,31.24
24.98,79.92,37.09
17.25,80.15,34.67
21.83,76.37,36.4
21.82,75.62,36.25
27.9,80.8,36.94
22.08,82.15,34.92
9.95,76.27,29.01
10.23,77.47,20.9
12.95,78.3,29.26
16.7,74.23,28.83
22.53,88.33,30.81
22.65,88.45,30.98
7.22,93.73,28.14
10.75,79.35,31.95
25.15,75.85,38.25
25.18,75.9,38.26
17.55,80.63,34.6
9.53,76.6,29.57
11.25,75.78,29.1
23.4,88.52,31.69
10.4,78.67,31.39
33.58,75.5,32.71
34.42,74.3,32.09
15.83,78.07,34.33
26.85,79.5,37.82
25.22,82.72,36.21
13.24,76.86,30.03
19.28,74.37,31.04
17.87,78.76,33.86
17.22,78.03,33.22
13.55,76.01,28.31
22.5,73.75,34.05
21.53,73.43,32.5
32.68,74.76,36.02
31.91,75.45,37.11
29.92,77.07,38.47
13.02,80.12,31.32
27.57,79.35,37.87
27.51,79.51,37.77
30.02,79.07,31.28
13.35,77.98,29.97
34.3,73.95,29.1
34.12,74.81,31.6
28.62,72.97,41.18
22.17,85.62,32.14
27.78,79.32,38.0
21.85,72.13,31.59
17.5,74.75,30.32
26.7,89.45,31.18
28.19,75.7,39.64
20.03,77.83,35.72
25.25,94.47,24.53
26.89,79.65,37.72
17.92,82.97,32.22
22.44,88.1,30.66
11.7,75.53,29.05
30.04,73.95,40.41
9.82,77.15,23.93
21.95,85.32,31.76
21.23,78.9,35.93
22.05,78.3,34.45
26.8,75.64,39.03
19.25,73.15,30.7
19.5,83.32,32.95
33.23,74.39,35.17
32.96,74.41,36.44
24.6,84.82,34.58
29.79,78.71,35.5
19.9,86.12,30.97
29.87,78.72,32.61
20.27,85.18,32.53
21.42,79.27,35.18
17.07,78.49,32.71
25.4,79.5,37.53
12.85,74.9,29.0
28.93,74.89,40.31
23.1,71.4,34.74
23.43,85.32,32.55
12.42,78.38,31.84
11.83,75.67,28.95
23.48,70.47,33.56
22.42,71.87,33.01
25.13,75.58,37.83
24.54,75.71,37.43
25.7,81.35,37.07
17.28,76.22,34.06
21.78,85.97,31.6
21.32,77.61,36.02
10.92,76.43,30.69
10.47,79.73,31.0
20.23,83.28,34.24
18.15,73.0,29.3
27.05,79.39,37.87
26.65,79.99,37.5
27.23,79.25,37.96
23.1,74.87,35.85
28.37,76.9,39.17
29.82,78.53,34.47
19.72,76.27,34.95
33.77,74.35,29.61
30.66,76.84,37.85
26.18,92.73,28.57
23.32,91.32,29.22
25.05,75.0,37.79
26.49,79.19,38.03
9.18,76.55,29.07
10.98,78.23,33.56
34.45,74.29,32.24
24.75,78.25,37.34
24.03,79.2,36.5
17.75,77.9,34.24
27.08,79.82,37.58
15.85,77.27,34.23
22.84,88.42,31.21
24.98,78.27,37.49
23.6,74.62,36.52
23.35,77.07,36.54
16.62,73.9,27.44
23.63,85.0,33.14
22.6,81.47,33.62
18.75,73.55,28.34
26.99,79.64,37.72
24.82,78.76,37.24
33.53,77.5,19.02
24.37,82.95,35.53
25.05,84.05,35.27
25.07,83.95,35.34
16.55,73.62,29.31
29.89,78.66,33.46
24.86,78.86,37.18
29.12,75.52,39.94
25.5,75.85,38.56
23.97,93.22,26.46
23.37,93.12,24.46
29.98,78.62,34.86
24.97,85.1,34.52
22.53,88.32,30.79
26.52,85.97,34.15
26.25,76.33,38.81
28.04,75.65,39.46
25.65,94.03,23.07
33.23,74.63,31.59
20.18,85.62,31.83
28.12,74.76,40.02
25.35,75.53,38.44
18.12,73.0,28.83
21.18,71.65,31.19
25.53,86.55,33.52
26.82,70.7,40.38
21.51,77.52,33.18
22.52,79.03,34.87
21.43,78.97,35.99
13.18,80.04,31.67
27.69,79.67,37.6
17.97,78.72,34.09
16.97,78.35,33.08
34.29,74.23,31.07
34.17,74.27,30.32
15.2,76.22,32.31
19.83,83.73,32.96
12.46,80.1,30.82
24.53,75.65,37.45
16.75,77.78,33.97
10.08,78.75,31.04
13.93,78.27,31.88
27.69,79.65,37.61
16.1,78.3,34.02
16.03,79.95,32.47
28.23,95.0,28.68
11.15,75.97,29.2
26.75,94.83,27.08
29.54,77.49,38.43
9.23,76.87,29.85
33.5,74.83,21.74
21.43,74.43,35.04
12.71,76.95,30.2
8.77,78.1,29.56
11.73,75.88,23.07
24.38,84.53,34.6
25.85,85.6,34.29
30.4,77.95,36.09
12.48,76.87,29.42
8.37,77.0,28.91
34.1,74.65,31.77
17.67,82.23,31.54
34.11,74.52,31.92
18.93,77.48,35.24
9.8,76.8,24.98
17.83,73.92,28.41
23.72,85.5,33.17
23.8,81.35,35.63
12.92,74.82,28.94
26.62,89.83,30.92
24.65,79.15,37.09
29.98,78.7,35.47
24.22,84.67,34.12
23.97,87.17,32.65
17.97,78.86,34.06
27.83,79.47,37.72
16.13,76.58,33.31
9.75,76.57,29.85
11.98,75.95,23.97
24.71,79.22,37.09
24.82,85.25,34.36
16.17,76.88,33.95
32.89,74.74,35.56
24.59,79.18,37.05
34.51,76.27,23.3
23.8,80.8,35.97
26.42,87.43,32.99
13.32,77.14,30.13
24.37,87.42,32.57
23.8,86.28,33.2
12.42,92.93,29.04
26.75,80.88,37.21
30.93,75.87,38.34
30.9,75.8,38.43
25.75,93.18,28.27
34.03,74.68,31.45
25.55,76.22,38.52
34.42,74.23,32.19
30.38,77.81,36.93
24.5,87.13,32.78
24.58,78.88,37.03
21.7,84.67,33.49
23.27,92.47,26.67
25.2,93.3,26.87
13.7,75.67,28.29
25.58,93.77,24.47
26.77,84.98,35.01
27.23,94.12,28.25
25.18,86.08,33.84
28.33,73.2,40.98
24.37,87.2,32.76
21.85,87.22,31.16
24.17,88.27,32.17
30.72,76.25,38.31
17.44,78.54,33.77
22.22,70.23,31.87
24.11,78.98,35.86
25.47,92.8,28.15
25.5,93.12,28.32
27.75,95.92,28.33
27.03,79.39,37.87
21.72,71.38,33.01
18.03,75.33,32.89
21.08,83.4,34.78
26.35,75.57,38.96
25.3,93.43,25.6
32.8,79.18,16.96
27.32,95.9,27.87
26.03,90.17,30.74
21.55,71.35,32.57
17.18,78.71,33.24
16.17,76.52,33.4
34.0,74.92,31.55
20.2,83.7,31.49
23.4,69.88,33.45
22.32,87.05,31.95
22.83,85.12,33.25
17.98,76.33,33.41
26.87,79.11,38.05
12.02,77.25,28.67
25.2,94.47,23.42
25.68,92.8,28.47
20.78,77.67,35.99
24.7,79.02,37.03
22.88,69.82,31.58
23.83,87.82,32.29
32.52,74.76,36.36
26.28,94.25,26.45
24.55,92.6,28.91
24.87,86.52,33.32
29.97,77.04,38.45
28.07,75.62,39.54
9.92,78.12,31.83
9.83,78.08,31.59
17.93,73.67,24.1
16.75,78.0,33.57
21.08,71.78,30.78
27.23,79.05,38.07
26.75,92.35,29.04
22.0,80.7,34.74
25.03,88.13,32.35
20.55,74.53,33.48
21.17,81.73,35.35
32.27,77.17,29.62
22.58,80.37,35.55
22.82,69.27,31.29
12.5,76.83,29.26
12.92,74.88,28.38
12.95,74.83,28.8
16.18,81.13,31.5
27.5,77.68,38.84
12.92,92.92,28.97
18.05,78.27,34.48
12.42,75.73,23.14
29.02,77.63,38.63
11.8,77.82,33.68
22.42,87.32,31.7
8.3,73.0,26.7
28.83,78.75,37.86
15.42,73.78,28.53
26.67,84.92,35.02
30.58,78.48,29.76
29.47,79.65,27.65
18.9,72.82,29.78
19.12,72.85,29.99
30.45,78.08,29.62
29.47,77.73,38.29
26.12,85.4,34.49
12.3,76.7,28.08
11.8,76.0,25.01
27.54,79.69,37.62
24.65,84.58,34.65
15.47,79.87,31.91
20.87,84.4,33.94
13.11,80.3,30.87
9.93,78.12,31.85
16.45,77.43,34.77
22.87,87.98,31.39
24.77,77.7,36.95
24.78,78.44,37.08
28.45,76.11,39.59
26.4,89.75,31.05
24.03,78.38,36.64
22.69,88.15,31.06
21.02,73.15,32.02
25.03,87.32,32.87
19.47,82.58,32.36
26.72,92.9,28.67
10.2,76.72,30.4
26.13,85.63,34.32
28.42,73.37,40.86
24.85,83.78,35.37
24.05,78.89,36.41
21.55,74.7,35.0
17.53,78.59,33.52
26.02,79.34,37.78
15.68,75.63,31.09
27.87,79.44,37.73
12.75,79.67,32.18
13.04,80.23,30.98
16.53,75.58,32.24
19.62,74.57,32.66
27.57,79.74,37.57
30.77,79.48,22.2
17.93,78.8,33.75
25.65,75.59,38.58
17.55,73.98,26.68
19.32,74.33,31.28
23.1,80.23,35.77
26.43,92.03,29.26
17.52,75.47,33.21
18.23,73.28,30.37
20.83,78.25,36.18
22.83,85.03,33.11
30.71,76.84,37.73
22.07,88.05,30.35
17.25,78.59,33.37
9.48,76.75,30.29
16.55,74.68,30.31
