Latitude,Longitude,PTrain_DT2
22.95,88.55,28.86
32.94,74.39,30.03
24.07,79.08,30.56
24.18,72.03,34.07
20.45,72.88,30.45
26.8,79.25,30.65
21.67,87.35,28.77
25.7,92.02,24.82
25.28,74.67,33.42
30.19,76.63,31.1
27.14,79.75,30.09
20.62,83.35,29.77
20.9,77.6,31.56
24.27,73.38,33.14
25.55,84.87,29.66
26.05,77.37,32.18
27.07,88.2,26.15
11.68,77.13,27.53
31.28,76.25,30.02
26.7,88.48,28.34
20.43,85.98,29.03
22.13,84.8,29.48
22.68,84.55,28.94
24.63,93.77,24.16
26.05,86.98,29.1
34.4,74.32,25.66
19.02,72.85,29.9
27.25,92.4,19.22
14.6,76.68,30.12
17.89,78.46,30.41
34.01,74.64,24.39
26.82,94.83,25.28
27.87,96.37,23.65
32.65,74.82,29.5
24.1,92.6,27.01
34.48,74.24,24.93
17.33,78.41,30.16
23.35,92.83,25.53
27.35,73.1,34.24
30.19,76.51,31.19
22.36,88.12,28.75
34.53,76.2,18.53
34.38,74.99,21.68
24.02,87.15,29.17
34.28,74.44,25.65
33.6,75.02,23.85
28.26,75.37,32.91
22.25,85.8,28.41
26.52,71.81,35.0
26.77,92.6,26.75
25.5,83.85,29.82
13.62,76.42,29.06
22.25,88.67,28.59
9.17,92.83,27.51
22.55,85.82,29.16
24.92,75.58,33.07
22.03,82.7,29.92
20.78,86.73,28.78
19.97,79.3,31.04
26.2,92.52,27.02
25.78,84.73,29.65
13.0,80.18,28.92
13.07,80.25,28.87
25.25,91.73,23.02
22.1,79.0,29.61
13.25,75.75,26.76
14.23,76.43,29.15
24.88,74.63,33.36
24.65,83.1,29.6
28.25,74.92,33.14
11.0,76.97,28.87
11.03,77.05,29.03
21.78,87.75,28.68
26.33,89.47,28.26
11.77,79.77,28.8
14.48,78.83,30.21
20.47,85.93,29.08
20.22,73.05,30.7
22.52,88.78,28.67
25.68,85.35,29.57
26.84,79.53,30.39
11.15,75.82,28.62
17.31,78.87,30.34
26.92,79.21,30.66
30.4,74.9,32.06
29.66,77.45,30.86
22.97,86.05,29.11
22.15,70.58,32.11
29.39,76.99,31.41
24.04,79.1,30.51
30.73,76.79,30.44
28.43,75.51,32.8
27.72,96.23,24.95
26.57,94.7,24.79
24.05,86.9,29.1
25.88,87.13,29.11
28.16,75.46,32.84
25.68,93.23,26.12
21.43,71.22,31.73
25.3,93.72,22.19
28.68,73.12,34.06
24.88,78.97,30.97
11.83,76.07,27.02
27.22,93.12,24.21
28.78,96.27,20.53
22.22,78.43,29.78
25.68,94.3,21.15
24.47,86.25,28.85
29.98,77.1,30.9
24.79,79.08,30.84
24.52,84.95,29.59
20.68,86.85,28.72
28.75,73.99,33.51
25.07,75.5,32.88
26.22,87.02,29.07
28.67,96.15,21.86
11.4,79.7,28.88
17.6,78.75,30.15
21.52,73.65,31.55
16.45,74.33,29.33
25.17,82.53,30.04
15.58,79.88,29.3
26.63,94.92,24.55
19.07,79.07,31.21
22.12,77.5,31.12
24.05,86.15,28.95
23.18,76.97,31.77
27.93,79.28,30.25
17.56,78.22,30.44
10.97,77.28,29.56
17.29,78.03,30.02
27.12,79.41,30.41
10.7,76.75,29.41
17.23,79.13,30.33
23.67,76.23,32.42
24.45,85.17,29.48
18.72,72.9,29.76
12.5,76.3,27.88
26.5,75.67,33.12
21.1,85.33,29.19
21.7,79.68,30.38
22.12,76.9,32.12
30.69,76.09,31.06
26.72,94.23,25.94
25.27,87.22,29.23
13.63,74.7,28.75
20.5,85.83,29.12
19.97,72.72,30.23
32.53,75.97,24.53
24.05,84.07,29.66
23.83,79.45,30.4
26.17,85.9,29.38
27.05,88.27,20.42
25.67,78.47,31.39
24.2,72.2,34.02
30.32,78.03,29.16
24.92,84.18,29.78
16.38,73.35,29.08
23.78,86.43,29.06
22.6,75.3,31.89
12.13,78.03,29.88
32.27,76.38,26.91
26.67,77.83,31.81
26.02,89.98,28.18
26.15,89.92,28.16
22.18,88.2,28.63
27.48,95.02,25.64
21.83,87.78,28.7
20.72,70.92,30.6
22.83,74.27,32.45
17.72,83.3,28.45
24.27,87.25,29.1
23.83,73.67,33.28
21.18,81.28,30.2
23.48,87.32,29.22
22.37,69.08,31.47
