Latitude,Longitude,PTrain_DT2
26.72,94.23,21.1
25.27,87.22,24.67
13.63,74.7,29.24
20.5,85.83,27.52
19.97,72.72,28.1
32.53,75.97,15.39
24.05,84.07,26.34
23.83,79.45,27.29
26.17,85.9,23.48
27.05,88.27,14.18
25.67,78.47,25.78
24.2,72.2,29.15
30.32,78.03,20.55
24.92,84.18,25.32
16.38,73.35,29.14
23.78,86.43,26.16
22.6,75.3,29.85
12.13,78.03,33.21
32.27,76.38,17.84
26.67,77.83,24.86
26.02,89.98,23.25
26.15,89.92,23.05
22.18,88.2,25.07
27.48,95.02,19.94
21.83,87.78,25.45
20.72,70.92,28.19
22.83,74.27,29.5
17.72,83.3,27.27
24.27,87.25,25.68
23.83,73.67,29.1
21.18,81.28,29.9
23.48,87.32,26.19
22.37,69.08,27.64
26.12,92.87,22.55
29.9,78.55,20.19
32.86,74.9,18.96
17.91,78.01,32.94
24.48,71.73,28.93
30.27,80.52,7.24
32.58,74.93,19.43
26.91,79.6,23.95
26.1,90.78,23.03
24.93,92.77,24.32
24.03,84.07,26.37
20.42,72.85,27.92
26.31,79.3,24.74
30.22,74.17,22.19
34.17,74.9,14.52
32.65,74.9,19.33
24.73,79.21,26.49
26.63,92.8,21.8
34.33,74.38,15.11
24.02,85.55,25.41
28.45,72.5,24.47
25.33,88.32,24.38
30.75,76.15,21.09
27.9,96.3,19.14
28.02,96.23,17.97
25.75,75.38,26.86
18.25,77.1,32.92
25.74,79.16,25.44
23.13,78.68,28.54
27.98,79.42,22.87
26.17,85.0,23.57
29.73,78.47,21.33
23.43,73.75,29.01
20.03,75.03,32.12
33.13,75.98,13.45
29.86,78.64,19.82
26.92,71.37,26.73
30.66,76.83,20.95
24.6,92.83,24.68
33.27,74.55,17.87
17.65,77.47,33.03
30.58,76.82,21.04
25.98,87.13,23.63
24.42,85.98,25.44
28.93,76.17,22.85
33.53,74.22,16.37
29.93,78.74,20.56
24.37,92.17,24.96
26.7,77.9,24.8
29.91,78.7,20.38
25.6,75.61,27.04
21.48,85.82,26.84
33.58,74.09,16.97
26.47,92.47,22.12
19.3,75.67,32.85
