Latitude,Longitude,PTrain_DT2
22.95,88.55,32.41
32.94,74.39,36.2
24.07,79.08,40.56
24.18,72.03,39.1
20.45,72.88,32.18
26.8,79.25,39.69
21.67,87.35,31.11
25.7,92.02,29.39
25.28,74.67,40.56
30.19,76.63,38.18
27.14,79.75,39.26
20.62,83.35,38.54
20.9,77.6,41.72
24.27,73.38,39.15
25.55,84.87,36.86
26.05,77.37,40.52
27.07,88.2,31.73
11.68,77.13,30.83
31.28,76.25,37.03
26.7,88.48,33.12
20.43,85.98,33.73
22.13,84.8,37.57
22.68,84.55,37.67
24.63,93.77,29.17
26.05,86.98,34.65
34.4,74.32,30.88
19.02,72.85,31.67
27.25,92.4,21.66
14.6,76.68,36.44
17.89,78.46,39.52
34.01,74.64,29.63
26.82,94.83,28.22
27.87,96.37,26.86
32.65,74.82,36.13
24.1,92.6,30.51
34.48,74.24,29.63
17.33,78.41,38.73
23.35,92.83,29.83
27.35,73.1,40.72
30.19,76.51,38.23
22.36,88.12,30.77
34.53,76.2,21.49
34.38,74.99,25.39
24.02,87.15,34.89
34.28,74.44,30.91
33.6,75.02,29.33
28.26,75.37,39.82
22.25,85.8,35.24
26.52,71.81,40.85
26.77,92.6,29.43
25.5,83.85,37.79
13.62,76.42,33.94
22.25,88.67,30.63
9.17,92.83,29.3
22.55,85.82,35.84
24.92,75.58,40.75
22.03,82.7,39.94
20.78,86.73,31.74
19.97,79.3,41.69
26.2,92.52,29.8
25.78,84.73,36.84
13.0,80.18,32.16
13.07,80.25,31.94
25.25,91.73,27.78
22.1,79.0,39.77
13.25,75.75,29.7
14.23,76.43,34.47
24.88,74.63,40.43
24.65,83.1,38.73
28.25,74.92,39.93
11.0,76.97,32.3
11.03,77.05,32.66
21.78,87.75,30.89
26.33,89.47,32.27
11.77,79.77,31.59
14.48,78.83,36.71
20.47,85.93,33.96
20.22,73.05,33.28
22.52,88.78,31.37
25.68,85.35,36.32
26.84,79.53,39.56
11.15,75.82,30.47
17.31,78.87,38.86
26.92,79.21,39.63
30.4,74.9,38.66
29.66,77.45,38.29
22.97,86.05,35.82
22.15,70.58,34.54
29.39,76.99,38.69
24.04,79.1,40.52
30.73,76.79,37.57
28.43,75.51,39.71
27.72,96.23,27.57
26.57,94.7,28.24
24.05,86.9,35.21
25.88,87.13,34.6
28.16,75.46,39.81
25.68,93.23,29.77
21.43,71.22,34.52
25.3,93.72,26.86
28.68,73.12,40.19
24.88,78.97,40.67
11.83,76.07,29.0
27.22,93.12,27.61
28.78,96.27,22.03
22.22,78.43,39.66
25.68,94.3,25.46
24.47,86.25,35.91
29.98,77.1,38.16
24.79,79.08,40.62
24.52,84.95,37.39
20.68,86.85,31.5
28.75,73.99,39.99
25.07,75.5,40.54
26.22,87.02,34.5
28.67,96.15,24.19
11.4,79.7,31.75
17.6,78.75,38.92
21.52,73.65,35.59
16.45,74.33,33.47
25.17,82.53,39.03
15.58,79.88,33.65
26.63,94.92,28.04
19.07,79.07,41.54
22.12,77.5,40.83
24.05,86.15,36.08
23.18,76.97,40.88
27.93,79.28,38.9
17.56,78.22,39.32
10.97,77.28,33.69
17.29,78.03,38.52
27.12,79.41,39.42
10.7,76.75,32.83
17.23,79.13,38.63
23.67,76.23,40.8
24.45,85.17,37.21
18.72,72.9,31.63
12.5,76.3,31.18
26.5,75.67,40.52
21.1,85.33,36.33
21.7,79.68,41.03
22.12,76.9,41.56
30.69,76.09,37.94
26.72,94.23,28.47
25.27,87.22,34.79
13.63,74.7,30.63
20.5,85.83,34.26
19.97,72.72,31.85
32.53,75.97,29.45
24.05,84.07,38.35
23.83,79.45,40.69
26.17,85.9,35.51
27.05,88.27,24.77
25.67,78.47,40.49
24.2,72.2,39.13
30.32,78.03,36.72
24.92,84.18,37.88
16.38,73.35,30.85
23.78,86.43,35.73
22.6,75.3,39.32
12.13,78.03,35.28
32.27,76.38,33.48
26.67,77.83,40.14
26.02,89.98,31.98
26.15,89.92,31.97
22.18,88.2,30.27
27.48,95.02,27.74
21.83,87.78,30.88
20.72,70.92,31.62
22.83,74.27,38.02
17.72,83.3,32.1
24.27,87.25,34.9
23.83,73.67,38.94
21.18,81.28,40.8
23.48,87.32,34.2
22.37,69.08,31.65
26.12,92.87,29.61
29.9,78.55,35.37
32.86,74.9,35.72
17.91,78.01,39.85
24.48,71.73,39.1
30.27,80.52,19.29
32.58,74.93,36.18
26.91,79.6,39.48
26.1,90.78,31.23
24.93,92.77,30.29
24.03,84.07,38.37
20.42,72.85,32.08
26.31,79.3,39.97
30.22,74.17,39.05
34.17,74.9,30.22
32.65,74.9,36.09
24.73,79.21,40.61
26.63,92.8,29.27
34.33,74.38,30.9
24.02,85.55,36.37
28.45,72.5,40.39
25.33,88.32,33.95
30.75,76.15,37.86
27.9,96.3,27.52
28.02,96.23,26.83
25.75,75.38,40.7
18.25,77.1,39.73
25.74,79.16,40.33
23.13,78.68,41.21
27.98,79.42,38.8
26.17,85.0,36.33
29.73,78.47,37.7
23.43,73.75,38.11
20.03,75.03,38.87
33.13,75.98,27.51
29.86,78.64,34.45
26.92,71.37,40.74
30.66,76.83,37.63
24.6,92.83,30.38
33.27,74.55,34.4
17.65,77.47,39.32
30.58,76.82,37.72
25.98,87.13,34.54
24.42,85.98,36.24
28.93,76.17,39.26
33.53,74.22,32.08
29.93,78.74,36.34
24.37,92.17,30.56
26.7,77.9,40.11
29.91,78.7,35.87
25.6,75.61,40.8
21.48,85.82,34.19
33.58,74.09,32.92
26.47,92.47,29.63
19.3,75.67,39.72
22.98,71.47,36.4
22.57,70.42,32.87
23.57,76.78,40.88
32.74,74.81,36.0
24.15,78.23,40.88
28.39,75.63,39.69
28.35,75.64,39.71
16.22,73.83,32.63
27.13,94.77,27.96
26.17,93.57,28.51
17.94,78.68,39.25
20.17,84.85,34.78
27.1,79.95,39.19
26.35,89.9,31.89
27.27,93.07,27.83
32.56,74.92,36.21
24.53,84.92,37.41
12.17,76.6,31.52
15.68,74.97,33.57
34.27,74.47,30.92
34.45,74.41,30.02
34.39,73.79,32.38
21.07,83.2,39.12
18.02,78.9,39.36
34.37,73.98,21.0
23.75,86.17,36.23
16.05,73.92,32.34
23.42,91.67,29.77
29.08,74.68,39.61
28.87,75.45,39.51
25.32,86.02,35.9
25.55,84.15,37.52
23.98,86.02,36.31
22.97,74.12,37.91
24.76,79.05,40.63
23.13,84.85,36.92
20.0,76.3,40.5
27.5,95.75,27.61
16.73,76.92,39.72
21.7,74.03,35.37
26.28,79.29,39.99
25.93,90.77,31.37
27.79,79.31,38.99
29.28,78.12,38.33
25.97,85.12,36.35
28.19,74.69,40.01
26.13,89.47,32.4
10.03,76.3,30.46
11.22,76.15,31.67
13.07,80.26,31.85
17.58,78.54,38.64
13.25,80.33,31.86
