Latitude,Longitude,PTrain_DT2
22.12,76.9,29.52
30.69,76.09,24.72
26.72,94.23,22.7
25.27,87.22,25.71
13.63,74.7,29.35
20.5,85.83,26.89
19.97,72.72,29.8
32.53,75.97,19.64
24.05,84.07,26.24
23.83,79.45,27.01
26.17,85.9,25.17
27.05,88.27,16.25
25.67,78.47,27.0
24.2,72.2,30.77
30.32,78.03,23.25
24.92,84.18,25.96
16.38,73.35,29.83
23.78,86.43,26.02
22.6,75.3,29.49
12.13,78.03,29.0
32.27,76.38,21.01
26.67,77.83,26.86
26.02,89.98,24.81
26.15,89.92,24.71
22.18,88.2,25.93
27.48,95.02,21.7
21.83,87.78,26.11
20.72,70.92,30.29
22.83,74.27,30.09
17.72,83.3,27.0
24.27,87.25,25.97
23.83,73.67,30.25
21.18,81.28,27.72
23.48,87.32,26.29
22.37,69.08,30.54
26.12,92.87,24.0
29.9,78.55,22.57
32.86,74.9,22.46
17.91,78.01,29.29
24.48,71.73,30.82
30.27,80.52,11.13
32.58,74.93,23.08
26.91,79.6,25.69
26.1,90.78,24.62
24.93,92.77,24.93
24.03,84.07,26.26
20.42,72.85,29.72
26.31,79.3,26.22
30.22,74.17,26.05
34.17,74.9,18.29
32.65,74.9,22.95
24.73,79.21,26.89
26.63,92.8,23.66
34.33,74.38,19.16
24.02,85.55,25.17
28.45,72.5,28.2
25.33,88.32,25.41
30.75,76.15,24.63
27.9,96.3,20.27
28.02,96.23,18.59
25.75,75.38,28.68
18.25,77.1,29.44
25.74,79.16,26.61
23.13,78.68,27.88
27.98,79.42,25.11
26.17,85.0,25.21
29.73,78.47,24.11
23.43,73.75,30.23
20.03,75.03,30.26
33.13,75.98,18.21
29.86,78.64,22.18
26.92,71.37,29.9
30.66,76.83,24.3
24.6,92.83,25.05
33.27,74.55,21.33
17.65,77.47,29.28
30.58,76.82,24.39
25.98,87.13,25.2
24.42,85.98,25.63
28.93,76.17,26.14
33.53,74.22,20.26
29.93,78.74,22.95
24.37,92.17,25.34
26.7,77.9,26.8
29.91,78.7,22.73
25.6,75.61,28.75
21.48,85.82,25.56
33.58,74.09,20.9
26.47,92.47,23.88
19.3,75.67,30.35
22.98,71.47,30.79
22.57,70.42,30.31
23.57,76.78,28.76
32.74,74.81,22.94
24.15,78.23,27.66
28.39,75.63,26.7
28.35,75.64,26.73
16.22,73.83,30.15
27.13,94.77,22.16
26.17,93.57,21.35
17.94,78.68,28.77
20.17,84.85,26.87
27.1,79.95,25.38
26.35,89.9,24.5
27.27,93.07,20.38
32.56,74.92,23.12
24.53,84.92,26.11
12.17,76.6,28.31
15.68,74.97,29.52
34.27,74.47,19.17
34.45,74.41,18.69
34.39,73.79,20.05
21.07,83.2,27.47
18.02,78.9,28.75
34.37,73.98,14.39
23.75,86.17,26.14
16.05,73.92,30.06
23.42,91.67,25.47
29.08,74.68,26.72
28.87,75.45,26.52
25.32,86.02,25.77
25.55,84.15,25.62
23.98,86.02,25.98
22.97,74.12,30.13
24.76,79.05,26.97
23.13,84.85,25.45
20.0,76.3,29.86
27.5,95.75,21.17
16.73,76.92,30.18
21.7,74.03,28.84
26.28,79.29,26.25
25.93,90.77,24.7
27.79,79.31,25.31
29.28,78.12,24.87
25.97,85.12,25.36
28.19,74.69,27.26
26.13,89.47,24.78
10.03,76.3,28.68
11.22,76.15,29.06
13.07,80.26,27.93
17.58,78.54,28.66
13.25,80.33,27.92
13.13,80.25,27.97
8.18,77.63,28.19
26.75,82.08,25.04
25.93,80.83,25.75
30.92,74.67,25.22
26.3,87.27,24.89
22.37,88.78,25.99
16.28,78.68,28.33
30.72,76.77,24.24
26.35,79.23,26.24
25.77,75.63,28.57
24.18,92.02,25.43
11.18,75.85,28.87
17.84,78.12,29.21
15.42,75.63,29.51
27.33,88.62,17.42
16.53,80.8,28.24
24.75,84.95,26.0
25.4,83.55,25.76
22.77,83.97,25.72
27.13,81.97,24.81
21.47,80.2,27.88
19.27,84.88,26.84
26.75,83.37,24.87
17.35,76.85,30.04
34.05,74.4,17.38
24.65,77.32,27.83
28.42,77.0,26.07
26.1,91.58,24.43
26.23,78.25,26.84
15.42,75.62,29.48
27.23,79.28,25.68
33.89,74.29,19.09
24.05,76.45,28.9
25.58,76.3,28.43
15.73,75.98,29.63
16.27,76.83,30.07
23.52,74.0,30.22
20.1,84.57,27.15
9.92,77.53,28.7
34.16,74.57,19.24
30.65,78.85,19.2
27.85,78.47,25.73
14.55,78.73,29.23
29.9,78.68,22.0
26.01,79.38,26.34
32.79,74.77,22.89
29.97,78.53,22.62
26.7,94.12,22.81
17.61,78.47,28.74
27.72,79.65,25.15
22.77,87.8,26.21
23.28,84.55,25.33
20.88,73.72,30.26
28.3,75.71,26.72
22.9,88.16,26.16
20.13,78.32,29.18
29.85,77.05,24.95
25.22,87.17,25.73
23.95,87.1,26.11
22.7,70.65,30.42
27.22,73.47,28.55
30.72,75.98,24.74
32.98,74.41,22.96
28.36,74.9,27.07
27.7,79.57,25.22
20.67,79.13,28.69
22.25,88.5,26.01
33.26,74.14,21.5
27.32,84.32,24.32
23.27,87.97,26.22
31.52,76.02,23.79
27.98,72.25,28.67
24.9,72.83,30.36
20.72,70.99,30.23
34.08,74.57,18.79
14.97,78.25,29.49
34.1,74.58,18.83
21.92,85.37,25.57
22.02,69.92,31.05
22.26,88.97,25.93
22.86,88.04,26.17
16.75,77.3,29.9
25.73,75.54,28.63
19.92,77.05,29.51
25.93,85.33,25.38
18.17,73.3,30.06
21.33,69.9,30.51
16.72,75.43,29.97
17.21,78.9,29.11
14.83,76.63,29.47
25.96,75.59,28.49
12.84,80.06,28.06
25.6,85.2,25.6
18.98,84.02,26.51
20.37,83.37,27.58
17.63,80.93,28.65
22.55,72.22,29.84
20.28,84.7,26.88
14.98,74.92,29.5
15.17,77.38,29.75
16.28,76.62,30.09
24.67,84.77,26.06
30.64,76.81,24.33
30.1,79.97,19.23
28.07,94.57,19.2
24.67,75.6,28.96
18.02,79.57,29.01
27.38,80.17,25.04
17.82,73.1,29.88
13.0,76.15,27.85
28.08,96.5,16.93
23.98,85.37,24.98
29.17,75.73,26.15
14.28,74.45,29.46
22.77,77.77,28.71
10.58,92.55,26.75
17.45,78.47,28.84
9.5,76.63,28.74
15.8,76.98,30.25
15.02,75.95,29.74
30.03,77.89,26.26
28.18,75.39,26.94
34.28,74.2,18.4
13.0,75.7,27.78
33.39,74.23,20.67
27.65,79.95,25.01
15.43,75.8,29.58
26.86,79.06,26.06
31.03,78.73,17.3
22.57,75.82,29.28
34.53,75.13,14.53
24.6,87.08,25.8
17.55,75.9,30.41
22.62,86.13,26.43
23.67,84.95,25.64
26.39,79.48,26.1
26.53,75.87,27.89
13.95,76.62,29.23
29.93,78.52,22.64
26.0,92.87,24.1
14.03,75.68,29.27
13.54,77.3,28.8
27.57,93.85,17.28
12.82,77.03,28.58
13.23,77.12,28.36
16.47,76.53,30.21
34.3,74.25,18.88
28.78,95.88,17.36
24.53,84.02,26.14
30.17,76.54,24.96
27.68,76.45,26.64
25.05,84.63,25.91
27.6,78.05,26.12
26.27,91.37,24.4
23.83,73.03,30.45
24.77,93.9,21.79
22.72,75.8,29.3
17.69,78.87,28.82
27.16,79.27,25.73
29.84,78.75,21.14
24.68,74.13,29.66
27.68,74.07,27.93
11.57,75.6,28.96
11.77,79.38,28.32
27.24,79.44,25.58
34.65,76.02,10.54
30.1,77.75,24.3
20.13,85.15,26.95
24.28,85.17,25.56
27.33,82.7,24.56
23.2,79.95,26.99
19.08,82.03,27.09
26.82,75.8,27.59
26.9,70.92,30.11
21.05,75.57,30.46
25.35,72.62,30.32
26.53,88.72,24.41
32.67,74.83,22.87
22.82,86.18,26.55
22.82,86.18,26.53
22.88,84.13,24.88
