Latitude,Longitude,PTrain_DT2
22.95,88.55,30.06
32.94,74.39,23.88
24.07,79.08,33.17
24.18,72.03,33.76
20.45,72.88,29.56
26.8,79.25,30.73
21.67,87.35,28.59
25.7,92.02,26.25
25.28,74.67,33.48
30.19,76.63,26.98
27.14,79.75,30.15
20.62,83.35,34.01
20.9,77.6,36.54
24.27,73.38,33.74
25.55,84.87,30.84
26.05,77.37,32.19
27.07,88.2,25.16
11.68,77.13,33.67
31.28,76.25,25.23
26.7,88.48,28.22
20.43,85.98,30.42
22.13,84.8,33.07
22.68,84.55,32.71
24.63,93.77,26.92
26.05,86.98,29.78
34.4,74.32,19.27
19.02,72.85,29.62
27.25,92.4,16.9
14.6,76.68,36.4
17.89,78.46,36.47
34.01,74.64,18.76
26.82,94.83,24.74
27.87,96.37,20.93
32.65,74.82,24.14
24.1,92.6,29.59
34.48,74.24,18.38
17.33,78.41,36.21
23.35,92.83,28.94
27.35,73.1,31.7
30.19,76.51,27.01
22.36,88.12,28.58
34.53,76.2,11.54
34.38,74.99,15.3
24.02,87.15,31.34
34.28,74.44,19.36
33.6,75.02,18.88
28.26,75.37,29.87
22.25,85.8,31.7
26.52,71.81,33.03
26.77,92.6,26.72
25.5,83.85,31.07
13.62,76.42,35.27
22.25,88.67,28.6
9.17,92.83,28.6
22.55,85.82,32.02
24.92,75.58,33.74
22.03,82.7,34.29
20.78,86.73,28.89
19.97,79.3,36.74
26.2,92.52,27.85
25.78,84.73,30.56
13.0,80.18,29.99
13.07,80.25,29.69
25.25,91.73,24.62
22.1,79.0,33.93
13.25,75.75,33.05
14.23,76.43,35.43
24.88,74.63,33.78
24.65,83.1,31.7
28.25,74.92,30.0
11.0,76.97,33.99
11.03,77.05,34.23
21.78,87.75,28.52
26.33,89.47,28.75
11.77,79.77,29.87
14.48,78.83,34.63
20.47,85.93,30.6
20.22,73.05,30.67
22.52,88.78,29.27
25.68,85.35,30.61
26.84,79.53,30.59
11.15,75.82,30.16
17.31,78.87,36.01
26.92,79.21,30.6
30.4,74.9,27.22
29.66,77.45,27.44
22.97,86.05,31.94
22.15,70.58,31.72
29.39,76.99,27.99
24.04,79.1,33.15
30.73,76.79,26.11
28.43,75.51,29.64
27.72,96.23,22.75
26.57,94.7,24.61
24.05,86.9,31.42
25.88,87.13,30.0
28.16,75.46,29.91
25.68,93.23,27.69
21.43,71.22,31.91
25.3,93.72,23.63
28.68,73.12,30.09
24.88,78.97,32.81
11.83,76.07,32.38
27.22,93.12,23.0
28.78,96.27,16.89
22.22,78.43,33.75
25.68,94.3,21.69
24.47,86.25,31.19
29.98,77.1,27.11
24.79,79.08,32.8
24.52,84.95,31.86
20.68,86.85,28.7
28.75,73.99,29.72
25.07,75.5,33.39
26.22,87.02,29.54
28.67,96.15,18.21
11.4,79.7,30.08
17.6,78.75,36.1
21.52,73.65,32.47
16.45,74.33,33.99
25.17,82.53,31.74
15.58,79.88,30.93
26.63,94.92,24.17
19.07,79.07,37.08
22.12,77.5,35.05
24.05,86.15,31.57
23.18,76.97,34.61
27.93,79.28,29.27
17.56,78.22,36.55
10.97,77.28,34.79
17.29,78.03,36.23
27.12,79.41,30.26
10.7,76.75,33.2
17.23,79.13,35.68
23.67,76.23,34.52
24.45,85.17,31.81
18.72,72.9,29.94
12.5,76.3,33.83
26.5,75.67,32.1
21.1,85.33,32.47
21.7,79.68,35.11
22.12,76.9,35.86
30.69,76.09,26.45
26.72,94.23,25.8
25.27,87.22,30.71
13.63,74.7,29.94
20.5,85.83,30.84
19.97,72.72,29.44
32.53,75.97,19.54
24.05,84.07,32.39
23.83,79.45,33.44
26.17,85.9,29.85
27.05,88.27,18.63
25.67,78.47,32.22
24.2,72.2,33.79
30.32,78.03,25.61
24.92,84.18,31.65
16.38,73.35,29.84
23.78,86.43,31.66
22.6,75.3,34.56
12.13,78.03,35.7
32.27,76.38,22.28
26.67,77.83,31.34
26.02,89.98,29.08
26.15,89.92,28.91
22.18,88.2,28.17
27.48,95.02,24.1
21.83,87.78,28.52
20.72,70.92,29.48
22.83,74.27,33.7
17.72,83.3,29.37
24.27,87.25,31.25
23.83,73.67,33.82
21.18,81.28,35.21
23.48,87.32,31.08
22.37,69.08,29.24
26.12,92.87,27.79
29.9,78.55,24.99
32.86,74.9,23.68
17.91,78.01,36.81
24.48,71.73,33.6
30.27,80.52,11.65
32.58,74.93,24.19
26.91,79.6,30.48
26.1,90.78,28.73
24.93,92.77,29.31
24.03,84.07,32.42
20.42,72.85,29.44
26.31,79.3,31.31
30.22,74.17,27.69
34.17,74.9,19.15
32.65,74.9,24.08
24.73,79.21,32.81
26.63,92.8,27.05
34.33,74.38,19.32
24.02,85.55,31.22
28.45,72.5,30.6
25.33,88.32,30.3
30.75,76.15,26.35
27.9,96.3,22.48
28.02,96.23,20.82
