Latitude,Longitude,PTrain_DT2
30.4,74.9,19.96
29.66,77.45,19.65
22.97,86.05,23.18
22.15,70.58,28.41
29.39,76.99,20.05
24.04,79.1,23.73
30.73,76.79,19.01
28.43,75.51,21.5
27.72,96.23,16.8
26.57,94.7,17.79
24.05,86.9,22.47
25.88,87.13,21.34
28.16,75.46,21.75
25.68,93.23,19.74
21.43,71.22,28.72
25.3,93.72,16.12
28.68,73.12,22.25
24.88,78.97,23.33
11.83,76.07,28.08
27.22,93.12,16.37
28.78,96.27,13.68
22.22,78.43,24.83
25.68,94.3,15.08
24.47,86.25,21.92
29.98,77.1,19.52
24.79,79.08,23.29
24.52,84.95,22.71
20.68,86.85,23.8
28.75,73.99,21.79
25.07,75.5,25.0
26.22,87.02,20.96
28.67,96.15,14.19
11.4,79.7,27.63
17.6,78.75,27.95
21.52,73.65,27.75
16.45,74.33,29.44
25.17,82.53,22.28
15.58,79.88,27.49
26.63,94.92,17.5
19.07,79.07,28.16
22.12,77.5,26.21
24.05,86.15,22.33
23.18,76.97,25.92
27.93,79.28,20.36
17.56,78.22,28.3
10.97,77.28,28.7
17.29,78.03,28.06
27.12,79.41,21.01
10.7,76.75,28.83
17.23,79.13,28.18
23.67,76.23,26.08
24.45,85.17,22.65
18.72,72.9,28.76
12.5,76.3,28.23
26.5,75.67,23.63
21.1,85.33,24.57
21.7,79.68,25.53
22.12,76.9,27.26
30.69,76.09,19.32
26.72,94.23,18.91
25.27,87.22,21.97
13.63,74.7,29.12
20.5,85.83,24.6
19.97,72.72,28.11
32.53,75.97,15.1
24.05,84.07,23.1
23.83,79.45,23.77
26.17,85.9,21.14
27.05,88.27,13.22
25.67,78.47,22.95
24.2,72.2,27.33
30.32,78.03,18.58
24.92,84.18,22.48
16.38,73.35,29.3
23.78,86.43,22.61
22.6,75.3,26.76
12.13,78.03,28.59
32.27,76.38,16.55
26.67,77.83,22.34
26.02,89.98,20.81
26.15,89.92,20.66
22.18,88.2,22.55
27.48,95.02,17.82
21.83,87.78,22.94
20.72,70.92,28.38
22.83,74.27,27.09
17.72,83.3,25.52
24.27,87.25,22.37
23.83,73.67,26.82
21.18,81.28,25.8
23.48,87.32,22.85
22.37,69.08,27.86
26.12,92.87,20.17
29.9,78.55,18.33
32.86,74.9,17.65
17.91,78.01,28.38
24.48,71.73,27.3
30.27,80.52,8.16
32.58,74.93,18.11
26.91,79.6,21.1
26.1,90.78,20.62
24.93,92.77,21.37
24.03,84.07,23.13
20.42,72.85,27.8
26.31,79.3,21.83
30.22,74.17,20.35
34.17,74.9,13.34
32.65,74.9,18.02
24.73,79.21,23.26
26.63,92.8,19.68
34.33,74.38,14.21
24.02,85.55,21.81
28.45,72.5,22.8
25.33,88.32,21.66
30.75,76.15,19.26
27.9,96.3,16.62
28.02,96.23,15.46
25.75,75.38,24.59
18.25,77.1,28.45
25.74,79.16,22.47
23.13,78.68,25.02
27.98,79.42,20.25
26.17,85.0,21.18
29.73,78.47,19.16
23.43,73.75,27.04
20.03,75.03,28.75
33.13,75.98,13.35
29.86,78.64,18.12
26.92,71.37,25.15
30.66,76.83,19.07
24.6,92.83,21.56
33.27,74.55,16.58
17.65,77.47,28.44
30.58,76.82,19.14
25.98,87.13,21.23
24.42,85.98,22.1
28.93,76.17,20.77
33.53,74.22,15.45
29.93,78.74,18.51
24.37,92.17,21.73
26.7,77.9,22.27
29.91,78.7,18.41
25.6,75.61,24.75
21.48,85.82,22.8
33.58,74.09,16.06
26.47,92.47,19.91
19.3,75.67,29.14
22.98,71.47,27.88
22.57,70.42,27.45
23.57,76.78,25.78
32.74,74.81,18.01
24.15,78.23,24.39
28.39,75.63,21.47
28.35,75.64,21.51
16.22,73.83,29.65
27.13,94.77,18.34
26.17,93.57,17.67
17.94,78.68,27.83
20.17,84.85,24.7
27.1,79.95,20.75
26.35,89.9,20.39
