Latitude,Longitude,PTrain_RH2
26.22,87.02,64.74
28.67,96.15,77.28
11.4,79.7,76.03
17.6,78.75,52.72
21.52,73.65,45.08
16.45,74.33,53.77
25.17,82.53,55.8
15.58,79.88,68.84
26.63,94.92,78.31
19.07,79.07,51.9
22.12,77.5,40.43
24.05,86.15,59.68
23.18,76.97,39.15
27.93,79.28,52.67
17.56,78.22,50.99
10.97,77.28,67.12
17.29,78.03,50.4
27.12,79.41,51.58
10.7,76.75,70.95
17.23,79.13,57.17
23.67,76.23,38.19
24.45,85.17,59.12
18.72,72.9,55.45
12.5,76.3,61.97
26.5,75.67,36.89
21.1,85.33,63.36
21.7,79.68,46.47
22.12,76.9,42.3
30.69,76.09,49.47
26.72,94.23,80.17
25.27,87.22,64.91
13.63,74.7,69.0
20.5,85.83,67.06
19.97,72.72,53.32
32.53,75.97,49.46
24.05,84.07,56.63
23.83,79.45,45.9
26.17,85.9,62.56
27.05,88.27,68.58
25.67,78.47,45.22
24.2,72.2,35.7
30.32,78.03,49.36
24.92,84.18,58.13
16.38,73.35,61.9
23.78,86.43,61.03
22.6,75.3,38.12
12.13,78.03,63.85
32.27,76.38,48.84
26.67,77.83,44.93
26.02,89.98,70.34
26.15,89.92,70.26
22.18,88.2,68.16
27.48,95.02,83.17
21.83,87.78,68.18
20.72,70.92,49.25
22.83,74.27,40.18
17.72,83.3,68.3
24.27,87.25,63.31
23.83,73.67,37.04
21.18,81.28,51.9
23.48,87.32,64.75
22.37,69.08,43.25
26.12,92.87,76.43
29.9,78.55,47.65
32.86,74.9,53.68
17.91,78.01,49.1
24.48,71.73,35.47
30.27,80.52,66.6
32.58,74.93,53.85
26.91,79.6,52.1
26.1,90.78,71.98
24.93,92.77,75.2
24.03,84.07,56.73
20.42,72.85,52.36
26.31,79.3,50.01
30.22,74.17,43.7
34.17,74.9,50.67
32.65,74.9,53.79
24.73,79.21,46.14
26.63,92.8,77.11
34.33,74.38,48.86
24.02,85.55,56.89
28.45,72.5,33.82
25.33,88.32,66.91
30.75,76.15,49.8
27.9,96.3,85.02
28.02,96.23,80.15
25.75,75.38,35.51
18.25,77.1,44.7
25.74,79.16,48.58
23.13,78.68,44.09
27.98,79.42,53.35
26.17,85.0,60.87
29.73,78.47,52.23
23.43,73.75,40.8
20.03,75.03,42.87
33.13,75.98,51.69
29.86,78.64,47.46
26.92,71.37,28.14
30.66,76.83,50.88
24.6,92.83,74.94
33.27,74.55,48.78
17.65,77.47,47.26
30.58,76.82,50.64
25.98,87.13,64.9
24.42,85.98,59.13
28.93,76.17,44.17
33.53,74.22,47.37
29.93,78.74,49.58
24.37,92.17,73.15
26.7,77.9,45.21
29.91,78.7,48.65
25.6,75.61,36.81
21.48,85.82,60.71
33.58,74.09,46.17
26.47,92.47,75.96
19.3,75.67,44.74
22.98,71.47,40.5
22.57,70.42,43.51
23.57,76.78,38.72
32.74,74.81,54.41
24.15,78.23,42.13
28.39,75.63,40.14
28.35,75.64,40.05
16.22,73.83,60.35
27.13,94.77,82.43
26.17,93.57,73.37
17.94,78.68,50.91
20.17,84.85,64.4
27.1,79.95,53.99
26.35,89.9,70.1
27.27,93.07,72.65
32.56,74.92,53.73
24.53,84.92,59.28
12.17,76.6,62.85
15.68,74.97,54.48
34.27,74.47,48.93
34.45,74.41,49.25
34.39,73.79,47.81
21.07,83.2,58.22
18.02,78.9,51.53
34.37,73.98,57.25
23.75,86.17,61.02
16.05,73.92,60.24
23.42,91.67,71.28
29.08,74.68,40.71
28.87,75.45,41.88
25.32,86.02,62.46
25.55,84.15,58.93
23.98,86.02,60.06
22.97,74.12,40.49
24.76,79.05,45.54
23.13,84.85,55.91
20.0,76.3,42.38
27.5,95.75,84.66
16.73,76.92,49.59
21.7,74.03,39.77
26.28,79.29,49.99
25.93,90.77,71.48
27.79,79.31,52.68
29.28,78.12,51.38
25.97,85.12,61.06
28.19,74.69,36.74
26.13,89.47,69.54
10.03,76.3,75.12
11.22,76.15,72.17
13.07,80.26,74.47
17.58,78.54,51.45
13.25,80.33,74.33
13.13,80.25,74.31
8.18,77.63,77.3
26.75,82.08,56.39
25.93,80.83,53.76
30.92,74.67,47.43
26.3,87.27,65.16
22.37,88.78,68.71
16.28,78.68,56.66
30.72,76.77,50.7
26.35,79.23,49.79
25.77,75.63,36.37
24.18,92.02,72.67
11.18,75.85,73.38
17.84,78.12,49.67
15.42,75.63,54.31
27.33,88.62,66.06
16.53,80.8,67.9
24.75,84.95,59.49
25.4,83.55,57.69
