Latitude,Longitude,PTrain_RH2
22.95,88.55,75.75
32.94,74.39,45.54
24.07,79.08,46.83
24.18,72.03,41.86
20.45,72.88,62.08
26.8,79.25,50.53
21.67,87.35,76.23
25.7,92.02,74.53
25.28,74.67,35.59
30.19,76.63,43.73
27.14,79.75,53.35
20.62,83.35,65.63
20.9,77.6,48.48
24.27,73.38,38.27
25.55,84.87,63.44
26.05,77.37,41.72
27.07,88.2,63.58
11.68,77.13,65.3
31.28,76.25,42.69
26.7,88.48,70.78
20.43,85.98,74.7
22.13,84.8,66.44
22.68,84.55,62.5
24.63,93.77,79.79
26.05,86.98,68.03
34.4,74.32,38.84
19.02,72.85,65.02
27.25,92.4,80.34
14.6,76.68,58.9
17.89,78.46,55.52
34.01,74.64,40.61
26.82,94.83,85.46
27.87,96.37,85.19
32.65,74.82,48.03
24.1,92.6,80.17
34.48,74.24,38.74
17.33,78.41,57.11
23.35,92.83,78.41
27.35,73.1,28.17
30.19,76.51,43.31
22.36,88.12,76.41
34.53,76.2,49.08
34.38,74.99,44.24
24.02,87.15,69.91
34.28,74.44,38.94
33.6,75.02,42.11
28.26,75.37,34.28
22.25,85.8,67.02
26.52,71.81,28.53
26.77,92.6,80.47
25.5,83.85,61.03
13.62,76.42,61.4
22.25,88.67,77.26
9.17,92.83,84.87
22.55,85.82,68.36
24.92,75.58,38.35
22.03,82.7,59.93
20.78,86.73,76.37
19.97,79.3,54.53
26.2,92.52,81.2
25.78,84.73,62.86
13.0,80.18,77.43
13.07,80.25,77.81
25.25,91.73,74.92
22.1,79.0,47.76
13.25,75.75,64.39
14.23,76.43,60.14
24.88,74.63,37.1
24.65,83.1,56.67
28.25,74.92,32.74
11.0,76.97,68.83
11.03,77.05,68.45
21.78,87.75,76.58
26.33,89.47,74.05
11.77,79.77,78.26
14.48,78.83,68.36
20.47,85.93,74.5
20.22,73.05,60.79
22.52,88.78,76.86
25.68,85.35,64.59
26.84,79.53,51.99
11.15,75.82,77.16
17.31,78.87,59.93
26.92,79.21,50.41
30.4,74.9,38.93
29.66,77.45,45.37
22.97,86.05,67.92
22.15,70.58,51.06
29.39,76.99,43.32
24.04,79.1,46.8
30.73,76.79,45.12
28.43,75.51,35.25
27.72,96.23,90.34
26.57,94.7,83.41
24.05,86.9,68.59
25.88,87.13,68.82
28.16,75.46,34.01
25.68,93.23,80.68
21.43,71.22,53.28
25.3,93.72,79.57
28.68,73.12,29.75
24.88,78.97,47.46
11.83,76.07,68.83
27.22,93.12,76.26
28.78,96.27,80.68
22.22,78.43,45.49
25.68,94.3,81.47
24.47,86.25,64.74
29.98,77.1,44.83
24.79,79.08,47.59
24.52,84.95,63.45
20.68,86.85,76.78
28.75,73.99,31.9
25.07,75.5,36.79
26.22,87.02,68.14
28.67,96.15,80.44
11.4,79.7,78.29
17.6,78.75,57.57
21.52,73.65,53.78
16.45,74.33,60.32
25.17,82.53,58.34
15.58,79.88,73.64
26.63,94.92,83.68
19.07,79.07,56.39
22.12,77.5,44.59
24.05,86.15,65.41
23.18,76.97,42.65
27.93,79.28,51.61
17.56,78.22,55.76
