Latitude,Longitude,PTrain_RH2
22.95,88.55,53.93
32.94,74.39,57.75
24.07,79.08,24.49
24.18,72.03,21.51
20.45,72.88,52.58
26.8,79.25,33.88
21.67,87.35,63.61
25.7,92.02,48.53
25.28,74.67,17.27
30.19,76.63,43.24
27.14,79.75,36.73
20.62,83.35,35.12
20.9,77.6,17.31
24.27,73.38,16.04
25.55,84.87,36.9
26.05,77.37,25.81
27.07,88.2,46.44
11.68,77.13,35.33
31.28,76.25,46.77
26.7,88.48,46.13
20.43,85.98,57.17
22.13,84.8,36.35
22.68,84.55,32.39
24.63,93.77,52.21
26.05,86.98,41.18
34.4,74.32,52.99
19.02,72.85,56.71
27.25,92.4,65.19
14.6,76.68,24.23
17.89,78.46,21.29
34.01,74.64,51.7
26.82,94.83,61.86
27.87,96.37,68.86
32.65,74.82,58.35
24.1,92.6,52.44
34.48,74.24,51.94
17.33,78.41,23.52
23.35,92.83,51.51
27.35,73.1,21.23
30.19,76.51,42.98
22.36,88.12,62.23
34.53,76.2,60.48
34.38,74.99,54.17
24.02,87.15,41.06
34.28,74.44,52.52
33.6,75.02,51.14
28.26,75.37,29.38
22.25,85.8,39.46
26.52,71.81,16.51
26.77,92.6,54.58
25.5,83.85,35.54
13.62,76.42,29.74
22.25,88.67,63.05
9.17,92.83,74.49
22.55,85.82,40.62
24.92,75.58,18.64
22.03,82.7,27.84
20.78,86.73,64.23
19.97,79.3,18.76
26.2,92.52,52.86
25.78,84.73,37.35
13.0,80.18,66.78
13.07,80.25,68.38
25.25,91.73,48.25
22.1,79.0,21.87
13.25,75.75,38.98
14.23,76.43,28.35
24.88,74.63,16.97
24.65,83.1,31.56
28.25,74.92,28.35
11.0,76.97,40.6
11.03,77.05,39.12
21.78,87.75,63.89
26.33,89.47,46.56
11.77,79.77,67.81
14.48,78.83,39.92
20.47,85.93,56.24
20.22,73.05,48.39
22.52,88.78,59.24
25.68,85.35,37.88
26.84,79.53,34.85
11.15,75.82,66.82
17.31,78.87,27.07
26.92,79.21,34.24
30.4,74.9,41.3
29.66,77.45,41.95
22.97,86.05,39.47
22.15,70.58,35.55
29.39,76.99,39.58
24.04,79.1,24.48
30.73,76.79,46.38
28.43,75.51,30.67
27.72,96.23,69.46
26.57,94.7,60.45
24.05,86.9,39.45
25.88,87.13,41.15
28.16,75.46,28.89
25.68,93.23,52.61
21.43,71.22,37.6
25.3,93.72,55.54
28.68,73.12,27.99
24.88,78.97,26.3
11.83,76.07,47.45
27.22,93.12,57.9
28.78,96.27,70.04
22.22,78.43,21.59
25.68,94.3,60.54
24.47,86.25,35.89
29.98,77.1,42.99
24.79,79.08,26.25
24.52,84.95,34.52
20.68,86.85,65.55
28.75,73.99,29.84
25.07,75.5,18.2
26.22,87.02,41.82
28.67,96.15,69.06
11.4,79.7,66.82
17.6,78.75,24.17
21.52,73.65,34.78
16.45,74.33,37.88
25.17,82.53,33.07
15.58,79.88,59.79
26.63,94.92,61.48
19.07,79.07,19.55
22.12,77.5,18.95
24.05,86.15,36.05
23.18,76.97,19.04
27.93,79.28,38.74
17.56,78.22,21.37
10.97,77.28,36.09
17.29,78.03,21.59
27.12,79.41,35.53
10.7,76.75,48.67
17.23,79.13,30.0
23.67,76.23,18.58
24.45,85.17,34.66
18.72,72.9,55.62
12.5,76.3,38.02
26.5,75.67,22.77
21.1,85.33,43.2
21.7,79.68,20.94
22.12,76.9,18.78
30.69,76.09,45.28
26.72,94.23,59.78
25.27,87.22,40.53
13.63,74.7,66.1
20.5,85.83,54.79
19.97,72.72,54.61
32.53,75.97,45.18
24.05,84.07,32.04
23.83,79.45,24.71
26.17,85.9,39.97
27.05,88.27,56.44
25.67,78.47,27.43
24.2,72.2,20.97
30.32,78.03,43.04
24.92,84.18,34.18
16.38,73.35,62.0
23.78,86.43,37.96
22.6,75.3,18.66
12.13,78.03,29.02
32.27,76.38,47.25
26.67,77.83,29.36
26.02,89.98,46.8
26.15,89.92,46.9
22.18,88.2,64.68
27.48,95.02,65.39
21.83,87.78,63.84
20.72,70.92,51.14
22.83,74.27,24.27
17.72,83.3,64.52
24.27,87.25,40.34
23.83,73.67,20.68
21.18,81.28,23.81
23.48,87.32,45.4
22.37,69.08,45.39
26.12,92.87,53.65
29.9,78.55,39.5
32.86,74.9,58.63
17.91,78.01,19.1
24.48,71.73,21.39
30.27,80.52,64.03
32.58,74.93,57.75
26.91,79.6,35.3
26.1,90.78,48.64
24.93,92.77,52.51
24.03,84.07,32.05
20.42,72.85,53.25
26.31,79.3,32.14
30.22,74.17,39.06
34.17,74.9,54.68
32.65,74.9,57.97
24.73,79.21,26.4
26.63,92.8,55.11
34.33,74.38,52.67
24.02,85.55,33.74
28.45,72.5,25.83
25.33,88.32,42.65
30.75,76.15,45.78
27.9,96.3,70.22
28.02,96.23,68.84
25.75,75.38,19.76
18.25,77.1,16.31
25.74,79.16,29.72
23.13,78.68,21.82
27.98,79.42,39.45
26.17,85.0,38.89
29.73,78.47,44.17
23.43,73.75,26.31
20.03,75.03,21.68
33.13,75.98,48.86
29.86,78.64,38.81
26.92,71.37,16.73
30.66,76.83,46.33
24.6,92.83,52.94
33.27,74.55,52.35
17.65,77.47,17.78
30.58,76.82,45.83
25.98,87.13,41.39
24.42,85.98,35.44
28.93,76.17,35.1
33.53,74.22,48.94
29.93,78.74,41.78
24.37,92.17,53.1
26.7,77.9,29.66
29.91,78.7,40.65
25.6,75.61,20.24
21.48,85.82,42.32
33.58,74.09,48.23
26.47,92.47,53.57
19.3,75.67,20.45
22.98,71.47,31.18
