Latitude,Longitude,PTrain_RH2
22.95,88.55,63.06
32.94,74.39,59.19
24.07,79.08,44.97
24.18,72.03,36.12
20.45,72.88,49.15
26.8,79.25,54.56
21.67,87.35,63.28
25.7,92.02,65.3
25.28,74.67,34.81
30.19,76.63,55.58
27.14,79.75,57.37
20.62,83.35,54.13
20.9,77.6,41.45
24.27,73.38,32.72
25.55,84.87,59.26
26.05,77.37,44.86
27.07,88.2,61.53
11.68,77.13,55.52
31.28,76.25,55.67
26.7,88.48,66.43
20.43,85.98,62.1
22.13,84.8,55.25
22.68,84.55,52.09
24.63,93.77,67.66
26.05,86.98,62.71
34.4,74.32,56.74
19.02,72.85,51.83
27.25,92.4,76.89
14.6,76.68,48.46
17.89,78.46,44.57
34.01,74.64,57.46
26.82,94.83,77.72
27.87,96.37,80.15
32.65,74.82,60.23
24.1,92.6,66.9
34.48,74.24,57.03
17.33,78.41,45.82
23.35,92.83,64.42
27.35,73.1,36.1
30.19,76.51,55.3
22.36,88.12,63.4
34.53,76.2,66.0
34.38,74.99,61.27
24.02,87.15,59.18
34.28,74.44,56.63
33.6,75.02,57.81
28.26,75.37,44.42
22.25,85.8,54.68
26.52,71.81,32.29
26.77,92.6,73.01
25.5,83.85,58.13
13.62,76.42,50.7
22.25,88.67,64.15
9.17,92.83,81.58
22.55,85.82,56.54
24.92,75.58,36.92
22.03,82.7,50.82
20.78,86.73,63.55
19.97,79.3,45.98
26.2,92.52,72.06
25.78,84.73,59.52
13.0,80.18,68.95
13.07,80.25,69.26
25.25,91.73,65.73
22.1,79.0,41.78
13.25,75.75,52.15
14.23,76.43,49.01
24.88,74.63,34.71
24.65,83.1,52.55
28.25,74.92,43.09
11.0,76.97,61.13
11.03,77.05,60.89
21.78,87.75,63.56
26.33,89.47,67.28
11.77,79.77,70.84
14.48,78.83,59.02
20.47,85.93,61.94
20.22,73.05,48.12
22.52,88.78,63.83
25.68,85.35,60.09
26.84,79.53,55.78
11.15,75.82,69.21
17.31,78.87,48.8
26.92,79.21,54.71
30.4,74.9,52.66
29.66,77.45,55.87
22.97,86.05,56.45
22.15,70.58,39.76
29.39,76.99,54.1
24.04,79.1,44.85
30.73,76.79,56.99
28.43,75.51,45.73
27.72,96.23,84.24
26.57,94.7,75.28
24.05,86.9,58.12
25.88,87.13,62.82
28.16,75.46,43.89
25.68,93.23,70.24
21.43,71.22,41.49
25.3,93.72,69.84
28.68,73.12,41.91
24.88,78.97,47.54
11.83,76.07,58.21
27.22,93.12,71.19
28.78,96.27,77.45
22.22,78.43,39.5
25.68,94.3,72.82
24.47,86.25,55.89
29.98,77.1,56.0
24.79,79.08,47.42
24.52,84.95,56.46
20.68,86.85,63.95
28.75,73.99,43.94
25.07,75.5,35.82
26.22,87.02,63.31
28.67,96.15,77.77
11.4,79.7,71.31
17.6,78.75,46.26
21.52,73.65,42.19
16.45,74.33,47.35
25.17,82.53,56.29
15.58,79.88,63.01
26.63,94.92,75.73
19.07,79.07,47.1
22.12,77.5,38.5
24.05,86.15,55.74
23.18,76.97,37.96
27.93,79.28,57.5
17.56,78.22,44.8
10.97,77.28,61.17
17.29,78.03,43.98
27.12,79.41,55.82
10.7,76.75,65.88
17.23,79.13,50.65
23.67,76.23,37.31
24.45,85.17,56.23
18.72,72.9,51.4
12.5,76.3,54.63
26.5,75.67,39.98
21.1,85.33,57.63
21.7,79.68,44.59
22.12,76.9,40.25
30.69,76.09,55.99
26.72,94.23,77.44
25.27,87.22,61.99
13.63,74.7,63.95
20.5,85.83,61.52
19.97,72.72,50.13
32.53,75.97,55.27
24.05,84.07,53.98
23.83,79.45,46.72
26.17,85.9,61.69
27.05,88.27,68.95
25.67,78.47,47.77
24.2,72.2,35.79
30.32,78.03,55.15
24.92,84.18,56.68
16.38,73.35,57.03
23.78,86.43,56.74
22.6,75.3,35.76
12.13,78.03,57.22
32.27,76.38,55.17
26.67,77.83,48.56
26.02,89.98,67.28
26.15,89.92,67.4
22.18,88.2,63.78
27.48,95.02,81.87
21.83,87.78,63.6
20.72,70.92,46.8
22.83,74.27,38.16
17.72,83.3,62.41
24.27,87.25,59.24
23.83,73.67,36.21
21.18,81.28,47.87
23.48,87.32,60.23
22.37,69.08,42.35
26.12,92.87,72.73
29.9,78.55,52.81
32.86,74.9,59.87
17.91,78.01,43.35
24.48,71.73,36.02
30.27,80.52,61.25
32.58,74.93,60.06
26.91,79.6,56.17
26.1,90.78,68.74
24.93,92.77,70.19
24.03,84.07,54.06
20.42,72.85,49.44
26.31,79.3,53.52
30.22,74.17,50.66
34.17,74.9,58.47
32.65,74.9,59.99
24.73,79.21,47.84
26.63,92.8,74.18
34.33,74.38,56.65
24.02,85.55,53.24
28.45,72.5,39.91
25.33,88.32,63.68
30.75,76.15,56.3
27.9,96.3,84.74
28.02,96.23,80.06
25.75,75.38,37.42
18.25,77.1,39.76
25.74,79.16,51.46
23.13,78.68,43.85
27.98,79.42,58.2
26.17,85.0,60.67
29.73,78.47,57.92
23.43,73.75,39.66
20.03,75.03,38.48
33.13,75.98,58.02
29.86,78.64,52.28
26.92,71.37,32.1
30.66,76.83,57.17
24.6,92.83,69.66
33.27,74.55,55.68
17.65,77.47,41.58
30.58,76.82,56.95
25.98,87.13,63.04
24.42,85.98,55.67
28.93,76.17,50.11
33.53,74.22,54.61
29.93,78.74,54.98
24.37,92.17,67.99
26.7,77.9,48.89
29.91,78.7,53.93
25.6,75.61,38.53
21.48,85.82,54.95
33.58,74.09,53.48
26.47,92.47,72.81
19.3,75.67,40.0
22.98,71.47,39.53
22.57,70.42,42.49
23.57,76.78,37.9
32.74,74.81,60.55
24.15,78.23,42.67
28.39,75.63,45.67
28.35,75.64,45.54
16.22,73.83,55.08
27.13,94.77,80.48
26.17,93.57,70.16
17.94,78.68,44.72
20.17,84.85,58.55
27.1,79.95,58.23
26.35,89.9,67.53
27.27,93.07,71.27
32.56,74.92,59.96
24.53,84.92,56.69
12.17,76.6,55.66
15.68,74.97,47.56
34.27,74.47,56.67
34.45,74.41,57.22
34.39,73.79,55.51
21.07,83.2,52.87
18.02,78.9,45.33
34.37,73.98,62.56
23.75,86.17,56.82
16.05,73.92,54.78
23.42,91.67,66.23
29.08,74.68,47.04
28.87,75.45,47.89
25.32,86.02,60.21
25.55,84.15,58.52
23.98,86.02,56.11
22.97,74.12,38.67
24.76,79.05,47.2
23.13,84.85,51.59
20.0,76.3,38.34
27.5,95.75,83.6
16.73,76.92,43.83
21.7,74.03,36.33
26.28,79.29,53.47
25.93,90.77,68.02
27.79,79.31,57.42
29.28,78.12,57.1
25.97,85.12,60.46
28.19,74.69,42.17
26.13,89.47,66.86
10.03,76.3,71.14
11.22,76.15,67.36
13.07,80.26,69.2
17.58,78.54,44.98
13.25,80.33,69.02
13.13,80.25,69.01
8.18,77.63,74.36
26.75,82.08,59.35
25.93,80.83,56.69
30.92,74.67,54.3
26.3,87.27,63.74
22.37,88.78,64.03
16.28,78.68,49.47
30.72,76.77,57.01
26.35,79.23,53.32
25.77,75.63,38.34
24.18,92.02,67.5
11.18,75.85,68.84
17.84,78.12,43.77
15.42,75.63,47.32
27.33,88.62,66.65
16.53,80.8,61.99
24.75,84.95,57.19
25.4,83.55,57.54
22.77,83.97,50.12
27.13,81.97,60.22
21.47,80.2,45.88
19.27,84.88,63.57
26.75,83.37,60.57
17.35,76.85,41.94
34.05,74.4,59.06
24.65,77.32,39.6
28.42,77.0,50.44
26.1,91.58,69.95
26.23,78.25,48.52
15.42,75.62,47.28
27.23,79.28,55.65
33.89,74.29,55.85
24.05,76.45,37.96
25.58,76.3,40.87
15.73,75.98,45.67
16.27,76.83,44.54
23.52,74.0,39.22
20.1,84.57,59.24
9.92,77.53,63.55
34.16,74.57,56.56
30.65,78.85,56.02
27.85,78.47,54.19
14.55,78.73,58.45
29.9,78.68,52.34
26.01,79.38,53.03
32.79,74.77,60.67
29.97,78.53,53.19
26.7,94.12,77.18
17.61,78.47,44.76
27.72,79.65,58.36
22.77,87.8,62.37
23.28,84.55,50.96
20.88,73.72,42.12
28.3,75.71,45.49
22.9,88.16,62.58
20.13,78.32,43.21
29.85,77.05,55.43
25.22,87.17,61.66
23.95,87.1,58.99
22.7,70.65,41.62
27.22,73.47,36.3
30.72,75.98,55.8
32.98,74.41,58.39
28.36,74.9,43.61
27.7,79.57,58.1
20.67,79.13,44.69
22.25,88.5,63.91
33.26,74.14,54.31
27.32,84.32,61.94
23.27,87.97,61.85
31.52,76.02,57.93
27.98,72.25,37.57
24.9,72.83,33.34
20.72,70.99,47.19
34.08,74.57,57.43
14.97,78.25,54.5
34.1,74.58,57.46
21.92,85.37,53.22
22.02,69.92,39.76
22.26,88.97,64.45
22.86,88.04,62.45
16.75,77.3,44.42
25.73,75.54,37.95
19.92,77.05,39.1
25.93,85.33,60.63
18.17,73.3,52.75
21.33,69.9,44.7
16.72,75.43,43.47
17.21,78.9,49.63
14.83,76.63,47.66
25.96,75.59,38.74
12.84,80.06,68.47
25.6,85.2,59.76
18.98,84.02,57.31
20.37,83.37,54.85
17.63,80.93,57.41
22.55,72.22,44.45
20.28,84.7,57.51
14.98,74.92,51.89
15.17,77.38,48.03
16.28,76.62,44.47
24.67,84.77,56.87
30.64,76.81,57.11
30.1,79.97,56.56
28.07,94.57,76.34
24.67,75.6,35.85
18.02,79.57,49.41
27.38,80.17,59.37
17.82,73.1,54.22
13.0,76.15,52.2
28.08,96.5,78.33
23.98,85.37,52.6
29.17,75.73,49.57
14.28,74.45,62.21
22.77,77.77,41.53
10.58,92.55,80.45
17.45,78.47,45.49
9.5,76.63,70.26
15.8,76.98,46.92
15.02,75.95,48.97
30.03,77.89,45.3
28.18,75.39,43.93
34.28,74.2,57.24
13.0,75.7,53.25
33.39,74.23,54.2
27.65,79.95,59.28
15.43,75.8,47.12
26.86,79.06,54.18
31.03,78.73,58.73
22.57,75.82,35.94
34.53,75.13,63.44
24.6,87.08,58.94
17.55,75.9,42.57
22.62,86.13,57.31
23.67,84.95,52.53
26.39,79.48,54.84
26.53,75.87,40.22
13.95,76.62,49.99
29.93,78.52,53.0
26.0,92.87,72.44
14.03,75.68,52.6
13.54,77.3,49.0
27.57,93.85,74.42
12.82,77.03,52.17
13.23,77.12,49.97
16.47,76.53,44.34
34.3,74.25,56.54
28.78,95.88,78.29
24.53,84.02,55.42
30.17,76.54,55.31
27.68,76.45,44.42
25.05,84.63,57.96
27.6,78.05,51.86
26.27,91.37,70.34
23.83,73.03,36.66
24.77,93.9,68.24
22.72,75.8,35.95
17.69,78.87,46.48
27.16,79.27,55.4
29.84,78.75,52.31
24.68,74.13,33.57
27.68,74.07,39.0
11.57,75.6,68.4
11.77,79.38,68.48
27.24,79.44,56.31
34.65,76.02,67.3
30.1,77.75,57.7
20.13,85.15,60.79
24.28,85.17,53.85
27.33,82.7,61.37
23.2,79.95,46.75
19.08,82.03,50.32
26.82,75.8,39.93
26.9,70.92,30.89
21.05,75.57,40.88
25.35,72.62,34.27
26.53,88.72,66.45
32.67,74.83,59.47
22.82,86.18,58.09
22.82,86.18,57.93
22.88,84.13,49.68
25.08,73.08,33.44
18.2,75.2,41.3
24.53,76.17,38.27
25.45,78.58,47.44
21.92,84.08,53.53
26.3,73.02,34.75
30.55,79.57,55.76
33.19,74.15,55.51
14.53,76.35,48.6
22.23,85.65,54.35
25.48,84.42,58.64
25.05,84.08,57.19
26.2,73.94,35.24
28.88,74.07,44.67
26.72,89.88,66.48
21.73,75.15,38.49
22.47,70.07,42.84
26.1,92.73,72.57
26.38,79.19,53.28
24.92,86.22,59.34
17.61,78.88,46.82
25.55,82.32,56.79
23.63,75.13,35.68
28.05,94.18,79.07
30.64,76.05,55.74
30.8,75.82,55.86
29.28,77.42,54.68
33.98,74.27,58.85
28.06,75.28,42.98
25.1,78.8,46.94
33.78,74.07,54.76
26.21,73.07,35.18
33.34,74.21,54.63
32.6,74.87,60.14
24.43,85.52,54.71
23.1,74.15,38.54
22.17,86.63,59.63
30.03,77.83,57.9
17.74,78.47,44.39
