Latitude,Longitude,PTrain_RH2
10.95,78.08,46.11
24.32,92.0,61.44
16.95,82.23,67.73
27.07,88.47,40.78
18.33,84.13,68.5
11.73,78.97,55.12
32.4,78.25,41.48
20.27,81.48,24.56
22.67,76.73,17.48
11.83,75.33,70.82
26.43,80.37,24.77
8.08,77.5,73.32
31.33,75.33,28.99
10.92,79.83,71.46
10.07,78.8,64.2
29.7,77.03,25.75
14.78,74.13,67.79
33.0,74.9,34.89
21.62,85.58,42.32
21.32,70.32,50.33
24.98,79.92,21.41
17.25,80.15,41.58
21.83,76.37,18.92
21.82,75.62,23.09
27.9,80.8,27.86
22.08,82.15,22.81
9.95,76.27,72.49
10.23,77.47,59.35
12.95,78.3,37.21
16.7,74.23,42.64
22.53,88.33,66.58
22.65,88.45,64.83
7.22,93.73,77.02
10.75,79.35,63.71
25.15,75.85,17.53
25.18,75.9,17.51
17.55,80.63,42.29
9.53,76.6,66.45
11.25,75.78,71.25
23.4,88.52,57.1
10.4,78.67,59.24
33.58,75.5,39.11
34.42,74.3,40.52
15.83,78.07,32.63
26.85,79.5,24.17
25.22,82.72,28.49
13.24,76.86,34.43
19.28,74.37,30.81
17.87,78.76,24.49
17.22,78.03,24.21
13.55,76.01,41.4
22.5,73.75,39.16
21.53,73.43,44.86
32.68,74.76,34.43
31.91,75.45,31.51
29.92,77.07,26.44
13.02,80.12,67.39
27.57,79.35,25.15
27.51,79.51,25.33
30.02,79.07,31.28
13.35,77.98,32.97
34.3,73.95,42.74
34.12,74.81,40.8
28.62,72.97,18.81
22.17,85.62,40.37
27.78,79.32,25.47
21.85,72.13,55.42
17.5,74.75,32.46
26.7,89.45,46.08
28.19,75.7,19.69
20.03,77.83,16.78
25.25,94.47,53.08
26.89,79.65,24.41
17.92,82.97,59.8
22.44,88.1,68.33
11.7,75.53,71.19
30.04,73.95,23.26
9.82,77.15,53.49
21.95,85.32,36.82
21.23,78.9,17.32
22.05,78.3,15.89
26.8,75.64,16.84
19.25,73.15,57.96
19.5,83.32,40.45
33.23,74.39,34.11
