Latitude,Longitude,PTrain_RH2
26.43,80.37,57.03
8.08,77.5,68.75
31.33,75.33,56.4
10.92,79.83,69.32
10.07,78.8,64.23
29.7,77.03,54.89
14.78,74.13,60.35
33.0,74.9,53.71
21.62,85.58,50.8
21.32,70.32,41.09
24.98,79.92,50.56
17.25,80.15,50.86
21.83,76.37,35.53
21.82,75.62,36.07
27.9,80.8,61.28
22.08,82.15,44.17
9.95,76.27,67.56
10.23,77.47,51.85
12.95,78.3,42.36
16.7,74.23,41.53
22.53,88.33,61.91
22.65,88.45,61.62
7.22,93.73,78.76
10.75,79.35,65.07
25.15,75.85,36.95
25.18,75.9,37.15
17.55,80.63,51.46
9.53,76.6,64.0
11.25,75.78,66.02
23.4,88.52,60.0
10.4,78.67,61.12
33.58,75.5,57.34
34.42,74.3,54.78
15.83,78.07,43.41
26.85,79.5,55.22
25.22,82.72,54.32
13.24,76.86,39.81
19.28,74.37,34.9
17.87,78.76,38.47
17.22,78.03,36.99
13.55,76.01,42.91
22.5,73.75,38.14
21.53,73.43,40.56
32.68,74.76,58.99
31.91,75.45,58.18
29.92,77.07,55.73
13.02,80.12,66.35
27.57,79.35,56.74
27.51,79.51,57.23
30.02,79.07,53.48
13.35,77.98,39.52
34.3,73.95,57.89
34.12,74.81,56.36
28.62,72.97,41.46
22.17,85.62,50.33
27.78,79.32,56.42
21.85,72.13,44.5
17.5,74.75,36.65
26.7,89.45,63.24
28.19,75.7,45.03
20.03,77.83,35.8
25.25,94.47,69.16
26.89,79.65,55.84
17.92,82.97,60.38
22.44,88.1,62.13
11.7,75.53,65.6
30.04,73.95,49.5
9.82,77.15,48.93
21.95,85.32,48.65
21.23,78.9,39.17
22.05,78.3,36.99
26.8,75.64,39.6
19.25,73.15,49.94
19.5,83.32,50.01
33.23,74.39,53.6
32.96,74.41,56.65
24.6,84.82,53.82
29.79,78.71,54.12
19.9,86.12,64.17
29.87,78.72,52.31
20.27,85.18,58.71
21.42,79.27,38.84
17.07,78.49,39.18
25.4,79.5,50.71
12.85,74.9,63.24
28.93,74.89,47.12
23.1,71.4,37.57
23.43,85.32,48.56
12.42,78.38,47.78
11.83,75.67,61.83
23.48,70.47,34.95
22.42,71.87,40.34
25.13,75.58,34.7
24.54,75.71,34.34
25.7,81.35,55.27
17.28,76.22,35.15
21.78,85.97,52.48
21.32,77.61,36.26
10.92,76.43,61.16
10.47,79.73,68.54
20.23,83.28,50.06
18.15,73.0,52.02
27.05,79.39,55.21
26.65,79.99,56.53
27.23,79.25,55.24
23.1,74.87,33.31
28.37,76.9,49.85
29.82,78.53,52.34
19.72,76.27,33.88
33.77,74.35,56.92
30.66,76.84,56.95
26.18,92.73,67.73
23.32,91.32,64.2
25.05,75.0,33.11
26.49,79.19,53.48
9.18,76.55,67.49
10.98,78.23,54.67
34.45,74.29,54.74
24.75,78.25,42.81
24.03,79.2,44.0
17.75,77.9,36.06
27.08,79.82,56.97
15.85,77.27,37.35
22.84,88.42,61.05
24.98,78.27,43.61
23.6,74.62,33.72
23.35,77.07,36.09
16.62,73.9,43.1
23.63,85.0,48.76
22.6,81.47,42.75
18.75,73.55,37.75
26.99,79.64,56.12
24.82,78.76,44.87
33.53,77.5,73.53
24.37,82.95,50.38
25.05,84.05,54.78
25.07,83.95,54.66
16.55,73.62,53.38
29.89,78.66,52.36
24.86,78.86,45.2
29.12,75.52,49.27
25.5,75.85,38.1
23.97,93.22,60.55
23.37,93.12,61.73
29.98,78.62,53.51
24.97,85.1,55.54
22.53,88.32,61.87
26.52,85.97,60.8
26.25,76.33,41.17
28.04,75.65,43.63
25.65,94.03,73.61
33.23,74.63,53.29
20.18,85.62,60.1
28.12,74.76,42.2
25.35,75.53,36.59
18.12,73.0,49.93
21.18,71.65,43.8
