Latitude,Longitude,PTrain_RH2
22.95,88.55,63.97
32.94,74.39,26.79
24.07,79.08,19.07
24.18,72.03,30.39
20.45,72.88,63.82
26.8,79.25,25.53
21.67,87.35,73.17
25.7,92.02,62.67
25.28,74.67,21.2
30.19,76.63,26.77
27.14,79.75,27.48
20.62,83.35,34.22
20.9,77.6,19.84
24.27,73.38,22.57
25.55,84.87,39.54
26.05,77.37,22.58
27.07,88.2,48.66
11.68,77.13,55.37
31.28,76.25,23.27
26.7,88.48,53.35
20.43,85.98,60.28
22.13,84.8,37.87
22.68,84.55,33.97
24.63,93.77,64.9
26.05,86.98,48.67
34.4,74.32,22.03
19.02,72.85,67.08
27.25,92.4,77.34
14.6,76.68,35.59
17.89,78.46,25.26
34.01,74.64,25.1
26.82,94.83,68.01
27.87,96.37,66.07
32.65,74.82,27.75
24.1,92.6,67.61
34.48,74.24,25.02
17.33,78.41,27.87
23.35,92.83,68.28
27.35,73.1,20.75
30.19,76.51,26.58
22.36,88.12,73.83
34.53,76.2,53.19
34.38,74.99,39.07
24.02,87.15,49.36
34.28,74.44,22.15
33.6,75.02,26.26
28.26,75.37,22.11
22.25,85.8,45.64
26.52,71.81,22.08
26.77,92.6,67.61
25.5,83.85,35.26
13.62,76.42,43.7
22.25,88.67,74.58
9.17,92.83,80.53
22.55,85.82,45.47
24.92,75.58,21.72
22.03,82.7,26.33
20.78,86.73,70.89
19.97,79.3,20.84
26.2,92.52,67.65
25.78,84.73,39.3
13.0,80.18,67.07
13.07,80.25,68.57
25.25,91.73,64.58
22.1,79.0,20.0
13.25,75.75,58.12
14.23,76.43,41.17
24.88,74.63,21.6
24.65,83.1,28.27
28.25,74.92,21.67
11.0,76.97,55.64
11.03,77.05,54.11
21.78,87.75,74.07
26.33,89.47,58.34
11.77,79.77,69.47
14.48,78.83,41.58
20.47,85.93,59.07
20.22,73.05,58.26
22.52,88.78,70.07
25.68,85.35,41.95
26.84,79.53,26.2
11.15,75.82,72.18
17.31,78.87,29.56
26.92,79.21,25.72
30.4,74.9,24.76
29.66,77.45,26.98
22.97,86.05,44.95
22.15,70.58,47.58
29.39,76.99,26.33
24.04,79.1,19.01
30.73,76.79,26.85
28.43,75.51,22.66
27.72,96.23,70.41
26.57,94.7,66.34
24.05,86.9,47.18
25.88,87.13,49.29
28.16,75.46,21.6
25.68,93.23,65.76
21.43,71.22,48.87
25.3,93.72,67.9
28.68,73.12,22.95
24.88,78.97,20.64
11.83,76.07,66.78
27.22,93.12,65.52
28.78,96.27,77.56
22.22,78.43,19.82
25.68,94.3,69.97
24.47,86.25,41.69
29.98,77.1,27.07
24.79,79.08,20.29
24.52,84.95,37.17
20.68,86.85,72.34
28.75,73.99,22.4
25.07,75.5,20.75
26.22,87.02,49.22
28.67,96.15,70.92
11.4,79.7,68.65
17.6,78.75,27.61
21.52,73.65,43.48
16.45,74.33,48.47
25.17,82.53,29.85
15.58,79.88,59.78
26.63,94.92,66.13
19.07,79.07,21.95
22.12,77.5,19.23
24.05,86.15,41.68
23.18,76.97,19.85
27.93,79.28,28.1
17.56,78.22,25.99
10.97,77.28,50.55
17.29,78.03,27.29
27.12,79.41,26.3
10.7,76.75,57.88
17.23,79.13,31.55
23.67,76.23,21.12
24.45,85.17,37.67
18.72,72.9,66.07
12.5,76.3,55.26
26.5,75.67,22.26
21.1,85.33,44.78
21.7,79.68,19.86
22.12,76.9,20.76
30.69,76.09,26.75
26.72,94.23,69.86
25.27,87.22,49.36
13.63,74.7,71.49
20.5,85.83,57.33
19.97,72.72,65.84
32.53,75.97,28.37
24.05,84.07,32.39
23.83,79.45,19.48
26.17,85.9,44.99
27.05,88.27,64.27
25.67,78.47,21.89
24.2,72.2,29.56
30.32,78.03,23.08
24.92,84.18,34.96
16.38,73.35,70.37
23.78,86.43,44.41
22.6,75.3,23.43
12.13,78.03,42.66
32.27,76.38,21.31
26.67,77.83,23.73
26.02,89.98,60.02
26.15,89.92,59.82
22.18,88.2,76.79
27.48,95.02,72.0
21.83,87.78,74.1
20.72,70.92,64.82
22.83,74.27,31.24
17.72,83.3,68.05
