Latitude,Longitude,PTrain_RH2
27.48,95.02,81.37
21.83,87.78,81.66
20.72,70.92,84.79
22.83,74.27,68.66
17.72,83.3,80.22
24.27,87.25,78.92
23.83,73.67,64.61
21.18,81.28,69.14
23.48,87.32,79.16
22.37,69.08,81.54
26.12,92.87,85.7
29.9,78.55,69.34
32.86,74.9,63.08
17.91,78.01,59.83
24.48,71.73,60.93
30.27,80.52,88.54
32.58,74.93,62.61
26.91,79.6,66.31
26.1,90.78,82.23
24.93,92.77,87.75
24.03,84.07,74.63
20.42,72.85,82.98
26.31,79.3,65.79
30.22,74.17,50.33
34.17,74.9,59.75
32.65,74.9,62.71
24.73,79.21,67.57
26.63,92.8,83.85
34.33,74.38,59.61
24.02,85.55,77.83
28.45,72.5,44.05
25.33,88.32,79.54
30.75,76.15,58.22
27.9,96.3,78.85
28.02,96.23,79.65
25.75,75.38,58.23
18.25,77.1,58.74
25.74,79.16,65.99
23.13,78.68,67.1
27.98,79.42,65.57
26.17,85.0,72.84
29.73,78.47,64.13
23.43,73.75,66.74
20.03,75.03,67.25
33.13,75.98,69.18
29.86,78.64,71.8
26.92,71.37,47.56
30.66,76.83,60.33
24.6,92.83,88.21
33.27,74.55,60.17
17.65,77.47,58.52
30.58,76.82,60.03
25.98,87.13,76.49
24.42,85.98,77.5
28.93,76.17,54.47
33.53,74.22,61.39
29.93,78.74,67.31
24.37,92.17,86.85
26.7,77.9,61.36
29.91,78.7,68.29
25.6,75.61,58.71
21.48,85.82,80.68
33.58,74.09,59.95
26.47,92.47,83.99
19.3,75.67,64.08
22.98,71.47,70.28
22.57,70.42,78.07
23.57,76.78,64.39
32.74,74.81,63.16
24.15,78.23,66.11
28.39,75.63,53.27
28.35,75.64,53.33
16.22,73.83,82.04
27.13,94.77,83.11
26.17,93.57,88.1
17.94,78.68,62.26
20.17,84.85,77.67
27.1,79.95,67.38
26.35,89.9,80.23
27.27,93.07,84.2
32.56,74.92,62.48
24.53,84.92,75.36
12.17,76.6,72.4
15.68,74.97,75.62
34.27,74.47,59.84
34.45,74.41,59.9
34.39,73.79,57.82
21.07,83.2,72.34
18.02,78.9,62.66
34.37,73.98,78.21
23.75,86.17,77.82
16.05,73.92,82.97
23.42,91.67,86.53
29.08,74.68,49.95
28.87,75.45,52.2
25.32,86.02,75.89
25.55,84.15,72.84
23.98,86.02,77.62
22.97,74.12,68.5
24.76,79.05,67.19
23.13,84.85,77.17
20.0,76.3,62.85
27.5,95.75,81.08
16.73,76.92,54.96
21.7,74.03,74.9
26.28,79.29,65.78
25.93,90.77,82.65
27.79,79.31,65.12
29.28,78.12,61.81
25.97,85.12,73.43
28.19,74.69,51.09
26.13,89.47,79.97
10.03,76.3,79.01
11.22,76.15,75.45
13.07,80.26,75.24
17.58,78.54,62.57
13.25,80.33,75.43
13.13,80.25,74.75
8.18,77.63,76.42
26.75,82.08,68.74
25.93,80.83,68.95
30.92,74.67,54.2
26.3,87.27,76.05
22.37,88.78,82.32
16.28,78.68,66.87
30.72,76.77,60.32
26.35,79.23,65.55
25.77,75.63,58.47
24.18,92.02,86.6
11.18,75.85,81.04
17.84,78.12,60.22
15.42,75.63,68.95
27.33,88.62,88.88
16.53,80.8,72.14
24.75,84.95,75.19
25.4,83.55,72.23
22.77,83.97,75.66
27.13,81.97,68.37
21.47,80.2,68.04
19.27,84.88,79.36
26.75,83.37,69.68
17.35,76.85,56.31
34.05,74.4,72.27
24.65,77.32,64.34
