Latitude,Longitude,PTrain_WSD
22.95,88.55,8.12
32.94,74.39,3.55
24.07,79.08,6.59
24.18,72.03,9.25
20.45,72.88,12.2
26.8,79.25,6.13
21.67,87.35,10.15
25.7,92.02,4.99
25.28,74.67,7.08
30.19,76.63,4.75
27.14,79.75,5.94
20.62,83.35,6.39
20.9,77.6,6.69
24.27,73.38,8.45
25.55,84.87,5.49
26.05,77.37,6.33
27.07,88.2,5.02
11.68,77.13,7.16
31.28,76.25,3.45
26.7,88.48,5.04
20.43,85.98,8.9
22.13,84.8,6.16
22.68,84.55,5.75
24.63,93.77,4.93
26.05,86.98,5.19
34.4,74.32,1.61
19.02,72.85,11.74
27.25,92.4,6.88
14.6,76.68,6.77
17.89,78.46,6.46
34.01,74.64,1.64
26.82,94.83,4.87
27.87,96.37,5.09
32.65,74.82,3.52
24.1,92.6,5.85
34.48,74.24,1.58
17.33,78.41,6.51
23.35,92.83,6.17
27.35,73.1,6.77
30.19,76.51,4.78
22.36,88.12,9.93
34.53,76.2,3.27
34.38,74.99,2.13
24.02,87.15,6.14
34.28,74.44,1.59
33.6,75.02,1.7
28.26,75.37,6.0
22.25,85.8,6.81
26.52,71.81,7.59
26.77,92.6,4.66
25.5,83.85,5.73
13.62,76.42,6.96
22.25,88.67,9.78
9.17,92.83,12.23
22.55,85.82,6.72
24.92,75.58,6.81
22.03,82.7,5.74
20.78,86.73,10.02
19.97,79.3,6.42
26.2,92.52,4.73
25.78,84.73,5.54
13.0,80.18,10.1
13.07,80.25,10.26
25.25,91.73,6.01
22.1,79.0,7.38
13.25,75.75,7.21
14.23,76.43,6.91
24.88,74.63,7.28
24.65,83.1,5.7
28.25,74.92,6.08
11.0,76.97,7.92
11.03,77.05,7.84
21.78,87.75,10.11
26.33,89.47,4.96
11.77,79.77,10.34
14.48,78.83,7.6
20.47,85.93,8.76
20.22,73.05,11.38
22.52,88.78,9.03
25.68,85.35,5.41
26.84,79.53,6.09
11.15,75.82,10.37
17.31,78.87,6.57
26.92,79.21,6.09
30.4,74.9,5.01
29.66,77.45,4.89
22.97,86.05,6.45
22.15,70.58,11.65
29.39,76.99,5.25
24.04,79.1,6.61
30.73,76.79,4.16
28.43,75.51,5.94
27.72,96.23,5.65
26.57,94.7,4.71
24.05,86.9,5.95
25.88,87.13,5.21
28.16,75.46,5.98
25.68,93.23,4.54
21.43,71.22,11.23
25.3,93.72,5.64
28.68,73.12,6.43
24.88,78.97,6.45
11.83,76.07,7.91
27.22,93.12,4.78
28.78,96.27,4.75
22.22,78.43,7.19
25.68,94.3,5.98
24.47,86.25,5.4
29.98,77.1,4.77
24.79,79.08,6.46
24.52,84.95,5.4
20.68,86.85,10.16
28.75,73.99,6.14
25.07,75.5,6.82
26.22,87.02,5.2
28.67,96.15,4.74
11.4,79.7,10.33
17.6,78.75,6.47
21.52,73.65,10.27
16.45,74.33,8.18
25.17,82.53,6.09
15.58,79.88,9.47
26.63,94.92,4.77
19.07,79.07,6.29
22.12,77.5,6.73
24.05,86.15,5.6
23.18,76.97,6.61
27.93,79.28,5.63
17.56,78.22,6.48
