Latitude,Longitude,PTrain_WSD
24.28,85.17,4.47
27.33,82.7,7.81
23.2,79.95,9.18
19.08,82.03,6.0
26.82,75.8,8.99
26.9,70.92,12.22
21.05,75.57,10.46
25.35,72.62,12.12
26.53,88.72,3.67
32.67,74.83,6.03
22.82,86.18,4.81
22.82,86.18,4.79
22.88,84.13,5.86
25.08,73.08,12.24
18.2,75.2,11.27
24.53,76.17,10.03
25.45,78.58,8.75
21.92,84.08,4.66
26.3,73.02,11.07
30.55,79.57,-3.28
33.19,74.15,2.04
14.53,76.35,10.21
22.23,85.65,4.67
25.48,84.42,5.67
25.05,84.08,5.66
26.2,73.94,10.61
28.88,74.07,8.44
26.72,89.88,2.81
21.73,75.15,11.58
22.47,70.07,19.86
26.1,92.73,2.26
26.38,79.19,8.59
24.92,86.22,3.91
17.61,78.88,7.96
25.55,82.32,7.62
23.63,75.13,11.6
28.05,94.18,4.51
30.64,76.05,6.72
30.8,75.82,6.75
29.28,77.42,7.18
33.98,74.27,-2.56
28.06,75.28,8.21
25.1,78.8,8.78
33.78,74.07,-0.29
26.21,73.07,11.07
33.34,74.21,-0.35
32.6,74.87,6.87
24.43,85.52,4.24
23.1,74.15,13.12
22.17,86.63,6.33
30.03,77.83,6.56
17.74,78.47,9.15
28.33,75.68,7.97
16.33,74.78,11.29
16.43,74.68,11.35
25.38,74.3,11.31
29.8,78.65,1.02
22.52,85.63,4.51
26.13,87.62,3.83
20.78,85.72,5.72
20.82,75.97,10.47
21.85,87.92,9.11
10.95,78.08,8.85
24.32,92.0,3.01
16.95,82.23,9.08
27.07,88.47,3.15
18.33,84.13,8.96
11.73,78.97,8.63
32.4,78.25,-1.76
20.27,81.48,6.57
22.67,76.73,10.21
11.83,75.33,12.61
26.43,80.37,8.48
8.08,77.5,16.28
31.33,75.33,6.85
10.92,79.83,11.4
10.07,78.8,11.43
29.7,77.03,6.91
14.78,74.13,12.87
33.0,74.9,-0.68
21.62,85.58,4.87
21.32,70.32,18.37
24.98,79.92,8.63
17.25,80.15,6.25
21.83,76.37,10.33
21.82,75.62,10.71
27.9,80.8,8.01
22.08,82.15,6.84
9.95,76.27,13.89
10.23,77.47,12.82
12.95,78.3,9.94
16.7,74.23,11.88
22.53,88.33,7.73
22.65,88.45,7.1
7.22,93.73,16.55
10.75,79.35,10.42
25.15,75.85,9.91
25.18,75.9,9.87
17.55,80.63,6.11
9.53,76.6,13.29
11.25,75.78,12.77
23.4,88.52,4.87
10.4,78.67,10.41
33.58,75.5,1.61
34.42,74.3,-2.32
15.83,78.07,7.33
26.85,79.5,8.45
25.22,82.72,7.12
13.24,76.86,10.74
19.28,74.37,12.78
17.87,78.76,8.6
17.22,78.03,9.62
13.55,76.01,10.46
22.5,73.75,14.56
21.53,73.43,15.33
32.68,74.76,7.1
31.91,75.45,6.8
29.92,77.07,6.82
13.02,80.12,9.33
27.57,79.35,8.21
27.51,79.51,8.26
30.02,79.07,-2.37
13.35,77.98,10.89
34.3,73.95,-3.28
34.12,74.81,-1.42
28.62,72.97,9.26
22.17,85.62,4.69
27.78,79.32,8.08
21.85,72.13,18.11
17.5,74.75,11.93
26.7,89.45,2.98
28.19,75.7,7.98
20.03,77.83,10.34
25.25,94.47,2.01
26.89,79.65,8.4
17.92,82.97,7.55
22.44,88.1,8.46
11.7,75.53,12.62
30.04,73.95,7.78
9.82,77.15,12.0
21.95,85.32,4.66
21.23,78.9,9.87
22.05,78.3,11.66
26.8,75.64,9.11
19.25,73.15,15.38
19.5,83.32,5.35
33.23,74.39,1.52
32.96,74.41,5.62
24.6,84.82,4.73
29.79,78.71,1.96
19.9,86.12,8.83
29.87,78.72,-1.4
20.27,85.18,6.64
21.42,79.27,10.3
17.07,78.49,8.8
25.4,79.5,8.73
12.85,74.9,12.31
28.93,74.89,8.2
23.1,71.4,16.34
23.43,85.32,4.5
12.42,78.38,8.12
11.83,75.67,11.75
23.48,70.47,18.33
22.42,71.87,17.18
25.13,75.58,10.35
24.54,75.71,10.54
25.7,81.35,8.35
17.28,76.22,10.32
21.78,85.97,5.28
21.32,77.61,10.36
10.92,76.43,11.29
10.47,79.73,11.55
20.23,83.28,5.09
18.15,73.0,15.24
27.05,79.39,8.31
26.65,79.99,8.48
27.23,79.25,8.27
23.1,74.87,12.01
28.37,76.9,7.67
29.82,78.53,0.31
19.72,76.27,10.97
33.77,74.35,-3.28
30.66,76.84,6.26
26.18,92.73,1.97
23.32,91.32,6.2
25.05,75.0,10.85
26.49,79.19,8.74
9.18,76.55,14.62
10.98,78.23,8.75
34.45,74.29,-2.1
24.75,78.25,9.11
24.03,79.2,9.15
17.75,77.9,9.61
27.08,79.82,8.3
15.85,77.27,8.94
22.84,88.42,6.53
24.98,78.27,9.0
23.6,74.62,11.96
23.35,77.07,10.29
16.62,73.9,12.41
23.63,85.0,4.64
22.6,81.47,9.2
18.75,73.55,13.75
26.99,79.64,8.38
24.82,78.76,8.91
33.53,77.5,10.32
24.37,82.95,6.48
25.05,84.05,5.69
25.07,83.95,5.79
16.55,73.62,13.24
29.89,78.66,-0.74
24.86,78.86,8.86
29.12,75.52,7.82
25.5,75.85,9.72
23.97,93.22,0.86
23.37,93.12,0.93
29.98,78.62,0.84
24.97,85.1,4.74
22.53,88.32,7.75
26.52,85.97,5.09
26.25,76.33,9.18
28.04,75.65,7.92
25.65,94.03,2.88
33.23,74.63,-3.57
20.18,85.62,7.21
28.12,74.76,8.43
25.35,75.53,10.01
18.12,73.0,15.06
21.18,71.65,17.69
25.53,86.55,3.98
26.82,70.7,12.46
21.51,77.52,13.34
22.52,79.03,10.67
21.43,78.97,9.84
13.18,80.04,8.88
27.69,79.67,8.15
17.97,78.72,8.62
16.97,78.35,8.66
34.29,74.23,-3.29
34.17,74.27,-3.54
15.2,76.22,9.5
19.83,83.73,5.46
12.46,80.1,10.09
24.53,75.65,10.57
16.75,77.78,8.86
10.08,78.75,11.32
13.93,78.27,8.23
27.69,79.65,8.15
16.1,78.3,7.33
16.03,79.95,8.18
28.23,95.0,5.51
11.15,75.97,12.39
26.75,94.83,2.65
29.54,77.49,6.97
9.23,76.87,13.56
33.5,74.83,4.64
21.43,74.43,12.34
12.71,76.95,9.93
8.77,78.1,14.88
11.73,75.88,10.89
24.38,84.53,4.88
25.85,85.6,4.84
30.4,77.95,2.5
12.48,76.87,10.05
8.37,77.0,16.01
34.1,74.65,-1.54
17.67,82.23,6.91
34.11,74.52,-2.75
18.93,77.48,10.55
9.8,76.8,11.94
17.83,73.92,12.83
23.72,85.5,4.22
23.8,81.35,8.15
12.92,74.82,12.46
26.62,89.83,2.85
24.65,79.15,8.86
29.98,78.7,2.0
24.22,84.67,4.79
23.97,87.17,3.98
17.97,78.86,8.4
27.83,79.47,8.12
16.13,76.58,10.12
9.75,76.57,13.07
11.98,75.95,10.77
24.71,79.22,8.8
24.82,85.25,4.54
16.17,76.88,9.78
32.89,74.74,6.98
24.59,79.18,8.88
34.51,76.27,6.8
23.8,80.8,8.49
26.42,87.43,4.15
13.32,77.14,11.3
24.37,87.42,3.58
23.8,86.28,3.96
12.42,92.93,7.13
26.75,80.88,8.31
30.93,75.87,6.66
30.9,75.8,6.66
25.75,93.18,1.78
34.03,74.68,-2.03
25.55,76.22,9.51
34.42,74.23,-2.33
30.38,77.81,4.53
24.5,87.13,3.54
24.58,78.88,8.98
21.7,84.67,4.53
23.27,92.47,1.91
25.2,93.3,1.01
13.7,75.67,10.2
25.58,93.77,2.04
26.77,84.98,6.07
27.23,94.12,4.24
25.18,86.08,4.1
28.33,73.2,9.34
24.37,87.2,3.64
21.85,87.22,8.13
24.17,88.27,3.72
30.72,76.25,6.62
17.44,78.54,8.4
22.22,70.23,18.72
24.11,78.98,9.41
25.47,92.8,1.27
25.5,93.12,1.65
27.75,95.92,6.57
27.03,79.39,8.31
21.72,71.38,16.39
18.03,75.33,11.19
21.08,83.4,4.88
26.35,75.57,9.48
25.3,93.43,1.38
32.8,79.18,12.8
27.32,95.9,4.96
26.03,90.17,2.69
21.55,71.35,16.7
17.18,78.71,8.13
16.17,76.52,10.03
34.0,74.92,-1.66
20.2,83.7,5.4
23.4,69.88,18.85
22.32,87.05,6.4
22.83,85.12,4.45
17.98,76.33,11.64
26.87,79.11,8.46
12.02,77.25,10.61
25.2,94.47,2.66
25.68,92.8,1.61
20.78,77.67,10.26
24.7,79.02,8.87
22.88,69.82,20.34
23.83,87.82,4.35
32.52,74.76,6.95
26.28,94.25,1.83
24.55,92.6,2.22
24.87,86.52,3.7
29.97,77.04,6.76
28.07,75.62,7.98
9.92,78.12,10.69
9.83,78.08,10.96
17.93,73.67,13.39
16.75,78.0,8.75
21.08,71.78,18.09
27.23,79.05,8.27
26.75,92.35,2.7
22.0,80.7,9.22
25.03,88.13,3.2
20.55,74.53,12.41
21.17,81.73,6.59
32.27,77.17,-3.78
22.58,80.37,9.12
22.82,69.27,20.82
12.5,76.83,10.11
12.92,74.88,12.07
12.95,74.83,12.32
16.18,81.13,9.18
27.5,77.68,8.34
12.92,92.92,6.68
18.05,78.27,9.11
12.42,75.73,11.02
29.02,77.63,7.34
11.8,77.82,8.2
22.42,87.32,6.71
8.3,73.0,17.5
28.83,78.75,7.45
15.42,73.78,13.22
26.67,84.92,6.0
30.58,78.48,-3.38
29.47,79.65,-2.15
18.9,72.82,15.96
19.12,72.85,16.0
30.45,78.08,-3.15
29.47,77.73,7.0
26.12,85.4,5.19
12.3,76.7,10.35
11.8,76.0,10.77
27.54,79.69,8.22
24.65,84.58,4.95
15.47,79.87,8.82
20.87,84.4,4.97
13.11,80.3,9.77
9.93,78.12,10.66
16.45,77.43,8.52
22.87,87.98,6.85
24.77,77.7,9.49
24.78,78.44,9.06
28.45,76.11,7.86
26.4,89.75,2.9
24.03,78.38,9.51
22.69,88.15,7.41
21.02,73.15,16.08
25.03,87.32,3.45
19.47,82.58,5.85
26.72,92.9,2.88
10.2,76.72,11.87
26.13,85.63,5.02
28.42,73.37,9.07
24.85,83.78,5.81
24.05,78.89,9.32
21.55,74.7,12.06
17.53,78.59,8.65
26.02,79.34,8.63
15.68,75.63,10.35
27.87,79.44,8.1
12.75,79.67,8.32
13.04,80.23,9.64
16.53,75.58,10.52
19.62,74.57,12.26
27.57,79.74,8.17
30.77,79.48,2.08
17.93,78.8,8.73
25.65,75.59,9.88
17.55,73.98,12.94
19.32,74.33,12.72
23.1,80.23,9.09
26.43,92.03,2.58
17.52,75.47,10.59
18.23,73.28,14.54
20.83,78.25,9.9
