Latitude,Longitude,PTrain_WSD
22.95,88.55,6.3
32.94,74.39,4.84
24.07,79.08,7.63
24.18,72.03,11.83
20.45,72.88,13.88
26.8,79.25,6.29
21.67,87.35,7.75
25.7,92.02,3.16
25.28,74.67,9.17
30.19,76.63,5.41
27.14,79.75,6.12
20.62,83.35,7.37
20.9,77.6,8.97
24.27,73.38,11.01
25.55,84.87,5.03
26.05,77.37,7.09
27.07,88.2,3.93
11.68,77.13,11.33
31.28,76.25,4.98
26.7,88.48,3.65
20.43,85.98,7.67
22.13,84.8,6.56
22.68,84.55,6.39
24.63,93.77,2.83
26.05,86.98,4.32
34.4,74.32,3.84
19.02,72.85,13.77
27.25,92.4,3.77
14.6,76.68,10.87
17.89,78.46,9.67
34.01,74.64,3.91
26.82,94.83,2.13
27.87,96.37,2.61
32.65,74.82,4.93
24.1,92.6,3.7
34.48,74.24,3.75
17.33,78.41,9.84
23.35,92.83,3.86
27.35,73.1,8.03
30.19,76.51,5.42
22.36,88.12,7.38
34.53,76.2,4.23
34.38,74.99,3.85
24.02,87.15,5.56
34.28,74.44,3.85
33.6,75.02,4.03
28.26,75.37,6.59
22.25,85.8,6.66
26.52,71.81,9.55
26.77,92.6,2.47
25.5,83.85,5.33
13.62,76.42,11.24
22.25,88.67,7.11
9.17,92.83,6.98
22.55,85.82,6.52
24.92,75.58,8.8
22.03,82.7,6.87
20.78,86.73,7.92
19.97,79.3,8.48
26.2,92.52,2.66
25.78,84.73,5.0
13.0,80.18,10.41
13.07,80.25,10.45
25.25,91.73,3.84
22.1,79.0,8.92
13.25,75.75,11.83
14.23,76.43,11.22
24.88,74.63,9.54
24.65,83.1,5.97
28.25,74.92,6.74
11.0,76.97,11.05
11.03,77.05,10.99
21.78,87.75,7.59
26.33,89.47,3.54
11.77,79.77,10.63
14.48,78.83,10.0
20.47,85.93,7.62
20.22,73.05,13.47
22.52,88.78,6.71
25.68,85.35,4.87
26.84,79.53,6.25
11.15,75.82,11.99
17.31,78.87,9.57
26.92,79.21,6.25
30.4,74.9,5.59
29.66,77.45,5.49
22.97,86.05,6.24
22.15,70.58,14.16
29.39,76.99,5.66
24.04,79.1,7.65
30.73,76.79,5.18
28.43,75.51,6.45
27.72,96.23,2.45
26.57,94.7,2.17
24.05,86.9,5.52
25.88,87.13,4.36
28.16,75.46,6.63
25.68,93.23,2.52
21.43,71.22,13.87
25.3,93.72,3.16
28.68,73.12,7.0
24.88,78.97,7.15
11.83,76.07,11.61
27.22,93.12,2.56
28.78,96.27,3.05
22.22,78.43,9.01
25.68,94.3,3.22
24.47,86.25,5.29
29.98,77.1,5.42
24.79,79.08,7.2
24.52,84.95,5.42
20.68,86.85,7.94
28.75,73.99,6.67
25.07,75.5,8.8
26.22,87.02,4.24
28.67,96.15,2.89
11.4,79.7,10.64
17.6,78.75,9.65
21.52,73.65,12.62
16.45,74.33,12.09
25.17,82.53,5.86
15.58,79.88,10.32
26.63,94.92,2.2
19.07,79.07,8.73
22.12,77.5,8.99
24.05,86.15,5.53
23.18,76.97,8.81
27.93,79.28,5.9
17.56,78.22,9.82
10.97,77.28,10.82
17.29,78.03,10.12
27.12,79.41,6.16
10.7,76.75,11.18
17.23,79.13,9.5
23.67,76.23,9.07
24.45,85.17,5.41
18.72,72.9,13.66
12.5,76.3,11.44
26.5,75.67,7.62
21.1,85.33,6.97
21.7,79.68,8.24
22.12,76.9,8.98
30.69,76.09,5.3
26.72,94.23,2.16
25.27,87.22,4.67
13.63,74.7,12.51
20.5,85.83,7.56
19.97,72.72,13.94
32.53,75.97,4.1
24.05,84.07,5.82
23.83,79.45,7.59
26.17,85.9,4.56
27.05,88.27,4.8
25.67,78.47,6.92
24.2,72.2,11.75
30.32,78.03,5.09
24.92,84.18,5.43
16.38,73.35,13.28
23.78,86.43,5.69
22.6,75.3,10.4
12.13,78.03,10.43
32.27,76.38,4.38
26.67,77.83,6.64
26.02,89.98,3.55
26.15,89.92,3.5
22.18,88.2,7.54
27.48,95.02,2.23
21.83,87.78,7.58
20.72,70.92,14.73
22.83,74.27,11.51
17.72,83.3,9.23
24.27,87.25,5.33
23.83,73.67,11.28
21.18,81.28,7.6
23.48,87.32,6.07
22.37,69.08,15.59
26.12,92.87,2.57
29.9,78.55,5.16
32.86,74.9,4.8
17.91,78.01,9.81
24.48,71.73,11.87
30.27,80.52,4.24
32.58,74.93,4.93
26.91,79.6,6.22
26.1,90.78,3.28
24.93,92.77,3.15
24.03,84.07,5.82
20.42,72.85,13.92
26.31,79.3,6.46
30.22,74.17,5.81
34.17,74.9,3.97
32.65,74.9,4.9
24.73,79.21,7.19
26.63,92.8,2.48
34.33,74.38,3.84
24.02,85.55,5.67
28.45,72.5,7.4
25.33,88.32,4.28
30.75,76.15,5.27
27.9,96.3,2.51
28.02,96.23,2.59
25.75,75.38,8.32
18.25,77.1,10.31
25.74,79.16,6.7
23.13,78.68,7.97
27.98,79.42,5.87
26.17,85.0,4.8
29.73,78.47,5.34
23.43,73.75,11.74
20.03,75.03,10.97
33.13,75.98,3.94
29.86,78.64,5.16
26.92,71.37,9.52
30.66,76.83,5.21
24.6,92.83,3.3
33.27,74.55,4.34
17.65,77.47,10.26
30.58,76.82,5.24
25.98,87.13,4.31
24.42,85.98,5.35
28.93,76.17,6.01
33.53,74.22,4.07
29.93,78.74,5.16
24.37,92.17,3.93
26.7,77.9,6.6
29.91,78.7,5.15
25.6,75.61,8.26
21.48,85.82,7.03
33.58,74.09,4.05
26.47,92.47,2.6
19.3,75.67,10.56
22.98,71.47,13.32
22.57,70.42,14.83
23.57,76.78,8.75
32.74,74.81,4.92
24.15,78.23,7.75
28.39,75.63,6.44
28.35,75.64,6.46
16.22,73.83,12.69
27.13,94.77,2.17
26.17,93.57,2.48
17.94,78.68,9.64
20.17,84.85,7.8
27.1,79.95,6.12
26.35,89.9,3.41
27.27,93.07,2.52
32.56,74.92,4.93
24.53,84.92,5.42
12.17,76.6,11.3
15.68,74.97,11.77
34.27,74.47,3.85
34.45,74.41,3.79
34.39,73.79,3.91
21.07,83.2,7.16
18.02,78.9,9.5
34.37,73.98,3.68
23.75,86.17,5.65
16.05,73.92,12.64
23.42,91.67,5.22
29.08,74.68,6.29
28.87,75.45,6.21
25.32,86.02,4.88
25.55,84.15,5.23
23.98,86.02,5.57
22.97,74.12,11.64
24.76,79.05,7.22
23.13,84.85,6.25
20.0,76.3,10.07
27.5,95.75,2.32
16.73,76.92,10.28
21.7,74.03,11.89
26.28,79.29,6.47
25.93,90.77,3.35
27.79,79.31,5.94
29.28,78.12,5.55
25.97,85.12,4.83
28.19,74.69,6.85
26.13,89.47,3.62
10.03,76.3,11.81
11.22,76.15,11.64
13.07,80.26,10.45
17.58,78.54,9.83
13.25,80.33,10.43
13.13,80.25,10.42
8.18,77.63,11.47
26.75,82.08,5.64
25.93,80.83,6.3
30.92,74.67,5.43
26.3,87.27,4.14
22.37,88.78,6.9
16.28,78.68,10.08
30.72,76.77,5.19
26.35,79.23,6.46
25.77,75.63,8.15
24.18,92.02,4.2
11.18,75.85,11.96
17.84,78.12,9.79
15.42,75.63,11.4
27.33,88.62,4.41
16.53,80.8,9.79
24.75,84.95,5.31
25.4,83.55,5.46
22.77,83.97,6.54
27.13,81.97,5.58
21.47,80.2,7.96
19.27,84.88,8.74
26.75,83.37,5.19
17.35,76.85,10.31
34.05,74.4,3.65
24.65,77.32,7.99
28.42,77.0,6.07
26.1,91.58,3.02
26.23,78.25,6.73
15.42,75.62,11.41
27.23,79.28,6.14
33.89,74.29,3.75
24.05,76.45,8.71
25.58,76.3,7.85
15.73,75.98,11.15
16.27,76.83,10.45
23.52,74.0,11.38
20.1,84.57,7.88
9.92,77.53,10.84
34.16,74.57,3.87
30.65,78.85,4.4
27.85,78.47,6.02
14.55,78.73,9.99
29.9,78.68,5.12
26.01,79.38,6.56
32.79,74.77,4.92
29.97,78.53,5.13
26.7,94.12,2.17
17.61,78.47,9.84
27.72,79.65,5.94
22.77,87.8,6.93
23.28,84.55,6.26
20.88,73.72,12.49
28.3,75.71,6.47
22.9,88.16,6.64
20.13,78.32,8.95
29.85,77.05,5.47
25.22,87.17,4.71
23.95,87.1,5.61
22.7,70.65,14.53
27.22,73.47,8.01
30.72,75.98,5.3
32.98,74.41,4.76
28.36,74.9,6.67
27.7,79.57,5.95
20.67,79.13,8.49
22.25,88.5,7.13
33.26,74.14,4.31
27.32,84.32,4.75
23.27,87.97,6.26
31.52,76.02,5.02
27.98,72.25,7.9
24.9,72.83,10.6
20.72,70.99,14.73
34.08,74.57,3.97
14.97,78.25,10.0
34.1,74.58,3.97
21.92,85.37,6.77
22.02,69.92,14.62
22.26,88.97,6.96
22.86,88.04,6.75
16.75,77.3,10.17
25.73,75.54,8.24
19.92,77.05,9.72
25.93,85.33,4.79
18.17,73.3,13.28
21.33,69.9,15.19
16.72,75.43,11.27
17.21,78.9,9.57
14.83,76.63,10.93
25.96,75.59,8.03
12.84,80.06,10.37
25.6,85.2,4.93
18.98,84.02,8.33
20.37,83.37,7.51
17.63,80.93,8.98
22.55,72.22,13.98
20.28,84.7,7.68
14.98,74.92,11.92
15.17,77.38,10.36
16.28,76.62,10.56
24.67,84.77,5.39
30.64,76.81,5.22
30.1,79.97,4.64
28.07,94.57,2.42
24.67,75.6,9.01
18.02,79.57,9.05
27.38,80.17,6.03
17.82,73.1,13.54
13.0,76.15,11.63
28.08,96.5,2.94
23.98,85.37,5.77
29.17,75.73,5.99
14.28,74.45,12.64
22.77,77.77,8.35
10.58,92.55,6.7
17.45,78.47,9.82
9.5,76.63,11.51
15.8,76.98,10.28
15.02,75.95,11.17
30.03,77.89,6.6
28.18,75.39,6.64
34.28,74.2,3.68
13.0,75.7,11.79
33.39,74.23,4.14
27.65,79.95,5.95
15.43,75.8,11.28
26.86,79.06,6.29
31.03,78.73,4.11
22.57,75.82,9.93
34.53,75.13,3.93
24.6,87.08,5.1
17.55,75.9,10.68
22.62,86.13,6.53
23.67,84.95,5.93
26.39,79.48,6.4
26.53,75.87,7.52
13.95,76.62,11.04
29.93,78.52,5.15
26.0,92.87,2.6
14.03,75.68,11.5
13.54,77.3,11.03
27.57,93.85,2.99
12.82,77.03,11.11
13.23,77.12,11.23
16.47,76.53,10.53
34.3,74.25,3.75
28.78,95.88,2.72
24.53,84.02,5.62
30.17,76.54,5.43
27.68,76.45,6.62
25.05,84.63,5.26
27.6,78.05,6.19
26.27,91.37,3.03
23.83,73.03,11.78
24.77,93.9,2.74
22.72,75.8,9.89
17.69,78.87,9.57
27.16,79.27,6.16
29.84,78.75,5.09
24.68,74.13,10.09
27.68,74.07,7.42
11.57,75.6,12.08
11.77,79.38,10.46
27.24,79.44,6.12
34.65,76.02,4.42
30.1,77.75,5.3
20.13,85.15,7.94
24.28,85.17,5.56
27.33,82.7,5.3
23.2,79.95,7.73
19.08,82.03,8.35
26.82,75.8,7.39
26.9,70.92,9.9
21.05,75.57,10.21
25.35,72.62,10.19
26.53,88.72,3.64
32.67,74.83,4.86
22.82,86.18,6.41
22.82,86.18,6.41
22.88,84.13,6.65
25.08,73.08,10.27
18.2,75.2,11.13
24.53,76.17,8.61
25.45,78.58,6.99
21.92,84.08,6.6
26.3,73.02,9.01
30.55,79.57,4.61
33.19,74.15,4.47
14.53,76.35,11.15
22.23,85.65,6.65
25.48,84.42,5.17
25.05,84.08,5.41
26.2,73.94,8.72
28.88,74.07,6.56
26.72,89.88,3.25
21.73,75.15,10.64
22.47,70.07,15.12
26.1,92.73,2.63
26.38,79.19,6.45
24.92,86.22,5.05
17.61,78.88,9.58
25.55,82.32,5.85
23.63,75.13,10.08
28.05,94.18,2.26
30.64,76.05,5.32
30.8,75.82,5.3
29.28,77.42,5.63
33.98,74.27,3.64
28.06,75.28,6.75
25.1,78.8,7.13
33.78,74.07,4.13
26.21,73.07,9.06
33.34,74.21,4.27
32.6,74.87,4.94
24.43,85.52,5.4
23.1,74.15,11.52
22.17,86.63,7.06
30.03,77.83,5.32
17.74,78.47,9.81
28.33,75.68,6.46
16.33,74.78,11.78
16.43,74.68,11.81
25.38,74.3,9.34
29.8,78.65,5.2
22.52,85.63,6.49
26.13,87.62,4.11
20.78,85.72,7.28
20.82,75.97,9.95
21.85,87.92,7.6
10.95,78.08,10.43
24.32,92.0,4.08
16.95,82.23,9.75
27.07,88.47,4.09
18.33,84.13,9.06
11.73,78.97,10.34
32.4,78.25,3.93
20.27,81.48,7.92
22.67,76.73,9.02
11.83,75.33,12.18
26.43,80.37,6.31
8.08,77.5,11.52
31.33,75.33,5.2
10.92,79.83,10.65
10.07,78.8,10.74
29.7,77.03,5.53
14.78,74.13,12.82
33.0,74.9,4.33
21.62,85.58,6.92
21.32,70.32,14.63
24.98,79.92,6.94
17.25,80.15,9.26
21.83,76.37,9.46
21.82,75.62,10.09
27.9,80.8,5.75
22.08,82.15,7.18
9.95,76.27,11.84
10.23,77.47,12.39
12.95,78.3,10.86
16.7,74.23,12.16
22.53,88.33,6.99
22.65,88.45,6.74
7.22,93.73,7.33
10.75,79.35,10.5
25.15,75.85,8.42
25.18,75.9,8.37
17.55,80.63,9.08
9.53,76.6,11.52
11.25,75.78,12.0
23.4,88.52,5.82
10.4,78.67,10.61
33.58,75.5,4.34
34.42,74.3,3.81
15.83,78.07,9.96
26.85,79.5,6.24
25.22,82.72,5.79
13.24,76.86,11.2
19.28,74.37,11.8
17.87,78.76,9.62
17.22,78.03,10.11
13.55,76.01,11.47
22.5,73.75,12.46
21.53,73.43,12.99
32.68,74.76,4.95
31.91,75.45,5.03
29.92,77.07,5.44
13.02,80.12,10.38
27.57,79.35,6.01
27.51,79.51,6.02
30.02,79.07,4.97
13.35,77.98,11.03
34.3,73.95,3.62
34.12,74.81,3.98
28.62,72.97,7.1
22.17,85.62,6.68
