Latitude,Longitude,PTrain_WSD
22.95,88.55,4.8
32.94,74.39,3.37
24.07,79.08,4.91
24.18,72.03,7.46
20.45,72.88,9.42
26.8,79.25,4.47
21.67,87.35,6.16
25.7,92.02,2.61
25.28,74.67,5.59
30.19,76.63,3.9
27.14,79.75,4.31
20.62,83.35,4.82
20.9,77.6,5.47
24.27,73.38,6.49
25.55,84.87,3.78
26.05,77.37,4.83
27.07,88.2,3.22
11.68,77.13,7.28
31.28,76.25,3.11
26.7,88.48,3.16
20.43,85.98,5.86
22.13,84.8,4.32
22.68,84.55,4.02
24.63,93.77,2.51
26.05,86.98,3.36
34.4,74.32,1.55
19.02,72.85,9.35
27.25,92.4,4.33
14.6,76.68,6.69
17.89,78.46,5.77
34.01,74.64,1.39
26.82,94.83,2.7
27.87,96.37,3.26
32.65,74.82,3.29
24.1,92.6,2.96
34.48,74.24,1.39
17.33,78.41,5.89
23.35,92.83,3.04
27.35,73.1,5.42
30.19,76.51,3.92
22.36,88.12,5.86
34.53,76.2,1.71
34.38,74.99,1.27
24.02,87.15,3.83
34.28,74.44,1.54
33.6,75.02,1.38
28.26,75.37,4.71
22.25,85.8,4.36
26.52,71.81,6.17
26.77,92.6,2.54
25.5,83.85,4.01
13.62,76.42,6.93
22.25,88.67,5.72
9.17,92.83,9.84
22.55,85.82,4.39
24.92,75.58,5.39
22.03,82.7,4.38
20.78,86.73,6.3
19.97,79.3,5.3
26.2,92.52,2.52
25.78,84.73,3.81
13.0,80.18,8.7
13.07,80.25,8.77
25.25,91.73,3.17
22.1,79.0,5.6
13.25,75.75,6.84
14.23,76.43,6.76
24.88,74.63,5.75
24.65,83.1,4.1
28.25,74.92,4.79
11.0,76.97,8.13
11.03,77.05,8.08
21.78,87.75,6.07
26.33,89.47,2.96
11.77,79.77,9.19
14.48,78.83,7.13
20.47,85.93,5.8
20.22,73.05,8.95
22.52,88.78,5.28
25.68,85.35,3.68
26.84,79.53,4.41
11.15,75.82,9.72
17.31,78.87,5.91
26.92,79.21,4.45
30.4,74.9,4.17
29.66,77.45,3.92
22.97,86.05,4.17
22.15,70.58,9.13
29.39,76.99,4.15
24.04,79.1,4.92
30.73,76.79,3.54
28.43,75.51,4.67
27.72,96.23,3.36
26.57,94.7,2.61
24.05,86.9,3.74
25.88,87.13,3.35
28.16,75.46,4.69
25.68,93.23,2.32
21.43,71.22,8.9
25.3,93.72,3.1
28.68,73.12,5.18
24.88,78.97,4.77
11.83,76.07,7.7
27.22,93.12,2.78
28.78,96.27,3.44
22.22,78.43,5.55
25.68,94.3,3.51
24.47,86.25,3.49
29.98,77.1,3.87
24.79,79.08,4.77
24.52,84.95,3.73
20.68,86.85,6.38
28.75,73.99,4.91
25.07,75.5,5.34
26.22,87.02,3.37
28.67,96.15,3.34
11.4,79.7,9.29
17.6,78.75,5.79
21.52,73.65,7.96
16.45,74.33,7.22
25.17,82.53,4.32
15.58,79.88,7.81
26.63,94.92,2.69
19.07,79.07,5.44
22.12,77.5,5.36
24.05,86.15,3.63
23.18,76.97,5.24
27.93,79.28,4.18
17.56,78.22,5.87
10.97,77.28,8.09
17.29,78.03,5.97
27.12,79.41,4.36
10.7,76.75,8.88
17.23,79.13,6.0
23.67,76.23,5.39
24.45,85.17,3.69
18.72,72.9,9.17
12.5,76.3,7.25
26.5,75.67,5.06
21.1,85.33,4.82
21.7,79.68,5.22
22.12,76.9,5.39
30.69,76.09,3.8
26.72,94.23,2.64
25.27,87.22,3.42
13.63,74.7,9.27
20.5,85.83,5.7
19.97,72.72,9.48
32.53,75.97,1.35
24.05,84.07,3.9
23.83,79.45,4.92
26.17,85.9,3.58
27.05,88.27,4.46
25.67,78.47,4.71
24.2,72.2,7.37
30.32,78.03,2.94
24.92,84.18,3.89
16.38,73.35,9.16
23.78,86.43,3.78
22.6,75.3,5.95
12.13,78.03,7.39
32.27,76.38,1.87
26.67,77.83,4.69
26.02,89.98,2.89
26.15,89.92,2.89
22.18,88.2,6.07
