Latitude,Longitude,PTrain_WSD
22.07,88.05,8.21
17.25,78.59,6.99
9.48,76.75,8.55
16.55,74.68,8.44
18.93,74.32,8.59
28.05,72.48,5.47
20.25,74.45,8.36
15.85,75.12,8.24
13.03,80.27,8.87
16.38,75.37,7.85
17.43,75.53,7.47
26.08,86.48,4.32
27.92,94.38,3.3
23.77,81.22,4.15
8.82,77.8,8.49
27.19,79.27,4.09
26.53,72.97,6.14
24.9,79.19,4.17
9.98,76.27,8.89
25.02,84.82,4.58
22.6,86.43,7.1
25.57,91.72,4.88
25.57,92.07,4.65
23.07,71.08,10.18
17.77,73.83,9.1
15.93,76.58,6.96
25.08,84.38,4.45
23.5,73.5,8.94
28.8,74.94,4.66
26.37,85.12,4.01
24.75,94.37,3.99
25.42,74.55,6.47
25.68,94.63,3.48
12.87,78.77,7.77
11.57,75.77,8.95
11.57,76.15,8.5
26.57,94.67,2.96
13.24,79.94,8.6
20.88,75.15,7.77
21.84,69.38,10.94
26.8,92.6,3.47
20.43,86.6,8.37
28.23,77.45,4.31
29.75,77.23,4.47
25.53,92.47,4.49
33.14,74.33,5.45
34.68,77.38,7.35
14.07,79.6,8.55
30.63,76.89,4.69
24.65,92.63,5.16
15.03,76.08,7.7
11.98,77.45,7.45
24.08,73.23,8.4
26.8,76.8,4.67
27.17,92.18,4.82
12.57,78.7,7.79
27.5,96.25,2.57
28.38,95.8,3.56
34.51,74.26,6.12
17.87,78.2,6.39
25.32,83.85,4.23
30.19,76.99,4.57
20.76,70.67,10.67
24.2,93.6,4.83
19.68,77.57,5.4
26.38,93.48,3.43
29.2,76.77,4.41
22.8,69.72,10.97
22.65,88.09,7.78
10.92,79.75,8.68
22.03,74.7,8.35
11.72,76.43,8.22
9.83,76.75,8.47
26.7,89.28,3.89
22.1,85.88,7.1
29.92,77.17,4.51
26.12,92.33,3.98
26.28,75.38,5.48
13.73,75.33,8.66
19.33,74.35,8.56
27.7,76.85,4.45
10.77,79.85,8.74
27.17,73.67,5.53
21.1,79.05,4.73
30.55,77.3,4.82
29.62,78.38,4.45
17.0,79.25,7.58
23.25,68.85,10.95
7.98,93.53,7.94
19.08,77.33,5.64
21.33,74.25,8.8
15.47,78.48,7.71
28.0,76.08,4.57
16.43,81.7,8.9
22.95,79.18,4.33
14.45,79.98,8.84
28.57,77.12,4.35
28.58,77.2,4.34
23.0,70.22,10.91
16.92,81.67,8.44
24.47,74.9,7.0
18.67,78.1,5.86
27.23,94.12,2.92
25.07,79.45,4.09
22.33,88.2,8.09
24.66,78.81,4.33
25.32,85.03,4.5
14.18,77.37,6.77
9.55,78.7,8.57
24.65,79.01,4.25
27.02,94.17,2.97
17.53,77.28,6.13
27.0,79.1,4.1
27.2,73.73,5.49
24.09,78.41,4.59
26.2,79.45,4.06
22.75,72.57,10.11
30.36,77.98,4.68
26.61,79.78,4.04
28.96,76.88,4.39
30.25,78.12,4.65
21.45,73.72,9.46
26.42,91.43,3.99
23.83,76.23,6.27
25.31,75.62,5.97
32.99,74.5,5.41
26.97,95.05,2.76
19.72,74.15,8.63
28.82,75.5,4.57
23.3,69.72,10.55
26.63,91.73,3.79
33.59,74.24,5.88
34.12,74.68,6.15
30.48,77.13,4.65
32.94,74.38,5.37
13.17,79.22,8.02
26.35,79.14,4.1
24.77,85.43,4.94
25.32,73.53,7.03
34.01,74.55,6.23
23.77,77.77,5.04
25.42,83.43,4.12
22.17,75.58,7.36
25.28,71.23,8.18
34.22,74.69,6.19
27.24,79.43,4.09
25.38,84.2,4.26
17.74,78.15,6.46
25.07,85.03,4.59
23.85,86.03,5.71
20.35,74.82,8.02
13.9,79.9,8.73
24.6,79.25,4.18
26.83,94.3,2.99
13.51,77.0,7.13
20.38,75.33,7.39
10.23,78.55,8.27
24.07,78.16,4.74
21.62,74.8,8.19
17.85,77.87,6.26
17.65,74.2,8.75
26.97,79.21,4.09
27.23,79.76,4.08
23.52,73.07,9.12
27.97,93.85,2.86
22.02,87.28,7.89
11.28,76.25,8.7
17.25,80.43,7.88
19.37,84.47,8.34
27.52,75.53,4.83
24.02,78.8,4.41
8.93,76.53,8.79
22.03,71.72,10.19
19.1,78.35,5.65
23.78,86.72,6.22
23.63,86.82,6.42
27.45,92.63,4.21
30.23,76.62,4.58
26.32,79.0,4.13
25.68,91.63,4.65
19.23,82.55,7.21
24.75,93.43,4.5
20.28,85.1,7.86
28.93,95.02,3.29
27.43,92.13,4.87
21.88,87.77,8.18
17.53,78.77,6.9
22.48,69.12,11.03
15.57,80.05,8.94
25.98,79.5,4.05
18.17,76.05,6.79
20.13,73.92,8.88
14.47,76.93,7.09
24.42,82.98,4.36
24.52,73.37,7.83
27.76,79.11,4.15
22.31,69.02,10.96
12.32,79.72,8.64
12.72,79.2,8.14
12.84,79.95,8.64
30.09,73.9,4.75
26.7,92.33,3.61
26.82,91.87,3.62
22.47,78.43,4.83
34.03,75.33,6.65
10.77,76.65,8.46
8.73,77.75,8.45
9.27,78.3,8.71
23.62,86.78,6.4
15.48,73.82,9.68
24.72,80.17,3.97
29.03,79.47,4.38
20.3,86.68,8.46
11.5,79.77,8.79
19.27,76.83,6.05
28.1,95.38,2.65
30.33,76.47,4.61
25.6,85.1,4.37
22.77,81.9,4.66
27.13,72.37,6.0
20.48,84.27,7.24
28.33,75.58,4.61
11.92,79.83,8.82
21.65,69.67,10.83
11.67,92.72,7.86
9.0,76.92,8.6
22.23,76.4,6.45
18.53,73.85,9.08
18.5,73.9,9.02
19.8,85.82,8.57
25.77,87.47,4.58
23.33,86.42,6.31
19.92,77.58,5.37
25.4,72.98,7.14
8.23,77.33,8.64
26.75,79.02,4.11
34.0,74.36,6.99
25.05,84.92,4.58
20.75,75.67,7.17
26.46,79.31,6.18
34.17,74.53,6.07
30.05,74.85,4.66
13.24,80.26,8.84
10.92,79.35,8.41
24.65,92.9,4.99
13.15,80.07,8.71
22.07,80.75,4.61
17.82,74.12,8.76
25.43,91.37,5.01
12.92,79.58,8.35
19.98,84.88,8.05
22.55,88.49,7.69
19.8,78.6,5.27
30.65,79.57,6.41
26.73,91.92,3.68
22.3,76.77,6.1
16.82,74.12,8.86
22.25,84.8,6.32
23.83,73.4,8.59
11.05,75.87,9.01
12.22,78.07,7.44
32.97,74.95,5.57
10.38,76.82,8.32
8.78,76.7,8.75
18.77,84.08,8.45
19.6,76.22,6.59
21.8,86.73,7.98
22.21,88.17,8.23
24.63,73.38,7.68
22.71,88.0,7.72
25.38,86.7,4.86
24.67,79.01,4.25
24.68,79.12,4.21
28.32,76.78,4.4
26.58,90.22,4.0
9.27,76.78,8.59
24.87,78.86,4.28
24.14,78.75,4.42
24.55,79.23,4.19
25.06,78.99,4.22
24.25,78.31,4.62
27.72,79.02,4.14
22.4,88.85,7.77
27.77,79.37,4.14
23.67,85.28,5.61
33.2,74.19,5.5
22.38,85.42,6.64
14.88,79.02,8.16
17.08,82.13,8.78
15.8,79.77,8.65
26.95,79.66,4.06
12.98,79.98,8.65
12.25,75.3,9.04
10.98,76.23,8.74
8.97,76.62,8.78
23.9,92.92,5.47
27.0,79.23,4.09
25.67,94.5,4.13
25.1,93.43,4.26
26.27,92.58,3.84
26.42,79.05,4.12
24.72,75.58,6.33
24.63,85.8,5.15
23.5,68.5,11.18
27.55,73.67,5.31
25.75,93.97,3.73
25.45,86.02,4.68
12.34,76.1,8.24
25.33,84.42,4.33
22.57,87.18,7.43
28.38,74.81,4.76
19.7,84.82,8.3
15.28,79.8,8.83
13.32,80.2,8.79
13.13,80.23,8.83
11.48,79.77,8.79
21.55,86.43,7.94
22.98,75.7,7.04
10.55,76.62,8.5
19.62,75.02,7.81
27.23,95.93,2.58
9.0,76.93,8.59
25.27,72.23,7.6
9.43,76.35,8.83
24.02,78.78,4.42
24.64,79.08,4.23
23.78,84.35,5.13
13.11,79.94,8.62
24.53,79.05,4.25
15.23,77.73,7.08
22.22,70.75,10.11
14.47,78.45,7.64
26.83,92.75,3.42
24.87,87.1,5.34
21.65,74.7,8.33
22.55,86.45,7.15
33.58,75.08,6.21
33.65,75.38,6.49
25.17,85.07,4.53
16.2,77.35,6.67
21.88,83.38,5.75
21.23,81.65,5.33
23.32,77.83,5.07
24.0,76.72,5.78
22.3,70.78,10.12
21.1,81.03,5.24
18.77,79.43,6.25
23.32,85.32,5.86
23.32,75.05,7.61
16.98,73.33,9.9
26.98,84.85,3.77
16.55,79.55,8.09
24.53,81.3,3.96
28.83,76.58,4.41
29.85,77.88,4.5
23.52,91.48,6.88
23.15,87.32,7.09
19.85,84.48,7.9
22.37,87.78,8.01
17.68,78.97,6.89
20.6,85.07,7.46
18.98,75.5,7.33
20.4,76.15,6.56
21.43,76.7,6.13
27.0,79.88,4.06
9.67,78.85,8.64
28.07,94.13,2.89
26.7,79.85,4.04
33.8,74.27,6.02
21.93,75.13,7.83
21.62,75.98,6.85
20.32,77.02,5.77
30.32,80.28,6.95
19.22,83.67,7.84
15.95,75.3,8.05
21.62,83.72,6.09
24.57,87.25,5.6
27.17,84.32,3.72
22.0,88.21,8.23
26.33,86.15,4.14
26.83,79.24,4.09
17.88,78.02,6.31
9.38,76.82,8.52
24.68,84.52,4.71
23.62,87.13,6.55
26.65,90.4,3.93
20.58,84.37,7.24
12.93,79.33,8.15
23.6,71.57,9.45
34.06,74.6,6.16
18.82,84.53,8.68
14.42,75.5,8.38
28.77,74.58,4.72
26.05,87.7,4.34
22.35,73.35,9.87
28.98,75.68,4.53
25.37,75.64,5.92
13.11,80.12,8.76
27.18,82.28,3.8
14.62,75.62,8.23
29.77,73.75,4.76
30.42,77.94,4.74
18.79,72.93,10.18
25.32,90.43,5.06
30.47,79.68,6.72
12.97,78.28,7.31
26.34,78.95,4.13
21.78,85.13,6.65
29.72,77.27,4.46
25.05,74.47,6.82
27.78,79.45,4.15
22.77,88.77,7.38
26.42,92.73,3.69
21.62,87.02,8.3
27.03,95.28,2.72
16.4,74.0,9.09
30.73,76.06,4.72
27.61,79.58,4.13
24.0,76.72,5.78
25.02,72.53,7.65
21.72,78.83,4.45
30.71,76.01,4.71
29.95,77.19,4.51
28.23,75.29,4.69
21.73,69.49,10.9
28.35,73.96,4.94
10.97,79.82,8.73
24.09,78.02,4.82
25.23,87.07,5.02
23.85,78.75,4.45
21.75,88.05,8.27
11.65,78.17,7.61
21.47,83.97,6.33
20.85,88.25,8.24
16.85,74.6,8.47
17.7,74.02,8.93
24.57,80.83,3.96
25.98,76.37,5.17
22.08,79.55,4.4
27.88,79.9,4.18
23.43,76.32,6.31
25.67,76.68,5.15
25.57,91.88,4.82
31.1,77.17,5.78
13.93,75.63,8.37
14.07,74.53,9.42
25.33,77.65,4.72
24.42,81.87,4.09
27.62,75.13,4.91
24.82,92.8,4.91
24.92,92.98,4.69
18.85,79.97,6.36
17.67,75.9,7.08
23.65,87.7,6.65
29.92,73.88,4.74
34.08,74.83,6.17
26.25,82.0,3.84
31.53,76.9,5.1
26.13,86.58,4.29
21.2,72.83,10.38
23.88,87.53,6.38
22.85,88.57,7.34
23.87,73.57,8.48
20.32,83.93,7.13
30.53,76.91,4.66
24.95,94.03,4.01
26.55,85.87,4.01
27.63,77.48,4.33
22.29,88.14,8.16
27.8,78.85,4.16
25.25,87.65,5.02
27.77,95.6,2.62
25.3,84.08,4.28
22.37,92.83,6.47
21.62,72.9,10.41
33.83,74.11,5.92
25.97,75.74,5.49
18.28,76.88,6.05
27.62,91.72,4.39
33.7,74.09,5.82
21.78,80.83,4.78
32.99,75.0,5.63
25.85,85.78,4.38
23.02,68.98,11.05
20.95,79.97,5.01
30.19,77.0,4.57
17.43,75.2,7.8
21.03,76.67,6.15
22.96,88.09,7.42
15.17,78.3,7.6
21.95,79.3,4.43
22.3,71.2,9.67
34.04,74.8,6.14
21.58,83.82,6.15
20.05,85.08,8.07
28.5,79.1,4.25
22.37,70.62,10.36
26.0,72.48,6.83
33.29,74.12,5.62
23.63,84.37,5.18
32.87,74.68,5.36
25.27,85.8,4.75
27.0,79.18,4.09
9.85,78.75,8.53
25.18,80.3,3.96
24.52,84.98,4.93
20.4,76.22,6.5
30.67,76.77,4.7
24.89,78.35,4.49
24.77,78.37,4.5
28.02,75.64,4.66
24.58,80.83,3.96
13.43,79.98,8.65
9.37,77.93,8.4
21.65,78.78,4.47
9.18,78.45,8.67
23.08,87.82,7.3
11.43,78.37,7.67
23.4,79.67,4.11
24.65,72.6,8.0
24.85,72.23,7.87
25.4,85.98,4.71
20.12,76.47,6.21
19.8,76.87,5.94
27.33,88.63,3.9
26.65,91.92,3.73
10.78,79.13,8.37
26.62,92.78,3.55
22.07,75.4,7.55
8.48,76.95,8.7
8.47,76.95,8.71
24.77,78.83,4.3
13.67,79.38,8.04
10.77,78.72,8.22
13.67,79.58,8.4
12.48,78.57,7.75
13.15,79.53,8.3
20.3,83.3,6.92
9.73,79.03,8.72
26.17,75.75,5.38
13.33,77.08,7.1
8.8,78.15,8.69
8.75,78.18,8.69
24.58,73.7,7.61
24.62,73.88,7.51
23.18,75.78,6.91
22.5,87.95,7.96
23.53,80.88,4.18
31.47,76.27,4.95
11.4,76.73,7.74
22.57,72.93,10.2
25.3,83.02,4.09
25.45,82.87,4.02
10.37,79.85,8.7
12.92,79.15,8.01
15.87,73.63,9.76
20.9,70.37,10.72
23.53,77.82,5.05
17.68,83.3,8.82
17.72,83.23,8.8
18.05,79.37,6.77
20.67,78.58,4.8
20.4,78.15,4.84
