Latitude,Longitude,PTrain_WSD
11.77,79.38,7.5
27.24,79.44,4.19
34.65,76.02,5.59
30.1,77.75,3.81
20.13,85.15,5.13
24.28,85.17,2.58
27.33,82.7,4.05
23.2,79.95,4.56
19.08,82.03,3.56
26.82,75.8,4.59
26.9,70.92,5.96
21.05,75.57,5.43
25.35,72.62,5.89
26.53,88.72,2.85
32.67,74.83,5.24
22.82,86.18,3.53
22.82,86.18,3.47
22.88,84.13,3.07
25.08,73.08,5.16
18.2,75.2,4.57
24.53,76.17,4.75
25.45,78.58,4.82
21.92,84.08,3.8
26.3,73.02,5.73
30.55,79.57,1.95
33.19,74.15,4.52
14.53,76.35,4.26
22.23,85.65,2.76
25.48,84.42,4.26
25.05,84.08,4.3
26.2,73.94,5.07
28.88,74.07,5.79
26.72,89.88,1.72
21.73,75.15,4.83
22.47,70.07,9.76
26.1,92.73,2.75
26.38,79.19,4.67
24.92,86.22,3.21
17.61,78.88,4.29
25.55,82.32,4.77
23.63,75.13,4.33
28.05,94.18,2.1
30.64,76.05,4.63
30.8,75.82,4.74
29.28,77.42,4.28
33.98,74.27,2.92
28.06,75.28,4.9
25.1,78.8,4.66
33.78,74.07,4.08
26.21,73.07,5.85
33.34,74.21,3.99
32.6,74.87,5.44
24.43,85.52,2.49
23.1,74.15,5.32
22.17,86.63,4.23
30.03,77.83,3.84
17.74,78.47,4.46
28.33,75.68,4.94
16.33,74.78,4.11
16.43,74.68,4.15
25.38,74.3,4.33
29.8,78.65,1.98
22.52,85.63,2.53
26.13,87.62,3.12
20.78,85.72,4.84
20.82,75.97,5.17
21.85,87.92,6.1
10.95,78.08,7.45
24.32,92.0,3.19
16.95,82.23,6.27
27.07,88.47,1.57
18.33,84.13,6.33
11.73,78.97,7.02
32.4,78.25,2.98
20.27,81.48,4.22
22.67,76.73,4.95
11.83,75.33,8.0
26.43,80.37,3.96
8.08,77.5,12.31
31.33,75.33,5.01
10.92,79.83,8.78
10.07,78.8,8.95
29.7,77.03,4.3
14.78,74.13,7.04
33.0,74.9,3.81
21.62,85.58,3.01
21.32,70.32,8.79
24.98,79.92,4.35
17.25,80.15,5.02
21.83,76.37,5.1
21.82,75.62,5.16
27.9,80.8,3.42
22.08,82.15,4.16
9.95,76.27,9.89
10.23,77.47,4.94
12.95,78.3,4.32
16.7,74.23,4.25
22.53,88.33,5.31
22.65,88.45,5.03
7.22,93.73,16.47
10.75,79.35,8.75
25.15,75.85,4.9
25.18,75.9,4.91
17.55,80.63,4.96
9.53,76.6,9.79
11.25,75.78,8.53
23.4,88.52,3.91
10.4,78.67,8.32
33.58,75.5,4.63
34.42,74.3,3.78
15.83,78.07,4.84
26.85,79.5,4.34
25.22,82.72,4.78
13.24,76.86,4.51
19.28,74.37,4.48
17.87,78.76,4.39
17.22,78.03,4.49
13.55,76.01,4.04
22.5,73.75,6.27
21.53,73.43,6.69
32.68,74.76,5.57
31.91,75.45,5.03
29.92,77.07,4.25
13.02,80.12,7.01
27.57,79.35,4.14
27.51,79.51,4.09
30.02,79.07,1.79
13.35,77.98,4.57
34.3,73.95,3.01
